Original,EN
"每款味道都很特別，最推介是花生醬！
上面是一層很厚的奶泡和餅乾，跟起來咸甜咸甜很易入口！
烏醋也不錯，其他特別的酒調也非常棒
當舖x酒吧的概念非常新鮮
店員Alice的story telling技巧非常厲害～感謝你的耐性去聽我們的故事，為我們帶來特別的體驗🥹
下次再來台灣一定會再來Pawn❤️","Each taste is very special, the most promoted is peanut butter!
The above is a thick layer of milk foam and biscuits.
Black vinegar is also good, and other special wine tunes are also great
The concept of pawnshop X bar is very fresh
The Story Telling skills of the clerk Alice are very powerful ~ Thank you for listening to our story, bringing us a special experience 🥹
Next time I come to Taiwan again, I will come again Pawn❤️"
"外觀就是一間當鋪，經過店員的介紹之下，了解這間店原本就是當鋪，而酒吧保留當鋪的裝潢，並沿用典當的特色，邀請客人用物品及故事來換取折價。

每杯酒都是典當的故事而特別調製而成，邊品嚐著調酒跟故事，不一樣的體驗。

店員十分的熱情會為你介紹酒的故事👍","The appearance is a pawnshop. Under the introduction of the clerk, it is understood that this shop was originally pawnshop, and the bar retains the decoration of the pawnshop, and follows the characteristics of the pawn to invite guests to use items and stories for discounts.

Each glass of wine is specially prepared by a pawn story. It is a different experience with bartender and stories.

The clerk's very enthusiastic will introduce you to the story of wine 👍"
很有趣的酒吧。本身是一間當舖，所以客人可以用自己的物品加故事去作抵狎，去換取一杯調酒。而店中的調酒都是別人的故事，店員送酒時都會詳細介紹調酒的成份及故事。調酒師很有心思，每一杯都另人有驚喜。基本上，我和朋友兩個人喝完menu上八成的調酒。,"Very interesting bar.It is a pawnshop in itself, so guests can use their own items and stories to make a cricket for a cup of bartending.The bartender in the store is the story of others. When the clerk sends alcohol, the ingredients and stories of bartending are introduced in detail.The bartender is very thoughtful, and every cup is surprised.Basically, the two of my friends and I drank 80 % of the bartender on Menu."
前當鋪改建，極具特色，原先走過門外，都不以為意這是一間酒吧，都是路過的年青人，問了一句「找酒吧？」 就是這進去… 真大鄉里出城… ；店內提供的調酒更是特別，都是調酒師精心炮製，都是有名堂😂,"Former pawnshop rebuilt, very distinctive. Originally, when I walked outside the door, I didn't think that this was a bar. They were all young people passing by. I asked, ""Find a wine bar?"" The bartender is special, all of which are carefully prepared by the bartender, all of which are famous."
"把當舖的故事融合很好的一間酒吧
很有特色，酒也調得很有自己的味道
可惜的是假日只限定兩小時，訂位時沒有事先告知","A well -fused bar of the pawnshop
Very distinctive, the wine is also adjusted with its own taste
Unfortunately, the holiday is limited to only two hours, and no inform in advance when reservation"
酒很好喝、我點了一杯烏魚子調酒，味道完全不違和，很有層次感。而且咪咪很帥，像崔宇植。,"The wine was delicious, I ordered a cup of mullet seeds to bartender.And Mimi is handsome, like Cui Yuzhi."
很特別的一間酒吧！名符其實的當鋪☺️☺️☺️ 還可以典當自己認為有故事的東西來換酒，這邊的每一杯酒都有自己的故事！很特別～唯一可惜的就是沒有餐點，所以來這邊的朋友們就是要吃飽飽才可以！第二次到訪時，我們典當了兩樣故事共換到六杯shot 😝😝😝,"A special bar!Famous pawnshop ☺️ 当️☺️ can also be paid to change the wine that you think of the story. Every glass of wine here has its own story!Very special ~ The only pity is that there is no meal, so friends who come here just have to eat!During the second visit, we paid two stories to a total of six cups of shot 😝😝😝"
很有趣的酒吧體驗，菜單很有趣，服務人員很棒，歌都超好聽！,"Very interesting bar experience, the menu is very interesting, the service staff is great, the song is super nice!"
"店面前身是當舖 保留下很多當舖元素
除了喝酒也可以拿東西典當換酒
酒單都是店家根據客人的典當物和故事做設計
蠻新鮮有趣～

因為本身沒有賣吃的食物
當天有和樓上造糕的人合作販售的2款蛋糕
還有就擺在店門口的窯烤pizza攤「Pizza boy」
點完之後會直接幫忙送進來～

附上當天點的酒們還有pizza
印象最深的是ZIPPO香水還會現場燒聖木 煙霧瀰漫❤️‍🔥","The predecessor of the store is the pawnshop to keep a lot of pawnshop elements
In addition to drinking, you can also use Dongxi Dianzhang to change wine
The wine list is designed according to the pawns and stories of the store
Quite fresh and interesting ~

Because I didn't sell food itself
On the same day, there were 2 cakes sold with people upstairs in cooperation with people upstairs
And the kiln baked Pizza stall ""Pizza Boy"" at the door of the store
After clicking, you will help it directly to send in ~

Attached to the wine on the day, there are pizza
The most impressed is that Zippo perfume will also burn the sacred wood smoke on the spot ❤️‍🔥"
"酒單和店內裝潢及氣氛都很有趣，一樓位子比較少，但也可以坐在二樓有不同的氣氛。可以點早糕的人的蛋糕，調酒配蛋糕是很不錯的組合。
酒的單價略高一點，但搭配著故事還是覺得很新奇。有機會的話在十點前來可以典當東西抵酒錢或換shots～","The wine list and interior decoration and atmosphere are very interesting. There are fewer seats on the first floor, but you can also sit on the second floor with different atmospheres.The cake of the person who can order the morning cake, the bartending and cake is a very good combination.
The unit price of wine is slightly higher, but it still feels novel with the story.If you have a chance, come at 10 o'clock and you can take things to get wine or change Shots ~"
