Original,EN
小馬很親切，又會唱歌，又很幽默，然後也喜歡大家說他很帥🤣👍👍👍👍👍😏,"The pony is very kind, can sing, and very humorous, and then like everyone to say that he is handsome."
"老闆很親切
壽星還有招待👍
裡面還可以唱歌 射鏢
很好的選擇
下次還會來😁","The boss is very kind
Shouxing still has entertainment 有
You can also sing darts
Very good choice
I will come next time 来"
來一次就喜歡這邊的人事物,I like the people and things here once
"小馬超帥
公關也很可愛又會聊天會玩遊戲❤️
不管男女都可以玩的很嗨","Pony Super handsome
Public relations are also very cute and can chat and play games ❤️
Both men and women can play very hi"
氣氛很好 有射飛鏢可玩 可以唱歌 適合小酌放鬆,"The atmosphere is very good, there are darts, you can sing, you can sing and relax"
"應營業時間沒結束趕客人，一句我累了要下班，這是營業態度嗎？
再者沒跟客人解釋消費金額，原來現在開店這麼霸道是嗎？","Should I drive the guests at the end of the business? I am tired and I have to get off work. Is this a business attitude?
Moreover, I did n’t explain the consumption amount to the guests. Is it so domineering now?"
舒適悠閒放鬆的好地方,"A good place for comfort, leisurely relaxation"
"熟客們都很嗨
就算一個人過來喝酒完全不孤單
店員也都很暖心又很會聊天
有家的感覺","Cooked guests are very hi
Even if a person comes over to drink, it is not alone at all
The clerk is also very warm and can chat
Feel at home"
店員很high 9453 很舒服😌 …,The clerk is very high 9453 very comfortable ...
"小馬很帥
酒好喝 氣氛很好
店員都很嗨～","Pony is handsome
The wine is delicious
The clerk is very hi ~"
當居民是死光了嗎？不做隔音門、做玻璃門放任半夜三更酒客門口大聲喧嘩店內唱卡啦ok到底是怎麼做生意的！？其他店家都沒有這種問題從你們開業到現在每天半夜1.2點吵的跟菜市場一樣有沒有搞錯阿！！！可以不可以尊重一下附近的居民,"Is the resident dead?Do not do the sound barrier door, do the glass door and let the middle of the night, the wine guest loudly noisy, how does the card OK do business in the shop!IntersectionOther shops have no such problems from your opening to 1.2 in the middle of the night, whether there is any mistakes like the vegetable market!IntersectionIntersectionCan you respect the nearby residents"
"欣欣、小馬、娃娃都超可愛 🤣🤣
很放鬆很自在的空間❤️ …","Xinxin, pony, and dolls are super cute 🤣🤣
Very relaxed and free space ❤️ ..."
林董 一級棒,Lin Dong's first -level stick
"我是晚上8點飯後過來的客人
環境讓朋友很過敏，全身癢到爆","I am a guest who came after 8 o'clock in the evening
The environment makes friends very allergic, itchy throughout the body"
老闆超帥 唱歌超好玩 超喜歡 還可以打標,"The boss is super handsome singing and fun, you can also bid"
店長小馬會唱又會喝又長得帥,The store manager will sing and be handsome
店員很票釀 超好聊 酒調的蘇勾以,"The clerk is very voted to brew Su Gou, who is good to talk about wine"
青青很可愛😚,Qingqing is very cute 可
娃娃很正，小馬很帥很會喝👍👍👍👍👍 …,"The doll is very positive, the pony is handsome and can drink 👍👍👍👍👍 ..."
"承下面的抗議表示非常認同，實在忍無可忍！
誇張、離譜，整體素質低落。","The protest below shows that it is very agreed, and it is unbearable!
Exaggerated, outrageous, and the overall quality is low."
小馬很帥，欣欣很會喝,"The pony is handsome, Xinxin can drink"
老闆  阿薩力  有夠chill 特調不錯喝👍 …,The boss Asslic has enough Chill specially to drink 👍 ...
氣氛很不錯服務人員也很親切,"The atmosphere is very good, the service staff is very kind and very kind"
小馬很帥 有型 讚👍 …,The pony is handsome and stylish ...
小馬很帥，酒很好喝,"The pony is handsome, the wine is delicious"
小馬有夠好笑 也很大方,Pony is funny enough and generous
店家帥哥美女們的服務很👍👍👍 …,The service of the handsome and beautiful women and beautiful women is very 👍👍👍 ...
小馬好帥,Pony so handsome
我老公小馬很帥,My husband is very handsome
"可以唱歌，喝酒。
小馬超帥","You can sing and drink.
Pony Super handsome"
氣氛棒 適合聚會的好地方,The atmosphere stick is suitable for a good place
店長很帥 會陪喝❤️,The manager is very handsome and will accompany drinking ❤️
我覺得可以感覺到很多很棒的回憶,I think I can feel a lot of great memories
可打鏢，可喝酒，可唱歌，店員有很熱情可愛，推...,"You can play darts, drink alcohol, sing, the clerk is very enthusiastic and cute, push ... push ..."
讚👍,Praise
小馬服務太好了！！,The pony service is so good!Intersection
超級放鬆的地方，店員親切大方。,"In the super relaxed place, the clerk is kind and generous."
👍,👍
店長優秀！,The manager is excellent!
娃娃很正很會喝,The doll is very good at drinking
氣氛好 服務員熱情,The atmosphere good waiter enthusiasm
有個母老虎是我的女神,A mother tiger is my goddess
娃娃超可愛☺️,Doll super cute 可️
三五好友，喝個小酒的好地方。,"Three or five friends, a good place to drink a small wine."
正點，不來可惜,"Positive, unfortunate"
唱歌 喝酒休閒好地方,"Singing, drinking and leisure place"
服務態度很差,The service attitude is poor
水水水讚讚讚,Water Shuishui praise
讚👍 …,Praise ...
態度優,Excellent attitude
充滿活力的地方,Vibrant place
👍👍👍 …,👍👍👍 …
讚👍 …,Praise ...
"無最低消費制度，會計透明（含10%服務費）。
提供飛鏢（實際遊戲費用）和卡拉OK（免費）。大多數顧客都是當地人，但也歡迎日本顧客。","There is no minimum consumption system, accounting transparency (including 10%service fee).
Provide darts (actual game costs) and karaoke (free).Most customers are locals, but also welcome Japanese customers."
消費還好貴了點,Consumption is a bit expensive
他們在室內吸煙，這使得他們呼吸困難,"They smoke indoors, which makes them difficult to breathe"
涼快~好地方！,Cool ~ Good place!
超好玩～,Super fun ~
唱歌喝酒聊天的好地方,"Good place to sing, drink, chat"
菜菜好漂亮,Cai cuisine is so beautiful
好,good
好消遣好地方,Good pastime and good place
棒棒的,Stunned
喝酒唱歌好地方,Drink and sing well
