Original,EN
"價位偏高～～
但餐點都很好吃！酒類有很多選擇～晚上來小酌配餐是很舒服的✨✨🫶🏻 …","The price is high ~~
But the meals are delicious!There are many choices for alcohol ~ It is very comfortable to eat meals at night ..."
"在行天宮後面巷子內
安安靜靜的店
沒想到晚上也滿多客人的
主要是梅酒跟清酒
酒單在牆上很特別

但是缺點是沒有無酒精飲料
只有氣泡水
讓朋友來沒有東西點

然後點了烏龍嗨結果
烏龍茶還要先去買一下
有點尷尬哈哈哈

可以聊天喝酒的好地方","In the alley behind Xingtian Palace
An quiet shop
I didn’t expect to be full of guests at night
Mainly plum wine and sake
The wine list is very special on the wall

But the disadvantage is that there is no alcoholic drink
Only bubble water
Let your friends come without something

Then clicked the Uolong Hi result
Oolong tea, buy it first
A little embarrassing hahaha

A good place to chat and drink"
"外場一位內場一位稍嫌忙碌，沒有菜單因為都寫在牆上&黑板上～一進來被很壯觀的酒瓶嚇到想要喝什麼酒都有竟然也有調酒！
但不適合買醉是適合小酌的地方🤣當天只有點小食整體價位小高～～～去完直接殺去吉林路突然好想吃熱炒可能是開胃了🤤","An in the field is a little busy, and there is no menu because they are written on the wall & blackboard ~ When they come in, they are scared by the spectacular bottle.
But it ’s not suitable for buying drunk. It’ s suitable for drinking. 🤣 Only a little snacks were small on the same day."
雖然主餐價位稍高，但吃第一口就知道絕對值得這個價位！！詢問店員後店員也相當親切的推薦適合的清酒，實際喝到後也覺得非常符合本人的喜好，雖然有部分想喝的酒及餐點好像賣完了，不過之後一定會再次光臨所以無妨^^,"Although the price of the main meal is slightly higher, it is definitely worth this price when eating the first bite!IntersectionAfter asking the clerk, the clerk was also very kind to recommend suitable sake. After actually drinking it, I also felt very in line with my preferences. Although some of the alcohol and meals I wanted to drink seems to be sold out, it will definitely come again."
"因為剛好在家附近
所以過來看看，
不是很懂清酒但點了一杯清酒
覺得非常普通，
幸好有生啤可以點，
但是也沒有感覺特別，
最後點了一杯紅茶梅酒，
嗯…還可以
但一樣兩口就沒了..
有收一成服務費
總共點了一杯清酒
一杯生啤 一杯梅酒
總共600多～
單純覺得CP值不高，
不過座位還蠻舒服的。

回覆業主：
嫌貨才是買貨人～
能開在算是蠻偏僻的巷內，
如果有必殺技或是當天可以招待一把毛豆
可能生意會好一點。
（我們當天三人共點9杯酒）","Because it happened to be near home
So come and see,
I don’t know how to clear sake, but I ordered a glass of sake
I feel very ordinary,
Fortunately, there are raw beer to order,
But I didn't feel special,
Finally ordered a glass of black tea plum wine,
Hmm ...
But the same two are gone ..
There is a 10 % service fee
A total of a glass of sake
A glass of raw beer, a glass of plum wine
A total of more than 600 ~
I just think the CP value is not high,
But the seat is quite comfortable.

Reply to the owner:
The suspect is the buyer ~
Can be opened in a pretty remote alley,
If you have a nirvana or you can entertain a pair of edamame on the same day
Maybe business will be better.
(We order 9 glasses of wine on the day)"
"海膽鮭魚燉飯非常驚艷好吃，感覺得出店家很用心的在做料理。
但服務生個性比較酷，對客人的招呼有點冰冷，不懂酒的人可能會不知道要怎麼點","Sea urchin salmon stew is very amazing and delicious, and I feel that the store is very careful to cook.
But the waiter's personality is cool, and the greetings of the guests are a bit cold. People who do not understand wine may not know how to order."
"菜單寫在黑板上，單價偏高但品質絕對跟得上它的價格。

推薦 #鴨胸 #生蠔 #麵食

店員不會過於熱情，但很親切也很專業，個人覺得是很舒適的服務。
食物好吃、用料實在新鮮，每一杯酒都很滿意。
店內氣氛很好，安靜也蠻適合聊天。","The menu is written on the blackboard. The unit price is high but the quality is definitely up to its price.

Recommended #推荐 推荐 #oyster #noodle pasta

The clerk will not be too enthusiastic, but very kind and professional. I personally think it is a very comfortable service.
The food is delicious and the ingredients are fresh, and each glass of wine is very satisfied.
The atmosphere in the store is very good, and quiet is also suitable for chatting."
"進店的時候完全沒有客人, 店員顧著聊天完全沒有招呼沒有帶位也沒有介紹, 餐點不錯但分量很少, 結帳才知道要收10%服務費","When I entered the store, there were no guests at all. The clerk didn't say hello to the chat without greeting, and did not introduce it. The meal was good but the amount was very small."
"剛結束今天的用餐，
訂六點的兩位，
非常愉快~
店裡主打的是酒，
像我這種第一次來不懂酒的也不用擔心，
老闆會很仔細的根據點的餐點、客人的偏好(酸、甜)推薦適合的酒，
餐點也很好吃
物有所值，
適合小酌聊天的餐廳~","Just finished today's dining,
Book the two of the six o'clock,
Very happy ~
The main shop in the store is wine,
I do n’t have to worry about those who do n’t understand wine for the first time.
The boss will be very careful based on the meal, the preferences of the guests (sour, sweet) recommended, the suitable wine,
The meal is also delicious
It is worthwhile,
Suitable for a restaurant for chatting ~"
"台北最不會聊天酒吧，只能5顆星了！
東西好吃，老闆選的酒又好喝！
也不會刻意找客人聊天，這種好店不推不行！
根本是天堂般的存在❤️","Taipei will not have a chat bar, only 5 stars!
The things are delicious, the wine chosen by the boss is delicious!
I won't deliberately find guests to chat. This good shop can't push it!
It's a heavenly existence at all ❤️"
"店小小的住宅區中一點微光！可以看球賽，清酒特色為基底，餐點是吃巧不能吃飽，如果要約會不推薦，和哥們適合來聊天聊球聊牌，沒有妹子喔！

2021/12
十點後沒有餐點喔！老闆持續更新酒單，烏龍嗨嗨真的很嗨～很像老人烏龍茶！不會太濃烈，很清爽～喝完苦苦生啤，喝這個很醒酒來的😂

2022/5/3
老闆延長供餐到11點喔！獺祭老闆也有來簽名畫押到此一遊唷～低調的奢華！老闆手藝了得～選酒品味也是很不一樣，定時更換酒單，口味都很厲害","A little light in the small residential area of ​​the store!You can watch the ball game. The specialty is based on the characteristics of the sake. The meal is that you ca n’t be full. If you want to date, you do n’t recommend it. It ’s suitable to chat with buddies.

2021/12
There is no meal after ten o'clock!The boss continues to update the wine list, oolong Hi Hi is really hi ~ It looks like an old man oolong tea!It's not too strong, it's refreshing ~ After drinking bitter beer, drink this very sober.

2022/5/3
The boss extends the meal until 11 o'clock!The otter sacrifice owner also has a signature painting here for a trip ~ Low -key luxury!The boss has a good craft ~ The taste of the wine is also very different. The taste of the wine regularly is very powerful."
"好喜歡這家溫馨cozy、挑酒出眾，食物美味的清酒吧，一定會再來！選了3杯單杯都很不錯，都是果味飽滿、旨味有厚度的。食物皆好吃又佛心，特別愛爐烤蔬菜、燻鮭沙拉和多汁雞胸。焗烤鮭魚盅份量不大，鮭魚有點烤太老。起司舒芙蕾鬆軟酥香，但等了足有30分鐘以上。如果不介意出餐有點久，每杯酒份量不多 (60ml)，非常適合來小酌。

酌收10%服務費，可刷卡。","I really like this warm cozy, outstanding wine, and delicious food, you will definitely come again!The 3 cups of single cups are very good. They are full of fruit flavor and thickness.The food is delicious and Buddha's heart, especially love stove roasted vegetables, smoked salmon salad and juicy chicken breast.Baked grilled salmon cups are not large, and salmon is a bit grilled.The cheese Shullele was soft and crispy, but waited for more than 30 minutes.If you don't mind the meal for a long time, the amount of wine per cup is not large (60ml), which is very suitable for drinking.

Get 10%service fee, you can swipe the card."
"我的超級愛店之一❤️
前後總共去過4-5次了～對於一個近年來不在台北生活的人來說應該是算次數很高了吧🤣
他們家的酒好喝 餐點會根據不同時節些微更換
但也從來沒有踩過雷
平日假日都去過，雖然店面不大但整個空間很舒服
如果椅子換成可以倚背的應該可以坐更久🤣","One of my super-love shops❤️
A total of 4-5 times before and after - for a person who has ubiquitous Taipei life in recent years should be very high in accounting 🤣
The Good Drink of Good Drinking of God of Good Resorts will be slightly replaced according to different times
But also never stamped through the thunder
I have been there on weekdays and holidays, although the shop is not large but the whole space is very comfortable
If the chair is replaced to lean back should be able to sit longer 🤣"
非常多日本酒可以挑，有想要的味道可以問老闆推薦的酒，環境很舒服東西也好吃,"Many Japanese wine can be picked, and if you want the taste you want, you can ask the boss recommended by the boss. The environment is very comfortable and delicious."
少見主打清酒的日式居酒屋，有各種台灣少見的清酒可以點，都是喝冰過的。店內的料理也很不錯，這次試了炸牡蠣，蟹肉奶油豬油麵包，日式漬物，燉飯等，食物口味偏重，很適合下酒。價位偏高，兩人吃完大約1500。,"Rarely -known Japanese -style izakaya, which is mainly based on alcohol, has a variety of rare sake in Taiwan that can be ordered.The food in the store is also very good. This time, I tried fried oysters, crab meat cream lard bread, Japanese -style stains, stewed rice, etc. The taste of the food was very important, which was very suitable for wine.The price is high, and the two have eaten about 1500."
"店面小小間的氣氛很好
菜單及酒單都是記錄在黑板上
價格稍貴但很美味","The atmosphere in the small room is very good
The menu and wine list are recorded on the blackboard
The price is slightly expensive but very delicious"
鮭魚排海膽燉飯實在太好吃了，一口接著一口啊！這邊氣氛很好，老闆推薦的清酒都很好喝，很清爽還有後韻，我們嘗了六款的酒，記不住酒名，但最後一款是梅酒，喝起來很爽口，帶點微微的香甜，很適合女生❤️ 就在行天宮附近，走路五分鐘就到公車站很方便！,"Salmon rowing sea urchin stewed rice is so delicious, one bite after a bite!The atmosphere here is very good. The sake recommended by the boss is very delicious. It is refreshing and the charm. We have tasted six wines and can't remember the name of the wine, but the last one is plum wine. Slightly sweet, very suitable for girls ❤️ Just near Xingtian Palace, it is convenient to walk in the bus station for five minutes!"
"價格稍高，小酌微醺很棒，要吃飽或是買醉可能不便宜
清酒酒類選擇多","The price is slightly better, the drink is great, it may not be cheap to eat or buy drunk
There are many choices"
"義大利麵的調味口感食材都非常不錯，份量適中，口感柔順醬汁溫和不膩口，鴨胸意外的令人驚艷，柔軟搭配的醬汁吃起來非常舒服一份560元。店內的生啤新鮮氣泡綿密不刺激，甜味口感十足。店內無紅白酒純提供清酒燒耐梅酒。

但音樂不太行。","The pastoral texture of the pasta is very good, the portion is moderate, the texture is soft and not greasy, the duck breast is unexpectedly amazing, and the soft sauce eats very comfortable 560 yuan.The fresh bubbles of the fresh beer in the store are dense and non -irritating, and the sweet taste is full.There are no red liquor in the store to provide sake and roast the plum wine.

But music is not very good."
"清酒專門酒吧，老闆會為你量身推薦適合的清酒選項，品嚐清酒的好去處。佐酒餐點有一定水準：
-炸牡蠣佐松露美乃滋：鮮嫩牡蠣炸得酥脆，配上松露美乃滋十分開胃。

-托斯卡尼鹽醃豬背脊：沒吃過這個部位，其實就有點像是油花多的火腿，灑上鹽和胡椒，配著麵包吃，也是一道蠻下酒的小點。

-奶油蟹肉佐豬油麵包：這道的奶油醬超香超適合沾麵包，豬油麵包也很特別，可惜覺得蟹肉有點少，但仍然獲選今日最愛菜色！

整體來說水準不錯，可惜出餐速度太慢了，平均出一道菜要25分鐘，這部分改善的話還是可以常常回訪。","For a special bar, the boss will tailor you to the suitable sake options for you to taste the good place for sake.There is a certain level of wine meal:
-On fried oyster Satoi Nagoi: The fresh and tender oysters are crispy, and it is very appetizing with truffle.

-Toscani salt marinated pork back: I haven't eaten this part, in fact, it is a bit like ham with oily flowers, sprinkled with salt and pepper, and eating bread. It is also a small little bit of wine.

-Am cream crab meat and lard bread: This creamy sauce is super fragrant suitable for dipping bread. Large bread is also very special. Unfortunately

Overall, the level is good, but unfortunately the meal is too slow, and the average dish is 25 minutes on average. If this improvement is improved, you can often return to visit."
適合單純前來或朋友小聚的空間，雖然不大但也不會過於壓迫。可以品嚐多樣清酒、也推薦同時品嘗店內的料理，可以感受到對料理的用心。,"It is suitable for simply coming to or friends, although not large, it will not be too oppressed.You can taste a variety of sake, and also recommend the food in the store at the same time, and you can feel the intention of cooking."
"行天宮巷弄間的小驚喜！食物好吃，酒種多元，環境很舒服放鬆～

這家店主打日本帶回來的各種酒類，牆壁上會不定期更新酒的口味與介紹，除了酒外，也有許多適合搭配日本酒的冷盤食物。

雖然正餐食物的選擇不算非常多，但口味都很棒，特別是墩飯的味道很豐富，十分推薦～","Little surprise between Xingtian Gongxiang!The food is delicious, the wine is diverse, the environment is very comfortable and relaxed ~

The owner of this shop is the various wines brought back by Japan. The taste and introduction of the wine will be updated from time to time. In addition to the wine, there are many cold dish foods suitable for Japanese wine.

Although there are not many choices of food foods, the taste is great, especially the taste of the pier rice is very rich, it is very recommended ~"
"位置不多，但環境很舒服，適合約會，也是好兩三個好友聚餐。
餐點很不錯，口味優雅，食材實在，但價位偏高。
清酒很多元也很有水準，老闆都很樂意介紹，清酒價位滿公道，推推～","There are not many positions, but the environment is very comfortable. It is suitable for dating. It is also a good two or three friends.
The meal is very good, the taste is elegant, the ingredients are real, but the price is high.
A lot of sake is also very standard. The boss is happy to introduce."
"位居巷內小店
清酒選擇多樣化 很適合熱愛清酒的人
單杯價錢ok可以嘗試很多種類的清酒
配菜份量算大","Located in the small shop in the alley
Selection of sake diversification is suitable for those who love sake
Single cup price is ok, you can try many types of sake
The amount of dishes is large"
"餐點：好吃 價格合理
酒：當天一共叫了五輪 七杯酒/人 可以請店家依據餐點，建議適合搭配的酒。但覺得酒很小杯啊⋯⋯","Meal: Delicate price reasonable price
Wine: On the same day, a total of seven glasses of wine/person can ask the store to use meals based on meals, and it is recommended to match wine.But I think the wine is small cup ..."
低消一杯酒/人，沒限時，可刷卡。餐點用心做且口味適合我。單杯酒款選品跟風潮，會再訪～,"Low a glass of wine/person, you can swipe your card without time.The meal is made with my heart and the taste is suitable for me.Single cup of wine selection and trend, visit again ~"
"白色的利口酒甜甜的適合女生喝！大推！
食物也很不錯！炸牡蠣好吃！醬汁調料都做得很用心！","White Likou wine is sweet for girls!Push!
The food is also very good!Fried oysters are delicious!The sauce seasonings are very careful!"
