Original,EN
"🍸每個人低消500元
🍸圓山捷運站有免費接駁車可以到達
🍸在喝酒前可以參觀密道，密道外有花園可以拍照。
🍸食物選擇很少，份量也很少不適合吃正餐。
🍸點了松露薯條，上桌完全是冷的，告知服務人員後換了一份熱的。
🍸點的酒類都沒什麼酒味。
🍸參觀走走來一次就好，可能不會再來了。","🍸每個人低消500元
🍸圓山捷運站有免費接駁車可以到達
🍸在喝酒前可以參觀密道，密道外有花園可以拍照。
🍸食物選擇很少，份量也很少不適合吃正餐。
🍸點了松露薯條，上桌完全是冷的，告知服務人員後換了一份熱的。
🍸點的酒類都沒什麼酒味。
🍸參觀走走來一次就好，可能不會再來了。"
"在圓山大飯店的B樓，旁邊就是東密道
服務人員會先帶你入坐，再決定是否要先去密道走走；不過如果要去密道的話當然還是建議先走再喝，不然樓梯有點陡可是要小心的
先說服務很好、環境很舒適，有一種嗯嗯果然是五星級飯店呀！但酒的部分比較不對味，圓山冰茶建議要一口酒一口果泥搭配，但完全配不出個所以然，且酒只有梅酒的味道，果泥就是果泥無法與酒融合。小後悔沒有點經典調酒，怕只是自己錯過了這裡的美好
薯條跟塔塔醬好吃！","Building B in the Yuanshan Hotel, next to Dongmi Road next to it
The service staff will take you in first, and then decide whether to go to the secret path first; but if you want to go to the secret road, it is recommended to go and drink first, otherwise the stairs are a bit steep, but be careful
First of all, the service is very good and the environment is very comfortable. There is a kind of five -star restaurant!However, the part of the wine is not right. It is recommended to match the fruits and mud in Yuanshan Ice Tea, but it is completely worthy of the reason, and the taste of the wine is only the taste of plum wine.Xiao regrets not a classic bartending, I'm afraid I just missed the beauty here
French fries and Tata sauce are delicious!"
"圓山大飯店-覓到酒吧
台北｜圓山
-
圓山飯店裡竟然有如此特別的酒吧！！
喝酒之前(一定只能喝酒前 可能怕摔死吧)
先參觀東密道
全程來回約10分鐘
(但如果要拍照可能延長到30分鐘)

🧷紅房子Red House $600：
客藏陳高/ 琴酒/ 甜菜根汁/ 火龍果汁/ 蘋果汁/
紅石榴糖漿
必點的招牌 上面有個千層酥
覺得酒味不重 有點健康蔬果汁的感覺
（拍照打卡首選）

🧷圓山冰茶Yuan Shan Iced Tea $580
窖藏陳高/ 梅酒/ 紅茶/ 糖/ 蘋果汁
當季水果泥飾底蠻特別的
味道也甜甜的
相較於紅房子我比較愛這款

🧷車仔滷 $380
滷味大拼盤
但因為燈光實在太昏暗也看不太清楚在吃什麼
大概就是個偏辣的麻辣燙 料還蠻多的！
-
低消：NT$500+10% / 每位
價格偏高 但是如果加上可以參觀密道拍照的體驗還不錯
座位也很舒適 不吵雜
約會好去處🫶🏻","Yuanshan Hotel-Find Bar
Taipei ｜ Yuanshan
-
There are such special bars in the Yuanshan Hotel!Intersection
Before drinking (you can only be afraid of falling to death before drinking)
First visit Dongmi Road
About 10 minutes back and forth
(But if you want to take pictures, it may be extended to 30 minutes)

H Red house Red House $ 600:
Guangzang Chen Gao/ Qinjiu/ Beet Root Juice/ Fire Dragon Juice/ Apple Sprained/
Red pomegranate syrup
There is a thousand -layer crisp on the signboard that must be ordered
I feel that the taste of wine is not heavy, a little healthy vegetable juice
(First choice for taking photos)

Yuanshan Ice Tea Yuan Shan ICED TEA $ 580
Cellar Chen Gao/ Plum Wine/ Black Tea/ Sugar/ Apple Sprathy
The bottom of the season is quite special
The taste is also sweet
I love this more than the Red House

8 $ $ $ 380
Big Big Platty Package
But because the light is too dim, I can't see what is eating clearly
Probably a lot of spicy spicy spicy ingredients!
-
Low consumption: NT $ 500+10% / each bit
The price is high, but if you add it, you can visit the dense road to take pictures.
The seat is also very comfortable and noisy
Dating a good place 处"
"服務人員都很熱心且介紹詳細
點了貴妃醉酒，圓山冰茶，洛神賦，粉紅佳人
都算不錯，
粉紅佳人適合當第一杯，清爽感十足
洛神賦偏大人感酒味較足
只有圓山冰茶的蘋果泥吃起來想到寶寶副食品
去之前可以先去東密道探險，別有一番風味","The service staff are very enthusiastic and introduced in detail
Ordered the concubine drunk, Yuanshan ice tea, Luo Shenfu, pink beauty
It's good,
Pink beauty is suitable for the first cup, full of refreshing
Luo Shenfu is an adult and a full taste of wine
Only the apple mud of Yuanshan Ice Tea tastes the baby's non -staple food
You can go to Dongmi Road to explore before you go, don’t have a flavor"
"一進店，服務人員會先引領東密道的行程
逛了一圈回來飲酒氛圍更加分
酒吧裡靜謐、舒適😌
東密道威士忌後期的芬芳甘醇
很是喜歡
紅房子不錯喝
上面精緻的小糕點挺解膩","As soon as you enter the store, the service staff will first lead Dongmi Road's itinerary
After walking around, I came back to drink the atmosphere of alcohol more
The bar is quiet and comfortable 酒
Dongmi Taoist whiskey in the later period of fragrance
I like it very much
Red house is good
The exquisite small cakes above are very greasy"
"酒好喝，調酒單價雖然高，但喝酒前可以逛逛密道和再到戶外看看孔二故居外觀，喝軟性飲料，其實也不賴～
這次夏天來戶外蠻熱的，待天氣涼爽些還會想再回訪","Although the wine is good, although the unit price of the bartender is high, you can stroll around the road before drinking and go out to see the appearance of Kong Er's former residence. Drinking soft drinks is actually not bad ~
This summer is quite hot outdoor, and when the weather is cool, I will want to return to visit again."
到覓道酒吧，可以體驗東秘道！點了知名的紅房子、圓山冰茶！雞翅、滷桶！都在水準之上！,"Go to the bar, you can experience the East Secret Tao!Ordered the well -known red house, Yuanshan ice tea!Chicken wings, braised barrels!It's all above!"
"誰說老飯店變不出新把戲來呢？
圓山大飯店的Meet，完全打破老與舊的既定思維，走出自己另一種不一樣的風格。
地處東祕道口附近的覓到，諧音梗有加深了我對它的印象，仿地道的簡單設計，更營造出一股寧靜與神秘感，裡頭的空間不小，是蠻適合包場來辦一些私人派對之用，據說只要20張小朋友就可以輕鬆搞定，價格是不是挺佛心來著！裡頭的服務人員包含調酒師，平易近人，沒有都市叢林間的市儈感，讓人可以很放鬆地喝酒及聊天，毫無任何壓力，讓人當下有種＜找到覓到算賺到＞的欣喜感。
來到酒吧，酒的品項以及順口度，絕對是來者絕對要求以及重視的，以我當天喝上五杯（還是六杯）之多的記憶，這裡的酒類品項不僅僅是多元，而且都很好喝，酒香、酒感以及酒樣，色香味俱全，難怪可以讓人一杯接著續點一杯，整晚開心喝嗨起來。
下次如果還在燒腦要去哪小酌或續喝時，來覓到一定準沒錯，絕對讓你喝個暢快，滿載而歸👍","誰說老飯店變不出新把戲來呢？
圓山大飯店的Meet，完全打破老與舊的既定思維，走出自己另一種不一樣的風格。
地處東祕道口附近的覓到，諧音梗有加深了我對它的印象，仿地道的簡單設計，更營造出一股寧靜與神秘感，裡頭的空間不小，是蠻適合包場來辦一些私人派對之用，據說只要20張小朋友就可以輕鬆搞定，價格是不是挺佛心來著！裡頭的服務人員包含調酒師，平易近人，沒有都市叢林間的市儈感，讓人可以很放鬆地喝酒及聊天，毫無任何壓力，讓人當下有種＜找到覓到算賺到＞的欣喜感。
來到酒吧，酒的品項以及順口度，絕對是來者絕對要求以及重視的，以我當天喝上五杯（還是六杯）之多的記憶，這裡的酒類品項不僅僅是多元，而且都很好喝，酒香、酒感以及酒樣，色香味俱全，難怪可以讓人一杯接著續點一杯，整晚開心喝嗨起來。
下次如果還在燒腦要去哪小酌或續喝時，來覓到一定準沒錯，絕對讓你喝個暢快，滿載而歸👍"
第一次去覓到同時也是第一次去密道，酒吧很不錯，調酒很好喝，不小心點到紅房子，很驚艷，不喝酒的也有軟性飲料。東密道也很棒。很值得再度造訪。,"The first time I went to find it for the first time, it was the first time to go. The bar was very good. The bartender was delicious. I accidentally ordered the red house. It was amazing.Dongmi Tao is also great.It is worth visiting again."
"推！台北夜間約會好去處🌼

訂位酒吧就可以去圓山飯店樓下的密道！
流程是：先去酒吧放東西，再去密道探險，可以一路走到孔二小姐故居（晚上只能在外面看，白天才能進去！但玻璃窗蠻大看的蠻清楚的！）逛完密道之後，再原路折返回酒吧喝酒！

調酒用陳高為基底的都蠻有特色的🤤 紅房子上面的甜點好吃！！（酒感不重，偏甜）但酒都可以微調自己想要的風味！跟服務人員說即可。基本上就是付酒錢，因爲門票可以直接折抵酒！","push!Taipei dating at night, go to the place 台

You can go to the dense road downstairs of the Yuanshan Hotel!
The process is: go to the bar first, then go to the secret road to adventure, you can go all the way to Miss Kong's former residence (you can only watch outside at night, you can go in during the day! But the glass window is quite clear!) After the road, return to the bar to drink!

The desserts on the bartending of Chen Gao as the base are delicious!Intersection(The wine feels not heavy, it is sweet) But wine can be fine -tuning the flavor you want!Just tell the service staff.Basically, it is to pay for wine, because tickets can be directly discounted!"
