Original,EN
"2024/10/28

平日早餐供應時間6:30-11:00，有4.5小時可以悠閒的吃早餐，菜色品項不多，但是幾乎都好吃😋！一次出餐的量不多，但是空了就馬上補，可以吃到熱熱的餐點！

原價$550+10%，現在壽星優惠兩人同行$660，一個人只要$330！！！還有紅酒🍷、白酒、百威金尊啤酒🍻無限暢飲喔！
（喝酒不開車，開車不喝酒！）真的很超值！","2024/10/28

Breakfast supply time on weekdays is 6: 30-11: 00. There are 4.5 hours to eat breakfast leisurely. There are not many dishes, but almost all are delicious!There is not much meal at a time, but it will make up for the time when it is empty. You can eat hot meals!

The original price is $ 550+10%.IntersectionIntersectionThere are also red wine, white wine, and Budweiser beer. Drink infinitely!
(Drink without driving, driving without drinking!) Really great value!"
"我們是利用朋友生日買一送一去吃早餐，整體來說｜非常滿意👍
早餐紅白酒無限暢飲是一大賣點，雖然餐點選項不多，但已足夠下酒😛
重點是服務、view 一級棒👍可以近距離看到飛機、還有螢幕播放台灣特色景點，服務更是沒話說。
很想再訪，希望一直能有壽星買一送一及晚鳥方案🙏","We use our friends ’birthday to buy one get one get one free breakfast, overall ｜ Very satisfied 👍
Breakfast red liquor infinitely drinking is a big selling point. Although there are not many meals options, it is enough to get wine 😛
The focus is on the service, the View first -level stick 👍 👍 can see the aircraft at close range, and the screen to play Taiwan's characteristic attractions. The service is nothing to say.
I really want to visit again."
"白天供應的
早午餐自助吧
雖然 檯面餐點不多
但 足以 豐盛 & 營養
就是 不太再加添
檯面份量不足的餐點
大致上 食物好吃 環境愜意
如果 再有優惠 還是會來用餐","During the day
Buffet buffet
Although there are not many meals on the table
But enough & nutrition
Just don't add too much
Meal with insufficient tablets
Roughly, the food is delicious and the environment is comfortable
If you have a discount, you will still come to dine"
趁著年貨大街開始跟著人群走，一整路試吃到底，更揹了重重的年貨回家，感受一下過年的氣氛，更在永楽市場好好祭五臟廟，點了一碗600元的丼飯補充能量。,"Taking advantage of the New Year Street, the crowd was followed, and the whole road tried to eat to the end, and I went home to the end of the year. I felt the atmosphere of the Chinese New Year. energy."
"位於台北中山雅樂軒酒店頂樓17樓的WXYZ BAR，其實朋友訂位的時候有個小插曲，它們一定要用英文訂位，但是店員的英文不太好，一直聽不懂我們要訂的日期，職前訓練有待加強！😎 這是一間裝飾時尚前衛的高空酒吧，雖然占地不大，但是整體動線是舒服的，桌上的仿蠟燭也更添唯美浪漫氣息。

餐點部分，我喜歡「墨西哥雞肉薄餅」，餅皮薄脆，內餡的起司恰到好處，夾了雞肉、番茄、洋蔥及 彩椒，口感豐富有層次。❤️ 「韓式炸雞」我覺得也滿好吃的，味道完全不像韓國，加了印度咖哩粉，很像印度料理，但非常有味道。👍🏻 比較美的這杯是調酒師特地幫我調一杯浮誇的酒，有中國風的fu~~~~真的很謝謝他哈哈，以琴酒為基底加上綠茶、桂花、薄荷與檸檬，非常順口，重點是有酒味。🍸🍹🍻🥂🍷 另一杯就很像果汁了，是萊姆酒+百香果+烏龍的組合。

#我愛小酌#台北酒吧#台北飯店","WXYZ BAR, on the 17th floor of the top floor of the Yalexia Hotel, Taipei, in fact, there is an episode when booked a place. They must book in English, but the clerk's English is not very good. Pre -job training needs to be strengthened!时 This is a high -altitude bar decorative and avant -garde. Although it does not occupy a large land, the overall moving line is comfortable. The imitation candle on the table also adds a beautiful romantic atmosphere.

In the meal, I like ""Mexican Chicken Porte"". The cake skin is crispy and the cheese of the filling is just right. The chicken, tomato, onion, and color peppers are rich in taste.❤️ ""Korean fried chicken"" I think it is also delicious. The taste is not like South Korea. It adds Indian curry powder, which is very similar to Indian cuisine, but it is very delicious.是 The more beautiful cup is a bartender specially helped me adjust a glass of exaggerated wine. There is a Chinese style FU ~~~~ I really thank him. Very smooth, the focus is on the taste of wine.像 The other cup is very similar to the fruit juice.

###Taipei Bar#Taipei Hotel"
"捷運中山國小站附近17樓酒吧，有分室內和室外，當天室內只有我們一組客人。環境很安靜，沙發坐起來很舒服。一坐下來服務生有提供花生跟果乾，加分，有配酒小食的酒吧我好愛。

我是用FunNow預定的，方案內容是兩杯調酒和一份雞米花，我們點了Daiquiri 和Aloft Mule，白金會員有多送一杯價值280$的Shot喔！方案的調酒選項比較少，都是經典的調酒，喝起來順口，Daiquiri 比較有酒感，Aloft Mule喝起來像果汁。雞米花很好吃！後來因為太餓還多點了香腸，配著酒一起吃超棒。

服務生的服務100分，也可能是因為當時只有我們一組客人的關係，覺得被照顧的很好。食物上菜速度很快，調酒也是沒有等很久。

不曉得是不是因為是飯店酒吧，菜單上面除了台灣小吃以外的食物都偏貴，想吃但點不起哈哈。推薦給住在附近的人下班可以來小酌約會，用FunNow預定真的太划算了🙏🏻

現在下載FunNow輸入VAJULYA可折抵100元🥰❤️","The 17th floor bar near the MRT Zhongshan Elementary School Station has indoor and outdoor, and there is only one group of our guests indoors that day.The environment is very quiet, and the sofa is very comfortable.As soon as I sat down, the waiter provided peanuts and dried fruits, add points, and I love the bar with wine and snacks.

I was booked with Funnow. The content of the scheme is two cups of bartending and a chicken rice. We ordered Daiquiri and Aloft Mule. Platinum members have more cups of SHOT worth 280 $!There are relatively few bartending options for the scheme. They are classic bartending. They drink smoothly. Daiquiri is more alcohol. Aloft Mule drinks like fruit juice.Chicken rice flowers are delicious!Later, I was too hungry and I had more sausages, with wine with wine.

The waiter's service 100 points may also be because there was only a group of guests at the time, and I felt that I was taken care of well.The food is fast, and the bartender has not been waited for a long time.

I do n’t know if it ’s because it’ s a restaurant bar. The food on the menu except Taiwanese snacks is expensive. I want to eat it but I ca n’t afford it haha.Recommended for people who live nearby to get a drink for dating, it is really cost -effective to book with funnow 🙏🏻

Now download funnow and enter Vajulya to discount 100 yuan 🥰❤️"
本來是想聽現場爵士樂才來，但現在都只有星期六才有現場演奏搖滾樂，料理好吃但偏貴，酒類種類眾多(酒類是英文菜單)，有威士忌紅酒白酒雞尾酒還有無酒精的，不想喝酒也有咖啡拿鐵紅茶等飲料可以點，無酒精的VIRGIN PINA COLADA 有椰奶的奶味和鳳梨的微酸味好喝推薦，現場氣氛很好，位置舒適，與鄰桌也有適當距離，室內無菸味，有戶外座位可以吸煙看街景。(位於17樓),"Originally I wanted to listen to the jazz music at the scene, but now only on Saturday, there are live rock music on the spot. The cooking is delicious but expensive. If you do n’t want to drink, you can order coffee with iron black tea and other beverages. The alcohol Virgin Pina Colada has coconut milk milk flavor and pineapple slightly sour taste. It is recommended. The atmosphere is very good, the location is comfortable. Smoke, there are outdoor seats to smoke and watch street views.(Located on the 17th floor)"
"2020.09.07晚上九點半前往，這次第二次到酒吧消費，同樣的服務人員仍保持著熱情熱忱，不知道她名字，無法直接給予回饋。

2020.05.08晚上十點多前往，服務人員都非常熱情，貼心提醒餐點份量，介紹酒類也不馬虎，還能隨時觀察到顧客上酒的時間，而且結帳很有禮貌不打斷顧客談話，服務人員還能跟顧客小聊幾句，但沒能記得員工名字，當天員工都讓人覺得非常愉悅，調酒好喝，東西好吃，唯一缺點是有蚊子。","2020.09.07 went at 9:30 pm. This time I went to the bar for the second time. The same service staff still kept enthusiastic and enthusiasm. I do n’t know her name and cannot give it directly.

2020.05.08 goes more than ten o'clock in the evening. The service staff are very enthusiastic, remind me the meal, and introduce the wine category. You can also observe the time of the customer's drinking at any time, and the checkout is very polite. The service staff can talk to customers a few words, but I couldn't remember the employee's name. The employees were very pleasant that day, and the only disadvantage was mosquito."
較隱藏的地點，五點到七點間連假日都少有人煙，適合聊天，氣氛很棒、調酒 Voaka Lime 有一定水準，可惜鹽口杯鹽略多。,"There are fewer people who are smoking between five to seven o'clock in more hidden locations. It is suitable for chatting. The atmosphere is great, and the voaka life has a certain level. Unfortunately, the salt mouth cup salt is slightly more salt."
"超級棒的地方，環境舒適東西也好吃。
旁邊出去有戶外陽台即可抽菸，廁所也在Bar裡面不需要走很遠。很推薦三五好友到這裡聊天小酌。（店員態度親切熱情，推薦的調酒都很棒）","In the superb place, the environment is comfortable and delicious.
You can smoke out of the outdoor balcony next to it, and the toilet does not need to go far in Bar.It is recommended to have three or five friends here to chat.(The clerk's attitude is kind and enthusiastic, and the recommended bartender is great)"
