Original,EN
"鹹蛋黃炒泡麵真的要吃～
配哪種特調都好搭
吃了一盤真的會忍不住想再吃
現在還有奧運轉播，配酒聊天好棒
特調酒也好愛～～～
交通超方便
下次還要再來","Salted egg yolk fried noodles really want to eat ~
It is easy to match which special adjustment
I can't help but want to eat again after eating
There are still the Olympic Movement, it is great to have a wine and chat with wine
Special wines are also very loved ~~~
Transportation is super convenient
I will come again next time"
"炒泡麵真的非常好吃😋
炸物也炸的非常棒！小孩超喜歡💕
氣氛很好老闆很好聊～
真的是很棒的地方！
下次再來去吃吃喝喝❤️","Frying instant noodles is really delicious 面
Fried objects are also fried very well!Children like 💕 💕 💕 💕
The atmosphere is very good, the boss is very good to talk ~
It's really great!
Next time I come and go to eat and drink ❤️"
"酒好喝！品項雖然不多，但點了三杯都是好喝的！還可以請老闆特調～
雞軟骨好吃！環境很chill","The wine is delicious!Although there are not many items, it is delicious after ordering three cups!You can also ask the boss specially ~
Chicken cartilage is delicious!The environment is very chill"
氣氛好 可惜調酒選擇很少 且店自制為主 酒精濃度偏低 通常喝2杯就芒 這要喝3杯 第三杯請他調高濃度 buy 1 get 1 free only provided 1 round,"Unfortunately, the atmosphere is very small, and the concentration of alcoholism is low in the store. Usually drink 2 cups to drink 3 cups, 3 cups, ask him to increase the concentration buy 1 free knowledge"
"激推～
個人工作、加班再忙，只要一有空，就是要跟三五好友約在這兒chill😌","Push ~
Personal work and overtime, as long as you have time, you have to make an appointment with three or five friends here chill😌"
餐點有稍微小貴，但是氣炸魷魚絲便宜又好吃。調酒一路向西也不錯，值得點的兩個餐。,"The meal is slightly expensive, but the fried squid shreds are cheap and delicious.Alcohol is also good to west, two meals worth ordering."
"餐點好吃！酒讚讚😋😋
店員妹妹規則也講得很清楚（至少我完全聽懂啦","The meal is delicious!Jiuzan 😋😋
The rules of the clerk and sister are also clearly explained (at least I understand it completely"
店內氣氛還不錯 老闆很會選BGM,"The atmosphere in the store is not bad, the boss will choose BGM very much"
"無菜單無菜單酒吧 點了沒來 沒點的來了 非常的驚喜

非常厲害的酒吧
點兩杯18天 上了兩碗辛拉麵

讚喔 下次點餐也要記得錄音😀
點錯就算了 詢問第二碗做了嗎 回答說做了
十幾分鐘後才上了第二碗 哇 原來一碗麵要煮這麼久 真的是吸收日月精華的麵
都幾歲了 憑什麼你的錯誤要別人承擔
比較晚了想說不要大聲說話 擔心被誤會是要鬧事
哇嗚 原本點的酒也沒上來 餐點總共上錯四次
後來加點的18天也是又過了十幾分鐘

平常上班遇到不聽人講話的客戶
下班還要遇到不聽別人講話的店員
真的很棒👍👍👍

除此之外餐點不錯 環境不錯","There is no menu, no menu, the bar ordered, I didn't come, it's very surprising.

Very powerful bar
Two cups of two cups put on two bowls of cinnamon noodles

Praise, remember to recording next time you order 😀
Click wrong, even if you ask the second bowl, do you do it?
Ten minutes later, I put on the second bowl. Wow, a bowl of noodles are so long to cook for so long.
How old are you all?
It's too late to say don't talk loudly, worrying about being misunderstood, it's troubles.
Wow, the original wine did not come up with the meal for a total of four mistakes four times
Later, the 18 -day added is another ten minutes.

I usually meet customers who do not listen to people
I have to meet the clerk who doesn’t listen to others when I get off work
It's great

In addition, the meal is good and the environment is good"
"超好笑🤭店員沒教育好的錯誤要客人承擔。
一開始說21:30前買一送一，時間前點了第一杯，店員說要第二杯再跟我們說喔～後來順其自然向店長點第二杯。

結帳的時候才知道第二杯是算第二次點單，那一開始為什麼不說清楚：）態度還超級堅定要收好收滿，員工的問題也沒打算補償消費者欸。

所以，店員的溝通可以加加油嗎？根本騙人點第二杯，難怪沒人來，這邊建議取消這個爭議性的優惠，不然就是說清楚再接單，以免爭議，謝謝。

Edit：哇嗚，態度有夠差的呢，滿口老子老子的。好好好，理性溝通一下。第一點，「買一送一」，我在21:30前已經買了那個「一」，為什麼那個送的「一」也要在21:30前跟你下單？貴店的買一送一與其他地方的定義不一樣嗎？那麼，優惠上面有清楚詳列嗎？你的店員有跟我們說明清楚嗎？如果都沒有做到，你，到底是憑什麼在這裡謾罵客人「貪小便宜」「閱讀障礙」「時間觀念有問題」「回家找媽媽哭」？

第二點，你也承認你們店員有問題了，當下處理方式居然就是讓客人承擔那個問題的責任，然後非常堅定收下了酒錢，一句不好意思也沒說。

這些才是我們氣憤的重點。","The super funny 员 员 超 超 超 超 超 超 超 超 超 超 超.
At first I said that I bought one get one free before 21:30, and I ordered the first cup before time. The clerk said that he would tell us the second cup ~ Later, let it go to the store for the second cup.

When I checked out, I knew that the second cup was counting the second order. Why did n’t make it clear at the beginning :) The attitude is still super firm to collect it, and the employee ’s problem does not intend to compensate consumers.

Therefore, can the communication of the clerk be refueling?It is no wonder that no one will come at all. No wonder no one comes. It is recommended to cancel this controversial discount, otherwise it is to clearly pick up the order to avoid controversy, thank you.

Edit: Wow, the attitude is worse enough, Lao Tzu.Good and good, communicate rationally.The first point, ""Buy one get one free"", I bought the ""one"" before 21:30, why did the ""one"" given to you before 21:30?Is it different from the definitions of other places in Guidian?So, is there a clear list on the offer?Does your clerk explain to us clearly?If you do n’t do it, you do n’t do it, why do you scold the guests here “greedy and cheap”, “reading disorders”, “problems with time”, “go home to cry at home”?

Secondly, you also admit that your clerk has a problem. The current processing method is actually the responsibility for the guests to bear that problem, and then I firmly accept the wine, and I don't want to say it.

These are the focus of our anger."
"剛進店的時候大概20:30，店員告知今天買一送一，點酒的時候說另一杯可以等等再點，但並未告知說超過21:30就沒有買一送一，以為之後點的都是送的，害我們多付了兩倍的錢，有跟店員反應說你們沒有說明清楚，店員依然堅持超過九點半就是沒有買一送一，原本喝酒喝到很開心結完帳超不爽。

要賺錢用這種方式是也不用這麼可悲

不缺幾百塊錢怎麼堅持要收啊？笑死人了","When I first entered the store, it was about 20:30. The clerk informed that I bought one get one free today. When I order the wine, I said that the other cup could wait, but I did not tell that I did not buy one get one free. They are all delivered, which hurts us to pay twice the money. Some responded to the clerk that you did not explain clearly. The clerk still insisted that it was more than 9:30. accurate.

You don’t have to be so sad to make money in this way

How do you insist on receiving a few hundred dollars?Smile to death"
