Original,EN
Nina 唱歌好聽！很會帶動氣氛 可以找她喝,Nina singing is nice!It will drive the atmosphere to find her to drink
"氣氛很好，喝的開心！玩的開心！
很值得跟朋友小酌的地方","The atmosphere is very good, drink happily!Happy to play!
Very worth drinking with friends"
有點尬聊，不是很會喝，但服務態度還不錯,"It's a bit embarrassing, it's not very good at drinking, but the service attitude is not bad"
ED很帥很有親和力,ED is handsome and affinity
"我去三次 我才寫這個這裡的
女公關 好像以為現在錢很好賺
大酒的調酒
我只能說就是在喝飲料
一點誠意都沒有尤其穿拖鞋的
一直催人喝酒 我都連尻四瓶大瓶的啤酒就很漲了
她自己在那邊喝像飲料的調酒講得自己多會喝
這三次不誇張平均5分要一杯大酒要就算了
嗆人說{北幹拎} 我去三次 均消每小時差不多2000
奉勸去這裡不如去77 不然就是選擇性給大酒
不要公關一去就一定給 會養壞公關
只要10分內喝完 一直問""要不要在給一杯""
立馬買單轉戰去別家 才不會最後花錢受氣
以上給大家參考","I went three times and I wrote this here here
Women's public relations seem to think that money is very good now
Bartend
I can only say that they are drinking drinks
No sincerity is not particularly wearing slippers
I have been urging people to drink, and I have even risen by the beer with four bottle of big bottle.
She is drinking like drinks there and talks about drinking more than herself.
No exaggeration to exaggerate on average 5 points on average. A glass of wine is required.
拎 拎 {{North Ganjiao} I go to three times to consume almost 2000 per hour
I advise here it is better to go 77, otherwise it is to selectively give wine
Do not want the public relations as soon as you go, you will definitely raise public relations
As long as you drink within 10 minutes, ask, ""Would you like to give a cup?""
I immediately buy a bill to go to other homes so that I won't spend money in the end
For your reference above"
ED好帥 我要跟他結婚,"ED is handsome, I want to marry him"
娜美讚讚 Ed唱歌好好聽,娜美讚讚 Ed唱歌好好聽
小萱很可愛很漂亮 可以找他～,"Xiaoxuan is very cute and beautiful, you can find him ~"
"nini好可愛好喜翻好好聊
美麗大方直接不做作！
每天充滿活力 讓客人有種回到家的感覺！","nini so happy, please talk about it
Beautiful and generous do not work directly!
Every day is full of vitality to make guests feel like returning home!"
酒很好喝，不過喝了會醉。,酒很好喝，不過喝了會醉。
妹妹換的比什麼都快，這週才剛認識，下週人就離職了！有的賞完酒坐不到5分鐘，人就跑了！只跟自己熟識朋友聊，就算不賞酒也聊很開，騙生客賞完就跑，蠻現實的！,"My sister changed faster than anything. I just met this week, and people will leave next week!After some rewarding the wine for less than 5 minutes, people ran away!I just talked to my friends, and I talked very well even if I did n’t appreciate the wine."
ED這個店員不錯👍🏻,"ED, this clerk is good"
Max 帥哥 推到爆,Max handsome guy push to explosion
店員在視覺呈現方面可以改進 不用來,"In terms of visual presentation, the clerk can improve"
這裡的海尼根特別好喝,"Here, Heinegen is particularly delicious"
第一次來 覺得氣氛很棒，員工艾馬情切,"For the first time, I felt that the atmosphere was great, and the employee Aima was cut"
"陪聊天的短髮妹妹很可愛
包廂很舒適","Short hair with chatting with chatting
The box is very comfortable"
ED讚,ED讚
"店員熱情👍🏻 適合小酌的好地方👍🏻
很棒的酒吧❤️ …","店員熱情👍🏻 適合小酌的好地方👍🏻
很棒的酒吧❤️ …"
氣氛非常的好，店員很親切很可愛,"The atmosphere is very good, the clerk is very kind and cute"
店員都很親切可愛～很棒的地方❤️,The clerk is very kind and cute ~ great place ❤️
店員超帥  調酒很有水準👍🏻 …,The clerk super handsome bartender is very standard 👍🏻 ...
"老闆跟員工都很健談👍
輕鬆自在 …","The boss and the employees are talking about 跟
Easy ..."
Talking bar店員很讚，請找妮妮跟娜娜,"Talking Bar clerk is very good, please find Nini and Nana"
能唱能喝能聊 環境舒服👍🏻,"Can sing, drink, talk about the environment and comfortable 👍🏻"
很棒的酒吧❤️適合小酌的地方,A great bar ❤️ Suitable for drinking
燈光氛圍不錯，適合小酌,"The light atmosphere is good, suitable for drinking"
氣氛很好，適合假日小酌,"The atmosphere is very good, suitable for holiday drinks"
環境很好 老闆帥～,"The environment is very good, the boss is handsome ~"
裝潢好氣氛好店員也好😍 …,"Good decoration atmosphere, good shop clerk ..."
老闆極具吸引力,The boss is very attractive
子珅～覺得棒棒的！,子珅～覺得棒棒的！
小婕好口愛❤️,小婕好口愛❤️
環境佳，店員熱情,"Good environment, enthusiasm for the clerk"
小婕好可愛,Xiaojie is so cute
妹美價格合理,Sister Meimei is reasonable
小酌舒壓,小酌舒壓
艾瑪很可愛親切,Emma is cute and kind
我覺得好棒,I think it's great
店員很好聊,The clerk talked well
讚啦,Praise
讚喔👍,Praise 👍
氣氛不錯,The atmosphere is good
👍 …,👍 …
姊姊很漂亮,Sister is very beautiful
氣氛很好,The atmosphere is very good
讚,praise
喝酒放鬆好地方,Drink and relax a good place
👍👍👍,👍👍👍
老闆超酷，氣氛呈現出充滿活力的感覺。愛它。,"The boss is super cool, and the atmosphere is full of vitality.Love it."
讚☆〜（ゝ.∂）,讚 ☆ ~ (ゝ .∂)
有real/beauti/comfort店,There is Real/Beauti/Comfort
小婕好Q,Xiaojie good Q
很棒的酒吧❤️,A great bar ❤️
喝得很爽,Drink well
姐姐很棒,姐姐很棒
漂亮!,漂亮!
安安你好,Hello An An
