Original,EN
2、3年前來的時候無論服務、計費及誠信等皆給予肯定，但最近幾次去消費的感受變的極差，有的服務員都假一塊在那邊不說，賞大酒還會灌水這都算了，令人最不爽的是開酒沒喝完要寄酒，下次要拿出來喝時，卻不是當初那支酒，好像當作客人第一天出來喝一樣，或者以為臺北只有他們這裡可以喝酒,"When I came, I was affirmed regardless of service, billing, and integrity, but the feelings of consumption in recent times were extremely poor. Some waiters faked there. This is the best way to irrigate. The most uncomfortable thing is that you need to send wine after drinking the wine. When you take it out next time, it is not the original wine. Only they can drink here"
"裝潢舒服
酒好喝","Comfortable decoration
Wine"
環境不錯 酒類選擇多 消費中等。,The environment is good.
調酒好喝，bartender 人很好😚 …,"The bartender is delicious, the Bartender people are very good ..."
氣氛很好 環境很乾淨 調酒師好相處 調酒好喝 服務生活潑,"The atmosphere is very good, the environment is clean, the bartender is good, good for bartender, and the drinking, drinking, drinking service life splash"
氣氛很棒👍調酒也好喝 …,The atmosphere is great 也 bartender is also delicious ...
喝酒放鬆好地方,Drink and relax a good place
很歡樂的地方！！,Very happy place!Intersection
找乾杯喝酒🍺！！ …,Find a dry toast 酒!IntersectionMowing
環境不錯，適合喝點東西,"The environment is good, suitable for drinking something"
很棒的酒吧，有美味的飲料和很棒的員工:),"A great bar, delicious drinks and great employees :)"
正妹很多,There are a lot of Zhengmei
