Original,EN
"很high很棒的好地方，老闆不想開火的時候可以點外面的食物，如果老闆有煮東西，食物也都很棒！酒都是台啤精釀，推薦4,5號！6號的酸黃瓜真的很特別！建議試飲過再點😅","Very good and good place. When the boss doesn't want to open the fire, you can order the food outside. If the boss has cooking, the food is great!The wine is a Taiwan beer craft, recommended No. 4,5!Sour cucumber No. 6 is really special!It is recommended to try to drink and order again 过"
隱身在安東街巷弄內，環境乾淨舒適，有播流行音樂氛圍挺好的。可惜座位偏小，不過調酒超便宜也不錯喝。男店員帥女店員正，時間到也不會一直來趕客人，在我們離開前還有提供嘔吐袋，真的很貼心<3,"Instead of hidden in the alleys of Andong, the environment is clean and comfortable, and there is a popular music atmosphere.Unfortunately, the seat is small, but the bartending is super cheap and it is good to drink.The male clerk is handsome and the female clerk is right, and the time will not always come to catch the guests. Before we leave, we also provide vomiting bags."
酒好喝 點點親切 老闆帥氣 闆娘漂亮👍,"Good wine, a little bit of friendly boss, handsome Ban Niang, beautiful 👍"
"店不大，啤酒選擇不算太多但蠻夠喝的了。

蠻多客人都是常客，笑說比較像社區酒吧，不管是店員、老闆跟客人都很親切，沒有一般啤酒吧的生疏感，第一次造訪卻有種回家的感覺，絕對會再來。

可惜店面位置不是太好，剛好位在兩個捷運站的中間，希望辛苦的老闆跟老闆娘繼續堅持下去！","The shop is not big, and the beer choice is not too much but it is quite enough.

There are quite a lot of guests who are frequent customers. They laugh and say that they are more like a community bar. Whether it is a clerk, boss, and guests, there is no sense of rusty beer bar. The first visit has a feeling of going home and will definitely come again.

Unfortunately, the location of the store is not very good. It just happened to be among the two MRT stations. I hope the hard -working boss and the boss will continue!"
氣氛很嗨！老闆超帥又很好玩～重點是酒都好喝！！一定會再來！女店員很美又很會喝，想喝醉來shot班不會失望😂😂😂 太開心～ …,"The atmosphere is very hi!The boss is handsome and fun ~ The point is that wine is delicious!IntersectionWill definitely come again!The female clerk is very beautiful and can drink. If you want to get drunk, you will not be disappointed when you want to get drunk."
"老闆很親切
蠻放鬆的地方
啤酒味道由左至右越來越重
平日1600-2000
假日1600-1800
快樂時光XD
生啤第二杯有打折
覺得很棒～","The boss is very kind
Pretty relaxed place
The taste of beer is getting heavier from left to right
Usually 1600-2000
Holiday 1600-1800
Happy Time XD
There are discounts in the second cup of life beer
I feel great ~"
"很棒的一間酒吧老闆跟老闆娘都很好跟客人有說有笑
點了雞肉絲覺得十分好吃芝麻醬非常的香配上微辣的口感
這家店小小的缺點工讀生很吵就是了","A great bar owner and the boss are very good to say and laugh with the guests
I ordered the chicken shreds and felt that the sesame sauce was very fragrant with a slightly spicy taste
The shortcomings of this shop are very noisy"
"酒吧最重要的是氣氛，這邊不用很吵的音樂也能玩得很開心，這邊店員沒有其他店的那種距離感，是個很好聊天很放鬆的地方

精釀啤酒也很有特色，老闆很大方可以讓我們試口味，不怕挑到不喜歡的酒，消費還超便宜很傻眼

忍不住認真推薦了一下，完全無雷好店

目前試營運是預約制，要先打電話唷","The most important thing for the bar is the atmosphere. You can play well without having noisy music here. The clerk here does not have the sense of distance from other shops. It is a good place to chat and relax.

Cast beer is also very distinctive. The boss is very generous to let us try the taste. Don't be afraid to pick up the wine you don't like. The consumption is super cheap and dumbfounded.

I can't help but recommend it seriously.

The current trial operation is an appointment system."
酒好喝，氣氛很優，最重要的是 老闆很帥,"The wine is good, the atmosphere is excellent, the most important thing is that the boss is very handsome"
"上個月剛好在這附近接受公司訓練，下班後與同事們經過這間店，店裡空間沒有很大，但是整體感覺相當舒適溫馨，老闆非常親切，餐點跟酒都很不錯，相當適合下班後與同事來喝幾杯！！
疫情結束後一定會再來光顧","Last month, I was trained by the company nearby. After work, I passed this store with my colleagues. The space in the store was not very large, but the overall feeling was quite comfortable and warm. The boss was very kind. After a few cups with colleagues!Intersection
After the epidemic is over"
