Original,EN
"空間氣氛都很好，店員人也很nice,重點是這家食物超好吃！尤其是那松露年糕超級讚，我們總共點了3盤，還有Funnel cake 旋螺煎餅剛炸好的煎餅配上奶油直接一口接一口好邪惡啊！水煙口味都不錯配上薄荷超級涼～因為我們都點白酒，下次再試試它們的調酒。","The space atmosphere is very good, and the clerk is also very nice. The focus is that this food is super delicious!Especially Na Rulu rice cakes are super praised. We ordered a total of 3 sets, as well as Funnel Cake spin snail pancake pancakes and fried pancakes with cream directly.The taste of the water smoke is good with mint super cool ~ because we all order white wine, and try their bartender next time."
酒類看似選項多但現場並不是每款都有提供，出餐速度慢，調酒冰塊特大實際酒很少，調味一般般,"There are many options for alcohol, but not all of them are provided at the scene. The meal is slow, the bartending ice cubes are very large, and the flavoring is general."
"日本朋友推薦的酒吧，和朋友在連假前一起去踩點，當天過去前發現Google 的營業狀態是公休中很擔心訂位沒訂到，但到達時還是有正常營業（應該），外場人員還很貼心的建議我們先坐餐桌位，等用完餐再挪到沙發位喝酒，到那時為止的體驗感都很不錯🙂

酒的部分我們點了宇治蕉響曲、老礦工、白豆花、茶園和日本城還有經典酒的Negroni、old fashioned 和白俄羅斯，沒有每杯都拍，照片是宇治蕉響曲、白俄羅斯和白豆花w

一開始上來的老礦工味道還不錯，宇治蕉響曲跟評論上看到的樣子差有點多，但是味道朋友覺得還能接受，很微妙的是當天點的酒，大部分都帶著同一種味道🤣🤣🤣

白豆花開始的味道就比較脫離我們的想像www
除了上面口感味道驚悚的花椰菜以外（也有可能是因為我不愛花椰菜😂）底下的酒喝起來像套了一半的水www
Negroni喝起來像整杯的糖水超級甜，Old fashioned 據日本朋友說超級淡XD

餐點的部分，我們點了四樣主餐加一份小點，除了umami貝殼麵吃起來過份清淡，幾乎像沒有調味，口味還有點素菜風味，以及豬肋排不是我喜歡的那種美式口味以外其他味道都還不錯www

整體來說，環境的氛圍很不錯，不要點錯東西應該還會是開心的一餐（可惜我們點錯不少🌝），後來還沒移到沙發位我們就結帳了，也有可能那天真的是公休日吧🤣🤣🤣🤣","The bar recommended by Japanese friends, go to step with friends before consecutive holidays. Before the day, I found that Google ’s business state was worried that the reservation was not ordered in the public seller, but there was still normal business when they arrived (should). I suggest that we take the table position first, wait for the meal to move to the sofa seat to drink, and the experience of the experience at that time is very good 🙂

In the wine part of the wine, we ordered the Nuroni, Old Fashioned and Belarus, the old miner, the old miner, the white bean flower, the tea garden and the Japanese city, and the classic wine. W

The old miners who came up at the beginning were pretty good. The sound of Uji banana is almost a lot as seen in the comments, but the taste friends think they can still be acceptable. Bleak

The taste of white bean blossoms is more out of our imagination www
Except for the frightened broccoli (maybe because I don't love cauliflower 😂), the wine began to drink like a half of the water www www
Negroni is super sweet like the whole cup of sugar water, Old Fashioned according to Japanese friends, super light XD

For the meal part, we ordered four main meals and a small point. Except for the umami shell surface, it was too light to taste, almost like no seasoning, taste and a little vegetarian flavor, and pork ribs are not the American style I like Other tastes outside the taste are pretty good www

Overall, the atmosphere of the environment is very good. Don't order the wrong thing and it should be a happy meal (unfortunately we order a lot of mistakes), and then we will check out before we moved to the sofa position. Is it public offspring 吧"
呼籲認真喝調酒的職業酒客換一家店 這家定位應該不是bar 音樂相當大聲但是調酒真的沒啥深度 上酒速度快到不敢置信 很久沒喝到那麽不成熟的調酒 希望改酒單之後能進步,"Call for professional alcoholic who is seriously drinking sober. The positioning of the store should not be Bar music quite loud, but the bartending is really not as deep as the alcohol is so fast that I dare not believe it for a long time. Can make progress after single"
"服務態度超級好！
店員都很客氣也都會關心每一桌
環境很可愛但不大，所以都聽得到各桌的聲音
較無法好好聊天
唯一的缺點就是酒和餐點很普通","The service attitude is super good!
The clerk is very polite and will care about each table
The environment is cute but not big, so I can hear the sound of each table
It's better to chat well
The only disadvantage is that wine and meals are very ordinary"
座位不多，記得訂位！人較多是坐矮沙發，比較不好用餐～實物超推薦松露年糕，超好吃！麵食推火腿水管麵，滿辣的，但超級好吃👍🏻甜點煎餅的奶油，怎麼可能這麼好吃又不膩，幾乎可以單吃掉半杯耶！唯獨調酒口味普通，很多有藥水味感,"There are not many seats, remember to book!There are many people sitting in dwarf sofas, which is not easy to dine ~ The real thing is super recommended for truffle rice cakes, super delicious!Pasta pushing the ham pipe noodles, full of spicy, but super delicious 👍🏻 Sweet cream cream, how can it be so delicious and not greasy, you can almost eat half a cup of it!Only the taste of the wine is ordinary, and many of the potion taste"
"在這度過跨年倒數 第一輪用餐第二輪暢飲
最想喝的宇治蕉響曲早早沒了很可惜（吃不到喝不到的總是印象深刻）點了其他調酒像是帶有楓糖甜味紅烏龍百香果風味的也不錯有點像水果茶喝著順口
第二輪點法是一人1000元入場費可以在給的菜單的六款調酒暢飲吃的另外收費～但暢飲的調酒上桌速度慢建議往後有相同的menu可以調整一下

☘︎︎辣味生火腿水管麵聯想到肯瓊醬的奶辣滋味 和生火腿的肉旨味可說是最佳拍檔 胃口讓人敞開吃
☘︎︎umami貝殼麵是香蒜味噌奶油伴著菇類挺有田園風情
☘︎︎蟹肉起司通心粉表層灑上咖喱西班牙紅椒粉等辛香料下面的和著白醬對我來說有點不耐吃
☘︎︎松露培根蛋黃年糕吧唧到吃完還會意猶未盡刮盤裡的醬 跟通心粉不同完全是濃醇不膩 碎培根末微微的煎烤焦香與年糕和芝士醬依偎 我已經離不開奶糯陷阱了🪤

四人吃的這些份量主打一個精巧 我們點了這四份加上google好評送的一份帕瑪森蒜味薯條 也很涮嘴
酒吧的餐飲有對味也是十分重要的😌","Drink the second round of the first round of the first round of the New Year's end
The most wanted to drink the sound of the Na banana sounds long ago, it is a pity (always impressed by those who can't drink it) ordered other bartending like a maple sugar sweet red oolong incense flavor. Fruit tea drinks smoothly
The second round of ordering is that one person's 1,000 yuan admission fee can be charged at the six models of the menu given to the menu.

水 Spicy -flavored raw ham Water pipe Noodles associate the milk spicy taste of Kenqiong sauce and the meat taste of raw ham can be said to be the best partner appetite to make people open and eat
贝UMAMI shell surface is garlic miso cream with mushrooms with a rural style
心 Crab meat cheese -pink chalkwood layer is sprinkled with curry Spanish red pepper powder and other free spices and white sauce is a bit impatient for me
蛋 Truly Rulu Rone Yolk rice cake Bar will still be overwhelmed that the sauce in the scrape is different from the pink powder. Puppet

These quantities that four people eat the main weight. We ordered these four copies plus a Parmanson garlic flavored fries that are given by Google.
The dining of the bar is also very important for the taste."
"優雅的氛圍，展露誠意，不馬虎
小週末找間氛圍感餐酒館吧！
＿＿＿＿

「蛋蛋三重奏」看似淡淡，其實不簡單，
把三種蛋，雞蛋、魚子醬、鮭魚卵融入，
結合柑橘香的法式酸奶油與鹹鮮鮭魚卵，
搭配著炸的酥脆帶著香氣的炸透餛飩皮，
清爽口感適合迎接夏天的一道美味佳餚。

「帕瑪森蒜味薯條」酥脆的薯條尬蒜香，
是我喜愛的一款美味鹹食，停不下來欸！

「花椒炸雞與秘制醃瓜」不知道為什麼，
每次去餐酒館，嚐到他們的炸雞都好吃，
外酥內嫩，鮮嫩多汁，花椒與醃瓜剛好。

「松露培根蛋黃年糕」年糕Q彈有勁，
搭松露香氣佐鹹香培根增添口感風味。

「UMAMI貝殼麵」加入味噌、蒜、奶油，
調製而成，外圍現刨上帕瑪森，鹹香滋味，
綠色貝殼麵清爽，屬一道無肉風味的料理。

「螺旋煎餅 」初次嚐到這類型美式經典，
傳統遊樂園嘉年華甜點，蜂蜜搭鮮奶油，
甜蜜交織在一塊，切片草莓搭切碎果仁，
整體不會過甜膩，酥脆口感一口接一口，
建議可以多人一起分享著吃搭配著飲品。","Elegant atmosphere, revealing sincerity, not sloppy
Find the atmosphere of a small weekend and feel!
_________________________________

""Egg trio"" seems to be faint, but it is not simple.
Incorporate three eggs, eggs, caviar, and salmon eggs,
French yogurt and salty salmon eggs combined with citrus flavor,
With the fried crispy crispy and fragrant fried ravioli skin,
The refreshing taste is suitable for a delicious dish in summer.

""Pamanson garlic flavor fries"" crispy fries and fries embarrassing garlic,
It is a delicious salty food I love, I can't stop!

""Pepper -fried chicken and secret pickles"", I don’t know why,
Every time I go to the dining tavern and taste their fried chicken are delicious,
The outside is tender and tender, fresh and juicy, and peppercorns and pickles are just right.

""Tulu Bacon Egg Yolk Rice Cake"" rice cake Q bombs are strong,
Put the fragrance of the salty flavor, the flavor of the salty flavor adds to the flavor.

""UMAMI Shell Noodles"" add miso, garlic, and cream,
Formed, Parmans is planed on the periphery, salty flavor,
The green shell is refreshing and belongs to a meatless dish.

""Spiral pancake"" has tasted this type of American classics for the first time,
Traditional amusement park carnival desserts, honey with fresh cream,
Sweet interweave, sliced ​​strawberries and cutting fruit kernels,
The overall will not be too sweet, and the crispy mouth will feel one by one,
It is recommended that many people can share with drinks together."
"我們是 7 月 7 日拜訪的，是生日聚，壽星是 7 月 6 日生日。一開始問說壽星有沒有什麼特別的，服務員「滿酷」的說，喔 shot，然後消失。點餐的時候，也要重複講蠻多次，想加點的時候，也要再跟服務生確認一次他是否有聽到。後來我們準備結帳離開了，才有另一位服務生送來 shot 😮

食物的部分，花椒炸雞與秘制醃瓜（320元）是好吃的，非常推薦！但只有 4 塊，所以大家可以根據有幾個朋友點幾份喔，我們是上菜後才發現這回事，所以又追加 1 份。提醒一下，上頭有洋蔥，有些人不吃（我們的壽星）。松露培根蛋黃年糕（360元），吃起來真的很像義大利麵。最後我們有點薯條，是像麥當勞那種細薯條，撒起司，完全不推薦～

調酒的部分，點了「茶園」、「托斯卡」、「食茶」跟「晨曦」，中規中矩。

2 樓的冷氣不冷。","We visited on July 7th, birthday gathering, and Shouxing was birthday on July 6.At first I asked whether Shou Xing was special. The waiter ""Manku"" said, oh shot, and then disappeared.When ordering, I have to repeat it many times. When I want to add some, I have to confirm whether he hears it again with the waiter.Later, we were going to leave at the checkout, and then another waiter sent Shot 😮

In the food part, peppercorns fried chicken and secret pickles (320 yuan) are delicious, very recommended!But there are only 4 yuan, so you can order a few friends according to a few friends. We only discovered this after serving, so we added another one.Reminder, there are onions on it, some people do not eat (our longevity).Tulu bacon egg yolk rice cake (360 yuan), it really looks like a pasta.In the end, we have a little fries, which is a fine fries like McDonald's.

The bartender part, ordered ""Tea Garden"", ""Tuska"", ""Tea"" and ""Morning Xi"", it is quite satisfactory.

The air -conditioning on the second floor is not cold."
"Bar bridge在忠孝復興與南京復興兩捷運站間，走路約莫8至10分鐘，光復南路上的一線店面。

一樓是一條bar很Lounge bar感，二樓是沙發與餐桌區，裝潢堪稱時尚。

餐點的選項稍少，但炸雞、年糕、薯條很好吃；炸雞皮脆內嫩味辛不燥，香菜提味，增添爽感；年糕軟嫩奶香濃醇，厚口滋糯相佐很推薦，瑪森蒜味薯條細薯條激推，酥脆鹹香，蒜香與起司相當顯味，十分下酒；整體而言餐點做的滿細緻、無雷，值得推薦。

酒單紅白酒純烈威士忌都有，創意調酒與經典調酒也都有；創調調酒依時間季節調整，依時更迭，也可以依照自己的喜好調整酸甜濃淡，整體創調層次、口感、香味表現不俗，各有特色，可以依照喜好請店員推薦。

裝潢偏冷調但店員、bartender都很熱情溫暖，很棒！然後有「店鴨」，沒錯！是活生生會「嘎嘎嘎」的柯爾鴨🦆🦆🦆，有夠可愛❤️❤️❤️環境音樂不吵不鬧，可以舒服聊天很推薦。","Barbridge is between the two MRT stations and Nanjing Restoration and Nanjing Revival, walk for about 10 minutes, the first-line storefront on the Recovery South Road.

The first floor is a bar very Lounge bar feeling, the second floor sofa and the dining table area, decoration is known as fashion.

The meal is slightly less option, but the fried chicken, year cake, french fries are very good; the fries are crispy and tender and spicy, the parsley is freshening, adding refreshing; the year cake is soft and milky, thick mouthVery recommended, the Mansen garlic flavored French fries are abundant, crispy and savory, garlic and cheese is quite tasty, very wine; overall the meal is full and delicate, thunder, worth recommending.

The wine single red and white wine pure whiskey is available, creative cocktail and classic cocktails are also available; Creative cocktails are adjusted this time season, according to the time more italia, can also be adjusted according to your own preferences to adjust the sweet and sour, the overall layer of tuning and mouthfeel, the fragrance performance is different, each has its own characteristics, can be recommended by the clerk according to preference.

The decoration is cool tone but the clerk, the bestender are very enthusiastic warm, very good!Then there is ""shop duck"", miserable!Kirk Duck 🦆🦆🦆, cute enough ❤️❤️❤️ Environmental music is not scold, can be comfortable with chat and highly recommended."
