Original,EN
"打卡這間在五星級飯店內的寶藏WINE BAR！由冠軍侍酒師精選的酒單，讓今晚擁有了既專業、獨特又難忘的體驗。

Friday night放鬆心情與壓力的最好方式，就是到wine bar小酌，搜尋到大直內湖這邊的人氣酒吧-Park90，二話不說直接衝。

位於五星級美福大飯店裡4樓，裝修肯定要同於五星級大飯店的水平，走進店裡，暗色系的低調奢華，高雅的品味設計，柔和的燈光、沙發與舒服的爵士樂，馬上就讓人放鬆心情，進入雙休日的愉快心情。

酒吧低消就是只要一人點一杯酒，非常親民實惠，翻開厚厚的一本酒單，從新世界到舊世界都有，熱門國家產區法國、義大利、澳洲、新西蘭全都包括。據說酒單是由世界知名評論家與榮獲國際大獎的專業侍酒師精心挑選，一翻開酒單就覺得專業，整本酒單最吸引的是wine by the glass的部分，因為我們兩個人，一般只能開2瓶，看到開單杯，可以滿足一個晚上喝很多不同的款式、喝不同的葡萄酒，就讓人興奮，而且wine by the glass 的酒單頁數就有3頁，選擇非常多樣，讓人非常興奮，店內的侍酒師Kevin很專業也很熱情地為我們介紹了很多特色酒款，每一款都有著獨特的香氣及口感，讓我們今晚的wine bar體驗，專業、獨特又非常難忘。

總體來說，這家葡萄酒吧非常值得一去。無論是與朋友聚會還是獨自品味葡萄酒，這裡都是一個不錯的選擇。推薦大家一定要親自去體驗一番，相信你一定會被它的魅力所吸引。","Pickup this treasure in a five -star restaurant Wine Bar!The wine list selected by the champion sommelier allows tonight to have a professional, unique and unforgettable experience.

The best way to relax from FRIDAY NIGHT is to drink at Wine Bar and find the popular bar on Dazhi Neihu Lake-PARK90.

Located on the 4th floor of the five -star Meifu Hotel, the decoration must be the same as the level of a five -star hotel. When you enter the store, the dark -colored low -key luxury, elegant taste design, soft lights, sofas and comfortable jazz music , Immediately make people relax and enter the happy mood.

The low bar of the bar is as long as one person order a glass of wine, which is very affordable and affordable. It opens a thick wine list. From the new world to the old world, the popular national production areas France, Italy, Australia, and New Zealand are all included.It is said that the wine list is carefully selected by the world -renowned critics and professional sommeliers who won the International Award. As soon as you open the wine list, you feel that the whole wine list is the part of the Wine by the Glass, because the two of us, Generally you can only open 2 bottles. When you see a single cup, you can satisfy drinking a lot of different styles and drinking different wines in one night. Diverse and very exciting. The sommelier in the store KEVIN is very professional and enthusiastic about we have introduced a lot of specialty wines. Each one has a unique aroma and taste. Let us have a Wine Bar experience tonight. Unique and unforgettable.

Overall, this bar is very worthwhile.Whether it is a party with friends or taste wine alone, this is a good choice.It is recommended that everyone must experience it in person, I believe you will be attracted by its charm."
"平常也是服務性質的工作，遇到服務態度再更好的服務有些不適應，值得學習👍
關於酒類介紹很仔細，可以很效率的找到自己想喝的！大推！！！","Usually it is also a service -oriented job. No matter how better the service attitude is, it is a bit uncomfortable. It is worth learning.
The introduction of the wine is very careful, and you can find what you want to drink very efficiently!Push!IntersectionIntersection"
二訪感覺仍舊很棒，平日週一到週五的pm5:00-7:00還有單杯酒款買一送一的活動，小酌起來很舒服又划算，經過這邊都值得來晃一下喝幾杯。,二訪感覺仍舊很棒，平日週一到週五的pm5:00-7:00還有單杯酒款買一送一的活動，小酌起來很舒服又划算，經過這邊都值得來晃一下喝幾杯。
環境舒適，葡萄酒單非常豐富，侍酒師很專業，依喜好推薦酒款！非常值得來體驗～,"The environment is comfortable, the wine list is very rich, and the sommelier is very professional.Very worthwhile to experience ~"
冠軍侍酒師坐鎮，喝酒之餘還可以學到很多葡萄酒知識。主要這邊單杯選擇實在是看到眼花，每種都可以喝喝看，實在是葡萄酒愛好者的天堂。,"The champion sommelier is sitting, and you can learn a lot of wine knowledge after drinking.The main choice of a single cup here is really dazzling. Each one can drink and see, it is a paradise for wine lovers."
氣氛典雅中帶有現代感，裝潢頗大器，燈光明暗適中，讓人可以放鬆細細品嚐優質的葡萄酒。葡萄酒種類非常豐富，很少在其他飯店裡面看到有這麼多紅白酒選項。,"The atmosphere is elegant with a modern sense, the decoration is quite large, and the light is bright and dark, so that people can relax and taste high -quality wines.The types of wine are very rich, and there are rarely seen in other restaurants. There are so many red liquor options."
我們基本上每個星期都來 只要在台北的時間 氛圍 酒 餐點 都很有水準值得推薦,We basically come every week as long as the atmosphere at the time at the time of Taipei is very standard. It is worth recommending
"氣氛好，紅白酒都好喝
服務人員很仔細介紹酒","The atmosphere is good, red and white wine is delicious
The service staff introduces wine very carefully"
環境很舒服，侍酒師服務親切熱心，介紹酒品很詳細,"The environment is very comfortable, the sommelier service is enthusiastic and enthusiastic, and the introduction of wine is very detailed"
"氣氛很好，裝潢很漂亮在游泳池旁邊
就選擇很多，都可以問服務人員關於酒的介紹","The atmosphere is very good, the decoration is very beautiful next to the swimming pool
Choose a lot, you can ask the service staff about the introduction of wine"
"環境氣氛舒適
服務到位
是個很適合來品葡萄酒的地方","Environmental atmosphere comfortable
Serving
It is a place that is very suitable for coming of wine"
"氣氛非常棒、舒適
服務人院長很專業，會推薦適合你的酒
可以點單杯，嚐到各種不同風味的酒款","The atmosphere is great and comfortable
The dean of the service person is very professional, and you will recommend the wine that suits you
You can order a single cup and taste a variety of different flavors"
酒的種類選擇很多，環境很舒服,"There are many types of wine, and the environment is very comfortable"
氣氛好，下午五點到七點還有葡萄酒單杯買一送一，適合下班後小酌,"The atmosphere is good, buy one get one get one get one free cup from 5pm to seven o'clock in the afternoon, suitable for drinking after get off work"
氛圍很好👍🏻音樂也有水平，在泳池旁,"The atmosphere is very good 也 music is also level, and next to the swimming pool"
來這邊喝單杯酒款很不錯,It's good to come here to drink a single glass of wine
好喝的葡萄酒🍷 氣氛很不錯,The delicious wine is very good at the atmosphere
飯店內的小酒吧 有主題歌曲之夜,The bar in the restaurant has a theme song night
下午五點來，現在有葡萄酒買一送一的活動，我自己的信用卡也有活動。這次體驗佳：環境高雅、清朗，酒款眾多，服務體貼，有機會會再次回訪，,"At five in the afternoon, now there are wines to buy one get one free, and my own credit card also has activities.This experience is good: elegant and clear environment, many wines, considerate services, and the opportunity will return to visit again."
"很幸運的在IG上被推薦到這個酒吧/他們的爵士樂分享活動。雖然只是他們第二次舉辦音樂活動，但由於爵士女伶-小山郁美的表現極佳、keyboard也有非常華麗的演出，搭配起來甚至有第一種化學反應在其中，這次表演非常成功。讓整個精緻的空間更添色彩。

當然 好音樂也少不了好酒，很意外的紅白酒的單杯選擇相當豐富，侍酒師4號（諧音）表示他們會放上來的單杯一定都是各具特色、相當有趣的單品。雖然自己對紅白酒確實不懂，但在侍酒師的介紹之下，每一個項目感覺都活了起來，最後也很順利的選到了四杯風格迥異、各具特色的紅酒🍷，搭配著女伶美聲，真是美好的夜晚。","Fortunately, I was recommended to this bar/their jazz sharing activities on IG.Although they only held music activities for the second time, because of the excellent performance of Jazz-Koyama Yumei, Keyboard also had very gorgeous performances. It even had the first chemical response to it. This performance was very successful.Add color to the entire exquisite space.

Of course, good music is also indispensable. The surprising single cup of red and white wine is quite rich. The sommelier No. 4 (homophonic) indicates that the single cups they will put in must have their own characteristics and quite interesting items.Although I do n’t understand red and white wine, under the introduction of the sommelier, each project feels alive, and finally chooses four cups of red wine with different styles and unique characteristics. Meisheng is really a wonderful night."
專業的酒款推薦，讓人很放鬆的環境，餐點也好吃,"Professional wine recommendations are very relaxed, and the meals are delicious"
環境優美氣氛佳，酒類也選得很好！,"The environment is beautiful and the atmosphere is good, and the wine is also very good!"
"紅酒愛好者的天堂，很多單杯的選擇，也可以試飲
下班後來待上幾小時非常療癒","The paradise of red wine lovers, many single cup options, can also try to drink
After getting off work for a few hours, it is very healing"
與朋友喝了很多不同的酒，小姐很有耐心的介紹，pizza很好吃，氣氛也很好,I drank a lot of different wines with my friends. The lady was very patient. Pizza was delicious and the atmosphere was very good.
大直夜晚喝杯紅酒的好地方🍷 …,Drink a glass of red wine at night 🍷 ...
氣氛很好，服務人員服務很好，很放鬆舒服。,"The atmosphere is very good, the service staff is very good, and it is very relaxed and comfortable."
紅白酒選酒超棒！想喝一杯的話超推薦！,"Red and white wine is great!If you want to drink a cup, it is super recommended!"
很棒的氣氛，讓人很放鬆,A great atmosphere that makes people relax
