Original,EN
影集：華燈初上的拍攝地，太早過來，店家還未營業！不過還可以感受到日式酒店的感覺！,"Album: The shooting place of Huayan first came too early, and the store has not yet opened!But you can also feel the feeling of Japanese hotels!"
"#Live Music
#華燈初上拍攝場景
#外送美味滷味","#Live Music
#
#Delivery delicious lofli"
"朝聖🏮華燈初上🏮拍攝地！走訪「光HIKARI」酒店
太棒了！！！上次來的時候還是酒吧～才在想能約誰一起來，我們阿彤仔又不喝酒😔現在白天變成咖啡廳也太適合我們了，這邊的咖啡很好喝，而且好超值！從沒看過拿鐵咖啡是一大碗公裝的，還附上一塊起士蛋糕～台北應該很難找到好喝又這麼佛心價的咖啡廳了！老闆也太好了吧～👏👏👏

小樽Sugar 綜合咖啡$230
蘇媽媽美式黑咖啡$180
中村原味拿鐵咖啡$200
蘿絲玫瑰拿鐵咖啡$220","The pilgrimage of the lanterns at the beginning of the shooting place!Visit ""Light Hikari"" Hotel
marvelous!IntersectionIntersectionWhen I came last time, I was still thinking about anyone to come together. Our A Tongzai did not drink alcohol. Now it is too suitable for us to become a coffee shop during the day. The coffee here is delicious and good value!I have never seen that latte coffee is a large bowl of public, and it is also attached to a cheese cake ~ Taipei should be difficult to find a coffee shop that is delicious and so good -priced!The boss is too good ~ 好

Otaru Sugar Comprehensive Coffee $ 230
Su Mom American Black Coffee $ 180
Nakamura original latte coffee $ 200
Rose Rose Latte Coffee $ 220"
環境氛圍很不錯，一進門就有熱毛巾這種日式服務，不過調酒的部分可能不是日式酒吧的強項，點了7杯cocktails就是居酒屋的程度，這裡可能要純飲whisky或brandy比較好～,"The environment atmosphere is very good. As soon as you enter the door, there is a Japanese -style service such as hot towels, but the part of the bartender may not be the strength of the Japanese -style bars. I ordered 7 cups of Cocktails to be the level of izakaya. ~"
"從外頭看不出來是華燈初上取景處（可能我們白天來），店家人很親切的邀請我們進去拍照還幫忙開燈光😇
聽說之後白天會開咖啡店，值得造訪看看喔！ …","I can't see from the outside that the lantern is at the beginning of the scene (maybe we come during the day).
I heard that there will be a coffee shop during the day, it is worth visiting!Mowing"
"為了華燈初上來的
很漂亮 只是當天沒有什麼餐點
裡面人都很友善喔
下次可以再來坐坐😎 …","For the beginning of the lantern
Very beautiful but there is no meal that day
Everyone is very friendly
I can sit down again next time ..."
親身感受日式酒吧的氛圍，果然店員親切，聊天開心，環境很令人放鬆，是個氛圍很棒的地方,"Feel the atmosphere of Japanese -style bar personally. Sure enough, the clerk is kind, has a happy chat, and the environment is very relaxed."
"氣氛好 酒好喝
環境不錯
采子很美","The atmosphere is good
Good environment
Caizi is beautiful"
現在白天有咖啡，來晃晃喝咖啡。還不錯唷，麻糬鬆餅好吃耶！,"Now there is coffee during the day, let's shake coffee.It's not bad, the hemp muffins are delicious!"
華燈初上劇迷的打卡點 注意入店有每人最低消費的要求,"Huayan's first drama fans' punch -in point pay attention to the minimum consumption requirements for entering the store, the minimum consumption requirements"
