Original,EN
酒單每一季的變化真的都很辛苦，感謝吧天德的努力！但上次和今年落差真的有點大，店員能詳細詢問自己的喜愛，去推薦特調，且對自家酒單不會只說好聽的話，反而能真實呈現！服務真的很到位！很悠閒的體驗！照片是我個人喜愛的，下次再去嘗試新口味！,"The change in each season of the wine list is really hard, thank you Tiande for your efforts!But the gap last and this year is really a bit big. The clerk can ask his favorite in detail, recommend the special adjustment, and do not just say good words to your own wine list, but you can truly present it!The service is really in place!Very leisurely experience!I personally love the photo, and try new flavors next time!"
"調酒跟純飲都有很多選擇，服務員講解仔細
餐點也很好吃
值得再訪，下次還要再去
建議先訂位","There are many options for bartending and pure drinks, the waiter explains carefully
The meal is also delicious
It is worth visiting again, I will go again next time
Suggestions first"
"非常適合二次會的場所，
商務會談、約會談心 ，氣氛皆適合。
安靜.燈光昏暗.氣氛佳，
純威士忌、調酒都很好喝，
男人.女人.都可以找到想要的酒。
也有無酒精飲料2種可以選擇。","Very suitable for the second meeting,
Business talks, dating discussion, and the atmosphere is suitable.
Quiet. The lights are dim. The atmosphere is good,
Pure whiskey and bartending are delicious,
Men. Women. You can find the wine you want.
There are also two types of alcoholic drinks to choose from."
"威士忌提拉米蘇沒什麼酒味..
宮保薯條超甜😂還配花生醬
愛心是🌹❤️ …","Whiskey Tiramisu has no wine ..
Gongbao French fries are super sweet 花 also with peanut butter
Love is ️❤️ ..."
"沒想到在南京東路柏克金餐酒館上
還有一間噶瑪蘭威士忌酒吧

不要客氣的上二樓
一進店內會看到好多的木桶
這都是滿滿的威士忌
這兒真是威士忌的天堂
但
我是來這喝威士忌調酒的

菜單的設計是滿滿的台灣味
畢竟噶瑪蘭是台灣在地品牌
融入了很多生活中的味道
像是李塩冰、榕樹下和芒果園
都是我們生活中的風味
喜歡這樣的主題
不止吸引我們在地人
也有不少的外國人
非常有趣很適合帶外國友人來嚐嚐

酒單設計的好
調酒也不馬乎
每杯都可以喝到想傳達的意境
視覺效果也很好
雖然單價不低
但台北寸土寸金這也是沒辦法的事

在這還遇到之前認識的bartender
台北的調酒就是這麼迷人","I did not expect
There is also a Karmaland whiskey bar

Don't be polite to the second floor
I will see a lot of wooden buckets when I enter the store
This is full of whiskey
This is really whiskey's paradise
but
I am here to drink whiskey and bartender

The design of the menu is full of Taiwanese flavor
After all, Karmaland is a local brand in Taiwan
Incorporate a lot of taste in life
Such as Li Yibing, Banyan Tree and Mango Garden
They are all the flavors in our lives
Like this theme
Not only attracts us local people
There are also many foreigners
Very interesting, very suitable for bringing foreign friends to taste

Wine list is well designed
Blooming is not stable
You can drink the artistic conception you want to convey each cup
The visual effect is also very good
Although the unit price is not low
But the Taipei inch soil gold is not a way.

I also encountered Bartender you met before
The bartender in Taipei is so charming"
"12點last order1點close 11點40-50分酒不讓點 12:5分寫review

Btw 因為我們不是唯一的桌 所以不能12點last order 因為還有別桌 我們不是唯一的桌

8月12晚班全體 說話當時只有兩桌","12 o'clock Last Order at 11 points CLOSE 11: 40-50, do not let point 12: 5 write Review

Because we are not the only table, it cannot be 12 o'clock Last Order because there are other tables that we are not the only table

On the evening of August 12, the whole class spoke only two tables at the time"
"威士忌太厲害了吧⋯
可以點三重奏，能從酒單上（應該有十幾種二十幾種？）選三杯不同風味的威士忌品嚐

調酒部分也令人驚艷！
侍酒師和服務生英文很好，能流利介紹菜單與酒種風味。","The whiskey is too good, right?
You can order triple -to -line, and you can choose three cups of different flavors of whiskey to taste from the wine list (should there be a dozen species and twenty types?)

The bartender part is also amazing!
The sommelier and waiter are very good in English, which can fluently introduce the menu and wine flavor."
"晚上大概九點左右進店、環境非常舒適、適宜下班後小聚小酌聊天，不會非常鬧騰、調酒師人都很好、講解非常詳細👍🏻
重點：調酒特調很好喝❤️

補上二訪照片：黑松露炸薯條必點！
配酒超正很脆很香下酒點心😝","At about nine o'clock in the evening, I entered the store around 9 o'clock, the environment is very comfortable, and the suitable for chatting and drinking after get off work will not be very noisy. The bartender is very good.
Key points: bartending special tone is delicious ❤️

Add two visits: Black pine dew fried fries must be ordered!
The wine is super positive, very crispy, fragrant, the wine snacks 😝"
"2022/09/12
這次來訪點了餐點，食材是有用心料理過的，味道很不錯，水準之上，但份量較小。

已到訪數次。調酒的品質還是很棒。味道很有層次。定期會更新酒單與辦活動。很用心經營的店家。

非常特別的酒吧！所有的調酒都是用噶瑪蘭威士忌去調出來的。香氣以及味道的層次都很不錯！內部的座位也都很舒適。","2022/09/12
The meal was meal this time. The ingredients had been carefully dish. The taste was very good, above the standard, but the portion was small.

Has been visited several times.The quality of bartending is still great.The taste is very layered.Regularly update wine lists and activities.Stores that are very careful.

Very special bar!All bartenders are mixed out with Karmalan.The level of aroma and taste is very good!The internal seats are also very comfortable."
"謝謝店員阿琨很專業的介紹各種威士忌風味特色，讓初入門的我們可以找到喜愛的酒款，阿琨推薦的根莖脆片佐烏魚子美乃滋真的好吃😋，生日禮薯條也跟威士忌很搭，最讓人驚艷的是噶瑪蘭三重奏，馬上買了一隻回家，泥煤煙燻味也很吸引人，之後還會再回訪，整間店的氛圍都很讓人喜歡，謝謝店員各種服務跟介紹🥰，會再帶朋友回訪。

三週後再訪，點了許多調酒跟鹹食。
原本以為來威士忌酒吧的人就是喜歡威士忌才會來，如果朋友不喝威士忌就要去別的地方喝，結果我大錯特錯，這裡的調酒也太好喝！朋友通通要帶來喝！聽著店員介紹風味，再自己慢慢喝來感受味道層次變化，真的很有趣，🍹調酒類的喜歡鳳梨假期、榕樹下、李鹽冰、和平。
鹹食這次多點了餛飩、東坡肉飯，餛飩包的餡料好吃，搭上淋醬跟海苔絲，味道很搭調酒耶！東坡肉飯也很讓人驚艷，白飯特別好吃(我本來超不愛吃飯，但如果天天吃這個我很可以😂)蝦米的味道超讚，捨不得太快吃完，東坡肉本身不會柴，不過肉有點偏鹹，會想要搭更多飯吃(可能白飯太好吃，還沒吃到肉的時候已經被我吃完大半了)。
整體而言這裡的各類吃的喝的都讓人太喜歡🥰，期待下次再點些不一樣的來體驗，難得自己會有把菜單上的東西通通點一輪的想法！完全可以體會到經營者的用心、廚房的努力還有服務生的專業👍🏻👍🏻","Thank you, the clerk Ah Hun very professional introduced various whiskey flavor characteristics, so that we can find the favorite wines. The whiskey is very good. The most amazing thing is that the Karmaland triple play. I bought one home immediately. The manty smoke flavor was also very attractive. After that, I would return to visit. Thank you for the introduction of various services and introduction, and will take friends to visit again.

Visit three weeks later, ordered a lot of bartending and salty food.
People who thought that the whiskey bar would like to come to the whiskey. If a friend did not drink whiskey, he had to go to other places. As a result, I was very wrong, and the bartender here was too delicious!Friends are going to bring drinking!Listening to the shop clerk's introduction of the flavor, and then slowly drinking to feel the changes in the taste of the taste. It is really interesting. The bartender like pineapple holiday, banyan tree, Li Yanbing, and peace.
This time, I ordered the meat rice and Dongpo meat rice.Dongpo meat rice is also amazing, and the rice is particularly delicious (I originally did not like to eat, but if I eat this every day, I can eat this very much) Shrimp's taste is great. Chai, but the meat is a bit salty, and you want to eat more meals (maybe the rice is too delicious, and I have been eaten most of me when I have eaten the meat).
On the whole, all kinds of food and drink here make people like it too much. I look forward to ordering some different experiences next time. It is rare to have the idea of ​​passing things on the menu!You can fully experience the intention of the operator, the effort of the kitchen, and the professional of the waiter 👍🏻👍🏻"
