Original,EN
"芒果冰沙的調酒很好喝！
調酒師等服務人員親切

鹹酥雞有點死鹹
薯條太硬太札實，個人覺得沒有很好吃","The mango smoothie is delicious!
Water bartender and other service staff are kind

The salty crispy chicken is a bit dead and salty
The fries are too hard and solid, and I personally feel that it is not delicious"
"餐點酒水及服務：
服務人員跟Bartender 都好親切 介紹的很仔細 有好喝的調酒 Highball系列 各種啤酒 還有好吃鹹酥雞跟嘎嘎頂的水餃 又開到深夜的酒吧 會經常回訪 ！

環境：
在洗手間充滿了各種迷因梗圖 真的很有趣 還有在霓虹燈下喝酒的氛圍 整體裝潢風格有種懷舊且充滿年代感的感覺 看得出來有用心 整體也十分乾淨整潔

價格：
十分合理的價格 在台北能找到這樣的酒吧真的很幸運！重點酒水品質也做的不錯！下次來還有再試試其他風味的酒😖","Meals and services:
The service staff and Bartender are very careful about the delicious and delicious bartending Highball series of various beer and delicious salty crispy chicken dumplings.

environment:
In the bathroom, it is full of all kinds of fans. The fabric map is really interesting. The atmosphere of drinking under the neon light is nostalgic and full of age.

price:
The very reasonable price is very lucky to find such a bar in Taipei!The quality of the key wine is also good!Next time I will try other flavors of wine 😖"
酒好喝，炸物超好吃～較不推薦水餃,"The wine is delicious, the fried items are so delicious ~ I don’t recommend dumplings"
"超級❤️
調酒師男的帥，女的美
還送我吃兩塊鳳梨乾🫶🏻🫶🏻🫶🏻
調酒好看又好喝 這才是精髓啊","Super ❤️️
The handsome of the bartender, the beauty of the female
I also gave me two pieces of pineapple
The bartending is beautiful and delicious. This is the essence."
"價格親民大概350-500
店內裝潢很有特色讓人耳目一新
調酒用的材料也很特別
原本以為可能只是學生酒吧的程度
實際喝了它呈現的層次感讓我大吃一驚
也不會有那種硬是要把材料配在一起
卻沒有融合的違和感
有機會路過會再二訪","The price is about 350-500
The interior decoration of the store is very refreshing
The materials for bartending are also very special
Originally thought it might be the extent of the student bar
Actually, the layering it presented was surprised by me
There will be no kind of material to be equipped with the material together
But there is no sense of violation of integration
If you have the opportunity to pass by, you will visit again"
"台北人一定要來喝8️⃣
Bartender們又可愛又帥😍
來 都來🫵🏻 …","People in Taipei must come to drink 8️ 一定
Bartender are cute and handsome
Come here ..."
"80~90分的調酒，招牌桂公子酸甜滋味特別好，調酒應有盡有，營業時間至早上5點，但低消是$700。

最後到訪日：2022/6/10
總到訪次數：1","80 ~ 90 points of bartending, the signs of the signs Gui Gongzi are particularly good, and there should be everything. The opening time is 5 o'clock in the morning, but the low disappearance is $ 700.

Last visit: 2022/6/10
Total visits: 1"
"滷味、水餃非常優秀，調酒也算中上的一間酒吧。

店內裝潢走既中式也西式霓虹的風格，整間店是佛燈的紅色為主視覺XD
個人很喜歡他們的滷味跟水餃。
滷味很入味，鹹度適中也很香，也會附上辣醬做搭配，非常下酒！
水餃皮薄餡多，肉的調味適當也很紮實，搭配醬油及辣醬非常美味。

調酒相較於食物並沒有特別驚豔，
茶酒種類多，但個人認為茶的味道並沒有跟基酒特別調和，或是茶的香氣並沒有特別突出。
但調酒本身仍然是「中上品質」的調酒，只是食物真的太優秀了XD

整體來說絕對是值得推薦的酒吧，比較適合想吃台式小點搭配調酒的人來！","Loi and dumplings are very good, and bartending is also considered a bar in the middle.

The interior decoration of the store is both Chinese and Western neon style. The entire store is the red of the Buddha lamp as the main visual XD
Personally I like their four and dumplings.
Lochi is very delicious, and the saltiness is moderate and fragrant. It will also be accompanied by hot sauce for matching, which is very wine!
The dumplings are thin and have a lot of skin, and the flavoring of the meat is proper and solid. It is very delicious with soy sauce and hot sauce.

The bartender is not particularly amazing than food,
There are many types of tea wine, but I personally think that the taste of tea is not specially reconciled with the base wine, or the aroma of tea is not particularly prominent.
But the bartending itself is still the bartender of ""middle quality"", but the food is really excellent XD

On the whole, it is definitely a recommended bar. It is more suitable for people who want to eat tabletop small dots with bartender!"
"假日的低消比較高是700元，電話訂位時有主動提醒我覺得蠻貼心的～
特殊調酒的選擇不少，也會標示酒感作為參考
不過當天有夥伴真的覺得「桂公子的泰國奶奶」酒感太重，店員也協助加了牛奶🥛讓我們比較好入口
個人最滿意的是「桂公子Pt.2」😊微酸甜的口感很適合當前幾杯，喝完比較進入狀況 (*´˘`*)
水餃好吃，鹽酥雞炸得酥脆多汁也很讚（但價格偏高，份量可能是1-2人份吧）
有附設吸煙區，洗手間很乾淨～衛生用品又貼心，男女廁各一間的樣子
環境擺設與裝潢很棒，尤其是吧台很好看🤣

以下為當日點餐內容⬇️
粉高尚的玫瑰檸檬汁 250
桂公子Pt.2 350 （大推特推❤️）
公子的泰國奶奶 350
鹽酥雞 350
高麗菜豬肉水餃 230","Holidays are relatively high at 700 yuan. I have the initiative to remind me when I call. I feel quite considerate ~
There are many choices for special bartending, and you will also indicate the sense of alcohol as a reference
However, there was a partner who really felt that ""Gui Gongzi's Thai Grandma"" was too heavy, and the clerk also assisted the milk to make us better enter
The person who is most satisfied with is ""Gui Gongzi PT.2"". The slightly sour taste is very suitable for the current a few cups.
The dumplings are delicious, and the salt crispy chicken is crispy and juicy and juicy (but the price is high, the portion may be 1-2 people)
There are smoking areas, the toilet is very clean ~ sanitary products are intimate, the appearance of a male and female toilet looks like
The environmental furnishings and decoration are great, especially the bar is very good -looking 🤣

The following is the content of the day of order 日️
Pink noble rose lemon juice 250
Gui Gongzi PT.2 350 (Twitter ❤️)
Grandma's Thai Grandma 350
Salt Crispy Chicken 350
Kaga vegetable pork dumplings 230"
"氣氛放鬆，店家風格有特色，環境稍微吵雜。

滿分100的話，調酒只能給68分，調酒較沒有層次感，喝起來有些單調，以至於第二杯沒有喝完。

炸物拼盤還可以，油瀝得很乾淨。

一成服務費，可以刷卡，調酒平均350元一杯，這價格在台北不算貴。","The atmosphere is relaxed, the store style is unique, and the environment is slightly noisy.

If the full score is 100, the bartending can only be given 68 points. There is no sense of layering of bartending, and it is a bit monotonous, so that the second cup is not finished.

The frying platter is okay, and the oil is very clean.

The service fee can be swiped, and the average bartending is 350 yuan per cup. This price is not expensive in Taipei."
