Original,EN
女服務員 很親切 服務很好,The female waiter is very kind and service
美女服務生們待客都很親切而且服務週到，重點是她們不會一直向客人追討索要請酒（如果要找妹陪聊當然還是要請一杯啦！），客人在這比較不會感受到妹仔請酒的壓力。,"Beauty waiters are very kind and have thoughtful. The point is that they will not recover from the guests to ask for wine (if you want to find a sister to talk to, of course, you still have to ask for a cup!), The guests will not feel it here. The pressure of the girl invites wine."
可以請你們店的女服務生還是老闆娘那個送客的音量可以小聲一點嗎  半夜在那邊吵三小 這素質真的很差,Can you ask the female waiter in your store or the volume of the boss's mother to send a guest? Is the quality of the three small in the middle of the night?
氣氛好，酒便宜（尤其是happy hour)買一送一，重點是老闆美艷大方,"The atmosphere is good, the wine is cheap (especially happy hour) to buy one get one free, the focus is on the boss's beauty and generosity"
員工親切，酒總類也多，還有飛鏢可玩,"Employees are kind, there are many total wine categories, and darts can play"
有超正老闆娘，跟一群熱情漂亮的員工，值得一去,"There is a super -boss lady, and a group of enthusiastic and beautiful employees is worth going"
"老闆娘是大美女
非常美式的非常隨性氣氛很足的酒吧
很有男人味","The boss is a big beauty
Very American -style very casual atmosphere bar
Very masculine"
令人印象非常不好的店 老闆娘會發神經亂批評客人,令人印象非常不好的店 老闆娘會發神經亂批評客人
氣氛很好的酒吧！爆米花要加胡椒鹽才好吃！極度推薦,Bar with good atmosphere!You need to add pepper and pepper to popcorn to be delicious!Extreme recommendation
第一次來美式酒吧！,The first time I came to an American bar!
酒吧氣氛好，10點前180元以下酒買一送一,The atmosphere of the bar is good. Buy one get one free for wine for less than 180 yuan from 10 o'clock
和老闆娘，店長多喝几杯 她就請你喝酒了,"With the boss, she invited you to drink a few more glasses of drinking a few more glasses"
很棒的地方，大家都很和善，很舒服很棒的場所,"A great place, everyone is very kind, very comfortable and great place"
寂寞的酒鬼們，這是好地方，不用酒店那麼貴,"Lonely wines, this is a good place, not as expensive as the hotel"
9:00錢到買一送一,9:00 to buy one get one get one free
酒便宜，不是熟客容易被當空氣,"The wine is cheap, not that cooked customers are easy to be used as air"
店家只招呼熟客   一般客人會被當作是空氣,店家只招呼熟客   一般客人會被當作是空氣
服務好，是下班喝酒聊天的好地方,Good service is a good place to drink and chat from get off work
十幾年的客人，該給的沒少過！,十幾年的客人，該給的沒少過！
氣氛不錯  但妹子短缺,"The atmosphere is good, but the girl is shortage"
是個喝酒看運動比賽地方,It's a place to drink and watch sports competitions
氣氛好，放鬆的好地方。,"The atmosphere is good, a good place to relax."
小酌放鬆的好地方,Good place for drinking
氛圍不錯,Good atmosphere
破酒吧貴的要死,Broken bar is expensive to die
親切溫馨，可以打鏢,"Careful and warm, you can hit a dart"
燈光美氣氛佳,Beautiful light atmosphere
老闆熱情 東西好吃,The boss is enthusiastic and delicious
習慣在這兒喝！,Get used to drink here!
很放鬆的地方,很放鬆的地方
還沒去過,Haven't been to
還行,還行
氣氛佳,Good atmosphere
糟糕透頂,Boring
服務親切,Intimate service
優質酒吧！,High -quality bar!
親切,kind
舊舊的,Old -fashioned
度過一個有趣的夜晚的好地方。  老闆和工作人員都很好。  只是有點舊需要改造。,Specifies a good place for a interesting night.Both the boss and the staff are very good.It's just a bit old.
"另一個酒吧
裡面沒什麼特別的
即使冬天冷氣也很冷，我把外套放在裡面。
剛好適合 1 杯飲料","Another bar
There is nothing special inside
Even if the air -conditioning in winter is very cold, I put my jacket inside.
Just suitable for 1 cup of drink"
友善的地方，可以閒逛，喝杯啤酒，但因為煙燻味太重而扣了一顆星。,"Friendly places, you can stroll around and drink a glass of beer, but you have a star because the smoky taste is too heavy."
喝酒聊天好所在,Drink and chat well
氣氛很好，舒適，放鬆,"The atmosphere is very good, comfortable, relaxed"
好朋友的店~👍 …,Good friend's shop ~ ~ ...
妹子多。哈哈,妹子多。哈哈
喝酒聊天的好地方,喝酒聊天的好地方
是和仁哥一起去的嗎！,Did you go with Brother Ren!
Cp值高,High CP value
很棒的地方,Great place
不錯的聚會場所,Nice party place
對吸煙者有好處,It is good for smokers
棒棒,Great
有趣,interesting
寒意,chill
不錯的談話酒吧,Good conversation bar
