Original,EN
今天第一次來～其實本身不愛喝酒～但很喜歡酒吧慵懶愜意的氛圍～這邊的調酒師人很好很貼心❤️因為我點的酒有一點苦所以喝得比較慢～調酒師發現我喝的比較慢就主動問說要不要幫忙再調整一下～調整完就變得很好入口❤️真的很謝謝調酒師！餐點也都很好吃😋五星好評！！！大家一定要來這間試試！真的很棒❤️❤️❤️,"I came for the first time today ~ In fact, I don’t like to drink alcohol ~ but I like the lazy and comfortable atmosphere of the bar ~ The bartender here is very good, intimate ❤️ Because I have a little bit bitter, I drink it slowly. When I found that I was slow, I took the initiative to ask if I want to help adjust it again ~ After the adjustment, I will get a good import. ❤️ I really thank the bartender!The meals are also delicious 星 Five -star praise!IntersectionIntersectionEveryone must come here to try!It's great ❤️❤️❤️"
"用餐時間3小時

春川烤雞起司麵380💰
這款我沒吃，但朋友說沒有很韓

波隆那牛肉醬麻花捲麵380💰
加了好像是酸奶奶油泡，吃起來沒什麼味道。底部的牛肉醬與義大利麵條味道很搭。

煙花女海鮮義大利麵380💰
這是我點的～我覺得很好吃！醬汁有一點濃也很夠味❤️蛤蜊約六顆很大，也新鮮🥹，鮮蝦都幫我剝好了讚讚😍本身沒味道加醬汁整個超加分！份量覺得偏少

炭烤牛排奶油燉飯420💰
牛肉約煎到五分熟，側面看粉紅色的肉色很美❤️算是有嚼勁☺️但不會難咬。奶油燉飯很香～米芯偏硬，個人覺得蠻好吃的😉

Taipei Didilona藍莓口味360💰
Day 1（Red wine）360💰
Sexy 4 Eva 360💰
The Glory 380💰
BJ4 360💰
Weikiss360💰

調酒其實都不錯😍😍芭樂口味的燒酒Sexy4 Eva，喝起來最沒有酒感；有乳酸味道加了紅酒的day 1，喝起來很順；有一杯上面還用玫瑰冰點綴，看著玫瑰造型的冰塊慢慢融化，很唯美❤️

雖然食物跟調酒都不會到令人驚艷，但也沒吃到雷的～二訪機率高
當月壽星無活動
Ig打卡送一盤shot!樂高盤很可愛😝","Meal time 3 hours

Chunchuan roasted chicken cheese noodles 380川
I didn't eat this one, but my friend said it was not very Korean

Bolonga beef sauce hemp noodles 380那
It seems to be a sour cream bubble, which tastes much taste.The beef sauce at the bottom is very delicious with Italian noodles.

Fireworks Female Seafood Pasta 380 女
This is my order ~ I think it's delicious!The sauce is a little thick and it tastes good enough ❤️ About six clams are very large and fresh. The fresh shrimp helped me peel and Zanzan 😍 😍 😍 没 没 没 没 没 没 没!I feel too much

Carbon roasted cream cream stewed rice 420
The beef is fried to five points, and the pink meat color is beautiful on the side ❤️ It is chewy ☺️ but it will not be difficult to bite.The cream stew is very fragrant ~ The rice core is hard, I personally feel pretty delicious.

TAIPEI DIDILONA blueberry flavor 360💰
Day 1 (Red Wine) 360 d
Sexy 4 EVA 360 s
The glory 380 g
BJ4 360 3
Weikiss360k

In fact, bartending is actually good. Barcaine -flavored shochu Sexy4 EVA, which has the least wine feeling; it has a lactic acid flavor adding red wine, which is very smooth; there is a cup of rose fried on it, watching the rose shape, watching the rose shape The ice cubes slowly melt, very beautiful ❤️

Although the food and bartending will not be amazing, but the probability of the second visits is high
There was no activity of Shouxing in the month of the month
IG check in a plate of shot! Lego Plate is very cute 😝"
"以餐酒館來說，食物在水準之上：白帶魚處理的很乾淨，沒有細刺；炸雞的皮脆肉多汁，但沾醬部分有些可惜，不是我們習慣的味道，有些衝突，但也不影響整體的美味；蒸蛋厚度夠、但口感鬆軟，裡面的起司味道剛好不會搶了蛋香，上面的蝦卵也是剛剛好的點睛提味，讓人忍不住清盤。

酒的部分也算水準之上，當天的Everything 更是令人驚艷，雖然酒感稍重，但味道融合的非常好，沒有特別突兀的怪味，只有平衡後的甘醇，當作收尾的乾杯再合適不過👍🏻","For the meal tavern, the food is above the standard: the leucorrhea is very clean and there is no fine spine; the fried chicken's crispy meat is juicy, but the dipping sauce part is a pity. It does not affect the overall deliciousness; the steamed egg thickness is enough, but the taste is soft, and the cheese flavor inside will not grab the egg fragrance. The shrimp eggs on it are just the finishing touch, which makes people unable to liquid.

The part of the wine is also considered to be on the level. The daything of the day is even more amazing. Although the wine feels a little heavier, the taste is very good. Suitable but not 👍🏻"
"餐點十分好吃，特色調酒也非常好喝
布朗尼很好吃！
但整體價格偏貴且酒感不重、餐點份量偏小
不過仍是一個很好的體驗！","The meal is very delicious, and the specialty bartender is also very delicious
Browni is delicious!
However, the overall price is expensive, the wine feel is not heavy, and the meals are small
But it is still a good experience!"
"看著評論好才來的，沒想到一進店內非常吵，酒保和客人大聲喧嘩
點了調酒，喝起來非常不順，燉飯很硬份量少
與一般高檔酒吧沉穩內斂的風格差很多","It was only good to watch the comment, but I did n’t expect to be very noisy as soon as I entered the store.
I ordered the bartending, it was very uncomfortable, and the stew is very hard.
It is much worse than the calm and restrained style of general high -end bars"
"場內除了吧台都是半包廂式
讓人相對有隱私感
酒單也是很豐富
就算沒有自己想喝的也可以請調酒師特調
酒精濃度很ok對得起它的價格🤣
食物也蠻好吃的，不會雷
是會想回訪的酒吧～","Except for the bar on the field, the bar is half a box type
It makes people feel relatively privacy
The wine list is also very rich
Even if you don't want to drink yourself, you can ask the winemaker to adjust the special adjustment
The concentration of alcohol is OK.
The food is pretty delicious, it will not be thunderous
It's a bar that you want to return ~"
每人低消為$600+10%服務費，用餐時間為2.5hr，假日人真的超多~氣氛也超級嗨，如果是想要跟朋友聊心事不想太吵的可能不太適合哈哈，但調酒真的都很好喝 (酒名也很有創意，唸出來會會心一笑那種)，擺的也很好看適合拍照，店員對於酒的介紹也都很專業，上酒速度也蠻快的，只是要注意一下要達到低消建議不要吃太飽前往，這次沒有點店內的餐點，但看其他桌教的炸物等等看起來都很大份 (cp值應該算高)，推薦 :),"The low consumption per person is $ 600+10%, and the meal time is 2.5HR. There are really many holiday people ~ The atmosphere is super hi, if you want to talk to friends, you may not be too noisy. The wine is really delicious (the name of the wine is also very creative, you will smile at your heart), and it is also suitable for taking pictures. The clerk's introduction of the wine is also very professional. Just pay attention to reaching the low consumption, it is recommended not to eat too much. This time there is no meal in the store, but the fried fried materials of other tables and so on. :)"
酒份量很足！吃的有特色份量也很足，整體來講cp值高，推！,"The amount of wine is sufficient!The characteristics of eating are also sufficient. On the whole, the CP value is high, push!"
"品酒時刻，追求的是生活夾縫中的極致享受，除了要有一位信任且隨時說走就走的好友之外
與其踩點，我更喜歡定點，坐在吧台看著Bartender調酒，可以發現Bartender談起酒而散發出的專業自信，也有如老朋友的愜意","At the time of wine tasting, what is pursuing the ultimate enjoyment in the gap between life. In addition to a friend who has a trust and saying at any time,
Instead of stepping on the point, I prefer to fix the point. Sitting on the bar watch Bartender bartender. You can find that Bartender talked about the professional self -confidence of wine, as well as the comfort of old friends."
"國慶連假比較少人在台北，所以臨時訂位還有位子～
位子在忠孝復興站附近的福勝亭旁邊，可以跟著福勝亭指示走比較好找！
炸機激推，不過一定要在冷掉之前吃才好吃！我們點香料轟炸雞 ，是無骨的！！而且每塊肉都超大塊，餐酒館內賣$360我覺得CP很高，人多好分食的話可以多點幾種口味！
主食部分跟著IG地標上看起來好吃的照片點，點了一份波隆納牛肉醬麻花捲麵 ，小小失望，味道就是中規中矩的波隆那牛肉醬，麵體原本期待會更Q，但吃起來還好，不過是好吃的，可點，只是我自己的話下次可能會想點最一開始想吃的煙花女海鮮義大利麵，義大利麵價錢從360-400，份量一人應該可以吃飽。
甜點選冰火布朗尼 ，吃起來甜甜鹹鹹的，給好評，一份$280跟咖啡廳比起來稍貴了一點，但愛吃甜食的還是可以嘗試看看😌
調酒葡萄柚色的那杯是Seri's Choice，琴酒為基底加上酒精頗重的葡夢，葡萄柚的苦沒有讓這杯酒更順口，拍照滿分，口感我給60。
淺綠色那杯是Sexy 4 Eva，萊姆為基底加上燒酒，芭樂片上還有一點梅子粉，這杯我喝一口非常喜歡，下次來會想點這杯來喝！
兩人消費含10%服務費共$1,914，環境很舒適，那天也沒有特別因為時間關係趕我們離開，用餐過程很舒服，如果有朋友約小飲小食，會願意再訪！","The National Day holiday is relatively small in Taipei, so there are still seats in temporary reservations ~
Next to Fusheng Pavilion near Zhongxiao Fuxing Station, you can follow Fushengting instructions to find it better to find!
The explosives are pushing, but be sure to eat it before it is cold!We ordered spices to bomb chicken, boneless!IntersectionAnd each piece of meat is very large, and the restaurant is sold at $ 360 in the restaurant. I think the CP is very high.
The staple food follows the photos that look delicious on the IG landmark. I ordered a Polonina beef sauce hemp roll noodles. It was disappointed. It's okay to get up, but it's delicious, but order, but my own words I might want to order the Fireworks Female Seafood Poor Noodles that I want to eat at the beginning. The price of the pasta is 360-400. full.
Dessert chose ice -fire Browni, which tastes sweet and salty, gives praise, a copy of $ 280 is slightly more expensive than the cafe, but those who like to eat sweets can still try to see 😌
The cup of bartending grapefruit color is Seri's Choice. Qinjiu is the base and a heavy alcohol dream. The bitterness of the grapefruit does not make this glass of wine smoother.
The light green cup is Sexy 4 EVA. Lim and shochu are based on the base. There is a little plum powder on the Bara films. I like this cup very much. Next time, I will think about this cup to drink!
The two consumption contains a 10%service fee for a total of $ 1,914, and the environment is very comfortable. There was no special time because of the time relationship, and the dining process was very comfortable. If you have friends to drink snacks, you will be willing to visit again!"
"這邊的調酒好看又好喝，服務也很貼心
食物也很棒，薯條調味粉很剛好再加上三種蘸醬，目前已三訪，未來還會再回訪！","The bartending here is beautiful and delicious, and the service is very intimate
The food is also great. The fries seasoning powder is just plus three kinds of dipping sauce. It has been visited three times and will return to visit in the future!"
"非！常！棒！
要找可以待超過2小時點bar有奪難！
這裡可以三小時！！！
更何況東西也太好吃了吧
祝大家肥死！！！！！
沒點薯條你給我出去再進來一次！！！","No!often!Great!
If you want to stay for more than 2 hours, BAR is in trouble!
It can be three hours here!IntersectionIntersection
Not to mention that things are so delicious, right?
I wish everyone fat!IntersectionIntersectionIntersectionIntersection
If you do n’t have some French fries, you will go out and come in again!IntersectionIntersection"
"食物好吃精緻，調酒很特別且可以客製喜歡的口味。
座位稍擁擠但座椅沙發很舒服。

有另外隔出吸菸區，怕煙味的人不用擔心。
服務很好、交通方便，建議先訂位。
價位就是鬧區的合理價格。","The food is delicious and exquisite, and the bartending is very special and can customize the favorite taste.
The seat is slightly crowded, but the seat sofa is very comfortable.

There are other smoking areas, and people who are afraid of smoke do not have to worry.
The service is very good and the traffic is convenient. It is recommended to order first.
The price is the reasonable price of the noisy area."
"燉飯會等有點久 但是好吃 炸雞翅比錢櫃好吃
牛排很嫩熟度剛好 調酒厲害 好喝又濃 大推👍🏻","Stew rice will be a bit long, but delicious fried chicken wings are delicious than money cabinets
The steak is very tender and mature, just bartender, delicious, delicious and strong push 👍🏻 👍🏻 👍🏻 👍🏻"
調酒的種類多，炸雞、起司盤特別適合配甜甜的酒，其他開胃菜跟主食也都不錯吃，雖然矮桌比較難吃飯，但也比較方便人數多的聚會聊天～,"There are many types of bartending. Fried chicken and cheese are particularly suitable for sweet wine. Other appetizers and staple foods are also good. Although the low table is more difficult to eat, it is also more convenient for the number of people with a lot of people ~"
"餐點水準夠
服務態度佳
會幫忙推薦適合的酒
不過燈光拍照起來人大概會老10歲
好好吃好好喝
拍照隨便拍拍就好🤣
慶生被招待shot👍🏻👍🏻
服務棒棒","East meals are enough
Good service attitude
Will help recommend suitable wines
But the lighting people will be about 10 years old when taking pictures
Be well
Just take pictures and take pictures 拍 拍 拍 拍 拍
Celebration is entertaining Shot 被
Serving"
藏身在東區二樓的餐酒館，大廈外觀甚至入口都不是很顯眼，但一進入室內反而有驚艷的感覺，尤其面對忠孝東路整片窗戶，透過窗戶望向對街的店家，冷色調和室內較暗的光線很搭，雖為餐酒館但整本菜單以酒為主，餐點大概僅佔二頁左右，服務人員很熱心的詢問喜好再給予推薦，席間點了六杯調性雖然不同，卻都非常順口，另一意外驚喜餐點料理皆水準之上。室內座位不算多，但愈夜愈美麗平日晚上九點客滿，不過人數一多多少得提高原本聊天的聲調，雖必然現象還是有影響到評分。室內有另外隔了間吸煙室頗有趣，2-3人就能把整個玻璃隔間塞滿。,"Hidden in the dining tavern on the second floor of the East District, the appearance of the building and even the entrance are not very conspicuous, but when they enter the room, they have a stunning feeling. Especially in the face of the entire window of Zhongxiao East Road, looking at the street stores through the window, the cold color tone It matches the darker light in the room. Although it is a dining tavern, the entire menu is mainly wine. The meal is about two pages. The service staff enthusiastically ask the preferences and give it to recommend it. Although they are different, they are very smooth, and another surprise meal dishes are above the standard.There are not many indoor seats, but the more beautiful the night, the more beautiful, the full guests are full, but the number of people to increase the tone of the original chat. Although it is bound to affect the score.There is another smoking room in the room, which is very interesting, and 2-3 people can fill the entire glass compartment."
"餐點 調酒 氣氛都很讚
服務人員也很nice
慶生可以來這邊 推推🙌 …","The atmosphere of meals is very good
The service staff is also very nice
Young birthday can come here to push ..."
"調酒真的很不行…根本是感冒糖漿超甜
餐點還不錯吃，但是
上菜速度超級超級慢","Into the bartending is really not good ... It's a cold syrup at all
The meal is pretty good, but
The speed of serving is super super slow"
"吃飽才來，點了2個下酒菜
經典薯條
搭配起司、松露美乃滋、番茄三種沾醬，外酥內軟的薯條沾著好愛松露美乃滋，美味😋

碳烤阿根廷魷魚
魷魚嫩，搭配烤蔬菜微辣沾醬，魷魚有炭香，意外好吃

調酒口味都不錯，High ball濃口，
草莓Shot沒有藥水味，搭配整顆冰凍草莓，很不賴，相對的TaiwanNo1Shot味道就偏清爽，但焦糖鳳梨很好吃，最後依自己喜好再客製自己想要的Shot很加分！

去了幾次酒和餐都不錯，週末人多些建議先訂位。","Only when I was full, I ordered 2 drinks and vegetables
Classic fries
With three types of sticking sauce with cheese, truffle Mikon, and tomato, the soft -fried fries in the outer crispy and inside are stained with the love of the truffle, which is delicious.

Carbon grilled Argentine squid
Squid is tender, paired with roasted vegetables slightly spicy sauce, squid has charcoal fragrance, unexpectedly delicious

The taste of bartender is good, high ball is thick,
Strawberry Shot has no potion. With the whole frozen strawberry, it is not bad. The relative TAIWANO1SHOT taste is refreshing, but the caramel pineapple is delicious. Finally

It is good to go to a few times and meals, and weekends are recommended to order first."
"服務很好，餐點也很好吃，整體氛圍很棒很喜歡
肉醬捲麵很好吃  香到沒辦法先拍照","The service is very good, the meal is also delicious, the overall atmosphere is great, I like it
The meat sauce roll noodles are delicious and fragrant enough to take pictures first"
