Original,EN
一開始音樂有點失望，但後來12點過後有音樂變不同氣氛也炒熱起來，因為當天有遊行，所以人爆多，入場費不便宜，雖然說免費續酒但排隊動向已經因為人潮淹沒，看不出到底該怎麼排只好放棄續酒，調酒人員已經應該希望自己有章魚的觸手了吧，這種狀況下其實多數人應該不在乎哪一種口味的調酒，也許可以直接調多一點讓排隊的人自取，反正酒是助興，重點還是DJ和主持人與節目安排，總結以遊行當日整體還是不錯的。,"At first, the music was a bit disappointed, but after 12 o'clock, the music became different at the atmosphere. Because there was a parade that day, there were a lot of people and the entry fee was not cheap. I can't see how to lift the alcohol. The bartender should already want to have the tentacles of the octopus. In this case, most people should not care about which taste of bartender. The queuing person takes himself. Anyway, wine is helpful, and the focus is on DJ and the host and the program arrangement. It is still good to summarize the overall as a whole on the day of the parade."
很舒服的體驗，謝謝薔薇帶來的精彩表演！,"Very comfortable experience, thank you for the wonderful performance brought by Rose!"
"真的超喜歡taboo的💗💗
公關NN在真的超好玩的！他會細心的照顧每烙單的客人💗💗","I really like taboo a a a
Public relations NN is really fun!He will take care of each of the guests with carefully"
第一次來，超級好玩～表演超級好看，尤其是鋼管！！！主持人S超可愛超好笑～酒也很好喝，女生都會喜歡的那種～～,"For the first time, it is super fun ~ performance is super beautiful, especially steel pipes!IntersectionIntersectionModerator S is super cute and funny ~ wine is also very delicious, the kind that girls will like ~~"
不建議抱着期待過來，因為一到入口已會被售票那個偽娘(?破壞心情😅，態度很差，趕客，先前光顧過一次，但經過這次體驗不會再想去，看到還是想去的自求多福。Gay bar好玩很多🥰,"It is not recommended to come and look forward to it, because the pseudo -mood of the ticket sales will have been sold at the entrance (? Destroyed mood, the attitude is very poor, and the guest has been packed once, but after this experience Gay Bar is a lot of fun."
"那個工作人員整個都屌爆了 櫃檯親切幽默，
外場人員超級認真 ，地板有一滴酒都立馬出現拖地！！調酒師無敵會讀唇語😂😂 但是我最最最愛的還是主持人 ，那個愛是無法用言語形容的。
08第一次估狗評論打那麼多 有沒有感動到","That staff member burst into the counter humor at the counter,
The staff of the field are super serious, and a drop of wine on the floor immediately mop!IntersectionThe bartender is invincible to read lips, but my favorite is the host. That love cannot be described in words.
08 The first estimated dog comment is so moved, is it touched?"
第一次來這間夜店，整個體驗的感覺是還蠻不錯的，因為去其他間的夜店到後面地板整個都會黏黏的，但是在這間居然完全都沒有，公關看到有灑出來就會馬上拖地，環境都保持的很好，而且玩到後面身邊的人都漸漸開始有點醉了，但公關也都很有耐心的照顧大家，並且結束要離開的時候，公關還一路保護我們大家也幫忙打電話叫車，甚至看到我們大家坐上車平安才離開，雖然我們這群都是聾啞人士，但公關並沒有因為我們的身份就嫌棄或是不耐煩，反而是很細心的照顧我們大家 🫶🏻,"For the first time I came to this nightclub, the whole experience feels pretty good, because it will be sticky to other nightclubs to other nightclubs, but there is no one in this room. Immediately drag the floor, the environment remains very good, and the people around you are gradually getting drunk, but the public relations also take care of everyone patiently. When the public relations are about to leave, we will also protect us all the way. Help to call the car, and even see that we all left in the car before leaving. Although our group are deaf people, the public relations are not disgusted or impatient because of our identity. Everyone"
"2022.10.29.Sat
少數的女同志夜店
無論如何，大力支持這樣的存在
而我自己也終於在同志遊行晚上踏進塔布，有種解鎖人生成就的感覺。
追蹤IG，在喜歡的主題活動前往
一起看辣妹、喝酒、盡情搖擺。","2022.10.29.sat
A few female gay nightclubs
In any case, vigorously support such existence
And I finally stepped into Tabu at night at the comrade parade at night, and I felt like to unlock the achievements.
Track ig, go to the theme activity you like
Watch the hot girl, drink, and sway."
"五星給我的青春

單點的酒品質其實不錯
最愛Mojito
喝到飽的酒的確沒那麼好喝
但如果單純喝酒其實可以去酒吧

真的要選時間來，一間店的氛圍
主要也跟客人組成有很大的相關

年輕的時候真的在這花了不少錢","Five -star youth for me

The quality of the single -point wine is actually good
Favorite Mojito
Drinking full wine is really not so delicious
But if you drink purely, you can go to the bar

I really have to choose time, the atmosphere of a shop
It is mainly related to the guest composition

When I was young, I really spent a lot of money here"
調酒挺好喝，活動一百分，主持人很可愛，氣氛很好，推薦大家來玩,"The bartending is very delicious, the activity is 100 points, the host is very cute, the atmosphere is very good, I recommend everyone to play"
"我的女同酒吧初體驗🤪
場地簡單樸實（簡陋）
$500 可以無限暢飲 （有酒有水）
空蕩的舞池，大家很悶騷 沒有人跳舞
公關很辛苦，送很濃的酒給大家射進嘴巴喝
毫無成就感的DJ，沒有人律動（可能是音樂也不怎麼樣）
大量的tomboy，各種款式的tomboy，行走的老江湖🤧","My lesbian bar first experience 酒
The venue is simple and simple (simple)
$ 500 can drink infinitely (with wine and water)
The empty dance floor, everyone is very dull and no one dances
The public relations are very hard, sending very strong wine for everyone to shoot in the mouth
DJ, who has no sense of achievement, no one is moving (maybe music is not very good)
A large number of Tomboy, Tomboy of various styles, walking old rivers and lakes 🤧"
場控S超棒！服務生超優 第一次來酒吧的經驗超開心😍😍真心推薦TABOO 都給我來😎,Field control S superb!The waiter Super You first came to the bar for the first time to come to the bar.
連來兩天，來好多次～S真的很可愛～調酒好喝，氣氛超讚👍🏽,"After two days in a row, I have come many times ~ s is really cute ~ bartending is delicious, the atmosphere is superb 👍🏽"
"先不論網路上跟現場收費方式不同，調酒師連基本調酒都不知道，感覺只要跩跩的就能站在吧台，當了第一組客人，到吧台點酒竟然還要等10分鐘，重點是還是我們自己去找人來吧台點餐！不要這麼混啦薪水小偷們～
然後點了調酒師不清楚的熱調酒後，用冰杯裝熱調酒？？到底在混幾百點？
不要以為音樂很大聲就可以掩蓋現場沒客人的事實","Regardless of whether the Internet is different from the on -site charging method, the bartender does not even know the basic bartending. I feel that as long as I can stand on the bar, I will wait for the first group of guests. I will wait for 10 minutes to go to the bar. The point is to find someone to come to the bar to order for ourselves!Don't mix like this, the salary thieves ~
Then after ordering the hot -tuning of the bartender, use the ice cup to install the hot bartender with an ice cup?IntersectionAre you mixed hundreds of points?
Don't think that the music can cover the fact that there is no guest at the scene"
主持人很會炒熱氣氛～音樂很好聽酒好喝～表演很精彩～來了四次都是忘卻煩惱的好地方。,"The host is very hot -frying the atmosphere ~ The music is very good to drink and drink it ~ The performance is wonderful ~ After four times, it is a good place to forget the troubles."
"夜店的強項本就不是餐點
但音樂、服務和跳舞氛圍
很喜歡","The strength of the nightclub is not a meal
But music, service and dancing atmosphere
Like it very much"
"沒玩過那麼難玩的地方
800真的寧願丟水溝","I haven't played so difficult to play
800 really would rather lose the ditch"
看到工作人員拖地拖最積極的夜店 然後Wet party超好玩 推到不行😻,Seeing the staff mop the most positive nightclub and the Wet Party is super fun to push it to it 😻
#OpenHouseTaipei2020 打開台北。 這兩天有「變妝皇后」，不可錯過。友善空間。,"#OpenHousetaipei2020 Open Taipei.In the past two days, there are ""makeup queens"" and do not miss it.Friendly space."
氣氛好 表演精彩 主持人我真的很喜歡😍,"The atmosphere is good to perform wonderful host, I really like it 😍 😍 😍 😍 😍 😍 😍"
推薦這裡可以跳舞💃嗨起來,"Recommend this here to dance 起来 Hi, hi"
