Original,EN
"店長精通英日文，且調酒功力高強，每一杯都順口地令人驚嘆。
另外客人多為日本人，是個可以在台灣體驗日本氣氛的優秀酒吧，值得一去！","The manager is proficient in English in English, and the bartending skills are high, and each cup is amazing.
In addition, most guests are Japanese. They are excellent bars that can experience the Japanese atmosphere in Taiwan. It is worth going to go!"
走日式的酒吧風，小小溫馨的風格，調酒有一定的水準，下酒菜也弄得不錯$$$👍👍👍 …,"The Japanese -style bar style, a small and warm style, the bartending has a certain level, and the vegetable dishes are also good at $ 6 👍👍👍 👍👍👍 👍👍👍 👍👍👍 ..."
只有八個座位的特色小酒吧 有闆娘自己特製的煙燻起司 煙燻雞肉干跟煙燻堅果 酒好喝東西也好吃,只有八個座位的特色小酒吧 有闆娘自己特製的煙燻起司 煙燻雞肉干跟煙燻堅果 酒好喝東西也好吃
"低消500
氣氛灰暗 調酒好喝
Bartender是新手，有老闆娘在才能點到真正厲害的喔
專業美食攝影：
FB Daniel PO
IG Danielpo6","Low 500
The atmosphere is dark and bartender and delicious
Bartender is a novice.
Professional food photography:
Fb daniel po
Ig danielpo6"
環境很舒服，爵士樂在耳邊環繞，調酒非常好喝，是一間高素質的Bar，喝起來都很舒服，料理都是老闆手作，非常推薦，起司拼盤非常的好吃。適合2個朋友來聚聚。,The environment is very comfortable. The jazz is surrounded by the ears. The bartender is very delicious. It is a high -quality BAR. It is very comfortable to drink. The cooking is the boss hand. It is very recommended. The cheese platter is very delicious.Suitable for 2 friends to gather.
"二訪，闆娘的調酒沒有華麗的裝飾。
但，調出來的非凡哦！
冷面的老闆娘，很好聊喔👍🏻👍🏻👍🏻👍🏻👍🏻
一定要來試試。 …","In the second visit, Ban Niang's bartender was not gorgeous.
But, the transfer is extraordinary!
Cold noodle boss, very good to talk about it
Be sure to try it.Mowing"
"調酒超棒，老闆娘很好聊天
目前只吃過煙燻花生跟滷肉飯，大推！👍
（滷肉飯是肥肉，怕肥肉的就要考慮一下了）

PS. 抵消 500","The bartender is great, the boss is very good to chat
At present, I have only eaten smoked peanuts and braised pork rice, push!Bleak
(Braised pork rice is fat, if you are afraid of fat, you must consider it)

Ps. Cancel 500"
非常舒服的bar，比起吵鬧的酒bar，我更愛這裡。荔枝酒讓我很驚豔！！！比起華麗的裝飾，我更在意調酒喝起來帶給人的感覺～闆娘調的酒非常適合Lady唷！闆娘人超級好的耶～適合想放鬆的人來唷～,"Very comfortable bar, I love here more than the noisy wine BAR.Litchi wine surprised me!IntersectionIntersectionCompared to the gorgeous decoration, I care more about the feeling of drinking and drinking. The wine of Ban Niang is very suitable for Lady!The Ban Niang people are super good ~ suitable for those who want to relax ~"
"酒吧沒有時下流行的華麗創意調酒，只販賣基本的調酒款及提供各種威士忌，當然，也有啤酒。
樸素、低調是我對這家酒吧的第一印象。
<完整圖文介紹Google搜尋：日常食札>","The bar does not have the gorgeous creative bartending, only selling basic bartender and providing various whiskey. Of course, there are also beer.
Simplicity and low -key are my first impression of this bar.
<Full graphic introduction Google Search: Daily Food Classes>"
"Good atmosphere, nice jazz music, bartender is really friendly.

煙燻雞柳干 很下酒～～

喜歡聊天的可以來bochibochi！！","Good Atmosphere, Nice Jazz Music, Bartender Is Really Friendly.

Smoked chicken willow dried wine ~~

Those who like to chat can come to BochiboChi!Intersection"
日本客人多，老闆親切酒好喝，溫馨的小店,"There are many Japanese guests, the boss has a good drink, a warm shop, a warm shop"
個人非常喜歡的店，氣氛佳，酒品質高，大推薦！,"Personally like a store, good atmosphere, high wine quality, big recommendation!"
"店內的酒跟氣氛都普通，有一兩樣下酒菜還不錯，整體不如評價所說的那麼好，要聊天坐坐是個還行的地方。

一開始是想要在這裡吃飯小酌，但發現食物價格有點高，一碗白飯上面淋醬油打一顆生雞蛋要200塊，還只是普通大小的碗
我們兩個人點了酒跟一些下酒菜，過一下老闆突然問我們敢不敢吃生雞蛋，還說她的那個飯很讓人驚豔，我們禮貌笑笑的回應也沒跟她點，過一下她居然自己端了一碗給我們，我們一時有點搞不清是怎樣以為她要招待，後來付帳發現也把那碗飯算進去，感覺不是很好，而且我們明明都台灣人，給我們的帳單也要寫日文。","The wine and the atmosphere in the store are ordinary. There are one or two wines and dishes. The overall is not as good as the evaluation. It is okay to chat and sit.

At first I wanted to eat and drink here, but I found that the price of food is a bit high. A bowl of white rice is 200 pieces of raw eggs.
The two of us ordered wine and some wine and vegetables. After a while, the boss suddenly asked us if we dare to eat raw eggs. We also said that her meal was amazing. We did not order it with her politely. I actually brought us a bowl for us. We couldn't figure out how she thought she was going to entertain. Later, I paid the account and found that the bowl of rice was counted. It felt like we were clearly all in Taiwanese. Write Japanese."
酒好喝、氣氛佳、老闆娘人也親切，是個適合週末放鬆，非常有質感的好地方！,"The wine is good, the atmosphere is good, and the boss is also kind. It is a good place suitable for the weekend to relax and texture!"
"老闆娘很親切
調的酒很好喝，對酒會有另一種見解
想喝什麼類的酒可以詢問老闆娘會調出適合的酒
很喜歡
氣氛也很好很舒服❤️","The boss is very kind
The tuned wine is delicious, and there is another opinion on the wine club
What kind of wine do you want to drink can ask the boss to call out the right wine
Like it very much
The atmosphere is also very good and comfortable ❤️"
有先問店員低消300，結帳才知道300不包括店內消費，而是人頭費，加上酒一個人共六七百，覺得非常失望。,"Someone first asked the clerk to disappear 300, and the checkout did not know that 300 did not include the consumption in the store, but the head fee. In addition, the wine was six or seven hundred, and it felt very disappointed."
老闆娘很溫柔聽我說任何的事 鴨胸超好吃 今天來這邊是我說快樂的事,"The boss is very gentle and listened to what I said. Duck breasts are so delicious. Today, here is what I said is happy."
安靜，獨特，老闆親切,"Quiet, unique, the boss is kind"
🍸 …,🍸 …
"很讚讓一個外地人可以很方便的
又很容易的一目了然","It is very good to make a foreigner very convenient
It's easy to see again"
日式風格，High Class，有格調,"Japanese style, high class, style"
氣氛安靜 雞尾酒頗具風味,The atmosphere is quiet cocktail is quite flavorful
老闆娘讚讚,Boss lady praise
"一個可以享用飲料和美味佳餚的酒吧。

尤其是豬肉飯，調味符合日本人的口味，非常美味。

培根和牛肉乾也是自製的。

來台北的時候一定要去看看。","一個可以享用飲料和美味佳餚的酒吧。

尤其是豬肉飯，調味符合日本人的口味，非常美味。

培根和牛肉乾也是自製的。

來台北的時候一定要去看看。"
這是一個很棒的酒吧，自從我五年前開始在台灣生活以來我就一直去過。除了喝酒，我還吃到了媽媽自製的美味燻食，於是我就迷上了。這是為數不多的可以一邊與擅長日語的媽媽聊天，一邊聽爵士樂，感受時間緩慢流逝的店舖之一。氣氛非常適合舒緩心靈，所以我自信地介紹給我的朋友^_^,"This is a great bar. I have been here since I started living in Taiwan five years ago.In addition to drinking, I also ate my mother's own delicious smoke, so I was fascinated.This is one of the few shops that can chat with mothers who are good at Japanese, while listening to jazz, and feel one of the shops that pass slowly.The atmosphere is very suitable for soothing my soul, so I introduce my friends confidently^_^"
"我正在尋找一個日本人可以去喝酒的地方，我在網路上找到了這個地方。
我是一名男性，但我選擇這個網站是因為該網站說它對獨身女性來說是安全的。

從中山站步行約7分鐘。
不過入口很難找哈哈😆請參考配件💡

餐廳氣氛昏暗，播放著平靜的音樂。

我訂購的物品如下（我依稀記得）
・愛爾台灣啤酒
・特製莫吉托
・鹹狗
·堅果
・燻蘿蔔
嚐嚐“煙熏澤庵”❗️很好吃！ ️一定想問產地哈哈

和擅長日文的師傅（自己經營生意）聊天😁很有趣✨

可以用台幣、日圓、信用卡支付。

唯一的缺點是洗手間位於商店外面，並且在多租戶大樓內共用，因此並不總是乾淨。我用的時候，非常💦。如果您擔心，請注意這一點。

下次去台灣一定還想去🍸️","I am looking for a place where Japanese people can drink, and I found this place on the Internet.
I am a man, but I chose this website because it said that it is safe for celibate women.

Walk from Zhongshan Station for about 7 minutes.
But it's hard to find at the entrance haha, please refer to the accessories 💡

The atmosphere of the restaurant is dim, playing calm music.

The items I order are as follows (I remember faintly)
・ Irly Taiwan Beer
・ Special Mogo
・ Xian Dog
·nut
・ Smoked radish
Taste ""Smart Zeya"" ❗️ very delicious!️ must I ask the place of origin haha

And the master who is good at Japanese (operating business by yourself) chat 😁 is interesting ✨

Can be paid with Taiwan dollar, yen, and credit cards.

The only disadvantage is that the toilet is located outside the store and shared in multiple tenants, so it is not always clean.When I used it, I was very embarrassed.If you are worried, please pay attention to this.

Next time I go to Taiwan next time I still want to go to 台湾️"
舒適的小酒吧位於一條小巷裡。也許最多8個座位左右。有點矛盾——因為飲料價格過高而雞尾酒價格適中，所以心情複雜。食物也中等……但最特別的是自製的熏制食品。業主整體上很令人愉快，但氣氛不太好。評論說我們應該點更多的煉金術，因為她靠煉金術賺的錢比食物多。說我們等了太久才吃到一些食物。等等。其他評論證明了這一點，並且會給你一個要點。總的來說，如果您在一整天的工作後想喝一杯並且您的財力雄厚，那就來吧！,"A comfortable small bar is located in a small alley.Maybe about 8 seats.It is a bit contradictory -because the price of drinks is too high, the price of cocktails is moderate, so the mood is complicated.Food is also medium ... but the most special is self -made smoked food.The owner is very pleasant as a whole, but the atmosphere is not good.Comments said that we should order more alchemy, because she earns more money than food by alchemy.It is said that we have waited too long to eat some food.etc.Other comments prove this and give you a point.Overall, if you want to drink a drink after a whole day and your financial resources are strong, then come!"
"經理很和善！
食物和飲料都很美味，我強烈推薦。","The manager is very kind!
Food and drinks are delicious, and I highly recommend it."
