Original,EN
"好喜歡跟朵朵聊天！獲益良多💖
整個環境就像是一個大家庭，氣氛是很輕鬆愉快的～
大家想放鬆或聊天都可以來
超推
酒也很好喝
這次點爺爺泡的茶
酸酸甜甜還有茶味～喝起來非常清爽！
喜歡💖","I really like chatting with Du Duo!Beneficially 多
The whole environment is like a big family, and the atmosphere is very relaxed and happy ~
Everyone wants to relax or chat
Overshoot
Wine is also delicious
This time, the tea made by Grandpa
Sour sweet and tea taste ~ It is very refreshing to drink!
Like"
氣氛佳，店員服務態度超好！重點每個闆娘都是美人，推推100分，喝酒一級棒的地點，👏大家每天去彭場！澎油們！,"The atmosphere is good, the clerk's service attitude is super good!Focus on every Banniang is a beauty, push 100 points, drink a good place for drinking, 👏 👏 Everyone go to Pengchang every day!Peng oil!"
氣氛很讚 服務人員服務相當熱情又親切！,The atmosphere is very enthusiastic and kind!
在林森八條通巷內，路口有間有名的麻辣鍋，Blush bar消費不高，還有包廂可以唱歌，環境讓人覺得舒服放鬆，店內人員也都很Nice喔👍 …,"In the Linden Eight Lane, there are famous spicy pots at the intersection. Blush Bar is not consumed high, and the box can sing. The environment makes people feel comfortable and relaxed. The staff in the store are also nice ..."
"很喜歡這間店的氛圍，店員無敵親切耶～
看到我們猶豫不決，立馬來問問我們
酒也好好喝
特調真的很優","I like the atmosphere of this shop very much, the clerk is invincible and kind ~
Seeing that we are hesitant, come and ask us immediately
Alcohol also tastes good
Specialties are really excellent"
店員超好聊！酒也超讚！在中山很好喝酒的地方，環境也不亂～(˶‾᷄ ⁻̫ ‾᷅˵),"The clerk is so good to talk!The wine is also superb!In the place where Zhongshan is very good, the environment is not chaotic ~ (˶‾᷄ ⁻̫ ‾᷅˵)"
"店長人正 又好相處
來這裡必點這杯店長特調 沒有在菜單上
跟店長講要一杯多多奶酒特調 店長竟就知道
超推推推推推推👍👍👍 …","The manager is getting along well again
If you come here, you must click on this cup of the store manager.
Tell the store manager to ask for a more cup of milk wine, the manager will know
Super push push push push ..."
環境很舒服 酒很好喝 店員很好聊天 還有免費爆米花🍿️,"The environment is very comfortable, the wine is very good, the shop clerk is very good to chat, there are free popcorn 🍿️"
微醺Blush很好喝！最喜歡朋友點的爺爺泡的茶！店內香香的很舒服🥺 …,Micro Blush is delicious!Favorite tea made by friends most!The incense in the store is very comfortable 的 ...
調酒好喝 小菜好吃 店員熱情親切,"Bart -up delicious side dishes delicious shop staff enthusiastic and kind, enthusiastic and kind"
"爺爺泡的茶非常好喝👍
真心推薦 …","Grandpa made of tea is very delicious
Recommended ..."
氛圍好 店寬敞 酒好喝 消費合理,"The atmosphere is good, spacious wine, good drink, consumption reasonable consumption is reasonable"
酒很好喝，店員很正,"The wine is delicious, and the clerk is very positive"
"酒超好喝，服務超級好，客製化的調酒來這就對了🥰
喜歡吃台南阿明豬心🫠🫠🫠 …","The wine is super delicious, the service is super good, the customized bartending is right.
I like to eat Tainan Amin pig heart 南 ..."
很chill 店員也很健談 可以點歌 爆米花無限吃,"Very chill, the clerk is also very talkative."
酒好喝，服務超級好，真的太喜歡這裡的氛圍了，大家都應該來！！,The wine is good and the service is super good. I really like the atmosphere here. Everyone should come!Intersection
空間很讚哦，吧台超親切,"The space is great, the bar is super kind"
店家服務超好，店員超正又很熱情，有種一起唱歌聚會的感覺，好開心喔,"The store service is super good, the clerk is super righteous and very enthusiastic, there is a feeling of singing together, so happy"
氣氛很好！很舒服放鬆的酒吧,The atmosphere is good!Very comfortable and relaxed bar
"接待跟服務都很好～
非常推薦👍","Reception and service are very good ~
Very recommended 👍"
"店員親切、很有氛圍
談天小酌很棒","The clerk is kind and very atmospheric
It's great to talk about it"
"燈光柔和～
適合聊天的好地方～","The light is soft ~
Suitable for a good place to chat ~"
"酒好喝，服務好，熱情
放鬆好地方","The wine is delicious, the service is good, and the enthusiasm
Relax a good place"
"Amber很棒❤️
爆米花才是靈魂","Amber is great
Popcorn is the soul"
氣氛很好的美式風格的店。還附有包廂的KTV，整體氛圍很放鬆。,"The American -style shop with a good atmosphere.There is also a box of KTV, and the overall atmosphere is very relaxed."
喧嘩的街道，安靜的店，安靜放鬆的好地方，小細節處充滿店家貼心的巧思。,"The noisy streets, quiet shops, quiet and relaxed places, small details are full of intimate ingenuity of the store."
"爆幹好喝
不說了再一杯微醺","Dry dry and delicious
Don't talk about it again"
妹子超讚 一定要找朵朵聊天！😍😍😍😍 …,Girls are so happy to find Duo Duo to chat!😍😍😍😍 😍😍😍😍 ...
"朵朵好親切好喜歡她
待人熱情又好玩
最喜歡來blush了😍😍😍😍","Duo Duo is so kind and likes her
Treat people's enthusiasm and fun
I like to come to blush the most l"
