Original,EN
"跟著達人跑系列
好長一段時間以來一直都有眾多的飲宴，卻在杯觥交錯之間糊塗下肚，有多久沒有認真好好的品味一杯好酒呢？
藏身在條通裡面的低調酒吧，宛如日本銀座酒吧的場景，老闆認真而專注的現場為您製作與獻上一杯美酒，值得大家好好品嚐！","Follow the master running series
For a long time, there have been many banquets, but they have been confused between the cups. How long has it been serious about taste a good glass of good wine?
The low -key bar hidden in the Tongtong is like the scene of the Ginza Bar in Japan. The boss carefully and focused on the scene to make a glass of wine for you. It is worthy of everyone to taste it!"
很安靜。調酒師很認真。不太愛說話。可能比較適合男女朋友來聊天。 調酒很不錯、就是種類有點少。,很安靜。調酒師很認真。不太愛說話。可能比較適合男女朋友來聊天。 調酒很不錯、就是種類有點少。
"很安靜
很有質感的店
調酒很好喝👍 …","Very quiet
Very textured shop
Blooming is delicious 喝 ..."
質感氣氛超好的酒吧，調酒師也非常專業，最重要的當然是Long Island 很好喝囉，很適合下班來小酌～收為下班口袋名單,"The bartender is also very professional. Of course, the most important thing is that long island is very delicious, it is suitable for get off work to drink ~ It is collected as a list of pockets from get off work"
適合2~3好友小酌小聊的小酒吧，對我這種受薪階級來說小貴就是,適合2~3好友小酌小聊的小酒吧，對我這種受薪階級來說小貴就是
很不想給惡評，今天實在太吵了，老闆也不管控一下，這裡應該是很安靜的地方，完全不想再來了,"I don't want to give bad reviews. Today is really noisy, the boss doesn't control it. It should be a very quiet place here. I don't want to come again at all."
"冰塊水準高，調酒也強
吧台聲音都很好聽應該也算優勢（嘿對我直男

整體值得走訪，以經典調酒為主","The ice cubes are high, and the bartending is also strong
The sound of the bar is very good and it should be considered an advantage (hey to me

It is worth visiting as a whole, mainly classic bartending"
"低調型調酒
樸實無華的好味道
值得再訪！！！
絕對值得來一趟！","Low -key bartending
The good taste of simplicity
It's worth visiting again!IntersectionIntersection
It's definitely worth a trip!"
雖然Asia's 50 Best Bars讚揚各種運用當代調酒技術的Fusion Bar，但如果你跟我一樣喜歡林森北條通所帶來獨特氛圍，也擁有一個老靈魂，並着迷於各個年代的經典雞尾酒及背後有趣的故事，這家店主理人Shawn 沒讓我失望過，而他也非常真誠款待每位到訪的新朋友及老朋友，我想你也一定會喜歡上這裡的。,"Although ASIA's 50 Best Bars praise various Fusion Bar that uses contemporary bartending technology, if you like the unique atmosphere brought by Lin Sen Beizong, you also have an old soul, and it is fascinated by classic cocktails and behind each era. Interesting stories, this store manager Shawn has not disappointed me, and he is also very sincere to treat each new friend and old friend who visited. I think you will definitely like it here."
"認真對待每一杯酒的 Bar，杯杯都感受得到 bartender 的認真。

時段性禁菸且通風良好，適合討厭煙味的朋友來小酌。","Taking the BAR of each glass of wine seriously, the cup feels the seriousness of Bartender.

Time -proof is non -smoking and good ventilation, suitable for friends who hate smoke smells to drink."
好吃又好喝，喜歡喝經典調酒的朋友錯過可惜。,It's delicious and delicious. Friends who like to drink classic bartending are a pity.
條通最專注在經典調酒的酒吧,Blitter is most focused on classic bartending bars
店內氣氛好，調酒質感也很不錯，是一間充滿氣質的酒吧,"The atmosphere in the store is good, and the texture of the bartender is also very good. It is a bar full of temperament"
"謝謝Stanley 當天熱情招待
一家很棒的酒吧
調酒很有水準👍🏻","Thank you Stanley for your enthusiastic hospitality that day
A great bar
Blooming is very standard 水"
老闆人很好相處又專業，員工們雖然酷酷的，卻也很親切招呼，需要什麼跟他們說都會立即提供，很有質感的一間店家😎,"The boss gets along well and is professional. Although the employees are cool, they also greeted them very kindly. What they need to tell them will be provided immediately. A very textured shop 😎"
調酒跟義大利麵都在水準之上👍,Bart -up and Italian noodles are both above the standard 👍
"厲害的經典調酒 價格合宜
環境氣氛佳
能抽雪茄的好地方","The price of great classic bartender is appropriate
Good environmental atmosphere
A good place to smoke cigars"
❤️酒喜歡。會再來。,❤️ Like wine.Will come again.
氛圍很不錯，bartender帥氣技術好，mocktail讓人驚艷。,"The atmosphere is very good, Bartender has good handsome technology, and Mocktail is amazing."
氣氛很好！讓人很舒服放鬆😌,The atmosphere is good!It's very comfortable and relaxed 舒
一級棒的調酒師與氛圍。品質與技術專業,The first -class bartender and atmosphere.Quality and Technology Major
"Bartender 很專業
可以客製你專屬品味","Bartender is very professional
You can customize your exclusive taste"
Shawn調酒真的沒得含扣，大推,"Shawn bartender really does not have to be buckled, push a lot"
經典調酒一試成主顧！馬丁尼、琴雷完美！,Classic bartending trial!Martini and piano are perfect!
經典調酒水準超高,Classic bartending level is super high
很有水準的酒吧,Very standard bar
很舒服又高級 還會再去,"Very comfortable and advanced, you will go again"
精緻有氛圍的經典調酒吧,Exquisite and atmospheric classic bartender bar
"沒有美0就是有差
No mei ling is better","No beauty 0 is bad
No mei ling is better"
適合放鬆喝酒的好地方,Suitable for a good place to relax and drink
喝過最頂的Sazerac,Drinking the top Sazrac
Bartender又帥又強,Bartender is handsome and strong
有Shawn就對了!,It's right with Shawn!
Shawn好帥,Shawn so handsome
沒話說,Nothing to say
"此次是二訪
喜歡經典調酒的大推
不知道要去哪 走到千華絕對不會失望","This time is the second visit
Like the big push of classic bartending
I don’t know where to go to Qianhua, I will never be disappointed"
不錯的經典雞尾酒，服務很好！,"Good classic cocktail, good service!"
好的,OK
非常好的經典雞尾酒！,Very good classic cocktail!
有料,Paid
喜歡這種氛圍。,Like this atmosphere.
太棒了！,marvelous!
