Original,EN
"很慵懶舒服的氣氛
適合第二三續攤的地點
酒也蠻不錯的","Very lazy and comfortable atmosphere
Suitable for the second and third continuation stalls
Wine is pretty good"
"挺有格調的 bar，座位蠻大的而且坐起來很舒服，蠻推的！
個人偏好甜的.帶一點水果香的調酒，bartender 也很有耐心的記下客人的喜好","Quite a stylish BAR, the seat is quite large and it is very comfortable to sit up!
Personal preferences are sweet. With a little fruit scent, Bartender also patiently records the preferences of the guests"
"看Google 的評價決定
第一次和朋友一起去這間bar
低消500元
店家很貼心的額外招待兩小杯酒和點心
熱紅酒很好喝 👍
店內不算大
但每個角落細節都感受得到老闆的用心
品質很好的酒吧
下次還會想再光顧","Look at Google's evaluation decision
The first time I went to this BAR with my friends
Low 500 yuan
The store is very intimately entertaining two small cups of wine and snacks
Hot red wine is very delicious 好
The store is not big
But the details of each corner feel the intention of the boss
Good quality bar
I would like to visit again next time"
以調酒類來說價位平價，需五百元低消。店內裝潢氣氛很棒，服務也很貼心。酒單有日文跟英文翻譯，也適合外國朋友。,"In terms of alcoholic, the price is cheap, which costs five hundred yuan.The interior decoration atmosphere is great and the service is very intimate.The wine list has Japanese and English translation, which is also suitable for foreign friends."
需要低消一個人頭500環境清幽會日文對話有吧台區沙發區位子不大都小小的但很溫馨,It is necessary to lower a person's head 500 environment and quiet meeting. Japanese dialogue.
"溫馨舒適的酒吧❤️
老闆非常親切熱情～
調酒很好喝😋
店內12點後可抽煙🚬 …","Warm and comfortable bar ❤️
The boss is very kind and enthusiastic ~
It's delicious for bartending 喝
Smoking after 12 o'clock in the store 点 ..."
"能夠客製化客人心中的調酒，每一杯都美得無法置信。價格合理、服務親切、氛圍誘人～值得推薦的bar。
沒有名字的調酒，但每一杯都是每一位客人的故事，說完故事與需求後會很期待送上的調酒，每杯都讓人驚艷又美的虛幻。","It is unbelievable to be able to customize the bartender in the hearts of guests.Reasonable price, intimacy, attractive atmosphere ~ recommended BAR.
There is no name for bartending, but each cup is the story of every guest. After telling the story and needs, I will look forward to the bartending of the delivery. Each cup is amazing and beautiful."
環境舒適接待親切的日式酒吧，調酒好喝，單人前往或是與朋友相聚都適合，推薦～,The environment is comfortable to receive friendly Japanese bars.
"環境清幽,且安靜,讓人放鬆的一家 Bar~
服務品質非常的貼心,很想每天下班後過去一個人放鬆
放空一下心情~解除工作繁忙的壓力~","The environment is quiet and quiet, a relaxed family ~
The service quality is very intimate, I really want to relax alone after get off work every day
Let go of your mood ~ Lift the pressure of busy work ~"
店員非常貼心  只要下班累累的來喝一杯，很溫暖，喜歡。,"The clerk is very intimate as long as you have a drink after get off work, it is very warm and like."
