Original,EN
"意外在Google上尋到的酒吧
沒想到杯杯都好好喝！
尤其是 愛爾蘭咖啡
除了平常酒吧少見，喝下去更是讓人驚豔🌟
想一杯接著一杯，順口且奶泡綿密🥹

和朋友很沒有遇到讓我們很喜歡的酒吧了🥹
期待下次再回訪💖💖💖
也推薦給喜歡安靜氛圍酒吧的人～～","The bar that I found on Google
Unexpectedly, the cups are delicious!
Especially Irish coffee
In addition to the rare bars, drinking is amazing
Think of one cup after a cup, smooth and milk bubble 🥹

I have never encountered a bar that made us like it.
Looking forward to the next visit 再 再 再 再
It is also recommended to those who like a quiet atmosphere bar ~~"
很推這間的安靜氛圍，bartender小花（男），安妮（女）很專業，茶酒跟咖啡酒都很好喝，經典調酒也不錯。有機會住林森北路的話會再來訪,"Very pushing this quiet atmosphere, Bartender Xiaohua (male), Annie (female) is very professional, tea wine and coffee wine are delicious, classic bartending is also good.If you have the opportunity to live in Linsen North Road, you will visit again"
"第一次一個人喝酒，剛好找到這間！
只能說太幸運找到這裡了💕
🩵氣氛非常清幽舒適，今天剛好遇到的氛圍是在喧囂的城市中有小聊天的聲音而不是鼓譟聲，可以一個人喝酒也可以結伴來🥺
🩵調酒師專業，今天遇到的是安妮💕可以點菜單也可以跟調酒師說想喝什麼樣的酒讓調酒師來調配！
🩵酒種類非常多可以專程來品酒！
🩵店內禁菸，要抽煩請店外，這點也很愛呀！
🩵衛生間十分整潔！
整體而言我直接被圈粉了呀😍
今天沒看到有另外賣食物但調酒師會問吃飽了嗎～大家可以斟酌要不要吃飽才來","The first time I drank alone, I just found this!
I can only say that I am too lucky to find it here 只
The atmosphere is very quiet and comfortable. The atmosphere that happens to be today is the sound of small chats in the hustle and bustle city instead of drum noise. You can drink it alone.
🩵 🩵 🩵 🩵 🩵 🩵 Today I met Annie 💕 to order the menu or tell the bartender what kind of wine to drink for the bartender!
There are many types of wine, you can make a special trip to wine!
抽 Smoking in the store, I want to get annoyed out of the store. I also love this!
整 The bathroom is very neat!
Overall, I was directly fascinated.
I haven't seen any other food for the other food, but will the bartender ask if you are full ~ You can consider whether you want to eat enough"
"20240916 再次拜訪 發現酒友增多了 也有來自各地的觀光客 Whisky也增多了 讓你待到半夜都不會覺得無聊
無意中 發現一家位在林森北路7條通 新開的酒巴 氣氛佳 酒款種類多 專業威士忌酒 從幾千元至高檔上萬皆可單杯試試 對喜愛威士忌的朋友們 是一大褔音

調酒師小花專業調酒技術佳 曾多次得獎 服務親切 兩位美女店長超吸睛 進來就不想出門 店內空間廣闊 區分為多個小單位 飯後續攤 來此聚在一起品酒聊天 天南地北酒經聊不完 店內純品酒 無點餐服務","20240916 Visit again and found that there are more wine friends who have increased. WHISKY from all over the country also increases.
Inadvertently found that a newly opened wine atmosphere at the north road of Linden Mori Road was a variety of professional whiskey wines from thousands of dollars from thousands of yuan. sound

The bartender Xiaohua professional bartending technology has many winning services. Careful two beautiful shops. Scripture can't finish the pure wine in the store without ordering services"
"週日晚上walk in
人不多 很悠哉的氣氛 裝潢很舒服 特別是廁所 超級貼心 備有漱口水 衛生棉（真的有夠貼心🩷
安妮超級親切 調酒也很讚 草莓Gin Fizz大愛🥰

一定會再回訪的 真的是寶藏店呀！！","Walk in Sunday evening
There are not many people with a very leisurely atmosphere. The decoration is very comfortable. In particular, the toilet is super intimate with mouthwash sanitary napkin (really enough
Annie is super friendly and bartender.

It will definitely be a treasure shop who will return again!Intersection"
和朋友在中山區聚餐，查詢附近有什麼好喝又寧靜的酒吧，找到了這家，真的很好喝！氛圍也很好，最喜歡「愛爾蘭咖啡」很驚艷。我會為了這杯酒常來，太棒了！,"I dinner with my friends in Zhongshan District to check what a delicious and peaceful bar nearby, and found this one, it is really delicious!The atmosphere is also very good. I like ""Irish Coffee"" the most amazing.I will often come for this glass of wine, it's great!"
偶然找到的酒吧但當天點的signature 都十分好喝，環境不吵雜且乾淨，bartender 也很熱情，整體來說很喜歡，會想試看看之後酒單,"I found the bar by accident, but the Signature that day was very delicious, the environment was not noisy and clean, Bartender was also very enthusiastic, I like it overall, I want to try it"
"跟朋友一起過來體驗
是一家非常舒適的一間酒吧
尤其水餃好吃
原來水餃配威士忌和調酒都很搭
為了水餃下次還願意再來","Come with friends to experience
It is a very comfortable bar
Especially dumplings are delicious
It turns out that dumplings with whiskey and bartend
For dumplings, I am still willing to come again"
"第一次酒吧初體驗
這間很讚👍🏿

可能剛開幕店內好像只有老闆跟一位調酒師
店內的氛圍很棒有吧台也有小間隔類似包廂

調酒的部分真的很驚艷
最喜歡的是薄荷巧克力、草莓提拉米蘇
果香威士忌很苦個人不愛xD
不喝酒的人也可以喝茶（老闆說他也有學茶
但茶的部分我是覺得還好","First Bar first experience
This is great

Maybe it seems that only the boss and a bartender in the opening shop
The atmosphere in the store is great. There is a small interval similar to a box.

The part of the bartender is really amazing
The favorite is mint chocolate, strawberry Tiramisu
Fruity whiskey is very bitter. I don't love XD
Those who do n’t drink can also drink tea (the boss said he also has tea too
But the part of the tea I think it's okay"
"酒沒有一杯雷，都好喝，尤其推薦少見的愛爾蘭咖啡，非常驚艷

環境舒適，適合喜歡安靜氛圍的夥伴一起來小酌一杯","There is no glass of wine, it is delicious, especially the rare Irish coffee, which is very amazing

The environment is comfortable, suitable for partners who like a quiet atmosphere to have a drink together"
"很舒服輕鬆的酒吧，酒非常好喝，服務也好，光線相對明亮，有種在朋友家充滿設計感的客廳舒服的喝酒聊天的感覺。
非常推薦與好朋友一同去！","A very comfortable and relaxed bar, the wine is very delicious, the service is good, the light is relatively bright, and there is a feeling of drinking and chatting with a comfortable living room with a sense of design in a friend's house.
Very recommended to go with good friends!"
"氣氛舒適，適合朋友間安靜聊天
調酒層次非常豐富","The atmosphere is comfortable, suitable for quiet chat between friends
The level of bartender is very rich"
"第一次光顧，店內藏酒非常豐富（且價格實惠），不太能喝烈酒的人也有調酒供選擇，可以跟調酒師說想要的口味，請調酒師推薦～
值得一提的是店內環境很乾淨沒有菸酒味，晚上七點開門，很適合晚飯後和朋友去續攤喝一杯chill一下👍一不小心就聊到半夜～
好店推推💯 …","For the first time, the hidden wine in the store is very rich (and the price is affordable). People who are not able to drink spirits also have bartending to choose from. You can tell the sommelter you want the taste.
It is worth mentioning that the environment in the store is very clean and there is no smell of tobacco and alcohol. Opening the door at seven in the evening. It is very suitable for dinner with friends to drink a cup of Chill. I accidentally talked in the middle of the night ~
Good shop push ..."
跟老公飯後的小約會，七條通走著就看到一間新開的酒吧，有氣氛，裝潢有質感，尤其進去看到各式各樣的酒，眼睛都亮了，都不知道怎麼選擇，還好有專業的人員介紹，推薦的我都喜歡，大推喔👍🏼 …,"After a small date with my husband's dinner, I saw a newly opened bar when I walked around. There was an atmosphere, the decoration and texture, especially when I saw all kinds of wine, my eyes were bright, I don’t know how to choose how to choose Fortunately, there are professional personnel introduced."
"📍創意／咖啡／放鬆
🥃台北．The open door
💡位於中山區New bar・The open door，主打現磨咖啡調酒、水果系列調酒，目前尚無酒單，可與調酒師說出大概想喝的味道，酸甜、濃淡，喜歡與不喜歡的基酒。

整間店給人氛圍輕鬆，而且調酒師幽默逗趣，對於一間酒吧喝的開不開心，取決於調酒師給人的感覺，勝過於裝潢與一杯調酒。

來到The open door主推現磨咖啡
Joe當天喝到的兩杯咖啡調酒都非常優秀
也可以請調酒師評估當天適合的咖啡調酒

#維也納 調酒師選用荔枝咖啡豆，偏甜口感有點像喝摩卡咖啡感覺，最上方為店家自製的鮮奶油撒上可可粉，酒體輕鬆。

#山與海 調酒師選用香港咖啡豆，酸甜偏酸口感，帶有一點鹹（有加入鹽巴），尾韻帶有花香與果香，酒感稍微明顯一些，但還是順口。

不喜歡晚上喝咖啡的朋友
也可以請調酒師推薦水果相關的調酒

❗️另店家目前不提供餐點與攜帶外食，可先去附近用完餐後再前往，店家還是會給一些小餅乾解解嘴饞。

🥰中山區新酒吧推薦給深夜想循一杯咖啡與一杯酒的客人。","啡 Creative / coffee / relaxation
🥃 Taipei.The open door
E Located in New Bar ・ The Open Door in Zhongshan District, it focuses on the coffee coffee bartending and fruit series of bartending. At present, there is no wine list. You can tell the bartender. Favorite base wine.

The whole store gives people a relaxed atmosphere, and the bartender is humorous and funny. Unhappy about drinking a bar depends on the feeling of the bartender, which is better than decoration and a glass of bartending.

Come to The Open DOOR mainly push the coffee
The two cups of coffee tuning that Joe drinked that day is very good
You can also ask the bartender to evaluate the coffee bartender that day is suitable

#Vienna bartender uses lychee coffee beans. The sweet taste is a bit like drinking Mocha coffee. The top is sprinkled with cocoa powder for homemade fresh cream, and the wine is easy.

#Uses Hong Kong coffee beans. It is sweet and sour and sour, with a little salty (with salt). The tail rhyme has floral fragrance and fruity aroma. The wine feels slightly obvious, but it is still smooth.

Friends who don't like to drink coffee at night
You can also ask the winemaker to recommend fruit -related bartending

提供 ️ Another store does not provide meals and carried food at present. You can go to the nearby meal before going, and then go to the shop.

The new bar in Zhongshan District is recommended to the guests who want to follow a cup of coffee and a glass of wine late at night."
"Bartender很專業也幽默好聊，若不確定怎麼點可以直接說喜歡的酒感，讓他們幫你搭配，氣氛好環境也不嘈雜，整體是個能好好放鬆的地方😌
另外特別一提洗手間超級乾淨，口腔衛生用品及生理期用品都一應俱全👏🏻","Bartender is very professional and humorous. If you're not sure how to order your favorite wine, let them help you match, the atmosphere is not noisy, the overall is a place that can be relaxed.
In addition, it is super clean in the toilet, and the oral sanitation supplies and physiological periods are all available."
禪意系列超讚 有夠推！,The Zen series is great enough to push!
"意外發現的超棒酒吧
當天去尚未有菜單，之後才會有新版～
將想要的酒感告訴老闆後，
特調出來的酒品超棒😍
以咖啡為底的酒超厲害！
服務超好👍🏻","Superb bars that were discovered accidentally
There is no menu that day, and there will be a new version ~
Tell the boss you want the wine,
The special wine is superb 酒
The wine with coffee is super powerful!
Service is super good 👍🏻"
無酒單調酒，刷新我酒蟲的口味的好地方，兩位調酒師功夫一流，咖啡美酒，茶香醉醺，我會再訪的好地方,"There is no monotonous alcohol, refreshing the taste of my wine and insects, two bartenders are first -rate, coffee beauty, tea fragrance, I will visit a good place"
我主要是衝著Amis老師的咖啡來的，不過老師的愛爾蘭咖啡也很棒，酒味不重舌頭只會刺刺的,"I mainly come to Teacher Amis's coffee, but the teacher’s Irish coffee is also great."
剛好挑在隔天要上班的晚上去，整體氣氛很安靜很讓人放鬆（而且裝潢真的好漂亮✨）調酒也剛好很對到我的胃口🥺（是一杯以葡萄跟玫瑰的香氣為主的特調）調酒師人也很好！礙於時間關係沒有坐太久，希望下次有時間有閒可以跟調酒師聊聊天！（二訪確定！） …,"It happened to be picked up at the evening of work the next day. The overall atmosphere is very quiet and relaxed (and the decoration is really beautiful). I am also very good at my appetite (it is a cup of grapes and roses. Special -for special) bartenders are also very good!Because of the time relationship, I have not sat for too long. I hope that there will be time to have time to chat with the bartender next time!(The second visit is determined!) ..."
"很有質感的一間酒吧，氣氛很棒，有吧台有圓桌，很適合三五好友一起來這邊放鬆聊天喝酒，Bartender很認真的介紹推薦，酒類的種類很多樣，也可以配合個人喜好來調酒，今天喝了琴酒基底的調酒，非常喜歡！

推薦想在舒服的環境放鬆喝酒的朋友👍","A very textured bar, the atmosphere is great, there is a round table with a bar, it is very suitable for three or five friends to come here to relax and chat. Bartender is carefully introduced and recommended. There are many types of alcohol. Intrathy, I drank the base of alcohol today, I like it very much!

Recommended friends who want to relax and drink in a comfortable environment 👍"
"Bartender _Sean provide the best hospitality for all every new comer!
Nice!
初訪讓你感到溫暖的小店","Bartender_Sean PROVIDE The BEST HOSPITALITY for All Every New Comer!
Nice!
The first visit makes you feel warm"
剛好在附近吃飯，看到這間店感覺還不錯就過來試試，環境很舒服，酒調得也不錯，很適合三五好友小聚的speakeasy bar,"I just ate nearby, and I tried to see this shop feel good. The environment was very comfortable and the wine was good. It was very suitable for the Speakeasy Bar of the three or five friends"
特別喜歡裡面佈置的氛圍，非常舒適。酒的品質極高，種類有超級多，是其他地方少有的。超級推薦,"I especially like the atmosphere of the arrangement inside, which is very comfortable.The quality of wine is extremely high, there are many types, and there are few other places.Super recommendation"
"全台北最喜歡的酒吧❤️❤️❤️

Hot Toddy超好喝～
酒品專業、服務親切又細心，
店內氣氛舒適愜意不吵雜，
認真適合每天下班都去坐坐的好所在！","The favorite bar in Taipei ❤️❤️❤️

Hot Toddy is super delicious ~
Professional and intimate and careful service, intimacy and service,
The atmosphere in the store is comfortable and comfortable, not noisy,
Seriously suitable for the good place to sit on get off work every day!"
