Original,EN
超級喜歡！ 第一次去這麼安靜，沒有播音樂的店，只有一些水聲跟器皿的聲音，而且店內香香的，入座後很放鬆，就算沒有品酒經驗也推薦來，老闆蠻好聊的，可以依據酸、甜、苦、辣，濃厚、清爽等讓老闆調製，目前最喜歡酸的然後是辣的，味道豐富，加上冰塊慢慢地享受味道的變化，期待下一次到訪,"I really like it!The first time I went to such a quiet, no music broadcast, there were only some sounds of water sounds and utensils, and the incense in the store was very relaxed after seating. Even if there was no wine tasting experience, I was recommended. Sour, sweet, bitter, spicy, strong, refreshing, etc. The boss is prepared. At present, the most likely sour one is spicy, rich in taste, and the ice cubes slowly enjoy the change of taste. I look forward to the next visit to the next visit."
"店內極度要求音量放低，燈光昏暗，沒有酒單，直接跟老闆形容你想喝的酒/風味/食材，成果無比滿意，芒果搭配泥煤味威士忌非常驚艷，百香果風味的也很驚人
————-
二訪依舊滿意","The volume in the store is extremely low, the lights are dim, and there is no wine list. It directly describes the wine/flavor/ingredients you want to drink with the boss.
——————
The second visit is still satisfied"
"來了不少次了
總而言之非常推薦
一組客人最多兩位
每人低消800（隔天是上班日的話）
經典調酒可以說是非常的好喝","A lot of times have been here
All are very recommended
There are two groups of guests with a maximum of two guests
Each person eliminates 800 (the next day is the case of work day)
Classic bartending can be said to be very delicious"
"非常安靜享受的夜晚 適合獨自靜靜品飲
小谷先生內斂親切

隔一年二訪
以經典調酒為主 每日也看情況有不同的水果原汁當原料 小谷先生也會使用台灣市面不常見的日本利口酒們 風味很棒~
店內很安靜沒有音樂 只能輕聲說話 燈光昏暗 很適合1-2人慢慢品嘗~","The night that is very quiet and enjoyable is suitable for drinking alone
Mr. Kobaya is restrained and kind

Visiting every two year
The classic bartending is the main fruit daily. Different fruits are raw juice. Mr. Kobayashi, raw materials, will also use the uncommon Japanese liquor in Taiwan.
The store is very quiet without music, but you can speak softly. The light is dim. It is suitable for 1-2 people to taste slowly ~"
很特別的一間BAR，其實很適合一個人來喝酒放空想事情，這次點草莓調酒好喝，杯裡聞得到草莓香，喝到草莓籽，像是加入現榨草莓進去酒裡調味。店內沒有音樂、燈光其暗，下班後來喝兩杯放鬆很不錯！,"A very special bar, in fact, it is very suitable for a person to drink and think about things. This time, strawberries are delicious, and the strawberry fragrance can be smelled in the cup.There is no music or light in the store, and it is very good to drink two glasses after work after get off work!"
"非常隱密而且氣氛獨特的無酒單小Bar。在穿過老大樓內的一樓矮門之後馬上可以感受到一種都會中難以尋覓的靜謐感。

老闆是日本人（蠻多客人也是），不過點酒上的溝通並不會太困難，對雞尾酒稍有認識的人可以直接指定酒種或品牌，也可以直接告知想要的酸甜苦口味、酒感、濃度、元素，老闆也會直接量身客製，並且在遞上酒時把主要挑選的酒一併展示。

店內的氣氛相對一般酒吧的熱鬧氣氛來說是比較迴異的，第一次步入可能會被寧靜的空間嚇到不太敢說話，連音樂都是沒有的。不過如果空間內有另一組人開始低聲聊天之後就比較沒那麼衝擊了www 當然這也跟不接待一組超過兩位的客人政策有關係。

Bar小谷的酒真的很棒，推薦給想放鬆一下，給自己尋找片刻寧靜和微醺的人。","Very hidden and unique atmosphere.After passing through the dwarf door on the first floor of the old building, you can immediately feel a sense of tranquility that is difficult to find.

The boss is Japanese (there are many guests), but the communication on the wine is not too difficult. Those who know a little about cocktails can directly specify the wine species or brand, or to tell the sweetness and bitter taste of the desired. The wine feel, concentration, and elements, the boss will also be tailor -made directly, and it will be displayed together to show the main selection of wine when handing the wine.

The atmosphere in the store is relatively different from the lively atmosphere of the bar. The first time you can step into the tranquility space, you don't even dare to speak, not even music.However, if there is another group of people in the space, it is less impacting WwW. Of course, this is also related to not receiving a group of more than two guest policies.

Bar Kobaya's wine is really great. It is recommended to relax and find people who want to relax and find themselves quiet and slightly."
"日式的服務風格，氣氛十分幽靜，
經典調酒令人驚艷！！","Japanese -style service style, the atmosphere is very quiet,
Classic bartending is amazing!Intersection"
今天真的趕時間無法待太久 不然一個人來真的很推,I really ca n’t stay for too long today
怎麼說呢？很個人風的一家調酒Bar，無酒單，限時消費時間，一個人低消800，基本上每人必須要點兩杯酒，金額要等結帳時開獎才知道，整家店小小沒有甚麼裝潢，也沒有甚麼燈光，黑到你連隔壁桌客人都看不清楚，講話必須輕聲，交頭接耳耳邊說，適合曖昧情侶升溫，肢體接觸專武用，這算優點嗎？🤣 …,"What do you say?A very personal style of bartending BAR, no wine list, time -limited consumption time, one person eliminates 800 lows, basically everyone must order two glasses of wine, the amount has to wait for the award at the checkout. There is no lighting in the decoration. It is so black that you can't even see the guests of the next table. The speech must be softly whispered. It is suitable for ambiguous couples to heat up and use physical contact for specialty. Is this advantage?🤣 🤣 ..."
"沒有菜單，直接向老闆描述想要的酒，每杯酒都很有水準，血腥瑪麗更是好喝。
店內很黑，小聲交談，不能超過二人、不能噴香水。","Without a menu, he described the desired wine directly to the boss. Each glass of wine is very standard, and the bloody Mary is even more delicious.
The shop is very dark, and talked in whispering. It cannot exceed two people or spray perfume."
適合獨自前往的日式酒吧。氛圍舒適，安靜但不壓抑。看著小谷先生調酒，十分享受。三杯飲品皆十分細緻，尤其喜歡第一杯的苦甜調酒及第三杯的white Negroni 。,"Suitable for Japanese -style bars alone.The atmosphere is comfortable, quiet but not depressed.Looking at Mr. Kobaya's bartender, he enjoyed it very much.Three cups of drinks are very detailed, especially like the first cup of bitter sweet bartending and the third cup of White Negroni."
"隱身在林森北路巷弄裡的個性小店。
店裡的規矩就放在門口牆上，不能大聲喧嘩，不接受三人以上團體客人，同意方可入內，低矮的拉門讓每位客人都必須彎腰低頭才能踏進店裡，由此可見老闆的個性，不過這種日本職人特有的執拗和堅持並不惹人厭，反倒優雅地讓人覺得有些欽佩。
第一次踏進店裡的時候有些被裡頭幾乎伸手不見五指的幽暗嚇到，唯一的光源是每張座位桌前的小夜燈，在黑暗中隱隱透著微光。
店裡無酒單，想喝什麼要和老闆溝通，雖然老闆是日本人，但基本的中文溝通完全沒有問題，之後老闆會在客人面前親自調製飲料，老闆的手藝優雅細膩，安靜而不過分喧嘩，一如店裡的裝潢和氛圍。
唯一的缺點是店裡沒有洗手間，想上廁所必須要去外頭大廈社區的有些骯髒老舊的公共廁所，雖然不至於無法接受，但總會讓剛從店裡出來的人有種回到現實的感覺，有些掃興。
不過整體而言這還是一間十分值得一來再來的個性小酒吧，如果你在尋找一兩個人安靜喝酒的地方，千萬不要錯過這裡。","Hidden in a personality shop in Lane Lane Lane Lane Lane Road.
The rules in the store are placed on the door of the door. You cannot make a loud noise. You do not accept the group guests of more than three people. You can only enter the inside. It can be seen that the personality of the boss is not annoyed by the unique persistence and persistence of this Japanese staff, but it makes people feel a little admired.
When I stepped into the store for the first time, I was scared by the darkness that almost reached out and could not see the five fingers. The only light source was the night light in front of each seat table, which was faintly light in the darkness.
There is no wine list in the store. What you want to drink to communicate with the boss. Although the boss is Japanese, there is no problem with basic Chinese communication. After that, the boss will prepare the drink in front of the guests. The boss's craftsmanship is elegant and delicate. Just like the decoration and atmosphere in the store.
The only disadvantage is that there is no toilet in the store. If you want to go to the toilet, you must go to the dirty and old public toilets in the community of the outside building. It feels a bit dismissal.
But overall, this is still a very worthwhile bar that is worthwhile again. If you are looking for a place where one or two people drink quietly, don't miss this."
比起其它把酒用得假鬼假怪的酒吧，這家的酒非常有誠意，裡面要輕聲細語，也沒有音樂，彷彿要你專心品酒就好，另外老闆不會幫你幫你決定口味，要什麼就自己講，不能說不知道你推薦😂 整體感受蠻特別的，會帶朋友來試試看，一次最多只能兩個人。,"Compared to other bars that use wine as fake ghosts, this wine is very sincere. It has to whisper softly, and there is no music, as if you want you to focus on wine. In addition, the boss will help you decide the taste. If you want, you can say what you want. You ca n’t say that you do n’t know that you recommend that the overall feeling is quite special. You will take friends to try it. At one time, you can only have two people."
"照片第二張
是讓我最驚豔的第二杯
泥煤威士忌、生薑利口酒、番茄
最後撒上梅粉
嗅覺感混著泥煤與番茄的草味
像是走進來果園
味覺上帶有的鹹甜酸
讓泥煤味順口卻不失本色

老闆表示日式酒吧的精神，是希望酒精更重，但喝起來像水一樣順。
除了對融水量的掌握，基酒的搭配也很厲害，真的好喝！","Photo second
It is the second cup that makes me the most amazing
Patty whiskey, ginger liquor, tomato
Finally sprinkle plum powder
The sense of smell is mixed with the grass smell of peat and tomato
It's like walking into the orchard
The salty sweet and sour on the taste
Let the mud flavor go well without losing the color

The boss said that the spirit of Japanese -style bars is to hope that alcohol is heavier, but it is as smooth as water.
In addition to the mastery of the amount of water melting, the matching of base wine is also very good, it is really delicious!"
"［一個很神秘又安靜的bar］
當你一個人又很想喝酒，來這邊就沒錯了!
可以不受打擾也不用在意別人眼光
因為裡面很暗很暗誰也看不清誰～
日式調酒蠻特別的，調完bartender還會把使用的酒擺放到客人面前。
是個很舒服自在的地方。","[A very mysterious and quiet bar]
When you want to drink alone, it's right to come here!
You can not care about it without being disturbed
Because it is very dark and dark, who can't see anyone ~
Japanese -style bartending is quite special, and Bartender will also put the wine used in front of the guests.
It's a very comfortable place."
"入店前請先看看門口的說明，老闆大概不太希望店內太吵XD，所以注意事項大家就入境隨俗配合囉。不過老闆是很親切的哦！
店內氣氛真的蠻安靜的，顧客大多都是一人，沒怎麼交談，就是單純的來喝酒。想喝什麼樣的類型都可以跟老闆(日本人)說，簡單的中文沒問題，調好的酒也會把材料放在面前給大家參考。調酒部分喝得出來老闆的功力。單純想喝幾杯時可以來這碰碰運氣(不能訂位)，會再訪的店。","Before entering the store, please look at the instructions at the door. The boss probably does not hope that the store is too noisy XD, so the precautions are cooperated with the custom as you enter the country.But the boss is very kind!
The atmosphere in the store is really quiet. Most of the customers are one person. They do n’t talk much. They simply drink.You can tell the boss (Japanese) what kind of type you want to drink. Simple Chinese is no problem. The adjustable wine will also put the ingredients in front of you for your reference.The alcoholic part can drink the skill of the boss.When you want to drink a few glasses, you can come here to touch your luck (you can't book a position), and you will visit the shop again."
調酒有一個調酒師想要呈現的獨特風格 是從一般經典調酒裡調出偏bourbon風味的味道，酒不錯喝，一杯大約450元，只是裡面是在太暗幾乎黑暗 沒有音樂 遮板遮得有點像監獄有點壓迫感。屬於酒好喝但環境普通的酒吧然後價錢是台北市高單價的價位,调酒有一个调酒师想要呈现的独特风格是从一般经典调酒里调出偏bourbon风味的味道，酒不错喝，一杯大约450元，只是里面是在太暗几乎黑暗没有音乐遮板遮It is a bit like a prison.Bar that belongs to the wine that is good but the environment is ordinary and the price is the price of the high unit price of Taipei City
每一杯調酒味道都很淡雅，融水量都很講究，呈現出很棒的經典調酒，即興的創意調酒也能符合客人需求，尤其是芒果跟泥煤威士忌的搭配真的一絕,"Each cup of bartender tastes very elegant, and the amount of water melts is very particular. It presents a great classic bartending. The improvisation of creative bartending can also meet the needs of guests. Especially the mango and muddy whiskey combination is really a must"
"非常推薦的酒吧，適合1-2個人前往。
Bar小谷是日式酒吧，店內非常暗也很安靜，可以講話但真的要壓低聲音喔。
很多人是1人前往，很適合喝喝酒想事情，沈澱自己再出發的酒吧。

低消是800元（2杯調酒，1杯400）。
店家沒有酒單，跟小谷講你想要的風味跟酒感即可。
比較推薦他們的作品水果跟經典的調酒系列。
New York, Sidecar都很優秀。

小谷人非常好，調酒技術無庸置疑。第一次來可能會害怕是沈默寡言的嚴格老闆，但實際上是非常友善的人。

店內位子不多，有機會可以進來試試看，喝杯好酒沈澱自己。","A very recommended bar, suitable for 1-2 people.
BAR Komatsu is a Japanese -style bar. The shop is very dark and quiet. You can speak but really low your voice.
Many people go to one person. It is very suitable for drinking and wanting things, and precipitates the bar where they set off again.

The low is 800 yuan (2 cups of wine, 1 cup 400).
The store does not have a wine list, just tell Kobaya you can feel the flavor and wine you want.
It is more recommended for their work fruit and classic bartending series.
New York and Sidecar are excellent.

The Kobayashi people are very good, and the bartending technology is unquestionable.For the first time, I may be afraid of the strict boss who is silent, but it is actually a very friendly person.

There are not many seats in the store. You can come in and try to drink a good wine."
"Bartender 夜晚的諮商師
選擇個人喜好的口味，調和出一杯屬於自己的味道⋯
同樣的酸、同樣的濃，卻杯杯都精彩，沒有重複的味道～

此店沒有音樂，屬於安靜的日式酒吧⋯
品嚐著屬於當下的心情良藥","Bartender at night consultant
Choose the taste of personal preferences, blend a cup of your own taste ...
The same acidity and the same thick, but the cups are wonderful, there is no repeated taste ~

There is no music in this shop, it belongs to a quiet Japanese bar ...
Taste the good medicine that belongs to the present"
一兩人，靜靜喝杯調酒的好地方，老闆規矩多不喜歡喧嘩，有著好手藝能隨性品味，意外的靜謐之所,"One or two people, drink a good place to drink a glass of bartending, the boss does not like the noise, has good handicapytables and tastes, unexpectedly quiet places."
極有質感的調酒，極低光安靜的吧，只招待兩人內的客人，想喝什麼都能問問老闆~💕 …,"The textured bartender, extremely low light and quiet, only entertain the guests in the two people, you can ask the boss if you want to drink anything ~ 💕 ..."
"一個極簡風的昏暗日式酒吧
店內只有一排長吧台桌，約10個席位
為避免不必要的文化差異糾紛，
老闆特別把rule清楚寫在店外及網頁上
希望來店消費的客人也能以尊重的態度面對，你一定也能得到相對應禮貌的回饋

今天點了四杯經典調酒
1.Silent third
2.Side car
3.Negroni
4.Alaska （green)
每一杯都相當有水準！

尤其Side car應該是我經驗品到最優質的！
摒棄人頭馬/軒尼斯+君度；
老闆選用了bisquit COGNAC的白蘭地 與
SAUMUR的橙酒，調出來的side car竟完全沒有任何不平衡與惱人的尖銳酒感或檸檬酸感！
讓人只想一口接一口的快速喝完，真的太好喝了

在喝酒並與老闆的對談之中
也學到了許多日本式對於調酒與其他bar的不同見解，也讓我見識到日本bartender追求精確、完美的那種職人精神

今天真是一個完美的夜晚！

店當然也有小小缺點是
1.廁所在外面與其他店家共用，清潔程度普而已
2.店內沒有供水作chaser,要付費買瓶裝礦泉水

以這樣的調酒品質來說
價錢上絕對是談不上貴的；
四杯經典調酒加一瓶水，結帳是1700大洋
（店好像不收一成服務費）
供諸君參考","A minimalist Japanese -style bar
There is only a row of long bar table in the store, about 10 seats
To avoid unnecessary cultural differences disputes,
The boss clearly wrote Rule on the outside of the store and on the webpage
I hope that the guests who come to the store can also face with a respectful attitude, and you will definitely get a relatively polite feedback

I ordered four cups of classic bartending today
1.SILENT Third
2. side car
3.negroni
4.Alaska (Green)
Every cup is quite standard!

In particular, SIDE CAR should be the highest quality of my experience!
Abandon the head and horse/Hennis+Jun Du;
The boss chose Bailan land and
SAUMUR's orange wine, the SIDE CAR that has been mixed out has no unbalanced and annoying concept or citrate sore at all!
It makes people just want to drink it one by one, it ’s really delicious

Drinking and talking with the boss
I have also learned the different opinions of many Japanese styles on bartending and other bar, and also made me see that the pursuit of accurate and perfection of the pursuit of accurate and perfect jobs in Japan

Today is a perfect night!

Of course, the store also has a small disadvantage.
1. The toilet is externally shaped with other stores.
2. There is no water supply in the store as a chaser, pay to buy bottles of mineral water

For this kind of alcoholic quality
The price is definitely not expensive;
Four cups of classic bartending plus a bottle of water, the checkout is 1700 oceans
(The store does not seem to charge a service fee)
For the reference"
喝酒的好地方，作品很有水準，會自己進一些日本產的酒，可以跟老闆聊聊酒、聊聊美食、聊聊酒吧(進而認識一些不錯的店），只是想買醉、找地方跟好友喧鬧的人，拜託不要來,"For a good place to drink, the work is very standard. I will enter some Japanese wines by themselves. You can talk to the boss about wine, talk about food, and talk about bars (then know some good shops). Noisy person, please don't come"
