Original,EN
低消一人800元加10%服務費椅子非常難坐不舒適有開放式空間也有包廂週五和六有駐唱沒有餐點需自己外叫店內只提供酒水唯一優點是歌唱設備真的不錯,The low -consumption of 800 yuan plus 10%service chair is very difficult to sit and uncomfortable. There are open spaces. There are boxes on Friday and Six Six Singers.
氣氛很讚 還有駐唱歌手（內湖張學友）,The atmosphere is great and there are singers (Neihu Zhang Xueyou)
不是為了評論送啤酒 是真的很好玩 店員都太美了 又很會喝酒 超扯 店長又帥又會唱歌,It’s not to comment that it is really fun to send beer. The clerk is too beautiful.
喜歡唱歌和朋友聚會可以來！氛圍很好，自己來也不會尷尬👍🏻,"You can come to sing and gather friends!The atmosphere is very good, and you will not be embarrassed by yourself 👍🏻"
"氣氛超嗨
大家唱歌都好好聽","The atmosphere is super hi
Everyone sings well"
這裡也太有趣了吧 店員都超正的,It's too interesting here. The clerk is super positive
"男服務生很接地氣 女服務生都超漂亮的
氣氛很讚 假日還有駐唱👍🏾 …","Male waiters are very grounded and female waiters are super beautiful
The atmosphere is very good on holiday and there are still singing 👍🏾 ..."
"這邊的週五週六有駐唱很棒！
而且裡面的服務人員真的很棒！","There is a great singing on Friday and Saturday here!
And the service staff inside is really great!"
"每個週末都有駐唱超好玩的
女服務生超正欸","Every weekend, there are singing and singing
Female waiter Super Zhengya"
"很棒的地方
有專業琴師幫忙彈琴
可以上去過過歌手的癮
很爽

下次會再來光臨的","Great place
There are professional pianists to help play the piano
You can go to the singer's addiction
Very refreshing

Will come again next time"
新開幕的酒吧，環境舒適，而且我禮拜五去的時候現場有表演可以看，也可以點歌唱！去廁所發現還有保廂，感覺很隱私～,"The newly opened bar, the environment is comfortable, and when I go on Friday, there are performances to watch on the scene, or you can sing!I found that there are still bins when I go to the toilet, and I feel very privacy ~"
"氣氛佳 調酒好喝
服務生又正又帥","The atmosphere is good, bartender and delicious
The waiter is right and handsome"
"天啊 這裡超好玩
來過最有趣的酒吧 😍
愛了愛了","Oh my god here
I've been to the most interesting bar 趣
Love love"
要訂位電話永遠忙線中，私訊也不理,"If you want to make a reservation, you will always be busy, and the private message ignores it."
"阿盛機掰到⋯⋯
我要給五顆星！","A Sheng machine to ...
I want to give five stars!"
喝的很開心！！！,Drink very happy!IntersectionIntersection
"燈光美、氣氛佳、音樂好聽、駐唱表演好看
是個約會的好所在～","Beautiful light, good atmosphere, good music, good -looking performances
It's a good place to date ~"
回訪N次了 每次都喝的很開心🥳 …,I drank very happily every time I went back to the visit ...
燈光美氣氛佳，超喜歡的🥹,"The lights are beautiful, so I like it"
常常在條通喝，看到新的酒吧想嚐鮮一下…結果只有一開始的服務生介紹酒…然後就沒人屌你了，可能看起來很窮吧。坐在那邊很乾，然後一直聽別人走音，乾到酒喝兩口喝不下去就想走了…原本開心出來喝酒變喝悶酒,"Often drinking in Wulin, I want to try new bars ... As a result, the waiter introduced wine at the beginning ... and then no one has been on you, it may look poor.Sit over there, and then listen to someone else's sound."
