Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"價格超便宜
2小時600喝到飽3小時只要800
店內還有KTV可以唱歌
適合E人還有朋友聚會
調酒都蠻好喝的
也有啤酒和shot
炸物普通但現炸
店員好聊不尷尬並會關心我們
只要一喝完看菜單就來問下一杯要喝什麼
客人還沒那麼多的時候也不會硬聊
地點超方便就在中山站旁邊而已","Super cheap price
2 hours 600 to drink until 3 hours, only 800
There is also KTV in the store to sing
Suitable for E people and friends gatherings
Blooming is pretty delicious
There are also beer and shot
Fried objects are ordinary but now fried
The clerk is not embarrassed and cares about us
Just look at the menu as soon as you drink the menu and ask what to drink for the next glass
There are not so many guests, they will not talk hard
The location is super convenient just next to Zhongshan Station",False,0.166,0.029,0.804,0.9215
感謝Hank貼心服務和美味調酒，讓我度過開心的時光，暢飲調酒也好好喝！後來還為了我們晚下班，一定要給個小費感謝一下，Hank笑起來又帥又可愛😍,"Thank you HANK's intimate service and delicious bartending, let me have a happy time, and drink sake and drink well!Later, for our late get off work, we must give a tip. Thank you. Hank laughed handsome and cute.",False,0.414,0.0,0.586,0.9678
"十幾種調酒暢喝+歡唱才600到底要多划😍
很適合一群朋友來放鬆還可以喝到很多種調酒
真的是好喝一直點🙂‍↕️","More than a dozen kinds of bartending drink+singing only 600 to draw more 😍
It's very suitable for a group of friends to relax and drink a lot of bartending
It's really delicious all the time 一直️",False,0.27,0.0,0.73,0.9229
酒精濃度絕對管夠的地方！每一杯都有二十度上下吧！ 氣氛很棒！店員很熱情又主動！超適合飯後的第二攤～,The alcohol concentration is absolutely enough!Every cup has twenty degrees up and down!The atmosphere is great!The clerk is very enthusiastic and proactive!Super suitable for the second stall after meals ~,False,0.135,0.052,0.813,0.5942
"店內的氣氛很好，不吵也不會太安靜。
令我驚訝的是，每一杯調酒都很好喝，平常不太喝酒的我就這樣點了菜單上的每一杯調酒，你們沒看錯，就是每一杯調酒
五星好評是基本的🤙🏻
下次要再帶不同的朋友一起來喝酒🍻
我是假日來的，點暢飲會比較划算

暢飲
平日$600，2小時
假日$800，3小時

附上菜單，非常推薦三五好友提前預約
可以電話預約，也可以用IG預約

(最重要的是，店員的人都非常好，又辣又美又帥)","The atmosphere in the store is very good, and it will not be too quiet without noisy.
To my surprise, every cup of bartender is delicious. I usually order every cup of bartending on the menu.
Five -star praise is basic 是
Next time I have to bring different friends to drink together 🍻
I have come on holiday, and ordering can be more cost -effective

Drink
$ 600, 2 hours on weekdays
Holiday $ 800, 3 hours

Attach the menu, I recommend three or five friends to make an appointment in advance
You can make an appointment for a phone call, or you can make an appointment with IG

(The most important thing is that the people of the clerk are very good, spicy, beautiful and handsome)",False,0.278,0.0,0.722,0.9913
"無意間找到的店，原本有點擔心暢飲的品質，沒想到每一個調酒都好好喝，好順口味道也很棒，非常驚艷！炸物也好吃！待了三個小時～還可以唱ktv。

店員也很親切可愛！
下次還想再來！","The shop I found inadvertently was a bit worried about drinking the quality of drinking. I did not expect that every bartender was delicious, so good and good, very amazing!Fried objects are also delicious!Stay for three hours ~ you can also sing KTV.

The clerk is also very kind and cute!
I want to come again next time!",False,0.274,0.03,0.696,0.9573
"從台南來到這裡～
他們很熱情的招待魷魚絲
重點是酒類暢飲～～

而且人很親切❤️

來到台北的人歡迎前往來","Come here from Tainan ~
They are enthusiastic about entertaining squid shreds
The point is to drink alcohol ~~

And people are very kind

People who come to Taipei are welcome to come and come",False,0.292,0.0,0.708,0.9152
"7/27
謝謝老闆跟 （阿寶）
還有紅髮調酒師還有很會唱歌的妹妹
還有其他桌的朋友
大家一起唱歌氣氛好棒💛
希望有緣在一起喝酒唱歌","7/27
Thank you boss with (Abao)
There are also red -haired winers and girls who can sing very well
There are friends from other tables
Everyone singing the atmosphere together is great 歌
Hope to drink and sing together",False,0.306,0.0,0.694,0.9324
算是這一區性價比比較高的酒吧，我們好像是點了800元喝到飽的方案，可以喝兩個小時（一個月前來的，所以記得不是很清楚），我覺得茶酒的雞尾酒最好喝。廁所環境比較沒那麼好，但服務生人都很親切，氛圍蠻好的，我們去的那天晚上後來有比較多人包場唱卡啦OK，氣氛很活潑！,"It is a bar that is cost -effective in this area. We seem to have ordered 800 yuan to drink a full plan. You can drink it for two hours (you came a month ago, so remember not to be very clear), I think the chicken tail of tea wine is best drink.The toilet environment is not so good, but the waiters are very kind and the atmosphere is pretty good. On the night when we went to, there were many more people chartered the card OK. The atmosphere was lively!",False,0.22,0.018,0.762,0.9716
"誤打誤撞的找到這間店，
聽到暢飲方案，原本不抱太大期待，
畢竟，太多暢飲方案的酒都普普。

抱著也許只會來一次的心情，
把酒單上的全部來了一輪，
不走浮誇裝飾，以口味取勝，
幾乎都是好喝的，
不喜歡的也純粹是個人偏好，
客觀來說仍是順口的。

一杯換一杯的方式，
避免客人的浪費，
也增加了與客人的互動。

座位不多，
如果有其他桌的客人過於喧嘩，
同桌聊天會比較吃力，
但整體而言很溫馨，
店員也都會適時注意到需求。

推推，很適合朋友續攤聊天❤️","Find this shop by mistake,
Hearing the smooth drinking plan, I didn't expect much expectations,
After all, there are too many drinking solutions.

I may only have a mood once,
A round of the wine list,
Do not go to exaggerated decoration, win with taste,
Almost all are delicious,
If you don’t like it, it is purely personal preference,
Objectively speaking, it is still smooth.

A cup of way to change a cup,
Avoid the waste of guests,
It also increased interaction with guests.

There are not many seats,
If the guests at other tables are too noisy,
Chatting at the same table will be more difficult,
But overall is very warm,
The clerk will also pay attention to demand in time.

Push push, very suitable for friends to renew to chat ❤️",False,0.119,0.079,0.801,0.7879
