Original,EN,Needs Review,Positive,Negative,Neutral,Compound
多種的啤酒可以選擇，工作人員也都會介紹並推薦，二樓部分戶外空間，有點可惜的是油煙味重一些，但室內不會有這個問題。啤酒的口感跟風味還有氛圍真的很棒，一個人或是朋友小聚都很適合！,"A variety of beer can be selected, and the staff will also introduce and recommend it. Some outdoor spaces on the second floor are a bit unfortunately the smell of oil fume is more heavy, but there will be no such problem indoors.The taste, flavor, and atmosphere of beer are really great. It is very suitable for a person or a friend to gather!",False,0.195,0.078,0.727,0.9046
很棒的酒吧，這才是喝酒啊！ 很多生啤酒，不同的口味可以選擇，很棒！下次再來！,"A great bar, this is drinking!Many raw beer, different tastes can be selected, great!Come again next time!",False,0.237,0.0,0.763,0.7163
"Ubike 後的啤酒 date

滷味品項偏普通

但酒精很棒
店員很可愛
布丁有喜歡

我吃櫻桃你吃我

下次來嗑薯條再騎回家snuggle
Deal?","Beer after ubike

Lochi item is ordinary

But alcohol is great
The clerk is cute
Pudding has likes

I eat cherry, you eat me

Next time I come home and ride home Snuggle
Deal?",False,0.301,0.0,0.699,0.9366
"店員十分友善
介紹各種啤酒相當細致
像上了一課似的
滷味迸是素食十分清爽
香辣花生味道很好且是我未嘗過的
十分特別
總體是很好的用餐體驗","The clerk is very friendly
Introducing all kinds of beer is quite detailed
It's like a lesson
Lochi is very refreshing in vegetarian food
Spicy peanuts have a good taste and I have never tasted it
Very special
Overall is a good dining experience",False,0.278,0.0,0.722,0.9331
"2024/9/8 再訪點了#17號酸酸甜甜的啤酒👍

位於大稻埕的米凱樂手工啤酒餐廳，雖然價格偏高，但有著非常舒適的餐飲空間，手工啤酒口味眾多，也有販賣咖啡，當日點的點心炸馬札瑞拉起司($200)也很美味，超級適合搭配啤酒，點的啤酒口味為醉美好的時光啤酒$200，是非常適合悠閒午後來待上一個下午的好地方。播放的音樂個人(迷幻風格)，也很喜歡，讓人感覺很放鬆。店裡有免費提供飲用水。整體的清潔程度也很高，非常乾淨。1樓可以很清楚的看到各式啤酒口味，很清楚的圖示標示口味及酒精濃度，非常貼心，2樓為用餐區，3樓則是提供包場服務，若有需求可以詢問店家價格。","2024/9/8 Visit again#17 sour and sweet beer 👍

Mi Kaile Handmade Beer Restaurant in Dadaocheng. Although the price is high, it has a very comfortable catering space, many handmade beer flavors, and coffee trafficking. Delicious, super suitable for beer. The flavor of the beer is $ 200 for the drunken time. It is very suitable for a good place to stay in the afternoon after a leisurely afternoon.The played music personal (psychedelic style) also likes it, making people feel very relaxed.There are free drinking water in the store.The overall cleanliness is also very high and very clean.The first floor can be clearly seen by all kinds of beer flavors. The clear icon marks the taste and alcohol concentration. It is very intimate. The second floor is a dining area and the third floor is a searcation service. If there is a need, you can ask the store price.",False,0.183,0.0,0.817,0.9837
"來自丹麥的“Mikkeller”充滿無限可能的啤酒。
一開始是被店外可愛的圖給吸引。
映入眼簾是那黑板的畫作和酒單。
還有吧台中一排長長的啤酒拉把。
每個品項都有屬於自己專屬名字。
（選擇障礙時。可請店員幫忙介紹。）
一樓吧台跟二樓座位區。感覺都不錯。
很適合一人小酌或是和朋友一起。

店家還有賣小點喔。下次再去品嚐。

（連小小的紙杯也好可愛）","""Mikkeller"" from Denmark is full of infinite possibilities.
At first, it was attracted by the cute pictures outside the store.
The view of the blackboard is the painting and the wine list.
There is also a row of long beer pulls in the bar.
Each item belongs to its own exclusive name.
(When choosing an obstacle. You can ask the clerk to introduce it.)
The bar on the first floor and the seat area on the second floor.It feels good.
It is very suitable for one person to drink or with friends.

The store also sells a little bit.Go to taste again next time.

(Even the small paper cup is so cute)",False,0.138,0.02,0.842,0.9283
喜歡啤酒拼盤式的體驗，可以嚐到各式各樣的啤酒，推薦！,"If you like a beer platter -type experience, you can taste a variety of beer, recommend!",False,0.274,0.0,0.726,0.6476
氣氛很棒的北歐手工（精釀）啤酒 當天是除夕日還有打折 直接給*****星,The atmosphere of Nordic handmade (craft) beer on the day is New Year's Eve and the discount is directly given to ******,False,0.0,0.0,1.0,0.0
"大稻埕內的特色酒吧，啤酒好喝有特色，據說是丹麥🇩🇰的聯鎖啤酒bar，室內裝潢結合大稻埕的老建築特色與北歐的大面積木作，非常放鬆不花俏，啤酒1號米凱樂啤酒非常有特色，前調有淡淡花香是一支相當特別的ipa，冰櫃內還有日本罐裝啤酒，味道比較強烈，店內空間大除了一樓bar檯區還有二樓的座位區，放鬆的好地方，距離北門捷運站很近交通位置方便。
店內提供試喝及熱食服務，酒單不定時更新，是一家不會去膩的精釀啤酒bar","The specialty bar in Dadaocheng, beer is delicious. It is said to be Danish 🇩🇰 🇩🇰 大 BAR. The interior decoration is combined with the old building characteristics of Dadaocheng and the large area of ​​Nordic. No. 1 Mikai Le Beer is very distinctive. The front -adjustment has a light flower fragrance. It is a very special IPA. There is also Japanese canned beer in the freezer. The taste is relatively strong. The seat area, a good place for relaxation, is very close to the traffic location from the North Gate MRT station.
The store provides test drinking and hot food services. The wine is updated from time to time. It is a craft beer BAR that will not get tired",False,0.14,0.0,0.86,0.9565
"「一個舒服的中繼站」

天黑前先在河濱散步或在附近under160先來一杯好咖啡整理自己的並把該做的工作完成，然後乘著夕陽來這點一杯舒爽的啤酒一口乾掉作為開場，再點一杯跟可愛的店員亂聊天，後手可以轉點去唱歌或是去附近開更晚的酒吧。

浸透心靈洗掉這社會的灰塵，完美","""A comfortable relay station""

Take a walk in the riverside or at the nearby Under160 before it is dark, organize a good cup of coffee and complete the work that should be done, and then take this cup of comfortable beer in the sunset. The clerk chatted randomly, and he could turn to sing or go to a late bar nearby.

Wash the dust of the society and wash away the dust of this society, perfect",False,0.155,0.0,0.845,0.9217
精釀啤酒有十分多款式，一定能選到喜歡的口味，也有一些罐裝/瓶裝選擇，樓上的坐位是一個非常適合慢慢喝的地方，就算人多也有位子能提供,"There are very many styles of craft beer, and you can choose your favorite taste. There are also some canned/bottle choices. The sitting seat upstairs is a place that is very suitable for drinking slowly.",False,0.081,0.0,0.919,0.4588
"2023.08.25
每人低消200元，不收服務費，在一樓點餐領酒。
可以先結帳，或是記在號碼牌內最後再一起結。

官網也有酒單，但以現場為準。
炸雞翅好吃，部分生啤酒可免費升級成超大杯。
算自助式用餐，二樓有內用座位，但只能爬樓梯上樓，二樓人多時會較吵雜。
一二樓各有一間洗手間。

口味紀錄：
7號米凱樂iskold classic Vienna lager，偏甜
4號hopcore hoppy apple cider蘋果酒，有點像加糖酸掉的綠茶😂
5號美國fremont golden pilsner，微苦
20號大冰紅，尾韻有淡淡的茶香跟苦味","2023.08.25
Each person eliminates 200 yuan low, does not charge the service fee, and liquor on the first floor.
You can check the checkout first, or keep it in the number plate and finally settle together.

The official website also has a wine list, but it is subject to the scene.
Fried chicken wings are delicious, and some raw beer can be upgraded to a large cup for free.
Calculate the buffet dining, there are internal seats on the second floor, but you can only climb the stairs upstairs. The second floor will be more noisy.
There is a toilet on the first and second floors.

Taste record:
No. 7 Mi Kaile iskold Classic Vienna Lager, sweet
No. 4 Hopcore Hoppy Apple City apple wine, a bit like green tea with sugar acid
No. 5 Fremont Golden Pilsner, slightly bitter
On the 20th of the big ice, the tail rhyme has a faint tea aroma and bitter taste",False,0.101,0.062,0.838,0.836
來自瑞典的啤 外面有些店買得到罐裝啤酒，不算便宜但很好喝，口感很豐富的啤酒。店內新鮮的啤酒有很多選項，可愛的杯子+可愛的裝潢😍 點了一杯6號莓果感風味的和一杯芭樂的，芭樂搭配梅粉更特別。,"Some shops outside Sweden can buy canned beer. It is not cheap but delicious, and has a rich taste of beer.There are many options for fresh beer in the store. The cute cup+cute decoration 😍 😍 😍 😍 店 店 6 6 berry flavor and a cup of guava are even more special.",False,0.347,0.044,0.61,0.9832
酒的種類多，不知喝啥，可將喜好口味告知店員並請其推薦。刻意避開下班時段，很幸運2樓暫時只有我們這桌客人，獨享2樓古宅的氛圍與簡單又有個性的風格。酒與餐食的部分價格稍高，但營造的氣氛會讓人想再訪。,"There are many types of wine. I do n’t know what to drink. You can inform the store staff and ask them to recommend it.Delicate to avoid the time of get off work. Fortunately, only our table guests on the second floor are temporarily enjoying the atmosphere and simple and individual style of the ancient house on the 2nd floor.Part of the price of wine and meals is slightly higher, but the atmosphere created will make people want to visit again.",False,0.092,0.019,0.889,0.6486
"一樓把檯點餐，低消200$
不知道喝什麼可以提需求請店員推薦
酒類很多樣(大多啤酒底)
食物處理不錯，但味道普通，價格偏高
沒有時間限制
可以在一樓跟店員聊天
也有二樓舒適的空間，很適合愛喝酒的朋友聚餐","Ordered a meal on the first floor, low 200 $
I don’t know what to drink to mention the demand, please recommend the clerk
There are many samples of alcohol (most of the beer bottom)
Food handling is good, but the taste is ordinary, the price is high
No time limit
You can chat with the clerk on the first floor
There is also a comfortable space on the second floor, which is very suitable for friends who love drinking",False,0.208,0.058,0.734,0.9481
"不會主動招呼客人：不像一般啤酒吧會主動介紹或詢問
氣氛0分: 冷氣壞掉 二樓也沒有音樂 只有裝潢ok
當天點的啤酒和薯條還行","Will not take the initiative to greet the guests: Unlike ordinary beer bars, I will take the initiative to introduce or ask
The atmosphere 0 points: The air conditioner is broken on the second floor and there is no music, but the decoration is OK
The beer and fries that day are okay",False,0.133,0.061,0.806,0.6428
"台北市寸土寸金價格偏高
但和朋友三五偶爾小酌
來到大稻埕的確是一個氣氛環境都挺好的地點
不像鬧區般混亂嘈雜
又多了點人文氣息
啤酒挺好今天點的是8號白酒的啤酒
不苦帶點檸檬味也有明顯的白酒味
熱食真的價格偏高
酒作為主力也必然會點可接受
配酒的食物若能價格再低點應該會更受歡迎吧！","Taipei City inch soil gold is high
But with friends three or five occasionally a drink
It is indeed a place where the atmosphere environment is really good when it comes to Dadaocheng
Unlike the chaos and noisy as a noisy area
There is a little more humanistic atmosphere
The beer is very good today is the No. 8 liquor beer
Do not bring some lemon flavor also have obvious white wine flavor
Hot food is really high in price
The main force will also be acceptable to be accepted
If the food for wine can be low, it should be more popular!",False,0.178,0.093,0.729,0.9179
"已經不是第一次來這家店
每次來都有不同的口味可以喝真的是很棒
種類大約大概有20幾種吧
如果不知道自己喜歡哪一種口味
可以詢問店員他們都很熱心
座位區1樓的吧台區還有2樓的
大約可以坐40人為止還算多
裝潢也算漂亮住在裡面也舒服😌
如果要拍照好看一定要坐在窗台
但這次發現一個問題
一進去的時候就有濃濃的油煙味
原來是1樓在炸食物
還好上到2樓就沒什麼味道了
所以如果要做1樓要考慮一下
但一樓的確也是蠻漂亮
我還點了一個薯條🍟配
圈裡面的外國人有蠻多的
有美國人也有日本人
這下點不管白天或晚上來
都有他獨特的美很適合喝一杯🍺
尤其在挑洒的時候真的是很刺激🤣
因為會很有期待喝到什麼口感的酒","It's not the first time to come to this shop for the first time
It's great every time you come to have different flavors to drink
There are about 20 types
If you don't know which taste you like
You can ask the clerk, they are all very enthusiastic
The bar area on the first floor of the seat area also has the second floor area on the second floor
You can take about 40 people until there are more
The decoration is also beautiful and comfortable to live in it.
If you want to take a picture, you must sit on the window sill
But this time I found a problem
When you enter, you will have a strong smell of oil fume
It turned out to be fried on the first floor
Fortunately, I have no taste on the 2nd floor
So if you want to do the first floor
But the first floor is really pretty
I also ordered a fries
There are quite a lot of foreigners in the circle
There are Americans and Japanese
This time, no matter during the day or night
His unique beauty is very suitable for drinking a cup 🍺 🍺 🍺 🍺
Especially when picking up, it is really exciting 🤣
Because I will look forward to what taste of wine to drink",False,0.143,0.039,0.818,0.9805
"啤酒種類選擇多
選品的部分水準也都很棒
除了店員冷冷的之外
其他都不錯
算是每次來台北都會特別來的地方","There are many types of beer types
Part of the level of selected products is also great
In addition to the coldness of the clerk
Everything else is good
It is a place where you come to Taipei every time you come to Taipei",False,0.143,0.0,0.857,0.7906
"專賣精釀啤酒的酒吧
點了四杯拼盤$680
因為沒有提前試喝，除了23號都覺得偏苦
如果不是拼盤的話一杯蠻大杯的，建議先試喝看看喜不喜歡再做決定
店內是老宅改造的，需要爬一個蠻陡的樓梯，好奇如果有人喝微醺下樓會不會摔倒🤣
坐在窗邊可以看到車來來往往，別有一番風味
店裡人很多，相較於一般酒吧很吵，很多年輕人在這裡聊天，很熱鬧","Bar that specializes in craft beer
Ordered four cups of platter $ 680
Because I didn’t try it in advance, I felt bitter except 23
If it is not a platter, a cup is quite large, it is recommended to try to drink and see the decision or make a decision.
The old house is transformed in the store. You need to climb a steep staircase.
Sitting on the window can see the car come and go, don’t have a flavor
There are a lot of people in the store, which is very noisy than the average bar. Many young people chat here are very lively.",False,0.045,0.043,0.912,0.0516
"在北門站附近的一間賣啤酒跟小點心的店！
店內裝潢非常的舒適，相較許多陰暗的酒吧
這間有的是偏黃、明亮的色調，
給人溫暖舒適的感覺！
座位之間的空隙都蠻大的，每個人都可以有自己的一個小空間，非常寬敞
窗邊的座位更是可以讓人坐在那看窗外的車來車往、聊天談心事
度過一個悠閒的、有溫度的假日午後

啤酒的部分分別喝了：
4.斯堪地那維亞式白眼
9.奧勒岡秘境
10.不要停
12.不想努力了

每一款都各有特色！而且光是名稱就莫名的有梗😂讓人都想點來喝喝看，不過想知道口感跟味道的話建議直接問店員喔！店員的回答都蠻專業的，也都蠻樂意為大家解惑的

個人覺得9.非常順口，應該是連不太愛喝啤酒的人都會喜歡，還有很濃的穀物味
其他款蠻多都有蠻濃的花香、果香的
喝起來真的很有風味
10.的酒味稍微重了一點點，建議比較能接受啤酒味的人再點來喝
4.跟12.也都是偏順口

最近點9.10.好像有優惠
大杯的會免費升級為超大杯哈哈哈
喝起來很爽很暢快！
總之之後應該會常常找朋友來這間店喝個兩杯吧！","A shop selling beer and snacks near Beimen Station!
The interior of the store is very comfortable, compared to many dark bars
Some of them are yellowish and bright hue,
Give people a warm and comfortable feeling!
The gap between the seats is quite large, everyone can have a small space of their own, very spacious
The seats by the window can make people sit there to watch the car outside the window, chat and talk about their minds
Over a leisurely, temperature holiday afternoon

Part of the beer drank separately:
4. Scandinavian white eyes
9. Oregon Secrets
10. Don't stop
12. I don't want to work hard

Each one has its own characteristics!And the name is inexplicable. It is inexplicable that everyone wants to drink and drink, but if you want to know the taste and taste, it is recommended to ask the clerk directly!The clerk’s answers are quite professional, and they are all very happy to solve everyone for everyone.

Personally, I think 9. Very smooth, it should be that even people who do n’t even like to drink beer will like it, and there is a strong grain flavor
There are quite a lot of other models that have a strong fragrance and fruity fragrance
It's really flavorful to drink
10. The taste of the wine is slightly heavier. It is recommended that people who can accept the flavor of beer to drink again
4. Follow 12. Also smoothly

Recently 9.10. It seems to have discounts
The big cup will be upgraded to a large cup for free hahaha hahaha
Drink very cool and cheerful!
In short, you should often find friends to come to this shop for two glasses!",False,0.22,0.007,0.774,0.997
你要賺錢我懂 你要做產品區隔我也懂 但我不懂的是為什麼在生活開銷是三倍的價格的丹麥喝一個pint也就250上下 還是在機場內 在你們這邊卻變成了 200ml要300$你們的啤酒是做 spaceX的火箭來的嗎？還是這是火星的物價？你們知道這個價格有多離譜嗎？一整瓶tenqueray 10換算下來都你們還要便宜，甚至林森北路有坐台的也沒有你們貴。你要賣這個價格 店員的臉還要臭的像是更年期一樣 我都不知你們啤酒內的氣是不是靠你們店員再補充的 真的離了大譜了，原來我只是在大稻埕路上的酒吧啊，不說我以為我在杜拜帆船飯店的酒吧喝酒呢,"If you want to make money, I know that you want to do product separation. I also understand. What I don’t understand is why Denmark, which is three times the price of living expenses, drinks a PINT. Is it 300 $ your beer? Do you come to the spacex rocket?Or is this Mars' price?Do you know how outrageous this price is?A whole bottle of Tenqueeray 10 is cheap after conversion, and even Linden North Road is not as expensive.If you want to sell this price clerk’s face, it still smells like menopause. I do n’t know if the gas in your beer depends on your clerk to supplement it. It really leaves the big spectrum. Ah, don’t say I think I am drinking at the bar at the Dubai Sailing Hotel?",False,0.054,0.022,0.924,0.3313
"位於大稻埕迪化街入口的米凱樂，路過N次都好想進去，店門口有特色人偶醜得可愛好吸引我。這次因為世足與朋友相約在米凱樂，終於有機會一窺老屋酒吧的模樣。

看球賽不免要來杯啤酒、飲料和炸物來配，我現在減少酒精所以只喝了接骨木花蘋果康普茶（噗）不過感覺不是很特別，經典薯條很好吃不會太死鹹（上次金色三麥實在太鹹了），鹽酥雞零碎稍弱。米凱樂的形象人物紙杯超可愛！","Mi Kaile, located at the entrance of Dihua Street, Dadaocheng, I really want to enter N times. There are unique puppets in front of the store.This time, because of the meeting with friends in Mi Kaile, I finally had a chance to see the appearance of the old house bar.

Watching the game, you can't help but have a cup of beer, drink and fried objects. I now reduce alcohol, so I only drank the bone wood flower apple and apple. (Last time, the golden three wheat was too salty), the salt crispy chicken was slightly weak.Mi Kaile's image character paper cup is super cute!",False,0.126,0.014,0.86,0.9163
"🏠距離捷運北門站，步行10分鐘內，二樓空間寬敞，吊衣架及置物等的小細節設置滿用心，室外有吸菸區及洗手間。

📝有多種的生啤及罐裝啤酒，啤酒可以選擇組合，可以一次品嚐多種口味，另有些小食可做搭配。可刷卡，無服務費。

對於酒款的介紹詳細，點的DIPA及白啤風味都滿不錯，環境舒適。","北 Follow the MRT North Gate Station. Within 10 minutes, the space on the second floor is spacious. The small details of the suspension racks and plants are full of intention. There are smoking areas and toilets outdoors.

There are many kinds of raw beer and canned beer. Beer can choose a combination, you can taste a variety of flavors at one time, and some snacks can be used for matching.You can swipe your card, no service fee.

The introduction of the wine is detailed, the flavor of the ordering DIPA and white beer are good, and the environment is comfortable.",False,0.058,0.021,0.921,0.6124
"如果要說感覺與氣氛，這裡是不錯，但是單價有點太貴了，服務態度也真的不是很好，”吧台區潮男型女”也許是太酷了，也不是太想跟你介紹什麼啤酒口味，反正喝就是了，女生就推春日酸酸那款，如果不是要喝精釀，附近有很多其他的選擇⋯
潮店不推只能一次。","If you want to feel and the atmosphere, this is good here, but the unit price is a bit too expensive, and the service attitude is really not very good. Taste, just drink it anyway, the girl will push the spring sour. If it is not to drink crafts, there are many other choices nearby
Tide shops are not pushed only once.",False,0.047,0.058,0.895,-0.4078
"頭一次進這種年輕人的店，愛喝啤酒的好去處。種類繁多需要自己親臨品嚐。
因為將就老建築，上二樓需爬後院階梯，行動不便者較費氣力。
座位都是注重單純木桌椅，真的是for年輕人😅 …","For the first time I entered this young man's shop, I love to drink beer.There are many types that need to be tasted by yourself.
Because the old buildings will be climbed on the second floor, the backyard stairs are needed, and those who are inconvenient to move are more energetic.
The seats are focused on simply wooden tables and chairs, really for young people ...",False,0.134,0.032,0.833,0.8221
傍晚開喝沒什麼人好爽 獨享二樓舒服空間！都在一樓點餐點啤酒 再端酒去二樓喝！酒好喝 氣氛好 食物好吃，而且還有小吃店的醃蜆仔！！ 整個很local，超棒的哈哈哈哈哈哈哈,"There is no one in the evening to enjoy the comfortable space on the second floor!Drive the beer on the first floor and then drink it on the second floor!The wine is delicious and the food is delicious, and there are pickles of snack bars!IntersectionThe whole is very local, awesome hahahahahahahahahahahahahahahahahahahahahahahahahahaha",False,0.289,0.033,0.678,0.9581
"1.酒的價格比市售高，小杯約一兩百，大杯三百以上，也有中式配酒的食物（獅子頭、割包等）。
2.環境很乾淨有兩層樓，一樓較擠，為長條的吧台要站著，二樓廁所高腳、矮凳都有適合三五好友聚聚聊天，也適合一個人沈澱心情，背景音樂不會過於慷慨或憂鬱，溫度、音樂、光線、位置都很到位，結合老屋有古色古香的韻味。
3.總結，價格符合品質，值得花費，服務好，介紹跟適喝的服務很棒，啤酒項目很多（24種），能常光顧，花錢對啤酒類入門是個好地方。
4.掛包好吃，但沒滿滿的花生粉類型（傳統）好吃，適合配酒但cp值偏低，較不推。","1. The price of wine is higher than that of the market. The small cup is about one or two hundred, and the large cup is more than 300. There are also Chinese -style food (lion head, cut bag, etc.).
2. The environment is very clean and there are two floors. The first floor is relatively crowded. It is a long bar on the bar. The toilet on the second floor and the low stool are suitable for three or five friends to gather and chat. Music will not be too generous or melancholy. The temperature, music, light, and location are in place. Combined with the old house with antique charm.
3. Summary, the price is in line with quality, it is worth spending, the service is good, the introduction of the service and drinking service is great. There are many beer projects (24 types). It can often patronize. It is a good place to spend money on beer.
4. Hanging bags are delicious, but the type (traditional) of peanut powder (traditional) is delicious. It is suitable for wine with alcohol but CP value is low and less pushed.",False,0.117,0.046,0.837,0.9293
"米凱樂啤酒吧位於人文薈萃的大稻埕街頭，閩南式的騎樓搭配歐洲巴洛克式雕花意外和諧，內部挑高的空間感混搭簡單的原木風格，讓啤酒屋更營造出時尚咖啡館的氛圍。
米凱樂是來自丹麥的精釀啤酒品牌，不同素材的基底及獨特的釀造思維，黑板上羅列的24款風味啤酒也隨時更新，不論白天黑夜在這都能體驗舒暢微醺的感受，思緒也伴隨著不同的啤酒香氣飛揚起舞。","Mi Kaile Beer Bar is located on the streets of Dadaocheng, which are gathered. The southern Fujian -style tower is harmonious with European Baroque carved carved flowers. The internal high space sense mix and match simple log style, so that the beer house can create the atmosphere of a fashionable cafe.
Mi Kaile is a craft beer brand from Denmark. The base of different materials and unique brewing thinking. The 24 flavor beer listed on the blackboard is also updated at any time. Along with different beer aromas, dance.",False,0.055,0.0,0.945,0.6249
"喜歡飲不同口味手功啤很滿足👍🏾
服務相當之好❤️","I like to drink different flavors of hand merit beer. I am very satisfied with 👍🏾
The service is quite good ❤️",False,0.402,0.0,0.598,0.9298
"很多種啤酒可以選擇的小天地
不用擔心選擇障礙，店員很耐心介紹之外也貼心提供試喝。
多種小菜可以選擇，不用怕吃不飽，還有水餃😆
環境舒適又能享受老宅氛圍，非常舒服的聚會選擇，獨享也舒服的空間。
滿額還有店家小禮物可以帶回家","Many kinds of beer can choose a small world
Don't worry about choosing obstacles, the clerk is patiently introduced to provide trial drinking.
You can choose a variety of small dishes, don’t be afraid to eat, and dumplings 😆
The environment is comfortable and can enjoy the atmosphere of the old house, a very comfortable party choice, and the space for exclusive and comfortable.
There are small gifts for shops that can be taken home",False,0.243,0.042,0.715,0.9576
