Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"☕️x🍷白天是咖啡廳、晚上是酒吧的一個小空間！

⚠️平日低消一杯飲料、週五週六低消600元。
🛜有Wi-Fi。
🔌部分座位有提供插座。
⚠️有酌收服務費。
💳支付多元支付、也可以刷信用卡。
✅應該是不限時！

位在二樓，一樓是信義房屋，旁邊有一條樓梯走上去。
白天跟晚上菜單不一樣，這次是夜間到訪，拍的菜單也是夜間酒吧的菜單。夜晚主要是賣酒類，雖然也有部分非酒精飲品和甜點，還是有一點點咖啡廳的味道，但酒單還是比較多的XD
店員人很好，會來介紹和推薦酒，不過因為我本來就沒有一定要喝酒，就點了一杯當季果汁（柳橙汁）和提拉米蘇了。
提拉米蘇酒味非常明顯xD、適合喜歡酒味提拉米蘇的人。
當季的柳橙汁比我預期中的好喝很多，應該是真材實料的柳丁汁。

內用氣氛很舒服，大概是因為酒吧所以燈光調很暗，內用獨立桌大概有五張桌子，其餘是一整排的吧檯位。平日很划算，低消一杯飲料就可以悠閒坐一個晚上，週五六晚上會比較貴一些，但大概也是一杯調酒+小餐點可以搞定的價位。","️Xe during the day is a small space in the bar in the evening!

️ A cup of beverages on a low low and 600 yuan on Friday and Saturday.
There are Wi-Fi.
插 Some seats are available for sockets.
费️ There is a service fee.
、 Pay multiple payments, and you can also use credit cards.
✅ It should be unlimited!

On the second floor, the first floor is a Xinyi house, and there is a staircase next to it.
During the day, it is not the same as the menu. This time it is visiting at night, and the menu you shoot is also the menu of the night bar.At night, it is mainly selling wine. Although there are also some non -alcoholic beverages and desserts, there is still a little coffee shop, but there are still more XDs with wine lists
The clerk is very good and will introduce and recommend wine, but because I did n’t have to drink, I ordered a cup of seasonal fruit juice (orange juice) and Tiramisu.
Tiramisu's wine is very obvious XD, suitable for those who like wine flavors Tiramisu.
The orange juice in the season is much better than I expected. It should be the real materials.

The atmosphere in the inside is very comfortable. It is probably because the lights are very dark because of the bar. There are about five tables in the independent table, and the rest are the entire row of tales.It is very cost -effective on weekdays. You can sit leisurely for one night with a low cup of beverage. It will be more expensive on Friday night, but it is probably the price that a cup of bartending+small meals can be done.",False,0.084,0.028,0.888,0.9714
"4.5⭐️
一進去就被可愛的店員迎接🤗
環境可以很放鬆的聊天很不錯，而且附近就有捷運站，喝到晚一點也很方便，是忙碌完的好去處。下次要再試試其他鹹食，感覺應該也很讚。
這次點的啤酒偏苦，沒有那麼喜歡，不過冰淇淋加上地瓜酒倒是蠻有特色，有點甜膩，搭配一口啤酒，甜和苦的交合讚讚。","4.5⭐️
As soon as I entered, I was greeted by the cute clerk 🤗
The environment can be very relaxed, and there are MRT stations nearby. It is also very convenient to drink later. It is a good place to go.I will try other salty food next time, and it should feel very good.
The beer this time is bitter and does not like it so much, but the ice cream and sweet potato wine are quite distinctive. They are a bit sweet. With a bite of beer, sweet and bitter praise.",False,0.245,0.061,0.694,0.9661
"調酒師相當專業！做了一杯特調 覺得口感上太柔和也很熱心的幫我們修正到最想要的味道🤍🤍
卡布也很綿密好喝
炸物也炸的相當出色
整體是很舒服的一間店！！","The bartender is quite professional!I made a cup of special tone and felt that the taste was too soft and enthusiastic to help us correct the most desired taste 🤍🤍
Cab is also very dense and delicious
Fried objects are also frying quite well
It is a very comfortable shop as a whole!Intersection",False,0.319,0.0,0.681,0.9662
"Zivia真的非常貼心親切
聽到我們想要點提拉米蘇來慶生
特地送上來時還點了蠟燭
怎麼會有這麼溫暖的酒吧😍😍😍

梅酒真的很好喝（two shot合成一杯真的很剛好）
提拉米蘇也好吃
推薦～～～","Zivia is really intimate
Hearing that we want to order Tiramisu to celebrate your birthday
When I sent it, I also ordered the candle
How can there be such a warm bar 温

Plum wine is really delicious (Two SHOT synthesis a cup is really just right)
Tiramisu is also delicious
Recommended ~~~",False,0.259,0.0,0.741,0.9371
"室內天花板挑高環境舒服，無論是喝咖啡或酒都舒適。
而且這間週末有表演，完全沒料到隨意找的一間居然遇到驚喜😆

咖啡普通，但酒都很厲害，而且長島冰茶組合cp值超高，薯條也好吃","The indoor ceiling is very comfortable, and it is comfortable whether it is coffee or wine.
And there are performances on this weekend, and I didn’t expect to find a surprise at all.

The coffee is ordinary, but the wine is very powerful, and the CP value of the long island ice tea combination is very high, and the fries are also delicious.",False,0.243,0.0,0.757,0.9537
氛圍不錯，特調飲品比較少還是經典比較多，日威好喝！,The atmosphere is good. There are fewer special drinks or more classic drinks. Nikko is delicious!,False,0.425,0.0,0.575,0.8622
店員服務態度好！炸物跟酒好喝,The clerk's service attitude is good!Fried objects and wine are delicious,False,0.285,0.0,0.715,0.6114
"偶然發現的好店，調酒師可調制屬於自己的今日特調，讓每次到訪都有滿滿的期待感。

特製的炸物拼盤與手工披薩，鹹香適中，不會攪亂味蕾，一口鹹食飲一口酒，perfect!

甜點提拉米蘇，尾韻四溢的酒香，與可可粉相互輝映~收胃極品

離捷運站近，交通便利，
適合與知心好友們，渡過悠閒時光。","The good shop that accidentally discovered, the bartender can prepare their own special tune today, so that each visit has a full sense of expectations.

Special -made frying platter and handmade pizza. The salty fragrance is moderate. It will not disrupt the taste buds.

Dessert Tiramisu, the wine fragrance of the rhyme, reflects each other with the cocoa powder ~ Get the best of the stomach

Near the MRT station, convenient transportation,
Suitable for friends with friends, spend a leisurely time.",False,0.197,0.025,0.778,0.946
用餐環境乾淨，店員很親切喜歡聊天，推薦的就很好喝，沒什麼酒味，適合朋友聚餐,"The dining environment is clean, the clerk likes to chat very kindly, it is recommended to be delicious, there is no wine flavor, suitable for friends to dinner",False,0.431,0.054,0.515,0.9371
酒類可以依照想要的感覺請店員推薦，餐點也令人驚喜的好吃，氣氛走溫馨放鬆的路線，適合與閨密一起來個姐妹們的開心聚會～,The wine can be recommended by the clerk according to the feeling you want. The meal is also surprising. The atmosphere takes a warm and relaxed route. It is suitable for a happy party for a sister with a girlfriend ~,False,0.355,0.0,0.645,0.9349
"就算半夜來也讓人感覺超安全的酒吧
氣氛很好，很舒服，坐吧台也不會尬聊強迫推銷👍
松露薯條好吃，我都不知道薯條可以好吃成這樣，提拉米蘇也是必點
如果有10顆星我就會給10顆 …","Even in the middle of the night, it makes people feel super safe bars
The atmosphere is very good, very comfortable, and you will not be embarrassed to talk about forced sales.
Tulu French fries are delicious, I don’t know that the fries can be delicious like this. Tiramisu is also a must.
If there are 10 stars, I will give 10 ...",False,0.312,0.036,0.652,0.9715
氣氛超讚，食物好吃到模糊,"The atmosphere is superb, the food is delicious enough",False,0.527,0.0,0.473,0.8316
"服務很貼心，會一直補充桌上的水
有任何想喝的酒或喜歡的味道
都可以詢問bartender
梅酒好喝
10點後需控制音量
但仍能開心聊天
整體而言，跟朋友講話不需要用吼的
很輕鬆自在
一個人也可以坐在吧台
享受有周圍人聲、VEVO音樂
卻保有一方稍微安靜一點的空間
洗手間很乾淨衛生，沒有什麼異味

是個白天咖啡廳
晚上酒吧的好地方
在咖啡廳林立的中山區
百貨公司9:30-10:30打烊的地區
有這樣一間小酒吧
可以讓一整天劃上完美的ending
適合自己一個人或三五好友一起來","The service is very intimate and will always add water on the table
Have any taste you want to drink or like
You can ask Bartender
Plum wine is delicious
You need to control the volume after 10 o'clock
But I can still chat happily
On the whole, you don’t need to talk to your friends.
Very easy
You can sit on the bar alone
Enjoy the vocals and VEVO music around
But there is a little quiet space for one party
The bathroom is very clean and hygienic, there is no odor

Is a daytime cafe
Good place at night
In Zhongshan District, Linlin, a cafe
Department Store 9: 30-10: 30 Wicked areas
There is such a small bar
Can make the perfect ending all day
Suitable for yourself or three or five friends together",False,0.249,0.057,0.694,0.9878
"晚上店內光線偏昏暗，適合談心聊天。
使用的基酒品質符合期待，店員活潑可愛。
調酒、食物均在水準之上。
唯有洗手台擦手紙的垃圾桶太小，令人強迫症發作。
會再訪。","In the evening, the light in the store was dim, suitable for talking.
The quality of the base wine used is in line with expectations, and the clerk is lively and cute.
Blooming and food are above the standard.
Only the trash can to wipe the hand paper is too small to have obsessive -compulsive disorder attacks.
Will visit again.",False,0.129,0.106,0.765,0.3818
"在中山想找個
安靜舒適又細緻的角落
可以來這裡呆呆
萊姆和伯爵瑪德蓮
各有特色濕潤又香
拿鐵溫度和香氣都很完美
無咖啡因茶可續沖
適合放空的午後👍🏼","I want to find a in Zhongshan
Quiet, comfortable and detailed corner
You can come here to stay
Lim and Earl Madeline
Each has its own characteristic humid and fragrant
Latin temperature and aroma are perfect
Caffeine -free tea can be renewed
Suitable for the afternoon 的",False,0.212,0.0,0.788,0.891
"附近算小有名氣的星夜酒吧的新店面。
這間分店的裝潢比較以白色為基調，與本店比較居家、古典的風格比較不同。
但整體是非常新穎、舒服的裝潢基調。
一樣最推薦的還是長島冰茶，有三個等級的濃度可以自己選擇。
個人覺得比較特別的是他們家的長島冰茶個人覺得有柳丁的香味，不會過甜過膩。
Mojito跟Moscow mule也很值得推薦，濃度足夠但不會讓你不舒服。
Bartender及店員也非常友善，會很耐心的介紹酒跟餐點。
低消也不高，整體環境跟體驗非常舒服。
是中山站附近很推薦的一間酒吧！","The new store of the famous starry bar nearby.
The decoration of this branch is based on white, which is different from the home and classical style of our store.
But the whole is a very novel and comfortable decoration tone.
The most recommended is the long island ice tea. There are three levels of concentration to choose from.
Personally, I think that the long island ice tea personally feels that there is a fragrance of Liu Ding, and it will not be too sweet and greasy.
Mojito and Moscow Mule are also worth recommending, and the concentration is enough, but it will not make you uncomfortable.
Bartender and the clerk are also very friendly and patiently introduce wine and meals.
The low consumption is not high, and the overall environment and experience are very comfortable.
It is a bar recommended near Zhongshan Station!",False,0.167,0.035,0.798,0.9728
冰卡布有一定水準，上層奶泡很綿密，口感溫潤。音樂氛圍都很放鬆，位子間都有插座，如果想工作的人大推。老闆很親切，招待的蘭姆瑪德連酒香很夠！真難想像很少人知道，一定還會再訪！,"The ice card has a certain level, the upper milk foam is dense and the taste is moist.The music atmosphere is very relaxed, and there are sockets between the seats. If the people who want to work are pushed.The boss is very kind, and the entertaining Rammad Lianjiu is enough!It's really hard to imagine that few people know, and they will definitely visit again!",False,0.222,0.022,0.755,0.9334
"店裏環境很舒適讓人很放鬆👍
提拉米蘇 超級超級好吃！會讓人有幸福的感覺🥺😋😋😋太喜歡啦！再訪還是非常喜歡～
蘋果派也很好吃 不會太甜膩 我愛肉桂味～ …","The environment in the store is very comfortable and relaxed 👍
Tiramisu is super delicious!It will make people feel happy. I like it too much!I still like it very much ~
The apple school is also very delicious, it will not be too sweet, I love cinnamon taste ~ ...",False,0.39,0.034,0.576,0.9798
"酒非常好喝！來好幾次每次都很喜歡👍🏻
炸物拼盤很好吃 每次來都會點😍","Wine is very delicious!I like it a few times, I like it every time 每
The frying platter is delicious and you will order every time you come.",False,0.271,0.0,0.729,0.8508
調酒師超美又辣，有很會調酒，有需要來輕鬆一杯的冰友們一定要來一杯找超辣調酒師zivia,"The bartender is super beautiful and spicy, and is very bartending. Ice friends who need to come to relax must come to a cup to find a super spicy bartender Zivia",False,0.409,0.0,0.591,0.9582
開到很晚，適合點杯飲料聊天，不過似乎都是以含酒精飲料為主，軟性飲料偏少,"It is very late, and it is suitable for ordering drinks and chatting, but it seems that they are mainly alcoholic beverages. There are fewer soft drinks.",False,0.0,0.0,1.0,0.0
"店面溫馨 氣氛很好❤️餐點飲料簡單好吃
等不到蘋果派🥺被招待了瑪德蓮//
店員（店長？）一個人hold全場好忙🤣 …","The warm atmosphere of the store is very good ❤️ Simple and delicious meals for meals
Can't wait for the Apple School to be entertained by Madri //
The clerk (store manager?) A person is so busy ...",False,0.247,0.0,0.753,0.8883
長島真的好喝但也很厚，跟女友同事下班想喝酒會優先選擇的地方🥰,Long Island is really delicious but very thick.,False,0.263,0.0,0.737,0.3604
酒都不錯喝 店員服務很好 大推,"Wine is good to drink the clerk service, very good push",False,0.404,0.0,0.596,0.7264
氛圍很棒的酒吧 推～,The bar with a great atmosphere push ~,False,0.369,0.0,0.631,0.6249
"意外發現中山站附近很舒適的店
不會太過吵雜，沙發座位很舒服可以好好跟朋友聊天。燈光跟佈置的氛圍很適合跟閨蜜來溫馨聚一下～
第一次來只有點一杯特調「山茶花」，rum+茶香味茶酒，順口好喝，酒精濃度適中，不會辣或過濃也不會太淡～
8點半來還沒什麼人，坐到10點愈來愈多人，不過還是很舒適店家也不會敢人，很棒的經驗^_^","I accidentally found a very comfortable shop near Zhongshan Station
It won't be too noisy, the sofa seat is very comfortable, you can chat with friends.The atmosphere of lighting and layout is very suitable for warm gathering with girlfriends ~
For the first time, there is only a cup of special ""tea flower"". Rum+tea fragrance tea wine, delicious and delicious, moderate alcohol concentration, not spicy or too strong or too light ~
There are no people who come at 8:30, and more and more people sit at 10 o'clock, but still comfortable shops will not dare to dare, great experience^_^",False,0.223,0.028,0.749,0.968
"甜點很好吃😋
黑糖鮮奶茶很好喝👍👍👍
謝謝老闆招待的瑪德蓮👍👍👍
餐廳環境很舒適悠閒😎😎😎 …","The dessert is delicious 好
Brown sugar fresh milk tea is delicious 黑
Thank you for the hospitality of Madeline 谢谢
The restaurant environment is very comfortable and leisurely ...",False,0.387,0.0,0.613,0.9412
可以預先告知調酒師自己的口味喜好，一個補充酒精的好地方！,"You can inform the bartender's own taste preferences, a good place to supplement alcohol!",False,0.197,0.0,0.803,0.4926
