Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"和家人在一個平日來，因為想要在一個比較典雅的地方休息，發現這家店的建築風格都保留的很好並且又沒有過度的裝飾破壞老房子的原味，一開始會注意到這家店是因為他的爵士表演海報，雖然爵士樂都在咖啡廳打烊後才開始，這次無緣欣賞到，但店內的氣氛非常好，音樂也很舒服，適合和家人朋友聊天。
一開始在外面看menu的時候有點擔心會不好吃，但後來發現咖啡蠻好喝的，擺盤等等也非常舒服，點心方面我們點了提拉米蘇，非常傳統式的家常作法。
當時來的時候店的前半部分坐滿了，但走過天井後，後面還有另一個爵士表演空間還有很多位子，但要注意的是後半邊的房間是收不到訊號的，然後廁所也非常乾淨。","In the same way with my family, because I want to rest in a relatively elegant place, I found that the style of this shop has been well retained and does not excessively decorate the original flavor of the old house. At the beginning It is because of his jazz performance poster. Although the jazz music started after snoring in the cafe, this time it missed the appreciation, but the atmosphere in the shop was very good and the music was very comfortable. It was suitable for chatting with family and friends.
When I saw Menu outside, I was a little worried that it would not be delicious, but later I found that the coffee is pretty delicious, and it is also very comfortable. In terms of snacks, we ordered Tiramisu.
At that time, the first half of the store was filled, but after walking across the patio, there was another jazz performance space and many people in the back, but it should be noted that the room in the rear half cannot receive the signal, and then the toilet also also Very clean.",False,0.19,0.037,0.774,0.9864
迪化街有不少特色餐飲店，這家「迪士巷咖啡」讓我非常驚艷！不但有黑膠唱片播放爵士樂，晚上還有live Band演奏，重點是甜點是現作，而且是法國甜點師傅做的，很值得一來再來❤️,"There are many specialty restaurants on Dihua Street. This ""Di Ji Lane Coffee"" makes me very amazing!Not only does it have vinyl records to play jazz, but also live band performance at night. The focus is on the current dessert, but it is made by the French dessert master.",False,0.04,0.0,0.96,0.2481
"大稻埕的小驚喜

在大稻埕走來走去也沒看得上眼的咖啡，忽然這家爵士咖啡店映入眼簾。

推門而入，一室的原木色餐台襯著雪白的牆壁，簡單利落，牆上就只掛著一幅爵士樂大師Louis Armstrong 的黑白畫。低沈優美的爵士樂在空中流動。點了杯cappuccino 坐了下來，在慵懶的爵士樂中慢慢嘆，咖啡散發著淡淡的香氣。。。。。。

也就忘了自己是在手信店林立的大稻埕。","Little surprise of Dadaocheng

Suddenly, the jazz coffee shop came into view in Dadaocheng's coffee when he walked around.

Pushing in the door, the original wooden dining table lined with snow -white walls, simple and neat, and there was only a black and white painting of a jazz master Louis Armstrong on the wall.Low -depressed jazz is flowing in the air.I ordered a cup of CAPPUCCINO and sat down, sighed slowly in the lazy jazz music, and the coffee exudes a faint aroma.EssenceEssenceEssenceEssenceEssence

I also forgot that I am in the Lidaoyu of the handwriting shop.",False,0.068,0.056,0.876,0.079
在大稻埕逛累了，意外來到這間不用排隊環境舒適的咖啡店，音樂品味很好很喜歡，咖啡和甜點也有不錯的水準！,I was tired of shopping in Dadaocheng. I accidentally came to this coffee shop without queuing environment. The music taste is very good and I like it. Coffee and desserts also have a good level!,False,0.201,0.12,0.679,0.5551
很棒的結合文青復古悠閒享受的喝咖啡吃點心小憩空間，點心很好吃有賣品質，感受到店長的用心，店店內也有安排團體演出，推薦有空一定要去欣賞，聲響環繞空間很不錯，是在迪化街走走逛逛後，再到迪士巷坐坐的好去處👍😘,"A great combination of Wen Qing's retro and leisurely enjoyment of coffee and eating snacks and snacks. The dim sum is delicious and selling quality. Feel the intention of the store manager. There are also group performances in the store. Very good, after walking around Dihua Street, I went to Di Shi Lane to sit and go well.",False,0.24,0.0,0.76,0.9493
"外表看起來難親近，但卻別有洞天的咖啡館，特別是裡面的天井跟古建築好美～
整體裝潢也非常有質感，飲料西西里&甜點布丁🍮表現都不錯，服務也很親切！
走往後面還有很多座位，固定有爵士表演的樣子，可惜不住在台北不然真想來感受一下💕是個美好的空間！ …","The appearance looks difficult to get close, but there is a cafe with caves, especially the patio and ancient buildings are beautiful ~
The overall decoration is also very textured. Drinks Sicily & dessert pudding 🍮 perform well, and the service is very kind!
There are many seats behind it, and it is fixed with jazz performances, but unfortunately I will not live in Taipei, otherwise I really want to feel that it is a wonderful space!Mowing",False,0.216,0.051,0.734,0.9566
很慵懶舒服的氛圍……西西里咖啡好喝，手工布丁好美味，唱片造型杯墊很有fu~,"Very lazy and comfortable atmosphere ... Sicili coffee is delicious, handmade pudding is delicious, and the record -shaped coach is very FU ~",False,0.293,0.227,0.48,0.3495
"2024/7/26 N訪

已來訪多次，每次的現場爵士總是帶來不同的驚喜
門票附爆米花跟飲料任選，可選紅白威茶咖啡啤酒
演奏從19:30到21:30，中場有10-15分鐘的休息
在大稻埕的老城區聽爵士非常的有味道也很放鬆
服務人員熱情禮貌，喜歡爵士的話真的非常推薦！","2024/7/26 N visit

Has been visited many times, each scene jazz always brings different surprises
Tickets are attached to popcorn and drinks, you can choose red and white beer coffee beer
From 19:30 to 21:30, there are 10-15 minutes of rest in the midfielder
Listening to the jazz in the old town in Dadaocheng is very delicious and relaxed
The service staff is enthusiastic and polite, and it is really recommended if you like jazz!",False,0.202,0.0,0.798,0.9472
"推西西里、布丁。
提拉米蘇酒味挺多的，不喝酒的勿點。（朋友點的變成我在清盤）
檸檬戚風感覺可以更酸。
鮮奶茶屬清香感。
黑糖拿鐵帶有淡淡黑糖味。
基本上不踩雷。","Push Xili, Pudding.
Tiramisu has a lot of wine. Don't order if you don't drink.(The friend's point becomes me liquidation)
Lemon Qifeng feels more sour.
Fresh milk tea is a sense of fragrance.
Brown sugar latte has a light brown sugar flavor.
Basically do not step on the thunder.",False,0.051,0.0,0.949,0.3774
"布丁很好吃，音樂也不錯
但是前面的客人很吵
要離開前問有沒有洗手間，居然一臉懷疑的問我是不是店裡的客人…蛤w
（附圖證明我真的是客人^^）","Pudding is delicious and music is also good
But the guests in front are noisy
If you want to leave before leaving, ask if you have any toilets, I actually doubt that I am a guest in the store ... Clam W
(Attachment proves that I am really a guest ^^)",False,0.145,0.112,0.744,0.2382
