Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"調酒很棒，這麼一大杯很讚！當天晚上駐唱的歌手唱得也很棒，也很有娛樂效果。
義大利麵很好吃，尤其水餃超好吃！
滷味跟烤肉串也很好吃！
座位區的地板有個小台階，要小心以免被絆倒。
不用服務費，但點餐要自行去櫃檯點、餐點也會送上來、也會幫忙送餐跟清潔，很是不錯！","The bartender is great, such a big glass is great!The singers who sang that night also sang very well and had an entertainment effect.
The Italian noodles are delicious, especially the dumplings are so delicious!
Lochi and barbecue skewers are also delicious!
There is a small step in the floor area, so be careful to avoid being tripped.
There is no service fee, but you should go to the counter to order and give me the meal, and it will also be delivered to the meal.",False,0.163,0.047,0.79,0.8798
"酒吧裡的義大利麵不要要求太多
便宜是優點
調酒價格也在合理範圍
配麵喝一杯即可
每天都有駐唱","Don't require too much pasta in the bar
Qi is an advantage
The price of bartender is also in a reasonable range
Just drink a drink
Singing every day",False,0.067,0.0,0.933,0.25
麵一般，酒滿大杯的，店員很親切，當天沒有到太多人，可以聊好久，還不錯,"Noodles are normal, the wine is full of large cups, the clerk is very kind. I haven't had too many people on the day. I can talk for a long time. It’s not bad.",False,0.17,0.0,0.83,0.761
不只調酒豐富，餐點平價豐富，最令人難忘是快樂的氛圍，在駐唱歌手帶動，像個小型歌友會般，大家都跟著唱，令人忘卻日常繁忙和壓力。,"Not only is the bartending rich, the meals are rich in price, the most memorable is a happy atmosphere. Driven by the singer, like a small singer meeting, everyone sings, it is forgotten the daily busy and stress.",False,0.267,0.094,0.639,0.8658
平日晚上去還是客滿，生意極佳，服務態度跟人潮成正比，都是滿分，哈！義大利麵出乎意料的好吃，對比價格非常合理；水餃和烤串也都好吃！酒的部分也很好喝。整體而言就是滿分。,"On weekdays, it is still full. The business is excellent. The service attitude is proportional to the crowd.The pasta is unexpectedly delicious, and the comparison price is very reasonable; dumplings and skewers are also delicious!The wine part is also delicious.Overall is full.",False,0.159,0.033,0.808,0.7972
"食物好吃的酒吧

今天看完孫盛希就來聊天聚聚順便吃晚餐，空間上走一個小溫馨，店員都非常好客，熱情接待。店內雖然狹窄了一點，不過不至於太悶。

酒還行，就是普通好喝。但義大利麵跟水餃很令人驚艷，價格上約160左右，依這個價格來說，他的義大利麵味道算很濃郁，對於平民嘴的我來說算是好吃的義大利麵，不過要盡快食用，我的青醬吃到後面有點油水分離。水餃蝦Q彈、海味夠，水感很重很讚，不過建議要盡快食用，因為他是用盆器裝盛，所以水餃皮放久容易較濕軟。

P.S.建議要來之前先訂位唷，座位區容易客滿。","Food delicious bar

After watching Sun Shengxi today, I came to chat and gather. By the way for dinner, a small warmth in the space, the clerk was very good guest and received enthusiastically.Although the store is narrow a little, it is not too boring.

Wine is okay, it is ordinary delicious.But the pasta and dumplings are amazing, about 160 price. At this price, his pasta taste is very strong. Eat it as soon as possible, and my green sauce is separated after eating.Dumpling shrimp Q bombs and sea flavors are enough. The water feel is very heavy, but it is recommended to eat it as soon as possible. Because he is fired with a pot, the dumpling skin is easy to be humid for a long time.

P.S. It is recommended to book a place before coming, and the seat area is easy to be full.",False,0.166,0.036,0.797,0.9495
開蠻晚的，但調酒就算是普普通通，百香果長島是相對比較好喝的～,"It is too late, but even if the bartender is ordinary, the long island of Paixiang fruit is relatively delicious ~",False,0.202,0.0,0.798,0.7227
"CP值很高的酒吧
有別於餐酒館的定位
酒單豐富且具有特色
酒份量也很夠
加濃不加價很讚
此外同行友人點了水餃真的非常好吃
這次點了酒鬼的浪漫
茶酒版的長島冰茶酒感偏重
芒果長島芒果位十足也兼具酒感
今晚我想來點也是芒果口味基底的
帶點蘋果口味
特調則是紅酒在上下面是酸甜的調酒
另外一杯特調則是柑橘類的調酒帶點氣泡感
非常好喝
卡咪唷則是覆盆莓搭配萊姆也是偏酸甜口感
總體而言價格便宜酒感夠份量也夠","Bar with a high CP value
Different from the positioning of the dining tavern
Rich wine list and distinctive
The amount of wine is also enough
Putting up and not increased the price and it is great
In addition, my friends or friends ordered dumplings are really delicious
This time I ordered the romance of the alcoholic
Tea wine version of Long Island ice tea wine feels focused
Mango Long Island Mango position is full of alcoholics
I want to have a mango flavor base tonight.
With some apple flavor
The special adjustment is that the red wine is sour and sighted on the bottom
Another cup of special adjustment is citrus bartending with a bit of bubbles
Very delicious
Kami is also sour and sweet
Overall, the price is cheap and the wine feels enough",False,0.245,0.019,0.736,0.9891
bartender跟一位女性常客都很親切，剛好在情緒低落的時候到這間酒吧，女性常客還請我喝shot，莓大莓小很好喝！下次再來台北會再造訪～,Bartender and a female frequent guest are very kind. They just came to this bar when they were depressed. Female frequent customers also invited me to drink Shot. Berryberries were small!I will visit in Taipei next time ~,False,0.092,0.076,0.832,0.1742
"東西好吃～🍴
酒好喝～～🍸
店員很親切～
有上台北會再回訪😆","What is delicious ~ ～
The wine is delicious ~~ ～
The clerk is very kind ~
There will be a visit to Taipei 会",False,0.335,0.0,0.665,0.902
"發現京站附近走路五分鐘內，適合小酌的小天地。
餐點好吃，調酒也很好喝！
九點後還有吉他手的音樂歌聲陪伴
非常推薦，來2次感覺都很棒！

推薦乾拌麵，好吃！

#調酒
#小酌
#調酒類平均一杯350","Within five minutes of walking near Beijing Station, it is suitable for a small world.
The meal is delicious, and the bartender is also delicious!
After nine o'clock, there is the music singer of the guitarist
It is very recommended. It feels great in the past!

Recommend dry noodles, delicious!

# #调
#小 小
# #350",False,0.292,0.0,0.708,0.9669
"餐點平價好吃，但選擇性稍微少一些
酒類非常豐富，濃度、口味都很細心標示，店內空間略擠，溫馨小店。","The meals are delicious, but the selectivity is slightly less
The alcohol is very rich, the concentration and taste are carefully marked. The space in the store is slightly crowded and a warm shop.",False,0.282,0.0,0.718,0.8954
