Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"在地圖上誤打誤撞發現的水煙酒吧
目前新開兩個月左右
酒吧環境舒服、調酒很好喝、bartender 很帥
廁所還很貼心備有女性衛生用品☺️","Water tobacco and wine discovered on the map accidentally hit
The newly opened for about two months
The bar is comfortable, the bartender is delicious, and Bartender is handsome
The toilet is also very intimate with women's sanitary products ☺️",False,0.256,0.047,0.698,0.8957
新開的Bar喝了六款調酒都很好喝，奶酒也很香是自己煮的，我以為都是用現成的，原來奶酒也可以自己煮，超厲害！還有好吃滷味、爆米花是鹹甜口味，店內小小的很輕鬆很溫馨，音樂也很放鬆，喜歡喜歡♥️重點的重點！Bartender都很帥！,"The newly opened BAR drinking six alcohol is delicious, and milk wine is also very fragrant. I thought it was ready to use it. The original milk wine could be cooked by itself. It was super powerful!There are also delicious lohoma, popcorn is salty and sweet, and the small ones are very relaxed and warm, and the music is also very relaxed.Bartender is handsome!",False,0.344,0.0,0.656,0.9814
"1. 熱鬧的寧夏夜市，想放鬆心情、開心喝一杯還不錯
2.   飲品真ㄉ超多選擇，有經典雞尾酒、特調飲料，還蠻划算的！每季都有新口味，每次來都有新鮮感欸…好多變。
3. 比較意外的是水煙ㄅ，有薄荷、水果混合～還有特別的香料口味，真不錯！
4.    室內戶外都可以坐，想坐哪就坐哪，只是建議要預約就是了⋯⋯","1. The lively Ningxia Night Market, want to relax and drink a glass is not bad
2. There are many choices for drinks, there are classic cocktails and special beverages, which are quite cost -effective!There are new flavors every season, and every time you come, you have a freshness ... Many changes.
3. Surprisingly, water cigarettes are mixed with mint and fruits ~ There are special spice flavors, which is really good!
4. You can sit indoors and outdoors. If you want to sit, you can sit, but it is recommended to make an appointment.",False,0.177,0.0,0.823,0.9063
調酒非常棒，服務也相當親切。重點是這裡可以抽水煙，口味多元店家還會幫你客製，寧夏夜市逛完可以來小酌一杯🥃,The bartender is great and the service is quite kind.The point is that you can smoke water here. The taste of multiple tastes will also help you to customize.,False,0.201,0.0,0.799,0.7783
"店裡有超級可愛的科基（不確定是不是店狗還是其他客人的）
店家說我們是萬聖節第一個扮裝入場的
又請了我們shot😝
謝謝老闆","There are super cute Koki in the store (not sure if it is a shop dog or other guests)
The store said that we were the first to admit to Halloween to enter the venue
I invited us shot 我们 again
Thank you boss",False,0.215,0.038,0.748,0.8496
這間酒吧的酒真的很不錯！酒單的每一款調酒都充滿了層次感，調酒師也很帥，能根據你的口味推薦合適的飲品。不論是經典雞尾酒還是創意調酒，都能讓人驚喜。無論你是喜歡清爽的味道還是濃烈的口感，這裡都能滿足你的需求。加上氛圍也很好，真的是個放鬆小酌的好地方。,"The wine in this bar is really good!Each bartender in the wine list is full of layering, and the bartender is also very handsome. You can recommend the appropriate drink according to your taste.Whether it is a classic cocktail or creative bartending, it can surprise.Whether you like refreshing or strong taste, you can meet your needs here.In addition, the atmosphere is also good, it is really a good place to relax and drink.",False,0.269,0.0,0.731,0.9718
"調酒跟水煙都不錯
點了最濃的酒 還不至於一杯倒可以放心點","Blooming and water cigarettes are good
I ordered the strongest wine and I can’t rest assured that I can rest assured",False,0.388,0.0,0.612,0.8689
"氣氛很不錯，酒也很好喝
有時間會再來光顧","The atmosphere is very good, and the wine is also delicious
I will come again when I have time",False,0.288,0.0,0.712,0.7841
"Chill and cozy
Good vibe

很放鬆
Bartender 專業也親切
不知道喝什麼
他們會生出你喜歡的
連其他桌的客人也很可愛

跟朋友聚會也很舒服

最喜歡小黃瓜口味的那杯調酒","Chill and cozy
Good VIBE

Very relaxed
Bartender professional is also kind
Don't know what to drink
They will give birth to what you like
Even the guests at other tables are very cute

It's also very comfortable to meet with friends

I like the cup of bartender with the best cucumber flavor",False,0.397,0.0,0.603,0.9817
酒好喝～益德超帥 水煙的總類也很多 氛圍很舒服,The wine is good ~ The total class of Yide super handsome water smoke also many atmosphere is very comfortable,False,0.459,0.0,0.541,0.9273
"酒好喝 氣氛舒服
看酒牆就知道用的酒是好的
喝多隔天也不會不舒服
然後Bartender 很好看☺️

Good vibe
Great quality of the alcohol

The best part is those good looking bartenders haha 😂","The wine is good and the atmosphere is comfortable
You know that the wine you use is good when you look at the wine wall
It won't be uncomfortable to drink more next day
Then Bartender looks good ☺️

Good VIBE
Great question of the alcohol

The best part is the whole good looking backnders haha ​​😂",False,0.423,0.021,0.556,0.9884
"炎熱的夏天 來到魚塭酒吧喝上兩杯冰涼特調調酒🍹
很舒服的環境 親切專業的調酒師 讓坐在吧臺的我 就像身處好朋友家一樣輕鬆舒服..很棒的酒吧 配上舒服的音樂 牆上還有播放電影🍿呢！真是不錯👍🏻","In the hot summer, come to the fish 的 bar and drink two cups of cold special special bartender 🍹
A very comfortable environment and friendly bartender let me sit on the bar as easy and comfortable as a good friend's house .. A great bar and a comfortable music wall and a movie 🍿!It's nice 👍🏻",False,0.379,0.0,0.621,0.9846
"剛開沒多久的Bar 不小心踏入
調酒取名很可愛又好喝🤤
店員Penny服務親切❤️
Vincent調的水煙超讚der👍🏼
感謝招待shot跟爆米花🍿","BAR, who had just opened, accidentally stepped in
Blooming and named cute and delicious 调
Carey service at the clerk Penny ❤️
Vincent's water cigarettes are superb Der👍🏼
Thanks for the entertainment Shot and popcorn 🍿",False,0.301,0.044,0.656,0.9337
"環境超舒服 酒跟水煙都在水準上！
真心推薦","The environment is super comfortable and water -smoking is at the standard!
Recommended",False,0.482,0.0,0.518,0.8516
氣氛很好，調酒都很好喝，老闆很帥很好，請我們喝了很多shot,"The atmosphere is very good, the bartender is very good, the boss is very handsome and good, please drink a lot of shot",False,0.46,0.0,0.54,0.9365
"調酒很好喝😍
Bartender都很親切
乾拌麵超級好吃到底是怎樣","It's delicious for bartending 喝
Bartender is very kind
What is the super delicious dry noodles?",False,0.555,0.0,0.445,0.9432
新開半年的店 剛進門就覺得店內氛圍很好 那種很chill但感覺 店員也都很熱情的幫我們介紹每個酒類品項 客製化水煙口味 甚至請我們喝shot玩遊戲 是一個很愉快的夜晚,"As soon as the newly opened store entered the door, I felt that the atmosphere in the store was very good, but I felt that the clerk was also very enthusiastic to help us introduce the flavor of each wine cigarette. Night",False,0.217,0.0,0.783,0.8952
