Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"今天叫了外送
Uber自取的價格跟店家跟我收的不一樣，店家多收了400元，然後餐點送錯，飲料有少，餐點也有少","I called the delivery today
Uber's own price is different from the store that is collected from me. The store received 400 yuan more, and then the meal was sent wrong.",False,0.0,0.094,0.906,-0.4767
"今天到士林朋友家時，朋友介紹了附近一家好喝的飲料店，意外的發現好喝耶，價格雖然是基本上的小貴，但是品質很好，茶濃而不澀，純粹的果茶香一直在嘴裡久久不散，會想要一直喝下去，店家的裝潢還不錯看，一面牆裝飾的蠻有質感的，還問了一下店家是不是能借拍，呵呵～
下次有來士林的朋友可以來嚐鮮看看喔！","When I went to Shilin's friend's house today, my friend introduced a delicious beverage shop nearby. It was unexpectedly found that the price was basically small, but the quality was very good, the tea was thick but not astringent, and the pure fruit tea. Xiang has been in his mouth for a long time, and he will want to drink it all the time. The decoration of the store is pretty good. The wall decoration is quite textured. I also asked if the store could borrow it, haha ​​~
Friends who come to Shilin next time you can try it out!",False,0.224,0.0,0.776,0.9794
"飲料順口，
帕尼尼客製成焦脆食材，
個人很愛~~~","The drink is smooth,
Panini guests make scorched crisp ingredients,
Personally love ~~~",False,0.259,0.0,0.741,0.6369
"是好喝的，但好像沒有跟一般飲料店有這麼大的差距，搞不清楚可以內用嗎還是只能外帶，如果可以內用🌟可以多一顆
集點是我主動問老闆or店員，他才說可以集點 …","It's delicious, but it doesn't seem to have such a big gap with ordinary beverage stores. I ca n’t know if it can be used internally or only takes the take -off.
The set point is that I took the initiative to ask the boss or the clerk, and he said that he could gather ...",False,0.041,0.0,0.959,0.3291
點了一杯泰式鮮奶茶，但是…都是水…還蠻失望。,"I ordered a cup of Thai fresh milk tea, but ... all water ... quite disappointed.",False,0.082,0.227,0.692,-0.6046
價錢可能貴了點，但絕對有他的價值，非常喜歡,"The price may be a bit more expensive, but it definitely has his value. I like it very much.",False,0.382,0.0,0.618,0.872
飲料超好喝，老闆也很帥，用料實在，我點葡萄柚，看到老闆一棵一棵的榨汁，Cp值感覺不錯！,"The drink is super delicious, the boss is also very handsome, the ingredients are really, I order grapefruit, and I saw the boss squeezed the juice one by one. The CP value feels good!",False,0.365,0.0,0.635,0.9492
"老闆很Nice，飲品很讚☺️
下次會在回訪～","The boss is very nice, the drink is very good ☺️
I will be visiting next time ~",False,0.374,0.0,0.626,0.8613
老闆人很好，無酒精的調酒看起來超酷的！,"The boss is very good, and alcohol -free bartending looks super cool!",False,0.619,0.0,0.381,0.9183
人帥飲料又好喝,Handsome drinks are delicious,False,0.775,0.0,0.225,0.7845
特別的無酒精特調飲料👍 …,Special alcoholic specialty drink 👍 ...,False,0.31,0.0,0.69,0.4019
"聽說這家咖啡館風景不錯，所以逛完故宮就順便過來了。令我驚訝的是這裡的飲料比首爾貴，但份量很大。如果你要去台灣，請順便過來。
風景真的很好，咖啡館的氣氛也很好。","I heard that this cafe is good, so after visiting the Forbidden City, I came here by the way.What surprised me was that the drink here was more expensive than Seoul, but the portion was very large.If you want to go to Taiwan, please come over by the way.
The scenery is really good, and the atmosphere of the cafe is also very good.",False,0.222,0.025,0.753,0.931
好喝,Delicious,False,1.0,0.0,0.0,0.5719
神好喝的店,The delicious shop,False,0.649,0.0,0.351,0.5719
