Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"氛圍非常好的地方，整體室內設計視覺很舒服，小而精緻的空間，有巨大落地窗，喝咖啡還可以看到灑落的陽光與綠葉很療育。 服務人員服務也很親切。

提拉米蘇非常驚人的好吃，柔軟的綿綿外層，往內深挖會有濃郁的酒精口感，不時會吃到外面的肉桂，口感層次很豐富。","Where the atmosphere is very good, the overall interior design is very comfortable, small and exquisite space, there are huge floor -to -ceiling windows. You can also see the sunlight and green leaves of drinking coffee.Service personnel and services are also very kind.

Tiramisu is very amazing and delicious. The soft outer layer of it will have a strong alcohol taste in the inside. From time to time, you will eat cinnamon outside, and the taste level is rich.",False,0.281,0.0,0.719,0.9813
美味的北非番茄烘蛋與泥煤威士忌布朗尼，搭配結合當下光影的壁畫，不時透過現場播映的影片，跟著奈良美智去旅行，整個氛圍很和諧悠閒，度過了很舒服的夏日早午餐時光。（7/13）,"The delicious North African tomato roasted egg and mudty whiskey Browni, combined with the current murals that combine the current light and shadow, traveling through the movie from time to time, followed Nara Michi to travel. The whole atmosphere is very harmonious and leisurely. Time.(7/13)",False,0.14,0.0,0.86,0.7902
"中午和晚上餐點不一樣，我是預約中午時間，番茄烤餅多汁皮脆，淺焙拿鐵順口好喝，冰淇淋布朗尼帶有微微的酒味，口感溫潤，很喜歡😊
9月好像會有唑咧蛋展覽，很期待😁","The meal at noon and the evening is different. I make an appointment at noon. The tomato barbecue is juicy and crispy.
In September, it seems that there will be an exhibition of azine eggs, I am looking forward to it",False,0.0,0.0,1.0,0.0
"INFINITY .Yes Lounge
很特別的咖啡店
是我之前就想來的咖啡廳
裝潢很美 氣氛很棒，很適合來這裡放鬆
東西也不錯👍","Infinity .s Lounge
Very special coffee shop
It's a cafe I thought before
The decoration is very beautiful and the atmosphere is great, it is very suitable for relaxation here
Things are also good 👍",False,0.365,0.0,0.635,0.9575
"整體氣氛很棒，環境舒適服務也很到位

松露芝麻葉烤餅/泰式千層麵 很好吃

飲品除了酒單，也有非酒精的養身口味","The overall atmosphere is great, and the environmental comfort service is also in place

Tulu sesame leaf barbecue/Thailand is very delicious

In addition to the drinking list, drinks also have non -alcohol -raising flavors",False,0.255,0.0,0.745,0.8908
"在天母的一間2F咖啡廳，也有賣甜點、調酒、主餐；氣氛非常棒，就好像回到自己家裏面一樣放鬆。

基本上沒什麼地方可以挑剔了，可見業主的用心經營，價格也合理。","In a 2F cafe of Tianmu, there are also desserts, bartending, and main meals; the atmosphere is great, as if returning to her home.

Basically, there is nothing to be picky, and it can be seen that the owner's intention is operating, and the price is reasonable.",False,0.082,0.0,0.918,0.6249
One of the best in Taipei. 有室外小露台. 室內有小藝廊小放映等等空間很舒服. 18點後會調暗燈光. 客人都蠻有格調,"One of the best in Taipei. There are small outdoor terraces. There are spaces such as small art gallery and small screening in the room. After 18 o'clock, the dark light will be adjusted. Guests are quite stylish.",False,0.102,0.0,0.898,0.6369
"「中山北路七段的秘密基地」

🔸水果戚風（芒果） $220
🔸北非番茄烘蛋 $330
🔸嘉義桑椹醋氣泡飲 $180

很喜歡在這消磨時間
氣氛甜點都給滿分！
鹹食價格偏高","""Secret Base of the Seven Section of Zhongshan North Road""

Fruit Qi Feng (Mango) $ 220
蛋 North Africa tomato eggs $ 330
醋 Chiayi Sang 气 vinegar bubble drink $ 180

I really like to spend time here
The atmosphere desserts are full!
The price of salty food is high",False,0.058,0.0,0.942,0.474
"座落天母的一間咖啡館，一樓是藝廊，容易忽略位於二樓的INFINITY. 順著樓梯到二樓，戶外的座位能吸菸，整體感受是整間店風格很強烈，光線比較昏暗，家具及擺設因與藝廊合作所以有些都有標示價格，別具特色，一邊欣賞一邊喝咖啡，我很喜歡
咖啡類別也很特別，是一間冬天與下雨天我都會想去的咖啡廳，寧靜適合獨處或閱讀辦公。","A cafe located on the first floor, the first floor is the art gallery, which is easy to ignore Infinity on the second floor. Follow the stairs to the second floor. Outdoor seats can smoke. The overall feeling is that the entire store has a strong style and the light is dim. Some of the furniture and furnishings have marked prices because they cooperate with the art gallery. They have unique features. I like to drink coffee while appreciating. I like it very much.
Coffee category is also very special. It is a cafe that I want to go to in winter and rainy days. It is quiet for being alone or reading office.",False,0.155,0.045,0.8,0.92
"從小就住在天母，一直知道有這家跟藝廊結合的咖啡館，但一直不敢進去(´Д` )很擔心自己不夠有「態度」
結果服務人員超級親切～～空間很有氛圍，餐具、硬體都有一定的質感，食物飲料都很好吃～～尤其是提拉米蘇，馬茲卡朋起司的味道很夠，咖啡酒糖液的濕潤度、苦味拿捏得恰到好處～～對得起它的價位的質感小店，會再放訪💖","I have lived in Tianmu since I was a child. I have always known that there is a cafe combined with the art gallery, but I have never dared to go in (´д`) very worried that I am not ""attitude"".
As a result, the service staff is super kind ~~ The space is very atmospheric, and the tableware and hardware have a certain texture. The food and drinks are delicious ~~ Especially the Tiramisu, the taste of the Mazkapon cheese is enough, the coffee and wine The moistness and bitterness of the sugar liquid are just right ~~ The texture of the price of its price is worthy of its visit.",False,0.163,0.051,0.786,0.9494
和樓下的不定期舉辦展覽的畫廊系出同門，這是個寬敞舒適且充滿人文氣息的空間。特別喜歡這裡給人的細膩感，從傢俱、陳列到咖啡和甜點的搭配都讓人覺得很舒服，下次還想再來😌,"The gallery that is held downstairs is the same door. This is a spacious, comfortable and humanistic space.I especially like the delicateness of people here. From furniture, display to coffee and desserts, it makes people feel very comfortable. I want to come again next time",False,0.215,0.0,0.785,0.882
"當下感受實際客觀評價~
地點不好找很容易錯過，樓梯上二樓，店面不大，但環境氛圍還算不錯，廁所也乾淨，店員態度還行，咖啡還算可以。

食物單價高，晚上9點去了也沒吃的，只有喝的，沒關係，想說既然都特別來到這裡了，覺得應該享受整體帶來的放鬆感受，結果很可惜的就是店員竟然沒有制止一群日本人在店裡喧鬧，超級影響心情，而且這群人離開的時候還很熱情的招待說謝謝下次再來，但我們離開的時候一句話都沒有講，就感覺很落差，這都是小小的細節，有些人會在意有些人可能覺得無所謂，就寫出實際評價給各位參考~","Feel the actual objective evaluation now ~
The location is not easy to find. It is easy to miss. On the second floor of the stairs, the store is not large, but the atmosphere of the environment is pretty good. The toilet is clean. The staff attitude is okay. Coffee is okay.

The unit price of food is high, and I did n’t eat it at 9 o'clock in the evening. I only drink it. It ’s okay. I think that since I came here, I feel that I should enjoy the relaxation of the overall. The Japanese are noisy in the store, which affects their moods, and when this group of people leave, I still have a warm hospitality. Thank you again, but when we leave, we do n’t say a word. It feels like a gap. For details, some people care that some people may feel indifferent, so they write the actual evaluation to you for reference ~",False,0.221,0.051,0.728,0.989
"一間結合藝術、品味、生活的餐飲品牌
店中有藝術品及設計感的桌椅
植物繚繞的空間
讓人感受到舒適及有品味的生活感

菜單的呈現我也很喜歡
帶點潮流感

雪飄-180
濃縮咖啡+可樂的搭配
上面放了奶霜完全沒什麼氣泡
很綿密，放了一陣子也沒塌陷
奶霜吃起來清爽帶點鹹味而且不會膩
可樂跟咖啡很搭
跟奶霜一起喝完全不違和
好好喝✨
近期被驚艷到的一款咖啡

舒活潤蘇飲-200（可回沖）
養身茶，在這種冷冷的天
坐在戶外座位
喝下熱茶，溫潤又解渴

野炊番茄烤餅-320
一端上來那個蕃茄與起司的味道
濃濃的迎面而來
超級香！！
而且口味完全不失望
皮薄酥脆，很好吃！！
很喜歡！！

會想要再來的一間店
下次可以來吃晚餐跟甜點
可Line訂位～","A catering brand that combines art, taste, and life
There are arts and design tables and chairs in the store
Plants surrounded by plants
People feel comfortable and tasteful life

I like the menu of the menu too
With a little trendy

Xue Piao-180
Combat coffee+cola match
There are no bubbles on it on it
Very dense, it has not collapsed for a while
The milk cream tastes refreshing with a bit salty and not tired
Coke and coffee are very good
Drinking with milk cream is not violated at all
Good
A coffee recently amazing

Shuhuo Runsuo-200 (backbone)
Body tea, in this cold day
Sitting outdoors
Drink hot tea, warm and thirst

Wild Picki Tomato Bakery-320
The taste of the tomato and cheese on one end
Come on
Super incense!Intersection
And the taste is completely disappointed
Specifies and crispy, delicious!Intersection
I like it very much!Intersection

A store you want to come again
Next time you can have dinner and desserts
But LINE booking ~",False,0.129,0.031,0.84,0.9104
"走過很容易路過的一間文藝咖啡廳
離捷運站有段距離 交通比較沒那麼方便

鹹食餐點要晚餐時段才會有

空間 整體氣氛不錯 走採光偏暗的路線
天氣好時剛從外面大白天進入 可能會稍微有點不適應 尤其廁所很暗
服務人員態度很親切

展覽陶藝品非常可愛","A literary coffee shop that is easy to pass by
It's not so convenient to have a distance from the MRT station

It will only be available for dinner for salty meals

The overall atmosphere of the space is good
When the weather is good, it may be a bit uncomfortable to enter from the outside during the day. In particular, the toilet is very dark
The attitude of the service staff is very kind

Exhibition ceramics are very cute",False,0.17,0.028,0.802,0.9199
"一個充滿藝術氛圍、卻又放鬆的空間。是近期去到我好喜歡的地方
咖啡、茶、酒、甜點、餐食，豐富有質感的內容，店家說 : 我們已為你挑選了最好的，你只需選你所愛的

一樓則是YESART GALLERY 意識畫廊的展示空間，每期有不同的藝術作品展示，一次的行程，全部的滿足","A space full of artistic atmosphere.It's a place I like recently
Coffee, tea, wine, dessert, meals, rich and textured content, the store said: We have selected the best for you, you just need to choose what you love

On the first floor is the display space of the Yesart Gallery Inconsistent Gallery. Each period has different artistic works, one trip, all of them satisfied",False,0.227,0.0,0.773,0.9538
"第一次來訪
店內氣氛非常舒服 服務人員也很親切

咖啡很好喝 有不同豆種可以選擇
點了三個甜點
提拉米蘇非常好吃😋
巴斯克也很棒 可麗露也是很推
餐具杯盤都很有設計感
整個氣氛 裝潢都非常使人沈浸
推推","First visit
The atmosphere in the store is very comfortable. The service staff is also very kind

Coffee is very delicious and different bean species can choose
Ordered three desserts
Tiramisu is very delicious 非常
Basque is also very good Core Lulu and pushes very much
The tableware cup plate is very design
The whole atmosphere decoration is very immersive
Push",False,0.248,0.0,0.752,0.961
"要先走個旋轉樓梯上去的咖啡店，晚上則是酒吧
平日去人也很多。
天氣好的話，戶外陽台座位很舒服。
室內則是像飯店大廳，比較偏暗。

酪梨芝麻葉可頌，還不錯吃，旁邊還有新鮮水果。很適合當早午餐。
拿鐵滿濃郁的。

環境很舒服，附近中山北路也很多停車格，蠻方便的","Take a rotating coffee shop on the stairs first, and it is a bar at night
There are many people who go to usual.
If the weather is good, the outdoor balcony seat is very comfortable.
The room is like a hotel lobby, which is relatively dark.

The avocado sesame leaves can be eaten well, and there are fresh fruits next to it.It is very suitable for brunch.
The iron is full.

The environment is very comfortable, and there are many parking grids on Zhongshan North Road nearby, which is quite convenient.",False,0.175,0.0,0.825,0.944
"門外也沒說不能開閃光燈
我們也沒有影響到其他客人
也點了餐點也付錢，也只是想好好的拍個照
卻被得知不能開雙光燈，你們外面燈也沒開
我們當然也只能開閃光，你們照片上呈現上的是有開燈的樣子，我們客人已經在裡面了外面也不開燈，第一其他客人在做資料他們的眼睛視力傷害到呢？第二是其他客人來拍照想發出去這一間咖啡廳很好這類的，我們客人想拍好照片你們不開燈我們也只能開閃光呀，不能閃光就算了打小小的燈都不行我們也很無奈。","I didn't say that the flash could not be turned on outside the door
We have not affected other guests
I also ordered the meal and paid, I just want to take a good picture
But I was learned that I couldn't turn on the double light, and your outside light was not turned on.
Of course, we can only turn on the flash. Your photos are displayed on the light. Our guests are already inside and do not turn on the lights. The first other guests are doing information and their eyes will hurt?The second is that other guests come to take pictures and want to send out this coffee shop. This is good. Our guests want to take good photos. You can only turn on the lights. We are also helpless.",False,0.104,0.028,0.869,0.7859
"咖啡飲品好喝
但鹹食餐點較普通

室內環境氣氛昏暗，藝術品妝點使空間更有個性。附有一個小陽台與戶外小桌，此區提供顧客在此吸菸","Coffee drinks are delicious
But salty meals are more ordinary

The indoor environment atmosphere is dim, and art makeup points make the space more individual.With a small balcony and outdoor table, this area provides customers to smoke here",False,0.06,0.0,0.94,0.3291
這個地方我真的是每天經過、每天都沒注意……只知道1樓是個（我沒想進去過的）藝廊，直到看別人寫的介紹，才知道樓上是咖啡店，是以這又是一間雖然離我家近（公車2站以內距離）、但我過門不入很多年的好店，藝術氣氛濃厚，帶個電腦或帶本書來看，一個下午或整個晚上一下就度過了。,"I really passed this place every day, I didn't pay attention every day ... I only know that the first floor is a (I didn't want to go in). It was not until I saw the introduction written by others to know that the upstairs was a coffee shop. It is a good shop that is close to my house (within 2 stops of the bus), but I do n’t have the door to enter the door for many years. The artistic atmosphere is strong. Looking at a computer or with this book, I spent one afternoon or whole night. Essence",False,0.071,0.023,0.906,0.73
你們自己拍的照片室內燈光很亮，到現場燈光很暗，拍照只能開閃光燈，但卻被告知會影響客人，和照片不符，價位偏高的咖啡廳不就是讓人來拍照的嗎？怎麼燈光這麼暗，不是酒吧 。,"The indoor lights you took by yourself are very bright. The lights at the scene are very dark. You can only turn on the flash when taking pictures, but you will be informed that it will affect the guests and do not match the photo. Isn't the high -priced cafe that makes people take pictures?Why is the light so dark, not a bar.",False,0.033,0.0,0.967,0.2724
