Original,EN,Needs Review,Positive,Negative,Neutral,Compound
可能因為地點問題價格偏高，糖醋魚沒拍到照片但一盤下來要700多真的是蠻驚人的⋯,"Maybe because the price of the location is high, the sweet and sour fish has not taken a photo, but it is really amazing.",False,0.258,0.0,0.742,0.8243
"好吃、食材新鮮、不會吵的很油膩
已經來吃好幾年了、乾淨古早味裝潢","It's delicious, the ingredients are fresh, and will not be very greasy
I've been here for several years, clean and old -fashioned decoration",False,0.303,0.0,0.697,0.8271
"生啤酒非常新鮮，杯子夠冰。
餐點極為道地👍生日聚餐氣氛超級讚👏","The raw beer is very fresh, and the cup is ice.
The meal is extremely authentic birthday documers atmosphere is super praised 👏",False,0.316,0.0,0.684,0.8655
在地老店東西好吃價錢合理服務親切,"Good price in the old store, the price is reasonable, the service is reasonable",False,0.182,0.0,0.818,0.4404
生日當天來紅蕃慶祝，吃到朝思暮想的三杯中卷😍東西神好吃，服務好又親切！,"Come to Hongfan on your birthday to celebrate, and the three cups of the dusk of thinking are delicious, the service is good, the service is good and kind!",False,0.413,0.0,0.587,0.9508
"來吃過幾次餐點依然好吃氣氛也很好，尤其是招牌雞肉跟豆酥鱈魚必點！也可以提前預約他們的紅燒豬腳（看別桌有點詢問下才知道那是預約菜
這次是週六來用餐現場客滿，但員工還有老闆娘都還是很熱情，整個用餐體驗非常好
推薦大家有來天母可以來體驗看看價格親民的好味道","I have come to eat a few times and the delicious atmosphere is also very good, especially the signature chicken and bean cod must be ordered!You can also make an appointment for their braised pork feet in advance.
This time, the dining scene was full on Saturday, but the employees and the boss are still very enthusiastic. The whole dining experience is very good.
I recommend everyone to come to experience the good taste of price -friendly people",False,0.265,0.0,0.735,0.9789
內用的白斬雞很不錯，其他菜都很棒👍老闆娘和裡面的服務人員都很親切、很多新鮮好吃的菜、還有魚很新鮮、高貴不貴喔,"The white chopped chicken used internally is very good. The other dishes are great. The boss and the service staff inside are very kind, many fresh and delicious dishes, and the fish are fresh, noble and not expensive.",False,0.421,0.0,0.579,0.9704
以上這幾道菜，店家一共用了80分鐘上菜。中間上了兩道別桌的菜，連續出錯。我點的空心菜也沒有上，出給的別桌。味道普通，沒有什麼特別的。我現在知道為什麼禮拜五晚上這家店裡隔壁的生意差很多了,"For the above dishes, the store took a total of 80 minutes.There are two other tables of dishes in the middle, and the mistakes are continuous.I didn't order the water, and the table was given.The taste is ordinary, there is nothing special.I now know why the business next door in this shop is much worse",False,0.0,0.096,0.904,-0.6808
"在天母非常有代表性的熱炒店，從小吃到大，口味有做些微調整但整體都還是好吃的！
薑絲炒大腸真的要夠酸才好吃喜歡這道菜的可以來試試他們家的手藝！
重點是天母僅剩的台式啤酒屋除了食材新鮮還要保持乾淨衛生不容易，吃了好幾年這點有做到覺得老闆跟老闆娘很用心","In Tianmu's very representative hot -fried shop, from snacks to large, the taste has some fine -tuning, but the overall is still delicious!
Ginger fried large intestine is really sour enough to eat this dish, you can try their craftsmanship!
The point is that the only desktop beer house left by Tianmu is not easy to keep clean and hygienic in addition to fresh ingredients. After eating for several years, I think that the boss and the boss are very careful.",False,0.169,0.033,0.798,0.9147
"綜合生魚片新鮮又大塊
空心菜炒牛肉是用厚厚滑滑大片的牛肉做的
最特別的是蒜泥蚵仔搭配脆口的油條，每一道都有記憶點也","Comprehensive sashimi fresh and large pieces
Stir -fried beef is made of thick slippery beef
The most special is garlic mud and crispy fritters. Each has a memory point.",False,0.219,0.0,0.781,0.7425
海鮮肥美！飽滿！新鮮！絕對回訪！,Seafood is fat!full!Fresh!Absolutely return!,False,0.0,0.0,1.0,0.0
