Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"藏身在士林夜市小巷內的溫馨酒吧，因為參加朋友的生日派對讓我對這樣的小酒吧有了興趣。
雖然是包場，有固定的酒單，現場的服務人員卻沒有一點懈怠，貼心的照顧到每一個人的飲酒習慣跟口感上的稍微調整，讓我們整個慶生過程中感受到溫暖。
以往習慣到每一家酒吧時都會跟吧檯人員聊一下店裡面有什麼特殊的酒或者想要呈現什麼樣感覺。
讓我們很驚艷的是wake up bar是以「茶酒」做研究來呈現不一樣的口感，對於女孩子來說是非常適合的，不會過於甜膩也不會讓酒精濃度沖昏頭👍
現場氣氛來說，讓年輕人感覺到融洽，也讓我們這些有年紀的大姐姐們不會有違和感。

過程中意外發現，老闆們都很會唱歌ㄟ，歌聲很療癒，老歌、新歌都信手拈來，很用心的照顧每一個層面的客人。

現場人員腦袋瓜裡面也是有東西的，很能夠聊的起來，就算一個人前往，也不會因為年紀而有所格格不入。

二訪時候應該會找個兩三位好友一起慢慢品嚐每一種酒，再好好感受吧台的熱情。","The warm bar hidden in the alley of Shilin Night Market, because participating in my friend's birthday party made me interested in such a small bar.
Although it is a charter, there are fixed wine lists, but the service staff at the scene did not slack at all. It took care of everyone's drinking habits and a slight adjustment in the taste, so that we could feel warmth during the entire celebration process.
In the past, when I was used to every bar, I would talk to the bar staff about what special wines in the store or what they wanted to present.
What is amazing is that Wake Up Bar uses ""tea wine"" to study different tastes, which is very suitable for girls.
At the atmosphere of the scene, young people feel harmonious, and it also makes us older sisters do not have a sense of disobedience.

During the process, I found that the bosses were very good at singing, the singing was healed, and the old songs and new songs were handy, and they took care of every level of guests at all levels.

There is something in the head of the people at the scene, and it is very able to talk about it. Even if a person goes, it will not be incompatible because of age.

During the second visit, you should find two or three friends to slowly taste each wine together, and then feel the enthusiasm of the bar.",False,0.155,0.0,0.845,0.9922
"📍這邊可以唱歌🎤低消是500$
是很隱藏在巷弄裡的店
老闆人很親切店員人也都很好
就是廁所會經過很熱很熱的地方🤣
因為去的隔天就放假了所以人滿多的
如果你敢可以叫老闆唱歌給你聽😌
反正他好像很愛唱歌","🎤 🎤 🎤 📍 消 消 消 消 📍 📍 📍 500 $
It's a shop hidden in the alley
The boss is very kind and the clerk is also very good
That is, the toilet will pass the hot and very hot place 🤣
Because the next day I went, there were a lot of people
If you dare you can ask the boss to sing and listen to you
Anyway, he seems to love singing",False,0.15,0.0,0.85,0.9359
在士林小巷的酒吧！很適合跟朋友聊天歡聚的地方！晚上氛圍也很棒，老闆會唱歌跟大家互動，超嗨超好玩！老闆唱歌很好聽😻,"Bar in Shilin Alley!Very suitable for chatting with friends!The atmosphere at night is also great. The boss will sing with you, super fun!The boss sings very nice 歌",False,0.324,0.0,0.676,0.9181
酒很好喝也很漂亮~店長不僅帥還很健談，適合三五好友一起小酌,"The wine is delicious and beautiful ~ The manager is not only handsome but also talkative, suitable for three or five friends to drink together",False,0.282,0.057,0.661,0.7984
酒真的好喝！！！老闆人都超好，值得一去再去，去了就會愛上這裡🫶🏻，還沒去過的該去了～,"The wine is really delicious!IntersectionIntersectionThe bosses are super good, it is worth giving, I will fall in love with it when I go.",False,0.464,0.0,0.536,0.9392
"褪下門外的肝腸寸斷 沈醉在Wake up裡的昏暗
老闆的歌聲 店員的熱情 顧客的相處 完美調和了名為Wake up的調酒 這裡絕對能給你第二個家的溫暖🍺","The darkness of the liver and intestine outside the door is dim
The enthusiastic customer of the boss's singer and the well -known customer of the customer perfectly reconciles the bartender named Wake up here. This can definitely give you the warmth of the second home.",False,0.266,0.035,0.699,0.9217
朋友很喜歡這間然後帶我們來，果不其然酒很好喝氣氛也超好！真的很喜歡這裡！下次有朋友來一定會帶來再光臨一次😍,"Friends like this and then take us.I really like it here!Next time, a friend will come to bring it again.",False,0.426,0.0,0.574,0.8976
"酒🍸真的很好喝，隨便點都好喝那種，
老闆們人都很好很親切，可以唱歌的酒吧，害羞的可以坐下喝酒聽老闆唱歌😊","Jiu Yan is really delicious, and you can drink it casually,
The bosses are very good and kind, can sing bars, shy ones, you can sit down and drink and listen to the boss singing 😊",False,0.346,0.037,0.616,0.9481
隱身在巷弄中的空間，很適合週末與朋友清靜聊天放鬆！酒類除經典調酒外也可以選擇老闆特調～可以依自己喜歡的酒感調性跟老闆許願，像是之前有茶味及奶酒都非常推薦也很特別！店內氛圍很好也可以一起享受歌聲帶來的悸動，相信會成為大家一訪再訪的酒吧！,"The space in the alley is very suitable for relaxing with friends on the weekend!In addition to the classic bartending, you can also choose the boss specially. You can wish the boss with your favorite alcoholism. For example, there are tea flavors and milk wines. It is very special and special!The atmosphere in the store is very good, and you can enjoy the throbbing brought by the singing together. I believe that it will become a bar for everyone to visit again!",False,0.231,0.0,0.769,0.9703
這家酒吧真是太棒了！調酒師的手藝一流，飲品美味又有創意。氣氛舒適，音樂選得很好。非常推薦！,"This bar is really great!The bartender has a first -class craftsmanship, delicious and creative drinks.The atmosphere is comfortable and the music is very good.Very recommended!",False,0.374,0.0,0.626,0.9111
老闆兩個帥哥～人超nice!調酒好喝👍🏽👍🏽👍🏽重點！！！唱歌超好聽！,The boss two handsome guys ~ people super nice! Bart -up is delicious!IntersectionIntersectionSinging is so good!,False,0.547,0.0,0.453,0.9384
"這絕對是我去過氣氛最好的酒吧🥹
畢業當天的第二攤～
店內燈光設計跟整體風格呈現慵懶的氛圍
酒選擇我莓了🍓跟芭蕊
歐買尬都好好喝🫶
聽老闆分享創業及經營酒吧ㄉ經驗談
（老闆們及員工都好年輕好好看🥴
昨天就像場夢一樣 沒有照片
但卻留下最美好的樣貌❣️","This is definitely the best bar I have been to the atmosphere 🥹
The second stall on the day of graduation ~
The lighting design and overall style of the store present a lazy atmosphere
I chose my berry 芭 芭 芭 芭 芭 芭 芭 芭 芭
Ou Buying is good and delicious 好
Listen to the boss to share the entrepreneurial and operating bar ㄉ experience talk
(The bosses and employees are so young and beautiful 🥴
Yesterday, there was no photo like a dream
But left the most beautiful appearance ❣️",False,0.224,0.054,0.722,0.9671
"Wake up絕對是我去過最頂的酒吧！
不管是一灘朋朋一起去或自己去都超適合！
酒好ㄏ氣氛超讚，還口以唱歌交朋友！
重點是不敢唱還有老闆唱，耳朵會懷孕🥺
嗨到沒有拍照片，請大家趕快去自行體會😻","Wake up is definitely the top bar I have been!
Whether it's a beacon and friends go together or go by yourself!
The wine is so happy, and he also sings to make friends!
The point is that you dare not sing and the boss sing, your ears will become pregnant 🥺
Hey to take a photo, please go and experience it yourself.",False,0.243,0.0,0.757,0.956
和同事到附近出差，看評論推薦而來，bartender 會細心詢問酒客喜歡的味道來調整，茶酒好好喝。,"When you go to a business trip with your colleagues, come to the comments and recommend it. Bartender will carefully ask the wine guests to adjust it.",False,0.138,0.0,0.862,0.4588
今天跟朋友逛士林夜市的時候 吃著烤魷魚跟烤蛤蜊後就想要來小酌一杯 估狗一下發現附近有酒吧就來試試 結果氣氛超讚的很休閒 調酒很漂亮也很符合我們的口味😍,"Today, when I was strolling with my friends at the Shilin Night Market, I wanted to have a drink after eating squid and grilled clams. I found that there are bars nearby to try the results. The atmosphere is superb. Taste 😍",False,0.195,0.0,0.805,0.8807
老闆唱歌好聽又帥帥 重點是酒很好喝 氣氛也很好 放的歌都好好聽 還不來嗎？,The boss sings nice and handsome. The point is that the songs that are delicious and good at the atmosphere are good. Is it good?,False,0.492,0.0,0.508,0.9545
調酒非常推～老闆唱歌好聽又長的帥！店裡氛圍也很讚！拜託有來士林的你各位 都來這間酒吧小酌～,The bartending is very pushing ~ The boss sings nice and long handsome!The atmosphere in the store is also very good!Please come to this bar in this bar ~,False,0.108,0.0,0.892,0.5242
"非常好玩非常快樂
老闆唱歌非常非常好聽
去士林一定要去一下的🤍🤍🤍","Very fun and very happy
The boss sings very, very nice
To go to Shilin, you must go to 要 要 要",False,0.366,0.0,0.634,0.8992
老闆x2超帥超壯很會唱歌，我是歌手等級，酒挺好喝，歌很好唱，vibe搜估的，40新據點,"The boss X2 is super handsome and powerful, and I am a singer level. I am a singer level. The wine is very delicious.",False,0.41,0.0,0.59,0.9312
超讚的酒吧！氣氛很好，老闆很nice，調的酒又好喝又會唱歌，還會想要一直去！！！,"Amazing bar!The atmosphere is very good. The boss is very nice, the wine is delicious and sing, and you want to go!IntersectionIntersection",False,0.48,0.0,0.52,0.94
