Original,EN,Needs Review,Positive,Negative,Neutral,Compound
無酒精飲料好喝，餐點好吃，墨魚燉飯首推不怕牙齒黑的可以試試看，真的很入味，生蠔新鮮美味，雙鮮皮蛋油雞腿口感特棒的，搭配著新鮮生菜美味至極，活到這把歲數第一次來餐酒館，哈哈哈，希望下次有時間可以再來放鬆一下。,"There is no alcoholic drink and delicious meals. The first push of cuttlefish stewed rice is not afraid of black teeth. You can try it. It is really delicious. The oysters are fresh and delicious. Live to the restaurant for the first time, hahaha, I hope I can relax again next time.",False,0.333,0.032,0.635,0.9678
之前很喜歡離城放感情，這次來士林店，依舊沒失望，食物方面依舊讓人驚喜，不論是牛排還是燒臘，都讓人印象深刻。調酒部分的層次貌似沒有離城讓人驚喜，但也具一定水準,"I liked to leave feelings from the city before. This time, I was still disappointed. The food is still surprising. Whether it is steak or roasting, it is impressive.The level of the section of the bartender seems to be not surprising to leave the city, but it also has a certain level",False,0.126,0.08,0.793,0.3853
"位於士林站附近的酒吧
營業時間到三點
一個人低消400$

貓咪Kobe 好可愛
會主動來打招呼🙋

調酒還不錯
東西也不錯
氣氛蠻好的
也不會過吵
環境很乾淨

假日過來建議要先訂位唷！！","Bar located near Shilin Station
Operating hours to three o'clock
Low it alone by 400 $

Cat Kobe so cute
Will take the initiative to say hello 打

Blooming is not bad
Things are also good
The atmosphere is pretty good
No noise
The environment is clean

It is recommended to book a place first!Intersection",False,0.286,0.088,0.627,0.935
"點了兩份意大利面（蝦子和軟殼蟹的），雖然等了接近1個小時40分，肚子超餓，但幸好餐點都蠻好吃的~

加上店員本身的服務態度也很好，因為餐點比較晚上，就有提供炸物先墊肚子，還有請喝酒，加上和朋友聊天，所以其實整體來說心情還是是愉悅的。

店面的氛圍很輕鬆，不是特別幽靜的，也不是需要大聲說話的，個人覺得適合聚會的地方，但記得一定要預先2個禮拜訂位。

酒🍻的話今天點了4號和8號，都蠻順口的。也很推薦它的特調，酒都蠻有誠意的，下次會再來~","I ordered two pasta (shrimp and soft shell crabs). Although I waited for nearly 1 hour and 40 minutes, my stomach was super hungry, but fortunately the meal was pretty delicious ~

In addition, the clerk's own service attitude is also very good, because the meal is relatively late, there are fried fries first pad the belly, and please drink and chat with friends, so in fact, the mood is still pleasant as a whole.

The atmosphere of the store is very relaxed. It is not particularly quiet, nor does it need to speak loudly. Personally, I think it is suitable for the party, but remember to book a place 2 weeks in advance.

If you want to order the 4th and 8th today, it is quite smooth.It is also recommended for its special tone. The wine is quite sincere, and I will come again next time ~",False,0.259,0.0,0.741,0.9936
炸物很有料，好吃而不膩！軟殼蟹義大利麵配檸檬醬也很搭，而且軟殼蟹炸得很酥脆，不用花很多力氣咬！店家特調的酒也選擇很多，很好喝！剛好遇到生日有招待，很大方的擺飾，香檳調酒也不隨便，還有送拍立得紀念，整體感受很讚❤️,"Fried objects are very ingredients, delicious but not greasy!The soft shell crab Italian noodles are also very good with lemon sauce, and the soft shell crab is fried very crispy, without spending a lot of effort to bite!There are also a lot of wines that are specially tuned in the store, which is delicious!I just encountered a birthday for hospitality, very generous decoration, champagne bartending is not casual, and the filming is commemorated. The overall feeling is very good. ❤️",False,0.223,0.019,0.758,0.9678
這兩個禮拜來了三次，裝潢後氣氛更好，而且二樓多了水煙，價錢也合理，改菜單後，長島冰茶變成歸西冰茶，更加順口,"These two weeks have come three times, and the atmosphere is better after the decoration, and there are more water smokes on the second floor, and the price is reasonable. After the menu is changed, the long island ice tea becomes citizens' ice tea, which is more smooth.",False,0.058,0.0,0.942,0.4404
"主食點了明太子鮭魚什麼什麼的麵
覺得很好吃 滿重口味的 但我很喜歡

調酒也不錯
主要是店員們人都很好
有店員會一直來確認餐點跟酒的味道還可以嗎
我們坐吧臺 吧臺的店員人也很好 聊天很像朋友 還請我們喝shot(今天被請了大概5次shot)
其中跟一個女店員（叫APA）聊的玩的很開心，她人真的超nice超漂亮 我跟朋友還問她的粉底液跟保養品 超瘋的哈哈哈

而且今天的活動是低於165 1cm喝一杯 結果我超矮拿到一整支酒 超好笑

剛好我是壽星 還拿到壽桃跟拍立得還有香檳 而且整間店的人都在唱生日快樂歌 我走的時候還有人祝我生日快樂 就是一整個很好玩
體驗💯","What are the noodles of the prince of the prince salmon after the staple food
I think it's delicious and full of taste, but I like it very much

Alcohol is also good
Mainly, the staff are very good
Will there always be a clerk to confirm that the taste of meals and wine is okay?
Let ’s take a good chat with the shop staff on the bar station.
Among them, I was very happy to chat with a female clerk (named APA). She is really super nice. My friend and friends also asked her liquid foundation and care products. Hahaha

And today’s activity is less than 165 1cm to drink a cup of drink. As a result, I got a whole wine and super funny.

It happened that Shou Xing also got Shou Tao Following the champagne, and the people in the whole store were singing a happy birthday song. When I left, there are people who wish me a happy birthday.
Experience 💯",False,0.347,0.0,0.653,0.9979
"很熱鬧的餐酒館
餐點好吃平價
服務人員熱情友善
士林捷運站第一首選☺️","Very lively dining tavern
Meals are delicious and cheap
Service staff enthusiastic and friendly
The first choice of Shilin MRT Station ☺️",False,0.475,0.0,0.525,0.9459
"口味不錯，份量中等，價格高。
在地用餐談敘推薦。","The taste is good, the portion is medium, and the price is high.
Recommended for dining on the ground.",False,0.217,0.0,0.783,0.5719
"🚇｜台北｜士林捷運站
平日 星期一～星期四 19:00-03:00
假日 星期五、星期六 19:00-03:00

*⛔️星期日公休
*假日用餐時間３小時
*低消一人：平日 NT.400/假日 NT.600
*酌收一成服務費
*🉑線上預約訂位

氣氛好環境佳，跟朋友們玩的很快樂😆
服務生很熱情，炸物拼盤好吃！
喝酒歡樂聊天放感情這裡很可以👍🏻

🥂三號·秘密花園 $350
🥂五號·杏醇微辛 $350
🥂七號·風光明媚嗎 $350
🥟放感情手擀水餃 $200
🍗經典炸物拼盤 $400
👃🏻水煙 $1080","| Taipei ｜ Shilin MRT Station
On weekdays to Thursday 19: 00-03: 00
Holidays Friday and Saturday 19: 00-03: 00

*日️ On Sunday Public Holding
*Holiday meal time 3 hours
*Low eliminates one person: usually NT.400/holiday NT.600
*Leading the service fee
*约 Online reservation reservation

The atmosphere is good and the environment is good, I am very happy to play with friends 😆
The waiter is very enthusiastic, and the explosive platter is delicious!
Drinking and chatting, chatting and showing feelings here are very 👍🏻 👍🏻 👍🏻

花 No. 3 · Secret Garden $ 350
微 微 辛 辛 🥂 · · · $ 350
明 明 · · 🥂 🥂 🥂 🥂 $ 350?
饺 Emotional hand rolled dumplings $ 200
拼 Classic explosive platter $ 400
0 👃🏻 👃🏻 $ 1080",False,0.195,0.019,0.787,0.9852
