Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"大學時期住在士林
會和朋友約的早午餐店

這家位於美崙街上
還算好停車
常常吃飽會在附近逛個市場
或是三五好友在裡面聊天
悠閒吃早餐

這次返台
必須來嚐一下大學回憶
價格也是可以接受的
店內醬料幾乎都是自製的
很特別又能讓人吃得安心

很喜歡他們家的蛋餅
是脆皮口感
外皮酥脆、內餡多
選擇的口味也很多
（也有古早味蛋餅）
個人喜歡脆口感的

手工泡菜豬肉堡
選用蕎麥麵包皮
吃起來更健康
配上微辣泡菜清脆解膩
吃一個可以直接當早午餐
厚厚大口咬下很滿足

這次很愛的是大阪燒蘿蔔糕
能在一早吃到大阪燒太幸福了
蘿蔔糕煎的脆脆的
上面鋪滿柴魚！
芥末醬也是店家自製
不會嗆辣的那種
小孩也能吃～
整份吃完很有飽足感

藍莓乳酪厚片
藍莓醬是店家自製的
很清爽不膩好涮嘴
點個兩片都不嫌多！
莓果控的我很愛
厚片很鬆軟
兩者搭配超讚

他們家的鮮奶茶
是用烏龍茶和鮮奶調製
別於一般早餐店奶茶
有來的話可以試試看","I lived in Shilin during college
The breakfast restaurant where you will make an appointment with friends

This is located on Meilun Street
It's a good parking
I often eat a market nearby
Or three or five friends chat inside
Breakfast for leisurely

Back to Taiwan this time
Must taste college memories
Price is also acceptable
Almost all sauces in the store are self -made
Very special and can make people feel at ease

I like their egg cakes very much
It's crispy skin feel
Crispy skin, many filling
There are also a lot of choices
(There are also ancient egg cakes)
Personally like crispy mouth

Handmade kimchi pork castle
Select buckwheat noodle foreskin
Hea healthy
Coupled with spicy kimchi, crispy and greasy
Eating one can be used as a brunch directly
Satisfied with thick mouth bite

This time I love the Osaka roasted radish cake
I can eat in Osaka in the morning and burn too happily
Crispy radish cake fried
Flashy firewood!
Mustard sauce is also self -made in the store
The kind that can't be spicy
Children can also eat ~
The whole copy is full after eating

Blueberry cheese thick tablets
Blueberry sauce is self -made by the store
Very refreshing, not greasy, pouting
It's not too much to order two pieces!
I love the berry control
The thick film is very soft
The two are superbly

Their fresh milk tea
It is made with oolong tea and fresh milk
Don't be a general breakfast shop milk tea
If you come here, you can try it",False,0.164,0.0,0.836,0.9927
"位於華榮市場頭，靠近郭元益及新光醫院，每到市場買菜都會來買，第一次內用，空間上有的擁擠，但不會太熱，可惜是吃完身上油煙味蠻重的。

這次點了大阪燒乳酪蛋餅、特製薯餅蛋餅及私房鮪魚吐司及蘿蔔糕和香濃奶茶，玩魏蛋餅外帶內用一樣都好吃，但吃過幾個口味還是最推大阪燒跟鮪魚，蘿蔔糕屬港式，外皮焦香，不軟爛。

支付方式可惜了點，只有現金，整體來說因為油煙味關係，下次還是會偏向外帶為主！","Located at the market in Huarong, near Guo Yuanyi and Xinguang Hospital, every time you go to the market, you will come to buy food. For the first time, there is a crowded space, but it will not be too hot. Unfortunately, it is quite heavy after eating.

This time, I ordered Osaka Cheraram Cakes, special potato cake artcasters and private catfish toast, radish cake and fragrant milk tea. Osaka roasted and catfish, radish cake belongs to Hong Kong style, skin skin is scorched, not soft and rotten.

The payment method is a pity. Only cash. Overall, because of the smell of oil fume, it will still be leveled next time!",False,0.058,0.074,0.868,-0.2237
來新光醫院上研習課程，中午下課想去吃個早午餐系列的，於是隨意走進這條街的的市場裡隨意看看(士林地區真的有很多地主&老宅) 店家很小，桌距很近，餐點美味，生菜很新鮮(不是給少少的那種)，價錢比一般早餐店略高一點，但是滿特別好吃的🥪🍔🥙☕🥤和學妹2個人一起一人一半分著吃....(這樣每種我們都有吃到了😋)，換算我們這樣每個人是吃了2份早餐的意思囉😜🤔🤭🤭,"Come to Xinguang Hospital to study the course, and I want to have a breakfast series at noon, so I will enter the market in this street at will (there are really many landlords & old houses in Shilin area). The distance is very close, the meal is delicious, the lettuce is very fresh (not the one with a small), the price is slightly higher than the average breakfast shop, but the particularly delicious 🥪🍔🥙☕🥤 and the school girl are half -person with each other. Eat .... (This way, we have eaten 😋), and convert us like everyone who eats 2 copies of breakfast.",False,0.114,0.0,0.886,0.9191
第三次來，餐點很豐富，用餐環境舒適，巧克力厚片吐司越嚼越香，巧克力醬也給得很足，每一口都有滿滿的巧克力香，薯餅外脆內嫩，火候拿捏的很好，一口咬下會有清脆的卡呲聲，古早味起司蛋餅，餅皮很香配上他們的辣椒，香香辣辣的，非常開胃，花醬豬排歐姆吐司，吐司非常好吃，第一口咬下就能感受到花生的香氣，配著軟嫩的豬排以及新鮮蔬菜，每一口都平衡的很好👍🏾，一定會再訪☺️,"For the third time, the meal is very rich, the dining environment is comfortable, the thick chocolate tablets, the more fragrant the chocolate sauce, and the chocolate sauce is also very full. The hand is very good, there will be a crispy stuck in one bite, the old -fashioned cheese quiche, the cake skin is very fragrant with their peppers, fragrant and spicy, very appetizing Toast is very delicious. You can feel the aroma of peanuts under the first bite. With soft pork chops and fresh vegetables, each bite is very good.",False,0.213,0.018,0.768,0.9696
"市場內到早餐店，營業到中午，生意都不錯。
店內有內用座位，客滿時稍擁擠，但通風算還行。
餐點整體都還不錯，尤其招牌蛋餅系列。
可惜奶茶實在太甜，無糖的飲料選擇很少。
然後門口跟店內都有一些簡體字的擺飾，有點讓人不舒服。","Breakfast shops in the market, business until noon, business is good.
There are seats in the store, which is slightly crowded when it is full, but ventilation is okay.
The meal is good as a whole, especially the signature egg cake series.
Unfortunately, milk tea is too sweet, and there are few sugar drinks.
Then there are some simplified characters in the door and the store, which is a bit uncomfortable.",False,0.145,0.078,0.777,0.6858
桌間距離略近，擁擠了些，烤雞腿起司堡加蛋，菜肉的比例還不錯，雞腿有醃過，多種香料醬料充分入味，整體表現還不錯。吃東西的感受是很主觀的，個人意見僅供參考,"The table distance is slightly closer and crowded. The grilled chicken legs and eggs and eggs. The proportion of vegetables is not bad. Chicken legs have been marinated. A variety of spice sauce is fully flavored. The overall performance is not bad.The feeling of eating is very subjective, and personal opinions are for reference only",False,0.05,0.024,0.926,0.357
人很多建議早點到，然後空間小但冷氣很不涼。個人覺得蠻不搭的，其實可以不用把蘿蔔糕跟美乃滋芥末柴魚粉組合在一起。然後，蘿蔔糕粉感蠻重的。,"Many people recommend getting early, and then the space is small but the air -conditioning is not cold.Personally, I don't think it is necessary to combine the radish cake with the beauty of the mustard.Then, the radish cake powder feels very heavy.",False,0.148,0.0,0.852,0.7876
"在菜市場外的早餐店
空間不大，生意很好
品項價位略高於一般早餐店

私房鮪魚蛋餅很好吃
鮪魚醬中加有黃芥末，配上生菜
十分滿足

烤雞腿起司堡也不錯","Breakfast restaurant outside the vegetable market
The space is not large, the business is very good
The item price is slightly higher than the average breakfast shop

Private catfish egg cake is delicious
There are yellow mustard in the catfish sauce, with lettuce
Very satisfied

The grilled chicken legs cheeseberg is also good",False,0.208,0.0,0.792,0.9167
生意很好，假日七點多就滿座，有小朋友的叉子跟碗，很棒，厚片好吃,"The business is very good, and the holidays are over 7 o'clock. There are children's fork and bowl.",False,0.266,0.0,0.734,0.6997
"花醬豬🍞
肉排醃製入味！土司有炭烤但是偏軟，生菜新鮮酥脆，份量蠻足～有美乃滋跟花生醬點綴，增添層次","Flower sauce pig
Portal marinates!The toast has charcoal but soft, the lettuce is fresh and crispy, and the portion is quite sufficient ~ You Naizi and peanut butter are embellished, adding layers",False,0.095,0.0,0.905,0.501
