Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"環境舒適 bartender很nice！
酒的部分個人口味不同 就嘗試看看嘍","Environment comfort Bartender is very nice!
Try to see some personal taste of the wine",False,0.312,0.0,0.688,0.7082
"眾多酒吧裡的清流！
其中點了一杯「情侶」
紅茶伴隨著酒味
帶著檸檬的香氣
小黃瓜的清新中和著所有
不膩  協調
印象深刻

值得一品！","There are many bars!
One of them ordered a cup of ""couple""
Black tea is accompanied by wine flavor
The aroma of lemon
The freshness of the cucumber
Not greasy coordination
Impressed

It is worthy of one product!",False,0.083,0.061,0.856,0.2335
店員超級好 環境舒適 餐點超好吃 很喜歡 會常來,"The clerk is super good, the environment is comfortable, the meal is super delicious, I like it, I will come often",False,0.574,0.0,0.426,0.9648
老闆服務態度很好，東西品質不錯，店內氣氛優良，附近有多個停車場，適合朋友聚會。,"The boss's service attitude is very good, the quality of things is good, and the atmosphere in the store is excellent. There are multiple parking lots nearby, which is suitable for friends to meet.",False,0.301,0.0,0.699,0.9168
好爽 可以點順便,"It's so cool, you can order it by the way",False,0.224,0.0,0.776,0.3804
酒非常好喝！很適合每天下班去喝一杯👍,Wine is very delicious!Very suitable for drinking a cup of get off work every day 👍,False,0.0,0.0,1.0,0.0
氣氛、環境很讚讚 酒也不錯 愛了,"The atmosphere, the environment praise the wine and the wine is also good, love",False,0.493,0.0,0.507,0.8934
酒好喝，讓人很放鬆的感覺,The wine is delicious and makes people feel very relaxed,False,0.473,0.0,0.527,0.8016
老闆很親切店裡的服務也很好,The boss is very kind in the store's service and good service,False,0.397,0.0,0.603,0.7645
店員正的很 酒好喝,The clerk is very wine and it's so delicious,False,0.372,0.0,0.628,0.6948
老闆很好 店員很正,"The boss is very good, the clerk is very positive",False,0.47,0.0,0.53,0.7956
讚啦,Praise,False,1.0,0.0,0.0,0.5574
店員服務態度很好,The clerk's service attitude is very good,False,0.347,0.0,0.653,0.4927
喜歡店員 店員很正,I like the clerk and the clerk very positive,False,0.477,0.0,0.523,0.7501
女店員超正的,Female clerk,False,0.0,0.0,1.0,0.0
特調好喝,Specialties are delicious,False,0.649,0.0,0.351,0.5719
好喜歡店員,I like the clerk,False,0.455,0.0,0.545,0.3612
酒很讚,Wine very well,False,0.545,0.0,0.455,0.3384
店員很正,The clerk is very positive,False,0.493,0.0,0.507,0.5984
Jet好帥！,Jet is so handsome!,False,0.595,0.0,0.405,0.6606
氣氛佳,Good atmosphere,False,0.744,0.0,0.256,0.4404
👍👍👍,👍👍👍,False,0.0,0.0,1.0,0.0
酒感很好！好喝！,The wine feels very good!Special!,False,0.0,0.0,1.0,0.0
很棒,great,False,1.0,0.0,0.0,0.6249
好喝,Delicious,False,1.0,0.0,0.0,0.5719
超棒！,Bet!,False,0.0,0.0,1.0,0.0
