店名,評分,評論數,地址,鏈接
桂公子酒館,4.4 ,705,地址未找到,https://www.google.com/maps/place/%E6%A1%82%E5%85%AC%E5%AD%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442a9fa8ce9b5bf:0xa84d50bf52f9c20d!8m2!3d25.0581954!4d121.5260152!16s%2Fg%2F11gnp3y73p!19sChIJv7XpjPqpQjQRDcL5Ur9QTag?authuser=0&hl=zh-TW&rclk=1
ABV Bar & Kitchen 地中海餐酒館 精釀啤酒餐廳 林口旗艦店 林口美食｜地中海料理 西班牙料理 義式料理 聚餐約會包場慶生,4.8 ,"2,823",244新北市林口區文化三路一段394巷9號,https://www.google.com/maps/place/ABV+Bar+%26+Kitchen+%E5%9C%B0%E4%B8%AD%E6%B5%B7%E9%A4%90%E9%85%92%E9%A4%A8+%E7%B2%BE%E9%87%80%E5%95%A4%E9%85%92%E9%A4%90%E5%BB%B3+%E6%9E%97%E5%8F%A3%E6%97%97%E8%89%A6%E5%BA%97+%E6%9E%97%E5%8F%A3%E7%BE%8E%E9%A3%9F%EF%BD%9C%E5%9C%B0%E4%B8%AD%E6%B5%B7%E6%96%99%E7%90%86+%E8%A5%BF%E7%8F%AD%E7%89%99%E6%96%99%E7%90%86+%E7%BE%A9%E5%BC%8F%E6%96%99%E7%90%86+%E8%81%9A%E9%A4%90%E7%B4%84%E6%9C%83%E5%8C%85%E5%A0%B4%E6%85%B6%E7%94%9F/data=!4m7!3m6!1s0x3442a7de594b31c7:0xd23f1763f992ca25!8m2!3d25.0726236!4d121.3667632!16s%2Fg%2F11ppm53168!19sChIJxzFLWd6nQjQRJcqS-WMXP9I?authuser=0&hl=zh-TW&rclk=1
M9英倫餐酒館,4.8 ,"1,126",235新北市中和區建一路100號1樓,https://www.google.com/maps/place/M9%E8%8B%B1%E5%80%AB%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x346803687b5cb2e1:0x1e280c719fa5260!8m2!3d25.0004752!4d121.4878135!16s%2Fg%2F11h4lp65cy!19sChIJ4bJce2gDaDQRYFL6GceA4gE?authuser=0&hl=zh-TW&rclk=1
渴樂舖/飛鏢,4.7 ,114,235新北市中和區景平路445號,https://www.google.com/maps/place/%E6%B8%B4%E6%A8%82%E8%88%96%2F%E9%A3%9B%E9%8F%A2/data=!4m7!3m6!1s0x3468036153c657dd:0x266348399dacfeb2!8m2!3d24.9961291!4d121.5007041!16s%2Fg%2F11m8xqsnj0!19sChIJ3VfGU2EDaDQRsv6snTlIYyY?authuser=0&hl=zh-TW&rclk=1
Catmint Cafe & Bar 貓草餐酒館,4.7 ,330,235新北市中和區安平路190號,https://www.google.com/maps/place/Catmint+Cafe+%26+Bar+%E8%B2%93%E8%8D%89%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442a99bf88f6bc1:0x6022998e23630f44!8m2!3d24.9990126!4d121.5131815!16s%2Fg%2F11fk8zckj1!19sChIJwWuP-JupQjQRRA9jI46ZImA?authuser=0&hl=zh-TW&rclk=1
鹿餐酒館/永和酒吧/駐唱歌手/專業調酒/飛鏢酒吧/專業餐點,5.0 ,"1,116",234新北市永和區永貞路71號,https://www.google.com/maps/place/%E9%B9%BF%E9%A4%90%E9%85%92%E9%A4%A8%2F%E6%B0%B8%E5%92%8C%E9%85%92%E5%90%A7%2F%E9%A7%90%E5%94%B1%E6%AD%8C%E6%89%8B%2F%E5%B0%88%E6%A5%AD%E8%AA%BF%E9%85%92%2F%E9%A3%9B%E9%8F%A2%E9%85%92%E5%90%A7%2F%E5%B0%88%E6%A5%AD%E9%A4%90%E9%BB%9E/data=!4m7!3m6!1s0x3442a9bb25932b97:0x6d1736b13221f834!8m2!3d25.004284!4d121.518855!16s%2Fg%2F11qb50h451!19sChIJlyuTJbupQjQRNPghMrE2F20?authuser=0&hl=zh-TW&rclk=1
Bar千手,4.8 ,81,235新北市中和區安平路109號,https://www.google.com/maps/place/Bar%E5%8D%83%E6%89%8B/data=!4m7!3m6!1s0x3442a982e41b03ed:0x5c532dbc65a6b73a!8m2!3d24.9974422!4d121.5115148!16s%2Fg%2F11s46wj_zx!19sChIJ7QMb5IKpQjQROremZbwtU1w?authuser=0&hl=zh-TW&rclk=1
定格餐酒DinggeBistro / bar,4.7 ,"1,292",234新北市永和區中和路421巷4號,https://www.google.com/maps/place/%E5%AE%9A%E6%A0%BC%E9%A4%90%E9%85%92DinggeBistro+%2F+bar/data=!4m7!3m6!1s0x3442a915eaa8b713:0x4675137e372f5b72!8m2!3d25.0009578!4d121.5089751!16s%2Fg%2F11g4kd4rzc!19sChIJE7eo6hWpQjQRclsvN34TdUY?authuser=0&hl=zh-TW&rclk=1
醉美 Lounge,4.8 ,55,235新北市中和區信義街75-1號,https://www.google.com/maps/place/%E9%86%89%E7%BE%8E+Lounge/data=!4m7!3m6!1s0x346803da905416f3:0x3753bcc0413c3fc!8m2!3d24.9877239!4d121.5118305!16s%2Fg%2F11t9lm4jt9!19sChIJ8xZUkNoDaDQR_MMTBMw7dQM?authuser=0&hl=zh-TW&rclk=1
語你。酒食製作,4.9 ,382,235新北市中和區信義街69號,https://www.google.com/maps/place/%E8%AA%9E%E4%BD%A0%E3%80%82%E9%85%92%E9%A3%9F%E8%A3%BD%E4%BD%9C/data=!4m7!3m6!1s0x34680397b1b46a1b:0x319cb3ddf421e02!8m2!3d24.987978!4d121.5117216!16s%2Fg%2F11qh327byw!19sChIJG2q0sZcDaDQRAh5C3z3LGQM?authuser=0&hl=zh-TW&rclk=1
麥田鮮釀Craft Beer Bistro,4.4 ,233,235新北市中和區景安路23號1F,https://www.google.com/maps/place/%E9%BA%A5%E7%94%B0%E9%AE%AE%E9%87%80Craft+Beer+Bistro/data=!4m7!3m6!1s0x3442a9c95b654f13:0xf5eb58f35258bddb!8m2!3d24.9988298!4d121.5078748!16s%2Fg%2F1tdm1fgc!19sChIJE09lW8mpQjQR271YUvNY6_U?authuser=0&hl=zh-TW&rclk=1
摩德動物美式餐館音樂酒吧,4.4 ,235,235新北市中和區安和路35號,https://www.google.com/maps/place/%E6%91%A9%E5%BE%B7%E5%8B%95%E7%89%A9%E7%BE%8E%E5%BC%8F%E9%A4%90%E9%A4%A8%E9%9F%B3%E6%A8%82%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x34680275b61ce36d:0xd5b3c262fa454e9b!8m2!3d24.9944228!4d121.5099396!16s%2Fg%2F1pzqy5ztt!19sChIJbeMctnUCaDQRm05F-mLCs9U?authuser=0&hl=zh-TW&rclk=1
海神弄局餐酒吧--新北永和(調酒無限暢飲，酒吧，調酒，酒吧，餐酒館，海鮮餐酒館，宵夜推薦),5.0 ,896,234新北市永和區保平路188號,https://www.google.com/maps/place/%E6%B5%B7%E7%A5%9E%E5%BC%84%E5%B1%80%E9%A4%90%E9%85%92%E5%90%A7--%E6%96%B0%E5%8C%97%E6%B0%B8%E5%92%8C%28%E8%AA%BF%E9%85%92%E7%84%A1%E9%99%90%E6%9A%A2%E9%A3%B2%EF%BC%8C%E9%85%92%E5%90%A7%EF%BC%8C%E8%AA%BF%E9%85%92%EF%BC%8C%E9%85%92%E5%90%A7%EF%BC%8C%E9%A4%90%E9%85%92%E9%A4%A8%EF%BC%8C%E6%B5%B7%E9%AE%AE%E9%A4%90%E9%85%92%E9%A4%A8%EF%BC%8C%E5%AE%B5%E5%A4%9C%E6%8E%A8%E8%96%A6%29/data=!4m7!3m6!1s0x3442a964c11be2d5:0xee1aeb436e80992b!8m2!3d25.0066144!4d121.510596!16s%2Fg%2F11sc_h8yjb!19sChIJ1eIbwWSpQjQRK5mAbkPrGu4?authuser=0&hl=zh-TW&rclk=1
GURU HOUSE PARK NO.4,4.4 ,821,235新北市中和區中安街210號1樓,https://www.google.com/maps/place/GURU+HOUSE+PARK+NO.4/data=!4m7!3m6!1s0x3442a92120cab7db:0x8254c3d3c591ee9f!8m2!3d24.9988869!4d121.511774!16s%2Fg%2F11fmrp9rsw!19sChIJ27fKICGpQjQRn-6RxdPDVII?authuser=0&hl=zh-TW&rclk=1
喉嚨借過,4.9 ,80,235新北市中和區安樂路27號,https://www.google.com/maps/place/%E5%96%89%E5%9A%A8%E5%80%9F%E9%81%8E/data=!4m7!3m6!1s0x3442a901e76d2a93:0xbad26f48117666b!8m2!3d24.9924452!4d121.511566!16s%2Fg%2F11h1j2z4dq!19sChIJkypt5wGpQjQRa2YXgfQmrQs?authuser=0&hl=zh-TW&rclk=1
暫時飲所TEMPbar,4.8 ,262,234新北市永和區中正路640號,https://www.google.com/maps/place/%E6%9A%AB%E6%99%82%E9%A3%B2%E6%89%80TEMPbar/data=!4m7!3m6!1s0x3442a9bada532eef:0x4bc7504a6347d7ca!8m2!3d25.0083264!4d121.517099!16s%2Fg%2F11pvbblnsz!19sChIJ7y5T2rqpQjQRytdHY0pQx0s?authuser=0&hl=zh-TW&rclk=1
Bar There 無為(休假及營業以臉書、IG為主）,4.9 ,56,235新北市中和區新興街6巷12號2樓,https://www.google.com/maps/place/Bar+There+%E7%84%A1%E7%82%BA%28%E4%BC%91%E5%81%87%E5%8F%8A%E7%87%9F%E6%A5%AD%E4%BB%A5%E8%87%89%E6%9B%B8%E3%80%81IG%E7%82%BA%E4%B8%BB%EF%BC%89/data=!4m7!3m6!1s0x3442a9f017704401:0xa1c86e1e35c05a18!8m2!3d25.0024878!4d121.511884!16s%2Fg%2F11t8n_7zwy!19sChIJAURwF_CpQjQRGFrANR5uyKE?authuser=0&hl=zh-TW&rclk=1
逃生入口Exit Bar,4.9 ,351,234新北市永和區永貞路75號,https://www.google.com/maps/place/%E9%80%83%E7%94%9F%E5%85%A5%E5%8F%A3Exit+Bar/data=!4m7!3m6!1s0x3442a9ca86d15233:0xccb5bf5e2ec07423!8m2!3d25.0042767!4d121.5187314!16s%2Fg%2F11g18yc0bw!19sChIJM1LRhsqpQjQRI3TALl6_tcw?authuser=0&hl=zh-TW&rclk=1
懦夫救星,5.0 ,26,235新北市中和區景平路748號,https://www.google.com/maps/place/%E6%87%A6%E5%A4%AB%E6%95%91%E6%98%9F/data=!4m7!3m6!1s0x3442a9005d9d94d1:0xf03439a350f0cb09!8m2!3d25.0043041!4d121.4966226!16s%2Fg%2F11lc_tk9q_!19sChIJ0ZSdXQCpQjQRCcvwUKM5NPA?authuser=0&hl=zh-TW&rclk=1
招酒晚五 IZAKAYA,4.8 ,"1,413",235新北市中和區仁愛街22號,https://www.google.com/maps/place/%E6%8B%9B%E9%85%92%E6%99%9A%E4%BA%94+IZAKAYA/data=!4m7!3m6!1s0x34680273ac55009b:0x7ed4708105bb78b4!8m2!3d24.9887575!4d121.5107621!16s%2Fg%2F11f18mr5xs!19sChIJmwBVrHMCaDQRtHi7BYFw1H4?authuser=0&hl=zh-TW&rclk=1
