店名,評分,評論數,地址,鏈接
WXYZ酒吧,4.2 ,77,地址未找到,https://www.google.com/maps/place/WXYZ%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442ae564c482a95:0x67c57e57bea7364e!8m2!3d25.1283816!4d121.4981026!16s%2Fg%2F11c6_x6rf7!19sChIJlSpITFauQjQRTjanvld-xWc?authuser=0&hl=zh-TW&rclk=1
NO.4 STATION,4.8 ,128,112台北市北投區大業路733號,https://www.google.com/maps/place/NO.4+STATION/data=!4m7!3m6!1s0x3442af0cbd6e0a45:0xe2d96b01ce242f24!8m2!3d25.1374049!4d121.5024951!16s%2Fg%2F11hdjc7_yg!19sChIJRQpuvQyvQjQRJC8kzgFr2eI?authuser=0&hl=zh-TW&rclk=1
ART BAR 藝術家的酒吧,5.0 ,50,112台北市北投區中央南路一段102巷34號,https://www.google.com/maps/place/ART+BAR+%E8%97%9D%E8%A1%93%E5%AE%B6%E7%9A%84%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442afebcd12ea5d:0xc12f0829c493e196!8m2!3d25.1311734!4d121.500033!16s%2Fg%2F11rtqgyx1k!19sChIJXeoSzeuvQjQRluGTxCkIL8E?authuser=0&hl=zh-TW&rclk=1
金太陽,4.2 ,13,112台北市北投區永興路一段50號,https://www.google.com/maps/place/%E9%87%91%E5%A4%AA%E9%99%BD/data=!4m7!3m6!1s0x3442ae4fa7e15479:0xae98f40c19600cc9!8m2!3d25.1394375!4d121.5006539!16s%2Fg%2F11g0ldg_1d!19sChIJeVThp0-uQjQRyQxgGQz0mK4?authuser=0&hl=zh-TW&rclk=1
君悅棧,3.3 ,3,112台北市北投區中央南路一段41-1號,https://www.google.com/maps/place/%E5%90%9B%E6%82%85%E6%A3%A7/data=!4m7!3m6!1s0x3442af60ff527835:0x82cf0666d26afcc7!8m2!3d25.132173!4d121.501682!16s%2Fg%2F11gx_fx4kx!19sChIJNXhS_2CvQjQRx_xq0mYGz4I?authuser=0&hl=zh-TW&rclk=1
Kahu Craft Beer Garden - 精釀啤酒花園,4.5 ,305,112台北市北投區溫泉路103-1號,https://www.google.com/maps/place/Kahu+Craft+Beer+Garden+-+%E7%B2%BE%E9%87%80%E5%95%A4%E9%85%92%E8%8A%B1%E5%9C%92/data=!4m7!3m6!1s0x3442ae4301928083:0x618fd8543bdc697c!8m2!3d25.1365068!4d121.5111682!16s%2Fg%2F11df0r4jlw!19sChIJg4CSAUOuQjQRfGncO1TYj2E?authuser=0&hl=zh-TW&rclk=1
海樂河邊咖啡廳,4.9 ,31,112台北市北投區承德路七段401巷989弄90號,https://www.google.com/maps/place/%E6%B5%B7%E6%A8%82%E6%B2%B3%E9%82%8A%E5%92%96%E5%95%A1%E5%BB%B3/data=!4m7!3m6!1s0x3442af64cdbc9c83:0xc7ce254d81dc3ab8!8m2!3d25.1144523!4d121.483213!16s%2Fg%2F11gfdfwm4y!19sChIJg5y8zWSvQjQRuDrcgU0lzsc?authuser=0&hl=zh-TW&rclk=1
打酒啦私廚料理【最後出菜時間00:00】,4.5 ,344,112台北市北投區光明路149號,https://www.google.com/maps/place/%E6%89%93%E9%85%92%E5%95%A6%E7%A7%81%E5%BB%9A%E6%96%99%E7%90%86%E3%80%90%E6%9C%80%E5%BE%8C%E5%87%BA%E8%8F%9C%E6%99%82%E9%96%9300:00%E3%80%91/data=!4m7!3m6!1s0x3442afc71e2ead71:0x33b27b3b393b6cf5!8m2!3d25.1349553!4d121.5023797!16s%2Fg%2F11gwg8sv4n!19sChIJca0uHsevQjQR9Ww7OTt7sjM?authuser=0&hl=zh-TW&rclk=1
雙溪碼頭河岸酒吧,5.0 ,2,112台北市北投區河美街32-8號,https://www.google.com/maps/place/%E9%9B%99%E6%BA%AA%E7%A2%BC%E9%A0%AD%E6%B2%B3%E5%B2%B8%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442af00417c391d:0xe71e06bda70cf8a1!8m2!3d25.096897!4d121.508873!16s%2Fg%2F11ln2sgkcj!19sChIJHTl8QQCvQjQRofgMp70GHuc?authuser=0&hl=zh-TW&rclk=1
星悦小吃坊,4.9 ,128,112台北市北投區大度路三段280號,https://www.google.com/maps/place/%E6%98%9F%E6%82%A6%E5%B0%8F%E5%90%83%E5%9D%8A/data=!4m7!3m6!1s0x3442af6159de2c97:0x6d90dd31a44b8af!8m2!3d25.1236484!4d121.4665708!16s%2Fg%2F11jcll38_z!19sChIJlyzeWWGvQjQRr7hEGtMN2QY?authuser=0&hl=zh-TW&rclk=1
