店名,評分,評論數,地址,鏈接
叁外 Bistro (小酒館),4.8 ,213,,https://www.google.com/maps/place/%E5%8F%81%E5%A4%96+Bistro+%28%E5%B0%8F%E9%85%92%E9%A4%A8%29/data=!4m7!3m6!1s0x34680154ec839761:0x8e07df7bde88109a!8m2!3d24.9785541!4d121.540823!16s%2Fg%2F11nmcl2d32!19sChIJYZeD7FQBaDQRmhCI3nvfB44?authuser=0&hl=zh-TW&rclk=1
H&W Restaurant and Bar,4.3 ,577,231新北市新店區北新路三段65巷5號,https://www.google.com/maps/place/H%26W+Restaurant+and+Bar/data=!4m7!3m6!1s0x346801f9a20aca83:0x69d47fc49beeceb1!8m2!3d24.9809894!4d121.5412765!16s%2Fg%2F11bx55mmhr!19sChIJg8oKovkBaDQRsc7um8R_1Gk?authuser=0&hl=zh-TW&rclk=1
Olí,4.2 ,925,231新北市新店區中興路三段220巷2號1 樓,https://www.google.com/maps/place/Ol%C3%AD/data=!4m7!3m6!1s0x346801fb8c5610af:0x9a71ee7f49200d5!8m2!3d24.9827094!4d121.5439353!16s%2Fg%2F11f04d3ddr!19sChIJrxBWjPsBaDQR1QCS9Ocepwk?authuser=0&hl=zh-TW&rclk=1
李芙蓉 bistro,4.8 ,169,231新北市新店區大豐路76號,https://www.google.com/maps/place/%E6%9D%8E%E8%8A%99%E8%93%89+bistro/data=!4m7!3m6!1s0x346801c5be44ee65:0xe11736b4cc6ca655!8m2!3d24.9793898!4d121.5388325!16s%2Fg%2F11q5853cb9!19sChIJZe5EvsUBaDQRVaZszLQ2F-E?authuser=0&hl=zh-TW&rclk=1
CORNER’ Bistro 小角落餐酒館,5.0 ,70,231新北市新店區中正路495之2號1樓,https://www.google.com/maps/place/CORNER%E2%80%99+Bistro+%E5%B0%8F%E8%A7%92%E8%90%BD%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x346803ca44d2df8b:0x5e23b250f53a283d!8m2!3d24.9831665!4d121.5335!16s%2Fg%2F11rtmcpm6_!19sChIJi9_SRMoDaDQRPSg69VCyI14?authuser=0&hl=zh-TW&rclk=1
來吧小地方（請依此google營業時間為主）,4.7 ,481,231新北市新店區中華路115號,https://www.google.com/maps/place/%E4%BE%86%E5%90%A7%E5%B0%8F%E5%9C%B0%E6%96%B9%EF%BC%88%E8%AB%8B%E4%BE%9D%E6%AD%A4google%E7%87%9F%E6%A5%AD%E6%99%82%E9%96%93%E7%82%BA%E4%B8%BB%EF%BC%89/data=!4m7!3m6!1s0x346801e5d966b985:0x6bd4521e4d9787a!8m2!3d24.9692537!4d121.5386644!16s%2Fg%2F11fm_mfnsy!19sChIJhblm2eUBaDQRenjZ5CFFvQY?authuser=0&hl=zh-TW&rclk=1
林北釀造 LP Brewery,4.9 ,164,231新北市新店區寶橋路188之6號,https://www.google.com/maps/place/%E6%9E%97%E5%8C%97%E9%87%80%E9%80%A0+LP+Brewery/data=!4m7!3m6!1s0x346801f03ccd7c3f:0xa365d85dd857ec77!8m2!3d24.9778448!4d121.5502465!16s%2Fg%2F11f3n3n99p!19sChIJP3zNPPABaDQRd-xX2F3YZaM?authuser=0&hl=zh-TW&rclk=1
南非風華館-新店紅酒推薦|氣泡果汁|白紅酒首選|專業酒商|餐酒會酒商|批發酒商,5.0 ,40,231新北市新店區三民路98-2號,https://www.google.com/maps/place/%E5%8D%97%E9%9D%9E%E9%A2%A8%E8%8F%AF%E9%A4%A8-%E6%96%B0%E5%BA%97%E7%B4%85%E9%85%92%E6%8E%A8%E8%96%A6%7C%E6%B0%A3%E6%B3%A1%E6%9E%9C%E6%B1%81%7C%E7%99%BD%E7%B4%85%E9%85%92%E9%A6%96%E9%81%B8%7C%E5%B0%88%E6%A5%AD%E9%85%92%E5%95%86%7C%E9%A4%90%E9%85%92%E6%9C%83%E9%85%92%E5%95%86%7C%E6%89%B9%E7%99%BC%E9%85%92%E5%95%86/data=!4m7!3m6!1s0x346803140c507e07:0x9ec261ff2d3fbd78!8m2!3d24.9734145!4d121.5340582!16s%2Fg%2F11s3y4bm24!19sChIJB35QDBQDaDQReL0_Lf9hwp4?authuser=0&hl=zh-TW&rclk=1
Sofa Bistro 沙發小餐館,4.0 ,177,231新北市新店區中正路241號2樓,https://www.google.com/maps/place/Sofa+Bistro+%E6%B2%99%E7%99%BC%E5%B0%8F%E9%A4%90%E9%A4%A8/data=!4m7!3m6!1s0x346801fea61de18f:0xf3f95232d99d4f85!8m2!3d24.9731855!4d121.5391832!16s%2Fg%2F11h9xr0m49!19sChIJj-Edpv4BaDQRhU-d2TJS-fM?authuser=0&hl=zh-TW&rclk=1
渣男Taiwan Bistro《新店九渣》,4.8 ,771,231新北市新店區北宜路一段7號,https://www.google.com/maps/place/%E6%B8%A3%E7%94%B7Taiwan+Bistro%E3%80%8A%E6%96%B0%E5%BA%97%E4%B9%9D%E6%B8%A3%E3%80%8B/data=!4m7!3m6!1s0x3468011423c538bb:0xa19fe5f0e7284968!8m2!3d24.9581862!4d121.5382583!16s%2Fg%2F11qbr02rtb!19sChIJuzjFIxQBaDQRaEko5_Dln6E?authuser=0&hl=zh-TW&rclk=1
角字號小酒館 TCM PUB,4.8 ,22,23143新北市新店區順安街83號地下層,https://www.google.com/maps/place/%E8%A7%92%E5%AD%97%E8%99%9F%E5%B0%8F%E9%85%92%E9%A4%A8+TCM+PUB/data=!4m7!3m6!1s0x34680194f1b070df:0x7c47d6f7f73d44d3!8m2!3d24.9872092!4d121.5407399!16s%2Fg%2F11vwdng0x_!19sChIJ33Cw8ZQBaDQR00Q99_fWR3w?authuser=0&hl=zh-TW&rclk=1
Cat趣咪 CatchMe,5.0 ,35,231新北市新店區中興路三段157號1樓,https://www.google.com/maps/place/Cat%E8%B6%A3%E5%92%AA+CatchMe/data=!4m7!3m6!1s0x346801c67a1b49f1:0xde18e7557ba60b64!8m2!3d24.9802264!4d121.5442083!16s%2Fg%2F11ksl8264s!19sChIJ8UkbesYBaDQRZAume1XnGN4?authuser=0&hl=zh-TW&rclk=1
Buddy House 壹耗店『披薩供應到22:00』,4.5 ,372,"No. 79 231, 中華路新店區新北市",https://www.google.com/maps/place/Buddy+House+%E5%A3%B9%E8%80%97%E5%BA%97%E3%80%8E%E6%8A%AB%E8%96%A9%E4%BE%9B%E6%87%89%E5%88%B022:00%E3%80%8F/data=!4m7!3m6!1s0x346801f561283579:0xd54e862cf2e0cfec!8m2!3d24.9684369!4d121.539489!16s%2Fg%2F1pzwkxh_3!19sChIJeTUoYfUBaDQR7M_g8iyGTtU?authuser=0&hl=zh-TW&rclk=1
青蜂俠咖啡館,4.6 ,304,23147新北市新店區新店路108號,https://www.google.com/maps/place/%E9%9D%92%E8%9C%82%E4%BF%A0%E5%92%96%E5%95%A1%E9%A4%A8/data=!4m7!3m6!1s0x3468018760b8963d:0xb238f1d91f1cf54d!8m2!3d24.9546372!4d121.5372506!16s%2Fg%2F1tsymhtd!19sChIJPZa4YIcBaDQRTfUcH9nxOLI?authuser=0&hl=zh-TW&rclk=1
工地饗夜堂,4.3 ,317,"新北市新店區中央路, No. 4號中央四街新店區新北市231",https://www.google.com/maps/place/%E5%B7%A5%E5%9C%B0%E9%A5%97%E5%A4%9C%E5%A0%82/data=!4m7!3m6!1s0x34680218e035ea73:0x608d8d453093e0d4!8m2!3d24.9735951!4d121.5298276!16s%2Fg%2F11b6nm532x!19sChIJc-o14BgCaDQR1OCTMEWNjWA?authuser=0&hl=zh-TW&rclk=1
巢穴 The Lair,5.0 ,184,231新北市新店區力行路40號,https://www.google.com/maps/place/%E5%B7%A2%E7%A9%B4+The+Lair/data=!4m7!3m6!1s0x346801950db7ca49:0x98bd8dfd4fbf6fdb!8m2!3d24.9651474!4d121.5389167!16s%2Fg%2F11swqz726t!19sChIJScq3DZUBaDQR22-_T_2NvZg?authuser=0&hl=zh-TW&rclk=1
FLOW Cafe Bar 咖啡＆吧（義式咖啡、手沖咖啡、甜點、可麗露、鹹派、肉桂捲）,4.6 ,102,231新北市新店區中央路133巷21號1樓,https://www.google.com/maps/place/FLOW+Cafe+Bar+%E5%92%96%E5%95%A1%EF%BC%86%E5%90%A7%EF%BC%88%E7%BE%A9%E5%BC%8F%E5%92%96%E5%95%A1%E3%80%81%E6%89%8B%E6%B2%96%E5%92%96%E5%95%A1%E3%80%81%E7%94%9C%E9%BB%9E%E3%80%81%E5%8F%AF%E9%BA%97%E9%9C%B2%E3%80%81%E9%B9%B9%E6%B4%BE%E3%80%81%E8%82%89%E6%A1%82%E6%8D%B2%EF%BC%89/data=!4m7!3m6!1s0x346803a71daff0e7:0x40950f3a4abb9357!8m2!3d24.9734113!4d121.5314203!16s%2Fg%2F11vrymbm2p!19sChIJ5_CvHacDaDQRV5O7SjoPlUA?authuser=0&hl=zh-TW&rclk=1
八角Beer Bar,4.2 ,439,231新北市新店區安康路二段308號,https://www.google.com/maps/place/%E5%85%AB%E8%A7%92Beer+Bar/data=!4m7!3m6!1s0x3468025298b7e87f:0x712f4e31c819124b!8m2!3d24.9583338!4d121.50641!16s%2Fg%2F11c539x6jv!19sChIJf-i3mFICaDQRSxIZyDFOL3E?authuser=0&hl=zh-TW&rclk=1
櫻木匠,4.9 ,57,23143新北市新店區順安街83號B1,https://www.google.com/maps/place/%E6%AB%BB%E6%9C%A8%E5%8C%A0/data=!4m7!3m6!1s0x3442a9f30381af39:0x16d51d3963eb3730!8m2!3d24.9872092!4d121.5407399!16s%2Fg%2F11gbpbfj7m!19sChIJOa-BA_OpQjQRMDfrYzkd1RY?authuser=0&hl=zh-TW&rclk=1
夜奔Yasou 炒物/有酒有水- 新店(熱炒推薦，夜奔好去處，三民路熱炒，生啤酒推薦，啤酒喝到飽，台式料理推薦，炒物推薦),4.9 ,114,231新北市新店區三民路80號,https://www.google.com/maps/place/%E5%A4%9C%E5%A5%94Yasou+%E7%82%92%E7%89%A9%2F%E6%9C%89%E9%85%92%E6%9C%89%E6%B0%B4-+%E6%96%B0%E5%BA%97%28%E7%86%B1%E7%82%92%E6%8E%A8%E8%96%A6%EF%BC%8C%E5%A4%9C%E5%A5%94%E5%A5%BD%E5%8E%BB%E8%99%95%EF%BC%8C%E4%B8%89%E6%B0%91%E8%B7%AF%E7%86%B1%E7%82%92%EF%BC%8C%E7%94%9F%E5%95%A4%E9%85%92%E6%8E%A8%E8%96%A6%EF%BC%8C%E5%95%A4%E9%85%92%E5%96%9D%E5%88%B0%E9%A3%BD%EF%BC%8C%E5%8F%B0%E5%BC%8F%E6%96%99%E7%90%86%E6%8E%A8%E8%96%A6%EF%BC%8C%E7%82%92%E7%89%A9%E6%8E%A8%E8%96%A6%29/data=!4m7!3m6!1s0x346803b4cbc0b7c7:0x381ecc97d36b7e67!8m2!3d24.9725608!4d121.5346774!16s%2Fg%2F11vbcgj4ss!19sChIJx7fAy7QDaDQRZ35r05fMHjg?authuser=0&hl=zh-TW&rclk=1
星海歌唱坊,3.8 ,166,231新北市新店區光明街26號,https://www.google.com/maps/place/%E6%98%9F%E6%B5%B7%E6%AD%8C%E5%94%B1%E5%9D%8A/data=!4m7!3m6!1s0x346801880d5d3c27:0x856335ea02ef45e4!8m2!3d24.9588355!4d121.5383162!16s%2Fg%2F11c6cc716c!19sChIJJzxdDYgBaDQR5EXvAuo1Y4U?authuser=0&hl=zh-TW&rclk=1
穩Stable餐酒館,4.7 ,14,231新北市新店區安德街130巷9號,https://www.google.com/maps/place/%E7%A9%A9Stable%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x34680311eb2f8bbd:0xa631d6fd4f4246b7!8m2!3d24.9605983!4d121.5082178!16s%2Fg%2F11s5bvxfp_!19sChIJvYsv6xEDaDQRt0ZCT_3WMaY?authuser=0&hl=zh-TW&rclk=1
金色三麥 新店裕隆城店,4.5 ,943,231新北市新店區中興路三段70號1 樓,https://www.google.com/maps/place/%E9%87%91%E8%89%B2%E4%B8%89%E9%BA%A5+%E6%96%B0%E5%BA%97%E8%A3%95%E9%9A%86%E5%9F%8E%E5%BA%97/data=!4m7!3m6!1s0x346801ff588856d7:0x3f28dc48c289e9b1!8m2!3d24.9779832!4d121.5465116!16s%2Fg%2F11vbjtpcm0!19sChIJ11aIWP8BaDQRsemJwkjcKD8?authuser=0&hl=zh-TW&rclk=1
燒肉ChaCha 個人和牛燒肉 新店裕隆城店,4.7 ,"6,422",231新北市新店區中興路三段70號裕隆城3樓,https://www.google.com/maps/place/%E7%87%92%E8%82%89ChaCha+%E5%80%8B%E4%BA%BA%E5%92%8C%E7%89%9B%E7%87%92%E8%82%89+%E6%96%B0%E5%BA%97%E8%A3%95%E9%9A%86%E5%9F%8E%E5%BA%97/data=!4m7!3m6!1s0x346801cab6f67be7:0x13a1ee9badaa3f63!8m2!3d24.9779832!4d121.5465116!16s%2Fg%2F11l2pm5xf6!19sChIJ53v2tsoBaDQRYz-qrZvuoRM?authuser=0&hl=zh-TW&rclk=1
大麥Beer Bar 燒烤 熱炒 鍋物,4.3 ,317,231新北市新店區光明街179-2號,https://www.google.com/maps/place/%E5%A4%A7%E9%BA%A5Beer+Bar+%E7%87%92%E7%83%A4+%E7%86%B1%E7%82%92+%E9%8D%8B%E7%89%A9/data=!4m7!3m6!1s0x34680157a714151d:0x7e03b04a39c97897!8m2!3d24.9629741!4d121.5397555!16s%2Fg%2F11fkt85d61!19sChIJHRUUp1cBaDQRl3jJOUqwA34?authuser=0&hl=zh-TW&rclk=1
Civetta 奇微達,4.8 ,192,231新北市新店區環河路42-1號,https://www.google.com/maps/place/Civetta+%E5%A5%87%E5%BE%AE%E9%81%94/data=!4m7!3m6!1s0x346801ffae24fdc7:0xa12d7fe743394ae7!8m2!3d24.962403!4d121.5373061!16s%2Fg%2F11fmv9_xp7!19sChIJx_0krv8BaDQR50o5Q-d_LaE?authuser=0&hl=zh-TW&rclk=1
