Original,EN
有line pay有載具，店員親切會問是否需置物籃只是擔心客人背著會累，週五晚間算假日每人低消五百，軟殼蟹好吃，只是戶外油煙味蠻重的會影響路人及住戶吧,"There is a LINE PAY and a vehicle. The clerk will kindly ask if you need to put a basket that you need to worry that the guests will be tired. On Friday night, the holidays will disappear 500 per person. The soft shell crab is delicious. Passers -by and residents"
"入店後沒有任何服務人員的招呼，待了幾分鐘後主動詢問吧台，才安排入座；入座後沒有任何服務人員遞送菜單，也是待了5～6分鐘後主動詢問吧台，才拿到菜單！拿到菜單後等了10分鐘都沒有任何服務人員前來點菜，直到高舉手招呼後才有人前來！開始點菜時又被告知廚房太忙，得等至少20分鐘後才能開始上菜！而當時店內卻只有30%左右的客人！我只能起身離去！
之前去過掌門在台中的店，印象很好；但這次來內湖店卻摧毀了我對掌門的信心！我不確定他的的啤酒及餐點是否仍舊優秀，但服務卻是極差！店內的吧台人員，接待人員，甚至是廚房人員，也許都需要好好整頓！","After entering the store, there was no hello to the service staff. After a few minutes, I took the initiative to ask the bar before the seat was arranged; there was no service staff delivered the menu after the seat, and it took the initiative to ask the bar after 5-6 minutes before getting the menu!After getting the menu, I waited for 10 minutes and did not have any service staff to order. Only after holding up the hand and greeting!When I started ordering, I was told that the kitchen was too busy, and I had to wait at least 20 minutes to start serving!At that time, there were only about 30%of guests in the store!I can only get up and leave!
I have been to the shop in Taichung before, and I am very impressed; but this time I came to Neihu Store to destroy my confidence in the head!I'm not sure if his beer and meals are still excellent, but the service is extremely bad!The bar staff, reception staff, and even kitchen staff in the store may need to be rectified!"
啤酒有很多口味及濃度，可以自己挑選，吧台小姊姊也很有耐心介紹每種啤酒口味，拼盤也很好吃😋,Beer has a lot of flavors and concentrations. You can choose it by yourself.
"其實本來覺得很親切，但是結帳說我們有多喝酒不承認，真的無法接受！！
三個人都花快4000了！到底有什麼好計較？
明明就不是我們點的酒，為什麼我們要承認，叫你們調監視器看，你說沒有錄到聲音，看畫面不就知道到底上幾杯了嗎？
而且就跟你說我每杯都有打卡上傳IG了，到底要騙你什麼？
自己的錯要怪罪別人，真的很不合理
五顆星是給一開始親切服務跟送小菜打的，
實際上不管你是老闆？還是服務人員？
你的態度就是不對～還不屑的甩頭走開，真的很讓人無語😓
不要認為別人喝醉就可以敲竹槓～
就跟你說查出來有錯我們願意多賠錢，你們為什麼不去查？","In fact, I was very kind, but the checkout said that we did not admit that we had more drinking, and it was really unacceptable!Intersection
All three are spent 4000!What are the good calculations?
Obviously it is not the wine we ordered. Why do we admit it and ask you to adjust the monitor to see. You said that you did n’t record the sound. Do n’t you know how many cups are on the screen?
And I tell you that I have punch card uploading IG every cup. What should I lie to you?
It's really unreasonable to blame others for your fault.
Five stars are given a kind service to send the vegetables at the beginning,
In fact, whether you are a boss?Or service staff?
Your attitude is not right ~ I still stunned my head and walked away, it is really speechless
Don't think that others can knock the bamboo bar if you are drunk ~
I will tell you that we are wrong. We are willing to lose more money. Why don't you check it?"
我是住在對面的鄰居，應該去過十幾次了，一直沒評價，但因為今天餐點吃起來終於沒那麼重鹹，搭配原本就好喝的啤酒，全部都變得更讚了！ 趕快來留個評價，希望可以維持哈哈😆,"I am a neighbor opposite and I should have been to a dozen times. I have never evaluated it, but because the meals today are not so salty, and the beer that was originally delicious has become even better!Hurry up and leave a evaluation, hoping to maintain haha"
"🌟有加收一成服務費🌟
🌟低消/ 平日250 假日500🌟五、六算假日喔～
🌟有提供外帶 500ml瓶裝/2L大罐裝🌟

店內整體昏暗又明亮，總之就是恰到好處，跟普遍酒吧一樣，店內飲酒環境偏吵雜，跟店員講話可能就要用「夜店式社交法」（就是要叫破喉嚨？）🤣🤣

可能因為位在內湖區的關係，店內客人都是比較偏家庭式感覺，有老有小，有少有壯，有歌也有妹☺️ 因此來這邊飲酒也會蠻安心的，儘管交通對市區人來說，離捷運站有點距離，較不方便。

店內座位大致有分三區：吧台、跟用餐的一般座位區，以及包廂式的矮桌區，但整體空間完全是開闊的，無隔間的。

前一週路過有來詢問一次，這週實際進店又是完全不同的店員，服務都很好很親切

美中不足的是，店內廁所僅有一間🙃店內廁所設置 很不適合酒吧，男女共用到沒什麼問題，但感覺就是不太符合店內用餐客人的數量(?) maybe~~~

這是一間可以一再來訪的酒吧，儘管收費標準較市區酒吧高出一點點，但無奈他是沙漠中的綠洲，黑暗中的明燈啊！

總結：
我決定下次平日時，推著輪椅帶我那位；說要睡覺都不睡覺，都在假裝睡覺的失智阿嬤來🤣","费Capyteful to charge a service fee 收
5 Low consumption/ usually 250 holiday 500🌟 5 or six counts of holidays ~
M There is a 500ml bottle/2L large cans 🌟

The overall as a whole in the store is dark and bright.

Perhaps because of the relationship in Neihu District, the guests in the store are more family -like feelings. There are old and small, little and strong, and there are songs and girls. For people, it is a little bit distance from the MRT station, which is more inconvenient.

The seats in the store are roughly divided into three districts: bar tables, general seats for meals, and box -type dwarf tables, but the overall space is completely open and there is no compartment.

I passed by the previous week and asked once. This week, the actual entrance to the store is a completely different clerk. The service is very good and kind

The disadvantage of the beauty is that there is only one toilet in the store in the store. The toilet in the shop is not suitable for bars. There is no problem with men and women, but it feels that it is not in line with the number of guests in the store (?) Maybe ~~~

This is a bar that can be visited repeatedly. Although the charging standard is a little higher than that of the urban bar, helplessly he is an oasis in the desert, a beacon in the dark!

Summarize:
I decided to push my one with a wheelchair next time; when I said that I would not sleep, I was pretending that I was sleeping."
"不同於市區的繁雜, 掌門內湖的悠閒氛圍讓人更能享受好酒美食, 遇到球賽期間更是熱血沸騰! 常備酒款多達24種, 美女店員的熱情介紹完全不怕選擇困難. Cheers🍻 …","Different from the complexity of the urban area, the leisure atmosphere of the lake in the head of the lake allows people to enjoy good wine and food more. During the game, there are even 24 kinds of wine. 🍻 🍻 ..."
老實說，對酒館的餐點一般沒有太大期望，但沒想到從大菜到小點每道都吃得出店家的用心。除了餐點美味外，可選擇的啤酒類型多元豐富，長得像藝人的老闆娘也好客熱情。強力推薦！,"Honestly, there are generally not much expectations for the meal of the tavern, but I did not expect that every time from big dishes to small dots can eat the intention of the store.In addition to the delicious meals, the type of beer that can be selected is diverse, and the boss who looks like an artist is also very enthusiastic.Recommended strongly!"
"剛搬來的時候來過，那時候店裡面沒什麼人，特別舒服！

昨晚再次前往，人變多了、氣氛熱鬧，品質沒變！一樣好喝的酒，讚到不行的食物，大推披薩～

內湖有這樣的店，超級適合不想去市區人擠人、又想小小喝一杯的時候：）","I came when I first moved. At that time, there was no one in the shop, which was particularly comfortable!

Going again last night, people became more, the atmosphere was lively, and the quality did not change!The same delicious wine, praise the food that can not work, push the pizza ~

There are such shops in Neihu, which is super suitable for people who do not want to go to the urban area to crowd out, and want to drink a cup :)"
"推薦滷味拼盤超好吃！
服務人員人很好，內湖人喝酒好地方❤️","Recommended loquat platter is super delicious!
The service staff is very good."
