Original,EN
"雞排是古早味雞排，鹹香有味很好吃。

味道很香東湖的黑胡椒雞排

而且紙袋還有打洞，很加分！

不過生意太好，或是品項太多；加上只有老闆一個人，感覺忙不過來。等待時間真的太久。","Chicken steaks are ancient and early chicken steaks. The salty fragrance is delicious.

The black pepper chicken chop that tastes very fragrant

And there are holes in paper bags, which are very extra points!

However, the business is too good, or there are too many items; plus only the boss is alone, I feel that I can't be busy.The waiting time is really too long."
幹太強了👍我愛上了👍甜不辣一定要的。,Gan is strong. I fall in love with sweetness and not spicy.
"目前點過地瓜 雞排 雞翅 雞塊 雞腿，全部都在水準之上，價格也很有競爭力；雖然店面外觀稍嫌粗糙，卻能在食物包裝上、在食物本體上接收到老闆有一套美味兼具衛生標準的堅持
很猶豫要不要給大推薦，但老闆真的很優秀，我已經做好要更早預約的準備了","At present, the sweet potato chicken row chicken chicken chicken legs are all above the standard, and the price is also very competitive; although the appearance of the store is slightly rough, it can receive a set of delicious and delicious sets of boss on food packaging and food body. Persistence with hygiene standards
I was hesitant to recommend big recommendations, but the boss is really excellent. I have done ready to make an appointment earlier."
好吃的炸雞.雞排.薯角，但客人很多 通常我會點餐後再來拿，不然要等30分鐘左右,"The delicious fried chicken. Chicken steak. French fries, but many guests usually come to get after ordering, otherwise they have to wait about 30 minutes"
"價格親民份量足
雞排好吃，但薯條跟甜不辣炸到太硬了不好吃","Price and people are sufficient
The chicken chop is delicious, but the fries and sweetness are not spicy too hard, it’s too hard, it’s not delicious"
卡啦炸雞類都很棒，雞塊是雞腿排那塊，忙碌時放有點久才吃也依然很脆，不會軟掉。有時人很多建議先電話預約詢問需等待時間，時間到再去拿。,"The fried chicken is great. The chicken nuggets are the chicken legs. It is still crispy for a long time to eat it for a long time, and it will not be softened.Sometimes many people recommend calling for an appointment to ask for time, and time to get it."
"一開始就問會不會等很久，說二十分鐘就好
結果後來只是暫離去隔壁拿菜，回來的時候，剛好有聽到有客人剛來在問銀絲卷怎麼樣怎麼樣，結果後來她竟然先拿到餐（不只一位比我慢點餐的客人先拿到餐）
等了大概四十幾分鐘，好吃的話真的很願意等，但就算這樣，出餐還是應該要有先後次序 ==","At the beginning, I asked if I would wait for a long time, and it would be good to say 20 minutes
As a result, I just left the food next door. When I came back, I just heard a guest who just came to ask how the silver roll was. As a result, she even got the meal (not only a guest who ordered the meal slower than me. Get the meal first)
After waiting for about forty minutes, if you are delicious, you really want to wait, but even so, there should be a sequence of meals =="
餐點好吃，老闆親切,"The meal is delicious, the boss is kind"
"雞排好吃 調味很香
肉質軟 不柴不乾 肉厚
紙袋上有透氣孔
拿回家不至於會軟爛
還是有脆度
等候時間約7~8分鐘","Chicken steak delicious and seasoning
Soft meat, no dry, meat, thick meat, thick meat
There are breathable holes on the paper bag
It won't be soft and rotten if you take it home
Still crispy
Waiting time is about 7 ~ 8 minutes"
"這間是我吃過最好吃的雞米花
▄█▀█●给跪了
食材也很新鮮 ，沒時間等可以先打電話定  *\(^o^)/*
職人精神 讚～   (＾▽＾)","This is the best chicken rice I have ever eaten
█▄█ ● Kneel
The ingredients are also very fresh, you can call first *\ (^o^)/ *
Gover's spiritual praise ~ (▽ ▽ ＾)"
