Original,EN
"意外發現藏在巷弄中的氣氛小店～
復古風～音樂不會太大聲（這個很重要）

黑巧克力熔岩布朗尼超好吃！
身為巧克力和甜點控的我給滿分💯
難得吃到我滿意的～

對咖啡比較沒研究，平時也沒在喝，只能說喝起來順口（我點的是中焙瓜地馬拉什麼的）

下次要來試看看鹹派和茶～
騎車沒辦法喝酒

～～～下方為二訪此店的評價～～～

香蕉熔岩布朗尼依然沒讓我失望！
只是被我拍的不怎麼好看而已XD

烟肉洋蔥鹹派皮酥，內餡味道足～
內餡口感偏濕潤，可能是洋蔥的關係（？）

鮮奶茶中規中矩，無糖的喝起來不會水水的～","I accidentally discovered the atmosphere hidden in the alley ~
Retro style ~ music will not be too loud (this is important)

Dark chocolate lava Browni is so delicious!
As a chocolate and dessert, I give full points 💯
It's rare to eat me satisfied ~

I do n’t study coffee, and I usually do n’t drink it. I can only say that it ’s smooth (I ordered the roasted melon Malan or something)

Next time, try to see the Xianpai and Tea ~
There is no way to drink cycling

~~~ The evaluation of the second visit to this shop below ~~~

Banana lava Brony still didn't disappoint me!
It's just that I was shot very well. XD

Smoke meat and onion are crispy, and the filling is sufficient ~
The filling taste is wet, which may be the relationship between the onion (?)

Fresh milk tea is satisfactory, sugar -free drinking will not drink water ~"
"很特別的咖啡廳，很晚還能有聊天的地方很棒
提拉米蘇值得一式","Very special cafes, there is a great place to chat very late
Tiramisu is worth the one"
偶爾路過想找個地方坐坐，看到這家有點特色的小店，忍不住好奇的進去了。咖啡豆不差，但手沖的溫度，粗細，速度感覺有點落差，枉費了好豆子。鹹派食材不錯，只是調味就是走時下的健康風吧，除了咬到培根，其他幾乎都沒味道，其實鹹派的拿捏比甜點困難多了。店家有酒單，應該是以酒為主吧，不過以喝酒來看，音響又蠻簡單的,"Occasionally passing by looking for a place to sit and seeing this small shop, I can't help but enter.Coffee beans are not bad, but the temperature, thickness, and speed of the hand rushing feel a bit gap, and it takes good beans.Xianpai ingredients are good, but the seasoning is the healthy style of the moment. Except for biting the bacon, there are almost no other flavor. In fact, the grasp of Xianpai is much more difficult than desserts.The store has a wine list, it should be based on wine, but in terms of drinking, the sound is quite simple"
"無意間路過的巷弄小店，給人大大的驚喜！
一踏進門看到店裡的擺設與氛圍，就有預感來對地方了（尤其喜歡地上的花磚圖案，太美了）
甜點點了熔岩巧克力，濃郁的大人風味、搭配咖啡太對味了，讓人期待再回訪☺️","Lane shops passing by inadvertently giving people a lot of surprises!
As soon as I step into the door to see the furnishings and atmosphere in the store, I have a hunch to the place (especially the tile pattern on the ground, it's so beautiful)
Dessert ordered lava chocolate. The rich adult flavor and coffee are too right to make people look forward to returning to visit ☺️"
"非常有老靈魂的咖啡館，暗藏在內湖的小巷，不限時間且營業到晚上11點，TIE CAFE古典風格的裝潢擁有獨特魅力，絕對是內湖必推的深夜咖啡廳。

偶爾想遠離城市的喧鬧的朋友，非常推薦可以來這裡坐坐，就連今天週六的晚上也包場🤣

TIE CAFE 的風格優雅又古典，店內播放著西洋老歌，很有復古氣息，讓人突然一股感動湧上心頭，彷彿走入舊時光隧道，被吸進去就出不來了！

來到這裡看到有特別推薦虹吸咖啡，忍不住就加了$50選了好喝的虹吸咖啡，老闆還特別提醒要等他溫度稍微降一點，等咖啡上的白煙漸漸消散，再喝的時候風味就有不同層次的感受！

甜點老闆也是很細心的準備，我們點了可麗露老闆還特別提醒要熱10分鐘之後再吃風味更佳！這裡的每一個角落都別出心裁，特別是走入廁所的時候，更感覺別有洞天！","The cafe with very old soul is hidden in the alley of Neihu. It is unlimited and open until 11 pm. The TIE CAFE classic style decoration has a unique charm. It is definitely a late -night cafe that Neihu must be pushed.

Occasionally I want to stay away from the noise of the city, I recommend coming here to sit here, and even the evening of this Saturday on Saturday 🤣

The style of Tie Cafe is elegant and classic. The old Western songs are played in the store. It is very retro. It makes people suddenly move to my heart, as if walking into the old time tunnel.

I came here to see that there were specially recommended siphon coffee, I couldn't help but added $ 50 to choose the delicious siphon coffee. The boss also reminded him to wait for his temperature to fall a little bit. The flavor has different levels of feelings!

The dessert boss is also very careful. We ordered the boss of Ke Lilu and reminded it for 10 minutes to eat the flavor.Every corner here is ingenious, especially when walking into the toilet, I feel that there is no hole!"
提拉米蘇超好吃～很大人的口味😛，已外帶非常多次,"Tiramisu is delicious ~ It has a lot of adults, and has taken a lot of take -off"
隱居巷弄的專業咖啡，是靈魂偶爾可以放鬆的秘密基地，推單品、提拉米蘇、可麗露、鮭魚派,"Professional coffee in seclusion alleys is a secret base that can occasionally relax the soul. Pushing items, Tiramisu, Corella, and Salmon"
"這裡的咖啡好好喝，大推
還有可愛的鳳梨酥讚讚","The coffee here is delicious, push a lot
And the cute pineapple crispy praise"
"⭕️派、提拉米蘇超好吃。特別是派，太道地的讚了。
⭕️位在三總附近，隱沒在住宅區的咖啡廳。十分有特色。來的應該多是熟客。
⭕️防疫期間，店裡的規定滿多的，有點小複雜。店主都會寫得很詳細。一進門口時，服務人員也會講清楚店家的規定，挺好的。

⭕️是一間還會想再回訪的店。
==============
⭕️112/1/2二訪
⭕️店內放著復古的音樂，聽到沈雁的""一串心""，想到她前2年已過世的消息，不勝唏噓。店裡放著復古的音樂，4、5、6年級生應該會很有熟悉感。
⭕️今天點了冰滴200元、利茶170元和伯爵茶口味的巴斯克乳酪，可惜吃不下鹹派了，下次再來吃。","米️ Pats and Tiramisu are delicious.Especially faction, Pacific Land praised.
近️ 近 附 ⭕ ⭕ ⭕ ⭕ 位 位 位 ⭕ ⭕ ⭕ ⭕ ⭕ ⭕ ⭕ ⭕.Very distinctive.It should be more cooked customers.
店️ During the epidemic prevention period, there are many regulations in the store, a little complicated.The owners will write in detail.At the entrance, the service staff will also explain the rules of the store, which is good.

想️ is a shop that I want to return to visit again.
=============
/️112/1/2 Views
古 ️ The rest of the shop was retro music and heard Shen Yan's ""a series of hearts"". Thinking of the news of her death in the past two years, she was sighing.There are retro music in the store, and grades of grades in the 4th, 5th, and 6th grades should be familiar.
滴️ Today I ordered Basque cheese with 200 yuan, 170 yuan in Licha, and Earl tea flavors. Unfortunately, I ca n’t eat it. I ’ll eat again next time."
"每次騎車經過都很好奇，上一次跑來忘了先確認公休日撲空，今天出門補貨採買前，先確認有開門就來了😍

一開門映入眼簾的，是造型紳士的先生和整間復古的回憶：王祖賢照片、轉盤電話☎️、舊式檯燈、小時候的桌椅、黑膠唱片⋯⋯靜謐環境播放著耳熟能詳的懷舊歌曲，很舒服放鬆的環境。

今天點的是利茶、手沖-輕舞花漾、可麗露、鹹派-鮭魚口味。

利茶：顏色看起來像灰綠色喝起來有淡淡抹茶味道，但沒有抹茶的澀感，讓本來因為澀口感不愛抹茶的我，忍不住多喝幾口。（上桌建議馬上喝，因為不燙口）

手沖：有不同程度烘培的選擇，今天選擇的雖然是淺培，但沒有以前喝的淺培手沖那麼酸澀，重點是杯子好漂亮～

可麗露：老闆很貼心的提醒不要切開，因為會影響口感，外酥內軟的口感，真的不要切啊！如果是好朋友或家人，建議直接分食就好。

鹹派：口味和外面的鹹派比起來，算是清淡口味、不會過鹹、也不像外面的加熱完有大量的油溢出，最特別的是有毛豆欸😬，派皮很酥，整體我是喜歡吃的。如果喜歡重口味的可能會不愛。

今天是假日，騎車來有停車格～因為在巷子裡，開車真的不建議。位置不算多，預定一下可能比較好（但我沒問能不能預定🤣）

PS防疫期間全程配戴口罩，所以不能遵守喝完咖啡，必須戴上口罩聊天的人就別來亂了，我個人是覺得很安心啦！","I was curious every time I went through the bicycle. The last time I ran forgot to confirm that the public holiday was on the day. Before I went out to replenish the purchase today, I confirmed that there was a door open.

As soon as the door is open, the gentleman's gentleman and the whole retro memory: Wang Zuxian photos, turntable calls ☎️, old table lamps, tables and chairs when childhood, vinyl records, the quiet environment is playing well -known nostalgic songs, very comfortable Relax environment.

Today, it is Lida, Hand Chong-Light Dance Flowers, Cocli, Salt-salmon flavor.

Li Tea: The color looks like a gray -green taste that has a light matcha flavor, but there is no astringent feeling of matcha, so that I who had not loved matcha because of the astringent taste couldn't help drinking a few more mouthfuls.(It is recommended to drink immediately, because it is not hot)

Hands: There are different degrees of baking options. Although the selection today is shallow, but not as sour as the shallow hand of the previous drink, the point is that the cup is beautiful ~

Ke Lilu: The boss is very intimately reminded not to cut it, because it will affect the taste, the soft and soft texture, really don't cut it!If you are a good friend or family, it is recommended to split directly.

Xianpai: Compared with the salty faction outside, it is a light taste, no salty, or a large amount of oil overflow. I like to eat.If you like heavy taste, you may not love.

Today is a holiday, there is a parking grid for cycling ~ Because in the alley, it is really not recommended to drive.There are not many positions, it may be better to book it (but I don’t ask if I can book 🤣)

During the PS epidemic prevention, wearing a mask during the whole process, so you ca n’t follow the coffee. Do n’t mess up with people who have to wear a mask. I personally feel at ease!"
