Original,EN
MY9最專業的酒商，種類眾多最齊全，店內寬敞，時尚風格，環境乾淨，需要甚麼來這找就對啦，服務優質，顧客至上，大家趕快來。,"My9's most professional wine merchants have many types of wine merchants. They are spacious in the store, stylish style, and clean environment. Just look for it. The service is high -quality, the customer first, everyone comes."
"消費紀錄
2024/01/06-西班牙金星啤酒龍年紀念禮盒
----------
透過買酒網Line@預定商品，到場直接跟服務人員取貨~讓我快速取貨&付款。","Consumption record
2024/01/06-Spanish Venus Beer Dragon Memorial Gift Box
-----------
Through buying wine network LINE@scheduled products, I will pick up the goods directly with the service personnel ~ Let me pick up the goods quickly."
服務態度非常熱情，金門訂購收到貨，包裝完整且精美，還附贈提袋，送禮自用兩相宜，推薦～💕 …,The service attitude is very enthusiastic. Golden Gate ordered to receive the goods. The packaging is complete and exquisite. It is also attached to the bag.
第一次來買酒網門市參加品酒會，空間寬廣華麗，品項多，而且有不少珍稀品。,"For the first time, I bought wine network stores to participate in the wine tasting party. The space is broad and gorgeous, with many items, and there are many rare products."
"酒類豐富環境舒適，售貨人員服務專業及態度親切
非常值得推薦的商家，請記得找Megan喔～","The wine is rich in environment and comfortable, and the service professionals and attitudes of the salesperson are cordial
Very recommended merchant, please remember to find megan ~"
品項齊全，服務態度好！,The items are complete and the service attitude is good!
不是很懂酒，但是看起來有點樣子。,"Unable to know how to wine, but it looks like how it is."
逛起來很舒服的一間店，空間寬敞、明亮。,A very comfortable shop is spacious and bright.
我是使用網路購買，出貨速度快，包裝完整，還用冷藏出貨，價格便宜，未來還會再回購。,"I buy it on the Internet, the shipping speed is fast, the packaging is complete, and it is shipped with refrigeration. The price is cheap. I will repurchase it in the future."
"FB就可以訂貨非常方便
小編回應和出貨都迅速細心
是疫情期間安心補貨的好管道
大推","It is very convenient to order in FB
Xiaobian responded and shipped quickly and carefully
It is a good channel for replenishment during the epidemic situation
Push"
服務很好，令人滿意的購物體驗，謝謝,"The service is very good, the satisfactory shopping experience, thank you"
