Original,EN
第一次來，裡面的人員（還是老闆？）很友善親切，菜色蠻多元，應該算台菜。菜很香很好吃，蠻下飯的，個人喜歡他們的宮保雞丁。另外海菜因為很少吃到，這邊能點到，覺得很新奇。環境乾淨整潔，加上很低調，所以目前客人還不多，五星推薦。,"For the first time, the staff (or the boss?) It is very friendly and kind. The dishes are quite diverse.The vegetables are very delicious and delicious. I personally like their Gongbao chicken.In addition, because the sea cuisine is rarely eaten, I can order it here, and I feel very novel.The environment is clean and tidy, and it is very low -key, so there are not many guests at present, and the five -star recommendation."
"餓死都不會再來
菜色口味普通
一堆菜都要預訂
附圖第一張跟影片是老皮嫩肉
上桌就先嚇傻
根本就是一堆豆腐泡在油裡
結果詢問店員
店員也不知道那是什麼
回去問了菜口
之後答覆說那不是油 是滷汁？？？？？？？
我真的傻爆眼
完全看不出來這些油亮透明液體跟滷汁有什麼關係
我還是相信他試喝了一點
就是油⋯沒有別的了

然後蒜頭都爛這樣了也在入菜
照片中的兩顆蒜頭來自兩道不同的菜

高麗菜就是高麗菜
還好有加入胡蘿蔔絲
比水煮的稍微有味道一點

蔥爆牛肉味道還行
但牛肉偏硬而且沒有入味

蔥爆小捲跟鹹豬肉也是普通水準
算是無雷的菜

收了服務費
除了點餐上菜
從頭到尾店員都在菜口聊天玩手機跟看奧運轉播
也不會關心用餐感受口味等等

綜合以上
完全不推薦
一分都不想給
不會再來
沒來過的真的不需要來
望周知","I won't come again if I starve to death
Normal dishes
A bunch of dishes must be booked
The first picture with the picture is the old skin tender meat
Scared stupid when you serve
It's simply a bunch of tofu in the oil
Ask the clerk
The clerk doesn't know what it is
Go back and ask the vegetable mouth
After that, it is not that the oil is the marinade?IntersectionIntersectionIntersectionIntersectionIntersectionIntersection
I'm really stupid
Can't see what these oily shiny and transparent liquids have to do with marinade
I still believe he tried to drink a little
It's oil, there is nothing else

Then the garlic is rotten.
The two garlics in the photo come from two different dishes

Kaga cuisine is Korean cuisine
Fortunately, add carrot silk
It is slightly more delicious than boiled

The flavor of the beef flavor is okay
But the beef is hard and does not taste it

Onion burst small rolls and salted pork are also ordinary standards
It is a thunderless dish

Get service charges
In addition to ordering and serving
From the beginning to the end, the clerk chats with the vegetable mouth to play mobile phones and watch the Olympic broadcast
I will not care about dining, feel taste, etc.

Comprehensive above
Not recommended at all
I don't want to give it a point
Will not come again
I really don’t need to come
Well -known"
轉角私廚是一個家聚、朋友聚餐非常舒服的環境，餐點、擺盤、服務都非常到位！每一道餐點都很美味，視覺、味覺的饗宴！,"The corner kitchen is a very comfortable environment for family gatherings and friends to dinner. The meals, dishes, and services are very well in place!Every meal is delicious, visual and taste feast!"
"超級非常用心，老闆有很多漁船，所以可以讓你在這裡吃好幾餐喔，都不重複。

裡面有非常多特殊的食材，頂級的食材，很多創意好吃的料理","I am very attentive. The boss has a lot of fishing boats, so you can let you eat several meals here, and you don't repeat it.

There are many special ingredients, top ingredients, and many creative foods"
已經第二次來轉角私廚料理，廚師好手藝外，還真的兩次都讓我們驚艷，真的可以變化出很多菜色，也讓大家都吃飽飽喝飽飽，而且這邊包場很舒服，場地寬闊外，隱密性也非常足夠，重點還可以唱歌，可以不需要找續攤場所。,"I have come to the corner for the second time private kitchen cuisine. Except for the chefs, the chefs are really stunning twice. It can really change a lot of dishes, and everyone is full. In addition, the venue is wide and the secret is very sufficient. The focus can also sing, and there is no need to find a place for renewal."
"牛排洋菇醬汁好吃，搭配口感滿舒服
螃蟹新鮮鮮甜","Steak ocean mushroom sauce is delicious, full of taste and comfortable
Crab fresh and sweet"
"在朋友的安排下，吃貨團今天來到轉角私廚嚐鮮。晚餐時間都是包場，$30,000最低消費。有較固定的套餐形式但也可以為客人量身訂作沒有上限，。

老闆是一個非常熱情好客的人，他本身也是侍酒師，所以今天晚上除了介紹菜以外，他也給我們推薦了許多搭餐的葡萄酒，重點是酒的價格都非常的實惠，根本就是開餐廳交朋友。

店家有自己的漁船，每天在龜吼漁港進貨，把最好的魚貨先留給私廚，再來是龜吼的兩家自己家的海鮮餐廳，再來是供貨給大盤商。所以這家餐廳的食材真的是讓我有驚艷到。

許多的菜色都是手工自製的，看起來好像在別的地方都吃過，但是一入口就知道不一樣。就像第一道涼菜的海菜，就是我吃過最好吃的海菜；刈包的麵皮也是手工做的，超級無敵大，焢肉的香味也跟一般的不一樣。

現在是三點蟹的季節，所以有兩道螃蟹，還有一道無敵大的菲律賓海蝦，比我的臉還要長，聽老闆說這在台灣是只有他們家才有的。

菜吃完酒喝不夠，一直開一直開，一直喝到快12點🤣。雖然是一家新開的私廚，但是老闆一開始的定位就是要做不一樣的私廚。今天也確實讓我們吃出他的想法不是野心，而是具體的實踐，我們當下立馬決定在11月要再來一次慶生會。老闆也說會給我們一個完全不一樣的餐點，到時候再來考驗老闆的功力。

推薦！","Under the arrangement of a friend, the food group came to the corner's private chef to try something new today.Dinner time is all chartered, the minimum consumption of $ 30,000.There is a relatively fixed package form, but there is no upper limit for guests.

The boss is a very enthusiastic and good guest. He is also a sommelier, so in addition to introducing vegetables tonight, he also recommends many wines for meals. The focus is that the price of the wine is very affordable. Make friends.

The store has its own fishing boat, which is purchased at the turtle roar fishing port every day. The best fish goods are left to the private kitchen first, and then the two seafood restaurants of Turtle Roar are supplied to the market.So the ingredients in this restaurant really surprised me.

Many dishes are handmade. It seems to have eaten it elsewhere, but I know it is different at the entrance.Just like the first cold dish, it is the best sea vegetables I have ever eaten; the noodles of the bag are also made by hand, super invincible, and the fragrance of the meat is different from ordinary.

Now is the season of three -point crab, so there are two crabs and a Philippine sea shrimp that is invincible. It is longer than my face. Listening to the boss said that this is only available in Taiwan.

After eating the vegetables, drinking is not enough, keep it all the time, and drink until 12 o'clock.Although it is a new private kitchen, the boss's position at the beginning was to make different private chefs.Today, it is true that we have to eat his thoughts is not ambitious, but specific practice. We immediately decided to have a celebration meeting again in November.The boss also said that he would give us a completely different meal, and then test the boss's skill.

recommend!"
最強海鮮加上最強主廚料理，幸福滋味滿滿滿。,The strongest seafood and the strongest chef dishes are full of happiness.
"爐邊會私人包場聚餐，16人圓桌形式，可因應兩桌亦可小桌等彈性。主打是來自龜吼漁港直送的海鮮料理。

送上茶水之後，開胃菜是泰式酸辣涼拌中卷，香料搭配適中；接下來是啤酒蝦，不過度調味吃得到鮮蝦本味與鮮甜；隨著酒過三巡，正需要熱騰騰的招牌炸花枝排與烤雞翅的油脂香氣來跟威士忌搭配；緊接而來的彈牙的炒松阪豬大家也是吃得津津有味。

主食由老闆自己特製的滷控肉（真的軟爛而香味迷人）搭配酸菜、花生粉以及芫荽組成的獨家刈包，滿足感十足！當需要兩大盤才裝得下的野生石斑上桌，肉質厚實而口感鮮嫩，真正感受到店家主打的實力與誠意；在爽脆的烤蔬菜後，沙茶香炒花蟹/三點蟹再次為今晚聚餐帶上高潮。最後以什錦海鮮粥以及水蜜桃奶酪做個完美的Happy Ending。","The furnace side will have a private packing dinner, and 16 people are round tables, which can also be elastic on the two tables.The main is seafood dishes from the turtle roar fishing port.

After sending tea, the appetizer is a Thai hot and sour cold roll, and the spice is moderate; the next is beer shrimp, but it can be seasoned and eats fresh shrimp flavor and sweetness. The signs of fried flower branches are matched with whiskey with the oil aroma of roasted chicken wings; the elastic frying Sakura pigs that come immediately are also delicious.

The staple food consists of the owner's own special halogen -controlled meat (really soft and fragrant and charming) with sauerkraut, peanut powder and 芫荽 芫荽 主 主 主 主, full of satisfaction!When the two large markets need to be installed, the wild grouper is on the table, and the meat is thick and delicious. It really feels the strength and sincerity of the shopkeeper. Cruise on dinner tonight.Finally, a perfect Happy Ending with the Assorted Seafood Porridge and Monatoscopy."
"本次無法給細項評分，因為沒有入內用餐，門口用一個立牌說今天已經被包場下來了，所以不對外開放，因此建議要來用餐的人一定要先致電過來詢問是否還有座位，避免跟我一樣大老遠跑過來結果白跑了一趟！
從外面看進去有一大很大的螢幕播放著電視感覺氣氛真的還蠻不錯的，尤其看球賽一定非常的爽快！
如果你是從北市中心坐公車過來的話，可以坐南京幹線坐到潭美公園走過來大概5分鐘左右，這邊停車不會不方便附近有蠻多停車場的，但是只需要走一小段路。","This time, I cannot give the details, because I did not enter the meal, and the door was used at the door that it has been submitted today, so it is not open to the outside world. I ran over as I was like me and ran away!
Looking at it from the outside, there is a big screen. The television feels that the atmosphere is really good, especially when watching the game is very refreshing!
If you come from the bus from the center of Beishi, you can take the Nanjing trunk line to Tanmei Park for about 5 minutes. The parking here is not convenient to have a lot of parking lots nearby, but you only need to take a small section."
