Original,EN
星期六前往，中午時段是11至17點前往，座位全滿坐，費用250元，有茶包及咖啡包可供沖泡，可自行帶點心前往，工作人員會穿插歌曲輪唱，服務不錯。初訪覺得音響不錯舞池大小中等，廁所二間較小悶熱，大致還不錯，提供喜歡唱歌歌舞人員前往參考。,"Go on Saturday, from 11 to 17 o'clock, the seats are full, the cost is 250 yuan, there are tea bags and coffee bags for brewing, you can bring snacks by themselves. The staff will pass the song and sing, and the service is good.The first visit feels that the audio is good in size, and the two toilets are smaller, which is roughly good. It provides person who likes singing and singing and dances to refer to it."
"環境明亮寬敞,音響效果好,有舞池可跳舞,愛麗絲DJ很親切服務很好🎉 …","The environment is bright and spacious, the audio effect is good, there are dance programs to dance, Alice DJ is very kind service, very good ..."
"環境整潔舒適,餐點好吃,服務情切~~","The environment is neat and comfortable, the meals are delicious, and the service is affectionate ~~"
"環境乾淨整潔，空間也大，音響效果好，服務人員親切，尤其是DJ愛麗絲,能唱能跳，一個人來也好玩！","The environment is clean and tidy, the space is also large, the sound effect is good, the service staff is kind, especially the DJ Alice, can sing and dance, it is fun to come alone!"
新冠疫情期間，大家都謹慎聚會活動。也許悶太久了，幾位好友來熟悉的地方吃飯唱歌，還不錯喔！,"During the new crown epidemic, everyone was cautious.Maybe it's been too long, and a few friends come to eat and sing where they are familiar with. It's not bad!"
唱歌跳舞聊天聚會的好地方😀⭐😀⭐😀,A good place to sing and dance and chat party 😀⭐😀⭐😀
影視音響效果特佳！廚師燒的一手好菜！平價親民且老闆娘美豔歌舞雙絕！,Film and television audio effects are good!The chef is good for good dishes!Available and loved the people and the boss's beautiful song and dance!
"親切舒服的休閒空間。
唱歌、跳舞都自在。","Careful and comfortable casual space.
Singing and dancing are free."
是一個喜愛唱歌的好地方,Is a good place to sing
愛麗絲DJ超級親切服務好😀,Alice DJ super friendly service 😀
環境整潔舒適～適合好友家族公司團體聚會的好地方！,The environment is neat and comfortable ~ suitable for a good place for friends family company groups!
"場地乾淨明亮  服務親切
歌多 麥好唱
食物也好吃   很盡興！","Clean and bright venue service
Sing Duo Mai good singing
The food is so delicious!"
附近停車不方便，場地、音響差強人意，白天出入單純，晚上就不知道了。,"Parking nearby is inconvenient, the venue and audio difference are unsatisfactory, and it is simple to enter and exit during the day. I don't know at night."
之前聚會過～環境還不錯,I have gathered before ~ ​​the environment is not bad
乾淨明亮，沒有煙味。,"Clean and bright, no smell of smoke."
什麼都好，就是DJ的態度很不好！,"Everything is good, that is, DJ's attitude is not good!"
親切的老闆娘跟友善的櫃台妹妹。,The friendly boss lady and the friendly counter sister.
招待親切、環境清潔。,Enrollment and clean environment.
歡樂唱歌好地方,Happy Singing Place
