Original,EN
"價格偏高，服務滿好的，店員也都很熱情
食物給4🌟，服務5🌟，環境5🌟，廁所也給5🌟，價格4🌟，所以決定整體還是給5🌟
當天跟朋友一起去，兩個人一共點了四樣菜
🌀麻油雞香蔥燉飯
燉飯蠻不錯的，飯量也算蠻足夠不像圖片上看到感覺有點少那樣～雞肉軟嫩好吃，燉飯的口感就是想像得到的味道

🌀金沙雞翅
有點忘記名字反正就是金沙口味的，有四隻雞翅四隻雞腿，這點個人覺得很有誠意！！！喜歡吃辣的人可以嘗試看看辣的，店員介紹時有說，可以再問問看！

🌀很多菇菇的前菜忘記叫什麼可以問一下
這樣非常不錯！！！聽說是熱門的品項，當天平日晚上去還有所以就點了😆喜歡香菇類的人一定要點！好像有加什麼調味醬之類的整體口感有點酸（不是壞掉一定是醬料）個人蠻喜歡吃酸的所以也能接受～

🌀女生必點松露薯條
這個真的是蠻意外的好吃！！！！看了評論很多都說薯條真的很好吃想說薯條能好吃到哪裡結果真的很棒⋯🥹🥹現在有點想念那個味道了～冷掉也很好吃喔！

飲料都偏貴，不過偶爾小嚐一下未嘗不可。

店員很熱情，一去就馬上有人來接待，也有詢問是否需要介紹菜單等等，總之都非常友善也很熱情盡責！！

最後要稱讚的一點是廁所真的非常乾淨也很漂亮，廁所內也有放牙線棒真的是10000000分貼心太喜歡了！之後有機會會再回訪的🩷","The price is high, the service is good, and the clerk is also very enthusiastic
The food is given 4 服务, the service 5🌟, the environment 5🌟, the toilet is also 5🌟, the price is 4🌟, so the overall decision is to give 5🌟
I went with my friends that day, and the two ordered a total of four dishes
Stewed chicken onion stewed rice
The stewed rice is pretty good, and the amount of rice is not enough to see it as if it feels a bit less ~ chicken is soft and delicious. The taste of stewed rice is the taste of imagination.

🌀 🌀 🌀 🌀 🌀
A bit forgets the name anyway, it is Sands. There are four chicken wings and four chicken legs. I personally feel very sincere!IntersectionIntersectionThose who like spicy food can try to see the spicy one. When I introduce it, the clerk said, you can ask again!

菜 Forget what the previous dishes of mushrooms can forget what you want to ask
This is very good!IntersectionIntersectionI heard that it is a popular item. On the day of the night, I would like to order people who like shiitake mushrooms!It seems that there is any overall taste such as adding a seasoning sauce (not broken must be sauce) Personally I like to eat acid, so I can accept it ~

薯 Girls must order truffle potato strips
This is really surprisingly delicious!IntersectionIntersectionIntersectionAfter reading the comments, I said that the fries are really delicious. I want to say where the fries can be delicious. The result is really great.

Drinks are expensive, but occasionally you can taste it.

The clerk is very enthusiastic. When you go, someone will receive it immediately, and you also ask if you need to introduce the menu and so on. In short, they are very friendly and very enthusiastic!Intersection

In the end, it is to be praised that the toilet is really clean and beautiful. There is also a dental floss stick in the toilet. It really likes 10000,000 points!After that, I will have the opportunity to return to the visit."
"喔，東西好貴，義大利麵莫名其妙400起跳，大概有200都是店租跟裝潢吧。
點了鮭魚排芥末義大利麵，鮭魚排是很大塊，但芥末的味道真的非常不搭，我原本以為是黃芥末（抱歉我整個沒看清楚菜單名稱）結果是綠芥末是嗆的。義大利人要生氣了吧= =
然後服務費說是清潔費我覺得好像比較合理，因為服務生除了上菜收空盤，完全不知道有服務什麼，菜都是丟上來之後馬上就跑，也沒巡桌看是否需要加水或者什麼服務。而且三個遇到的服務生，就一個女生收盤子的時候比較可愛有互動，其他上菜的時候臉都很臭。
當天剛好遇到包場，所以我覺得如果以包場來講氛圍是很不錯，現場駐唱的技巧跟音色也還可以。
餐廳主要還是菜色的口味，地瓜薯條的佐醬我覺得是最好吃的，其他食物就是看起來還有命名好像都很好吃，吃起來都很普，而且也不便宜。還好公司聚餐，不用我出錢。
對了，廁所非常乾淨漂亮，這點可以給與滿分的讚賞。","Oh, things are expensive, and the pasta is inexplicable at 400 jumps. About 200 are store rental and decoration.
I ordered the salmon voltage mustard and the pasta. The salmon row is very large, but the taste of the mustard is really very incompatible. I originally thought it was yellow mustard (sorry I didn't see the menu name) as a result.The Italians are going to be angry ==
Then the service fee said that it seems that the cleaning fee is more reasonable, because the waiter does not know what the service is on the disk, and run immediately after the dishes are thrown up. Serve.And the three waiters they encountered were more cute and interactive when a girl closed, and his face was stinky when he was serving.
I happened to meet the charter on the same day, so I think that if the atmosphere is very good in the charter, the skills and sound of the live singing skills are okay.
The restaurant is mainly the taste of the dishes. I think the sweet potato fries are the best. Other foods seem to have the names that are delicious, they are very uniform, and they are not cheap.Fortunately, the company dinner, don't use me to pay.
By the way, the toilet is very clean and beautiful, which can be appreciated by full scores."
"一入門就有笑容滿滿的服務人員招呼，空間感因為調高被大大放大，非常舒服，主打的炸雞調味很棒，炸花枝也很好吃，pizza、義大利麵🍝也都很棒，要離開服務員會跟著你，笑容滿滿的送你離開，怎麼會不開心？！
喔，開車來所以沒有喝到啤酒，下次搭捷運再來試試","As soon as I get started, there is a full smile service staff greeted. The sense of space is greatly enlarged because the adjustment is raised. It is very comfortable. If you want to leave the waiter, you will follow you and send you away with a smile. How can you be unhappy?Intersection
Oh, I did n’t drink beer when I drove, and I will try it again next time I take the MRT"
"店內的裝潢跟氣氛很不錯
到了用餐時間人漸漸變多也不會上餐太慢
點了炸物＜魷來魷去＞沾醬酸酸甜甜的很涮嘴
主餐點了_干貝蝦醬起司燉飯_＆_鮮蝦義大利麵_（名字都不正確 原諒我金魚腦）
燉飯的話蝦膏的味道很濃郁 主軸很明確 但是加上起司的話以主餐的份量來說會有一點點膩
會需要配著其他東西吃
義大利麵稍微辣辣的味道加上炸過的鱈魚香絲味道很特別👍👍
推推👌","The decoration and atmosphere in the shop are very good
When it comes to dining time, people will not get too slowly if they get gradually becoming too slow.
Ordered the fried object <squid to squid> The sour sauce is sour and sweet
The main meal is ordered_ dried scallop shrimp sauce cheese stew_ & _ fresh shrimp pasta_ (the name is not correct forgive me for the goldfish brain)
The taste of the shrimp paste is very strong in the stewed rice cream, but the cheese will be a little greasy in terms of the weight of the main meal.
You need to eat other things
The spicy taste of the pasta and the flavor of fried cod flavor is very special.
Push"
"平日晚上去 有訂位但是沒有訂位應該也有位子！
松露燉飯真的很好吃 然後楓糖雞翅也是目前吃過最喜歡的口味
煙燻鮭魚沙拉的鮭魚很多片 油醋醬也很提味
兩個人吃三份 加上生日招待的蛋糕超級飽～
而且生日還送一個拍立得 超喜歡😍
之後會回訪！！","There is a reservation on weekdays, but there should be a seat without a reservation!
Tulu stewed rice is really delicious, and maple sugar chicken wings are also the favorite flavor that has been eaten at present
Many slices of oily vinegar sauce of smoky salmon salad are also very flavorful
Two people eat three copies with birthday entertaining cakes are super full ~
And a birthday also gives a picture of standing very much 😍
I will return to visit later!Intersection"
"氣氛很好
干貝燉飯很好吃～
臭豆腐好吃
椒麻薯條也很好吃！

冷氣蠻冷的
怕冷的需要多帶一件外套～","The atmosphere is very good
Dry scallop stew is delicious ~
Stinky tofu delicious
Beaja fries are also delicious!

Cold and cold
If you are afraid of cold, you need to bring one more coat ~"
"一進門立即被挑高空間吸引，燈光恰到好處、很有聚餐喝酒的舒適氛圍。

酒類選擇頗多，菜單上的餐點名稱很有意思，為點菜過程增添不少樂趣～推薦：半熟蛋松露蘑菇燉飯和冷掉也好吃的松露薯條。

店內工作人員服務皆好，特別想謝謝「大君」細心、熱情且誠懇的服務，餐點介紹、上菜皆很專業，還另外帶我們至網美座位拍照，最後招待了提拉米蘇；臨走前不忘將朋友借放冰箱的飲料交還給我們。（同時協助代冰我們自行準備的蛋糕、適時送至餐桌 🌟）

整體而言，是開心的聚餐體驗喔～

#內湖大直區聚餐好去處","As soon as the door entered the door was attracted by the high space, the lights were just right, and there was a comfortable atmosphere of dinner and drinking.

There are a lot of wine choices. The name of the meal on the menu is very interesting, adding a lot of fun to the ordering process ~ Recommended: Semi -cooked egg -looping mushroom stewed rice and cold and delicious truffle fries.

The staff in the store are good. I especially want to thank the ""Dajun"" for your careful, enthusiastic and sincere service. The meals and meals are very professional. He also takes us to take pictures of the net beauty seats, and finally entertained Tiramisu; Before leaving, do not forget to return our friends to the refrigerator's drinks to us.(At the same time, assist the cakes we prepared by Dai Bing and send it to the table in a timely manner)

Overall, it is a happy dinner experience ~

#"
"覺得整個餐廳的裝潢很放鬆，但椅子坐起來還蠻不舒服的。也可能是業主的設計，不希望大家坐太久😂。
餐點是西式餐點，但融入很多的台灣的創意，譬如有鹹鴨蛋雞翅，鱈魚香絲入菜，開啟餐桌上破冰的話題。很棒😂 很適合在內科聚餐！","I feel that the decoration of the entire restaurant is very relaxed, but the chair is quite uncomfortable.It may also be the design of the owner. I don't want everyone to sit for too long.
The meal is a western -style meal, but it integrates a lot of Taiwan's creativity. For example, there are salted duck eggs and chicken wings, cod fragrant scent of the dishes, and opening the topic of ice breaking on the table.Great 适 is very suitable for dinner in the internal medicine!"
在Dcard上看到有人推薦，因此前來用晚餐。室內挑高、綠意盎然，搭配歐美音樂非常像在國外，輕鬆愜意。此次點了hot chili雞翅超級對味，多汁且香氣十足，會想嘗試其他口味！還有主食溫泉蛋松露燉飯、鮭魚芥末義大利麵，滿意想不到的好吃，芥末味很搭。甜點提拉米蘇使用柚子酒作為底，蠻特別～整體而言很推薦，會想回訪嘗試其他菜色！,"I saw someone recommended on DCARD, so I came to dinner.The room is high and green, with European and American music very much like abroad, easy and comfortable.This time I ordered the Hot Chili chicken wings to taste, juicy and full of aroma, and I would like to try other flavors!There are also staple foods of hot spring eggs and dew -stewed rice and salmon mustard.Dessert Tiramisu uses grapefruit wine as the bottom, which is quite special ~ It is recommended as a whole, you will want to visit other dishes!"
"非常好吃又氣氛很讚的餐廳
菜單品項很多，上菜很快，適合團體聚餐！
*每人低消500元

因為低消的關係所以點了三個口味的雞翅，特別喜歡花椒味～帶點小辣很好吃！
（今日口味排名：花椒麻麻>加勒比燒烤>避風塘）
雞翅的部位會比翅腿來得好吃，腿的部分明顯比較乾柴
主食干貝燉飯很讚！！！直接放了5大顆干貝
燉飯吃得到米心的口感，但是整體吃得出海鮮的鮮味，比起很多義大利麵店都來得好吃

很推薦，一定會二訪的餐廳
下次想要帶朋友一起嘗試他們家的啤酒
✨看起來也是寵物友善餐廳，這次用餐剛好碰到隔壁桌有帶寵物（是超可愛的哈士奇！寵物不用坐推車）
週日內湖店不用排隊，可以考慮這時間來～","Very delicious and great restaurant
There are many menu items, and the food is fast, suitable for group dinner!
*Each person eliminates 500 yuan low

Because of the low relationship, I ordered three flavors of chicken wings. I especially like the flavor of peppercorns ~ It is delicious with little spicy!
(Today's taste ranking: peppercorns Ma Ma> Caribbean barbecue> Fighting pond)
The part of the chicken wings will be delicious than the wings leg, and the part of the leg is obviously dry.
Stewed food stew is great!IntersectionIntersectionPut 5 large scallops directly
Stew rice can be eaten with rice heart, but the overall taste of seafood can be eaten, which is delicious than many pasta shops.

Recommended, the restaurant that will definitely visit the second visit
Next time I want to bring friends with their beer together
物 It also looks like a pet -friendly restaurant. This time, I just encountered pets with pets next door (it is super cute Husky! Pets do not need to take a cart)
There is no need to line up in the Inianhu shop on Sunday, you can consider this time ~"
