Original,EN
料理美味丶食材新鮮，美中不足是客人水準似乎過於低落，整間店大聲喧嘩無顧旁人倒無所謂，但用餐期間髒話連連，一直討論幼稚的漫畫，聽了就倒胃，嚴重影響用餐情緒！我想老闆遇到這些顧客也很無奈，但這用餐環境實在不適合帶小孩去。,"The delicious food is delicious, the ingredients are fresh, and the quality of the beauty is too low. It does not matter that the whole store loudly noisy does not care about others, but during the meal, we have been discussing naive comics during the meal.I think the boss is helpless, but the dining environment is really not suitable for bringing children."
"是一間很在地的居酒屋
看起來小小沒想到客人這麼多
炸雞軟骨好吃
炒青菜非常厲害 香氣逼人

店裡推薦的清酒香氣濃郁好喝
最棒的是貓咪都可以摸好溫馴","It is a very local izakaya
It seems that there are so many guests that there are so many guests
Fried chicken cartilage delicious
Stir -fried vegetables are very powerful and fragrant

The aroma aroma recommended in the shop is strong and delicious
The best thing is that cats can touch and tame"
因為RE紅包app介紹才知道這家店，裡面有一隻店貓叫黑咪，是一隻超級超級親人的貓，完全不怕人，也聽得懂人話，還會一句來一句去的跟人互動聊天，超級可愛的！喜歡貓貓的人來這邊吃飯一定超有趣的🤗,"I know this shop because of the introduction of the RE red envelope app. There is a shop that is called black Mi. It is a cat with a super -super loved person. Chat, super cute!Those who like cats come here to eat, it must be super interesting 🤗"
"店裡面有非常多隻貓，愛貓人士會非常開心，主動親人的貓大概兩隻，可能會忙著拍屁股沒空吃東西

餐點部分烏龍麵、香腸很喜歡，份量都還蠻滿意的，會再造訪的一家","There are a lot of cats in the shop. Cat lovers will be very happy. There are about two cats who actively actively relatives. They may be busy patting their butt no time to eat

Some oolong noodles and sausages like meals are very satisfactory."
"豬鼻豆腐外酥內軟超好吃，必點！炒烏龍、炒野菜超級入味，龍珠不硬、ㄧ夜干很香，很每道料理很用心！店貓坐檯真的太可愛，整個融化掉，回家看手機整個照片畫面都是貓🐈‍⬛
交通很方便，就在捷運內湖站附近，營業時間到1:00，超友善夜貓族和下班不想回家的人，聚餐小酌都很適合。","Pig nose tofu is crispy and soft inside, must be ordered!Switch oolong and fried wild vegetables are super flavorful. Dragon Ball is not hard, and it is very fragrant at night. Each dish is very careful!The shop cat is really cute to sit on the stage. The whole melting is melted. Go home to see the entire photo of the mobile phone. The picture is a cat.
The transportation is very convenient. It is near the MRT Neihu Station. It is open to 1:00. Super friendly night cats and those who do not want to go home from get off work are suitable for dinner."
十年前時常在造訪，如今已經變成內湖需要提早預訂的居酒屋，店內有貓貓相伴，老闆娘依舊親切，人情味滿滿,I was often visited ten years ago. Now I have become a izakaya that needs to be booked early in Neihu. There are cats in the store. The boss is still kind and full of humanity.
"餐點。好吃

貓咪。可愛；有的會跳到桌上，不習慣、不喜歡的要多留意

環境。擁擠 不太舒適，桌面也太小

價格。大約1000/人

以這個價位來說 不能刷卡 也不開發票
對客人來說不方便也不合宜","Meal.tasty

Cat.Cute; some will jump to the table.

environment.Crowded and not comfortable, and the desktop is too small

price.About 1000/person

At this price, you cannot swipe your card or open an invoice
It's not convenient for guests"
老闆招待的小魚乾花生，花生是軟掉的花生～飲料可爾必思感覺還稀釋過！餐點口味普通，價位不算低，同價位應該有更好的選擇，餐點也沒什麼特色，感覺不用特別去嚐鮮！,"The little fish entertained by the boss, peanuts are soft peanuts ~ Drinks can feel diluted!The taste of the meal is ordinary, the price is not low, the same price should have better choices, and the meal is not unique. I feel that you don't have to try something special!"
"有先打電話去訂位,貓奴適合來.有稱職的捲耳黑貓🐈‍⬛服務員,點餐掃桌上牌子的QR code,東西種類多,酒品種類多,點了很多酒類嚐試,牛肋和唐揚雞好吃,炒烏龍很入味好吃,餐點不會雷,份量偏精緻,店員親切,適合和朋友晚上來小酌的好去處","There is a call to order first, cat slaves are suitable for coming. There are competent rolling -ear black cats, qr codes on the table, and there are many types of things and many types of wine. , Niu Rib and Tang Yang chicken are delicious, fried oolong is delicious, the meals will not be thunderous, the portion is exquisite, the clerk is kind, suitable for a good place to have a drink with friends at night"
"上菜速度超慢、食物也只能算普通，就是貓很可愛而已
喜歡貓的再去，如果是要吃飯的話有更好的選擇","The speed of serving is super slow, and the food can only be regarded as ordinary, but the cat is very cute
Those who like cats go again, if you want to eat, you have a better choice"
