Original,EN
"2019/3/9 中午用餐

在2018雅室牛排遷址之後，原團隊出走創立了這家新概念牛排館
氣氛、服務、餐點皆為一流

*餐點*
美國肋眼老饕牛排：店家說是最嫩的肉，但是我認為跟菲力吃起來好像是差不多的，而且OZ偏少一點

大紅屋菲力紐約客牛排：雙人套餐之一，每人可享用菲力及紐約客兩個部位的肉。菲力吃起來比老饕還要軟嫩、紐約客則是帶點嚼勁。我很推這道主菜~因為可以同時吃到兩個部位

Ps.牛排都建議點三分熟～

鮮活加拿大龍蝦：這龍蝦不小隻!(比教父牛排的還要大!!) 口感很鮮甜，而且分量也很有誠意! 建議可以兩人共享一隻

澎湖大明蝦：這道開胃菜很特別，蝦子是用核桃木去烤的，端上來的時候有種薰香。而且附的蝦餅也好吃

環境：氣氛不錯、座位之間不會相離太近，服務生動作很俐落。

總結：是個適合來約會或是跟好友聚餐的好店","2019/3/9 lunch dinner

After the 2018 Yauro steak relocation, the original team found out this new concept steak hall
Atmosphere, service, and meals are first -class

*Meal*
American rib eye steak: The store said it is the tendence of meat, but I think it seems similar to Feili, and OZ is a bit less

Dahongwu Fili New York Steak: One of the two -person set meal, each can enjoy the meat in the two parts of Feili and New York guests.Fili eats softer and tender than the old lady, and New Yorkers are chewy.I push this main dish ~ Because I can eat two parts at the same time

PS. Steak is recommended to order three cooked ~

Fresh Canadian lobster: This lobster is not small! (More than the godfather steak !!) The taste is very sweet, and the weight is very sincere! It is recommended that two people can share one of one

Penghu Emerald shrimp: This appetizer is very special. The shrimp is roasted with walnut wood. When it comes up, there is a kind of incense.And the attached shrimp cake is delicious

Environment: The atmosphere is good, the seats will not be too close, and the waiter's movement is very neat.

Summary: Is a good shop suitable for dating or dinner with friends"
"四顆星
整體的用餐經驗比雅室來的好
空間舒適寬敞
餐點美味
服務親切
不過當天自己帶紅酒開瓶費500
但店家沒有準備冰桶 是小小缺點

202204抱著中山店美好的回憶
前往新店址內湖店用餐

空間狹小 感覺坐在走道上
離大門口很近 風超大
不管是空調的風 還是門一打開灌進來的風
完全的干擾客人 讓人很不舒適

服務不行❌
進門該有的招呼
用餐中間的桌面整理
都沒有

餐點
招牌龍蝦就是水煮吧？沒有調味
蝦膏有股腥味
有附上洗手盅算加分

肋眼，經過比較是本日尚可的餐點

本日精選牛排
端上來傻眼
看起來像便當裡的牛肉片
這個不能稱為牛排吧！？

沙拉表現可以
湯和甜點 失望😮‍💨

價位不便宜
餐點、服務、用餐環境
完全跟不上應該有的品質

不會再訪","Four stars
The overall meal experience is better than the Ya room
Space comfortable and spacious
Delicious meals
Intimate service
But that day, the bottle opening fee of red wine 500
But the store is not ready to prepare ice buckets is a small disadvantage

202204 Holding the beautiful memories of Zhongshan Store
Go to the new store site Neihu shop for dinner

Sitting on the track sitting on the aisle
It is very close to the door to the gate
Whether it is the air of the air conditioner or the wind when the door opens in
Fully interfere with guests makes people uncomfortable

No service ❌ ❌ ❌ ❌ ❌
The greetings that should be in the door
Desktop compilation in the middle of the meal
None

Meal
Is the signature lobster boiled?Without seasoning
Shrimp paste has a fishy smell
There is an additional bonus to the hand washing cup

The rib eye, after comparison is a meal that can be available today

Select steak today
Come up dumbfounded
It looks like beef in the bento
This cannot be called steak!Intersection

Salad performance is OK
Tang and dessert disappointment 甜

Price is not cheap
Meal, service, dining environment
Can't keep up with the quality you should have

Will not visit again"
餐廳內空間寬廣，不會有擁擠的感覺，用餐氣氛舒適。上餐速度掌握的很好，吃的時候不會有壓迫感，這點有些餐廳就做得不是很好。幾乎每一道菜都能感受到廚師的用心，從一開始的宜蘭糕渣富有本土的在地感，一路吃到海中的龍蝦，再又回到鮮美的牛肉，最後的甜點也都十分精美，布朗尼與冰淇淋完美結合，冰冰熱熱交融的口感很舒服。價格方面，兩人套餐有龍蝦又有牛排才5000出頭，價格上來說算滿優惠，如果有壽星還會再送特製甜點，很棒的用餐體驗。,"The restaurant has a wide space, no crowded, and the dining atmosphere is comfortable.The speed of meal is very good, and there will be no sense of oppression when eating. Some restaurants are not done well.Almost every dish can feel the chef's intentions. From the beginning of the Yilan cake residue full of local local sense, eat lobster in the sea all the way, and then return to the delicious beef. The last dessert is also very exquisite. The perfect combination of Ni and ice cream, the taste of the blend of ice blending is very comfortable.In terms of price, there are lobster and steaks in the two -person package. The price is full of discounts. If there is a Shouxing, you will also send special desserts, a great dining experience."
"時間：2019/08/30（3.8）商業午餐
商業午餐頗划算，1500以內可以吃到套餐包含雙主菜牛肉和龍蝦半隻。
麵包和前菜普通，不多提，洋蔥濃湯有加起士，很濃郁。
*主餐：牛排部分雖然點了5分熟，但還是略乾，口感外面是脆的不錯，內部就普通了。龍蝦則是非常推薦，肥美新鮮，不會海味過多。
整體來說商午這個價格十分划算，但牛排普通了點；大推龍蝦","Time: 2019/08/30 (3.8) Commercial lunch
Commercial lunch is quite cost -effective. It can be eaten within 1500 that the package includes half of the main vegetable beef and lobster.
The bread and the front dish are ordinary. Not much to mention, the onion soup has a pista, which is very rich.
*Main meal: Although the steak part was cooked for 5 points, it was still slightly dry. The taste was crispy outside, and the inside was normal.Lobster is very recommended. It is fat and fresh and does not have too much seafood.
On the whole, the price of Shangwu is very cost -effective, but the steak is generally a little bit;"
龍蝦鮮口彈牙，熟度恰到好處，一般有些餐廳在蝦螯部分會過老。牛排肉質不錯，風味也很棒，提供三種調味，口味更豐富，吃到後面也不會那麼膩口，前菜視覺效果不錯，但口味上就一般般。,"Lobster's fresh mouth elastic teeth, and the maturity is just right. Generally, some restaurants will be too old in the shrimp chews.The steak is good and the flavor is also great. It provides three flavors. The taste is richer. It will not be so greasy after eating. The visual effect of the front dish is good, but the taste is average."
"這家在二樓壽司店樓上，整體環境還有服務人員算不錯，每個位子都很大，很適合疫情來吃🤣
沙拉就是一般的沙拉，不過可以加價升級換別的，有一種特殊風味說不上來，但是蠻好吃的，可以試試看！麵包的話是冷的，所以可以等湯來了再吃，至於湯的部分，清湯是一般的那種番茄蔬菜湯，沒什麼不好吃或特別厲害這樣，酥皮濃湯個人不怎麼喜歡啦，上面的酥皮是那種一圈一圈的，不是傳統的😅主餐的話好好吃喔，龍蝦好像只有半隻，但是肉就已經很多了，非常新鮮又多汁，牛排我是選軟一點的肉質，也絲毫不遜色，太棒了，這家價錢比較沒那麼貴，又想吃好吃牛排可以考慮！！真的會為了主餐再來欸～剩下酒水，水果酒是他們才有的吧，那時候剛好買一送一，蠻好喝的很不像酒，但酒精濃度15%吧，回去頭有點痛就是了😢","This house on the second floor is upstairs. The overall environment and the service staff are good. Each seat is very large. It is very suitable for the epidemic to eat.
Salad is a general salad, but you can increase the price and upgrade other things. There is a special flavor that cannot be said, but it is pretty delicious, you can try it!The bread is cold, so you can wait for the soup to eat. As for the soup, the clear soup is the ordinary tomato vegetable soup. There is nothing not delicious or particularly powerful. The meringue is that kind of circle, not the traditional main meal, it seems that there are only half of the lobster, but there are already a lot of meat, very fresh and juicy. The meat is not inferior to the meat. It is great. This price is not so expensive, and you can consider eating delicious steak!IntersectionI really will come again for the main meal ~ leftover, fruit wine is only found in. At that time, I just bought one get one free. That's 😢"
"本次用餐在服務上完全沒有問題。當天用餐店家表示龍蝦、生蠔、特調氣泡飲無提供；點餐是單點式，價格上稍嫌貴，相同價位可能會選擇其他家套餐式牛排餐廳。
玉米酥皮濃湯比較可惜，上餐時酥皮是塌陷的，玉米濃湯吃不到玉米（類似摩斯，濃濃玉味），個人較不喜歡這類型的玉米濃湯。","There is no problem in service at all in this meal.On the same day, the dining shop said that lobster, oysters, and special air bubbles were not provided; ordering was a single point, and the price was slightly expensive. The same price may choose other home set meal steak restaurants.
The corn messenger thick soup is unfortunate. The meringue is collapsed when serving. The corn soup cannot eat corn (like Mos, thick jade flavor). I personally don't like this type of corn soup."
"綻1852牛排館的用餐環境讓我非常喜歡
空間感相當典雅別緻
柔黃燈光讓約會聚餐更增添氛圍❤️

這家主打新鮮龍蝦和牛排的餐廳
這次我點了💫頂級雙人海陸饗宴
頂級海陸雙人饗宴皆搭配活龍蝦與牛排主餐
包含了 麵包/湯品/前菜/飲品/甜點

🎀麵包-口感上非常扎實
搭配附上的奶油，變得更香濃可口
還可以無限續唷👏

🎀湯品
-法式乾酪洋蔥湯
湯上的麵包烤出金黃誘人的顏色
搭配洋蔥湯完全是無法抗拒的濃郁美味
-奶油南瓜濃湯 加酥皮
我喜歡奶油南瓜濃湯的濃稠口感
再加上酥皮，口感上讓風味更有層次了

🎀前菜
-輕煎鮪魚佐甜椒橄欖醬
-松露鮑魚鮮蔬佐百香油醋
讓兩道前菜就使人胃口大開
輕煎鮪魚佐甜椒橄欖醬
鮪魚油脂香氣與口感吃起來相當美味協調，完全不膩口！
松露鮑魚鮮蔬佐百香油醋
松露獨特的濃郁香氣，鮑魚獨有的飽滿口感～吃起來清甜與鮮，讓舌尖更富層次，
配上特調百香油醋吃起來很是酸甜開胃
一次性的滿足味蕾享受與氛圍的享受！

🎀主餐
-蒸烤加拿大鮮活龍蝦
這個真的好厲害呀～
整隻肥美的鮮嫩龍蝦🦞肉質非常好，很新鮮～不用太費力就能殼肉分離
香氣很充足吃起來口感很Q彈

-美國頂級菲力牛排12oz
我很喜歡菲力牛排的表現，牛排五分熟剛剛好的軟嫩
表面烤的焦香非常漂亮～裡面肉汁甜美
實在太銷魂，每一口吃進的都是最頂級的享受😋

🎀甜點
-私房手工蘋果派
(主廚私房甜點,不定時供應)，不是每天都有的唷！
我好喜歡這個啦😋身為甜點控的我要給他滿分～
非常的酥脆、口感很有層次、內餡多汁溫熱的蘋果餡，整體搭配起來太好吃了吧
是我吃過最好吃的蘋果派甜點了👏

-乳酪起司蛋糕
口感紮實卻又入口即化
起司味道非常濃郁，微甜不膩
cheese cake 真的是經典又不可錯過的蛋糕🍰

🎀飲品
-熱洋甘菊
-熱美式
吃飽吃個甜點喝上一杯熱飲真的是很舒心
美食真的是讓人開心☺️生活中的調味品

整組套餐吃下來很有飽足感
甜點和飲料也都很有水準
很推薦也很值得的一間餐廳
也很適合朋友聚餐、慶生、家人聚餐喔
環境很美氣氛又好呢
吃完心情很美麗☺️

屬值得再次造訪的美味❤️","The dining environment of 1852 steakhouse makes me very like
The sense of space is quite elegant
The soft yellow light allows the dinner dinner to add an atmosphere ❤️

This restaurant that focuses on fresh lobster and steak
This time I ordered the top double -level two -person sea and land feast
The top sea and land double feasts are paired with live lobster and steak main meals
Including bread/soup/previous dish/drink/dessert

非常 Bread-The taste is very solid
With the cream attached, it becomes more fragrant and delicious
You can also be infinitely renewed

🎀 🎀 🎀 🎀
-French cheese onion soup
Bakery on the soup is roasted golden and seductive colors
With onion soup is completely impossible to resist rich and delicious
-Am cream pumpkin soup plus meringue
I like the thick taste of cream pumpkin soup
Coupled with the meringue, the taste makes the flavor more layered

🎀 🎀 🎀 🎀
-Ali -fried catfish Sweet Pepper olive Sauce
-Whuda abalone fresh vegetables, Passion Oil Vinegar
Let the two front dishes make people appetite greatly
Light fried catfish sweet pepper olive sauce
The aroma and taste of catfish fat are delicious and coordinated, and they are not greasy at all!
Truffle abalone fresh vegetables vinegar vinegar
The unique and strong aroma of truffles, the unique taste of abalone ~ It tastes sweet and fresh, making the tip of the tongue richer,
With special tuned 100 sesame oil vinegar, it tastes sweet and sour and appetizing
One -time satisfaction of taste bud enjoyment and atmosphere enjoyment!

🎀 🎀 🎀 🎀
-Saming Baked Canadian Fresh Lobster
This is really amazing ~
The whole fat fresh lobster is very good, very fresh ~ can be separated by the meat without too much effort
The aroma is very sufficient to taste and taste very q bombs

-Peip Lili Steak 12oz in the United States
I like the performance of Feili steak, the steak is just good and tender
The scorching fragrance on the surface is very beautiful ~ The gravy inside is sweet
It's too ecstasy, every bite is the top -level enjoyment 😋

Dessert
-Pegal handmade apples
(Chef private desserts, supply from time to time), not every day!
I really like this dessert. I want to give him a full score ~
Very crispy, layered, and delicate and warm apple stuffing. The overall match is too delicious.
It’s the best apple dessert I have ever eaten.

-Lose cheese cake
The taste is solid, but the entrance will become
The cheese taste is very strong, slightly sweet and not greasy
Cheese Cake is really a classic and unmissable cake 🍰

🎀 🎀
-The hot chamomile
-Hot beauty
It ’s really comfortable to eat a dessert to drink a cup of hot drink.
Food is really happy 是️ Seasoning products in life

The whole set of packages is very full of feeling
Dessert and drinks are also very standard
Very recommended and worthwhile restaurant
It is also very suitable for friends to dinner, birthday, and family dinner
The environment is beautiful and the atmosphere is good
I feel beautiful after eating ️️

It is worthy of the delicious visits ❤️"
"為了慶祝壽星生日，點了雙人套餐4680元
份量會飽，紐約客牛排跟龍蝦都很棒
尤其是龍蝦，吃得出來非常鮮甜
甜點加價點了青蘋果慕斯蛋糕，酸的很好吃
壽星還有招待特調跟椪糖，開心😃
服務人員親切有禮貌，菜色都會作介紹，整體用餐環境很不錯，也不會有用餐時間的限制
期待下次再訪～","In order to celebrate the birthday of Shouxing, I ordered a double package for 4680 yuan
The portion will be full, and the New York guest steak and lobster are great
Especially lobster, it can be eaten very fresh and sweet
The dessert price increases the green apple mousse cake, the sour is delicious
Shouxing also entertains special tunes and sugar, happy 😃
The service staff is kind and polite.
Looking forward to visiting next time ~"
"安靜、舒適、服務態度好！

星期一至四有套餐活動

一個人的套餐在1580-1680

美國牛排5分熟+龍蝦半隻套餐$1580
牛肉煎的熟度剛剛好，吃下去還口齒留香！
龍蝦鮮甜多汁！搭配蝦醬奶油很滑順。

前菜：炙燒鮪魚佐高粱淋醬（清爽可口）
但份量很少！走精緻路線

湯品：酥皮野菌湯（需另加$50）
手工酥皮好吃，湯頭野菇很濃郁。

飲料：熱美式（很普通）

私房豬排+龍蝦半隻套餐$1480
豬排感覺像松阪豬（口感帶勁）
一樣是很好吃呢！但我覺得都好少！
可能下次盎司要點高一些！

前菜：干貝佐青蘋洋蔥溫奶凍
比鮪魚CP值高！比較推選這前菜！
吃起來層次感好多！又清爽！

湯品：法式乾酪洋蔥湯（很普通）

飲料：葡萄氣泡飲（好喝又不會太甜！）

都有加一成服務費

總結CP值中等，食材新鮮！
大部分都是走精緻路線，
食量大的可能會吃不飽！

不過幫朋友慶生，壽星很滿意！
店家準備的甜點也很棒！酸甜爽口！
一定會再光臨的！","Good, comfortable, good service attitude!

There are package activities on Monday to 4th

A person's package is 1580-1680

American steak cooked+lobster half set $ 1580
The cookedness of beef fried is just right.
Lobster is fresh and juicy!It is smooth with shrimp sauce cream.

Former dish: Roasted catfish sorghum pine sauce (refreshing and delicious)
But there is very little portion!Follow the exquisite route

Decoction: Poor fungus soup (need to add $ 50 separately)
Handmade meringue is delicious, and the soup is rich in wild mushrooms.

Drink: Hot American (very ordinary)

Private pork chop+lobster half package $ 1480
Pork chops feel like Matsusaka pig (the taste is strong)
It's delicious!But I think it's so little!
Maybe the point of the ounces will be higher next time!

Oral dish: Dry scallops Zuoqing Apple green onion warm milk frozen
Higher than catfish CP value!Compare this previous dish!
It tastes a lot of layers!It's refreshing again!

Decoction: French cheese onion soup (very ordinary)

Drink: Drinks of grapes (delicious and not too sweet!)

There are one more ten more service fee

Summarize the medium CP value and fresh ingredients!
Most of the exquisite routes,
If you eat a large amount of food, you may not be full!

But help friends celebrate his birthday, Shouxing is very satisfied!
The dessert prepared by the store is also great!Sweet and sour!
Will definitely come again!"
