Original,EN
"先點一杯Gin Tonic試試看調酒師功力，好喝耶！
1樓與B1各自獨立都有廁所🚾，位置比想像的多很多，B1有包廂可以唱歌🎤，低消好像1萬2000元，可以容納15-20人，4小時，希望生意興隆。
消費目前是付現或轉帳，之後可以刷卡。","First order a cup of GIN TONIC and try to see the skill of the bartender, delicious!
The first floor and B1 have toilets independently. There are much more positions than expected. B1 has a box to sing. It seems to be 12,000 yuan in low consumption. It can accommodate 15-20 people and 4 hours. I hope the business is booming.
Consumption is currently paid or transferred, and you can swipe your card afterwards."
餐點味道相當不錯、調酒味道好喝、選擇也多。環境相當有特色、還有大螢幕很適合看比賽、ps:很有趣的飛鏢機。,"The taste of the meal is pretty good, the wine is delicious, and the choice is also more.The environment is quite distinctive, and there are big screens that are very suitable for watching competitions, PS: very interesting dart machine."
"生蠔好大顆好吃，一上來我就吃完了 😆😆
披薩是薄皮披薩我覺得很讚 😍😍😍😍
離家近的餐酒館真的很讚 😍😍😍😍😍😍

氣氛很好還有飛鏢可以玩 💕💕💕💕💕","The oysters are so delicious, I finished it when I came up 😆😆
Pizza is thin skin pizza. I think it's great
The restaurant near home is really great

The atmosphere is very good, there are darts to play 气"
服務親切，餐點好吃，調酒好喝，推薦“灰燼”！,"The service is cordial, the meals are delicious, the bartender is delicious, and ""ash"" is recommended!"
餐點好吃、飛鏢好玩、酒調得很好喝，很適合需要放鬆的夜晚～,"The meal is delicious, the darts are fun, the wine is very delicious, it is very suitable for the night that needs to be relaxed ~"
"老闆很親切，員工很熱誠
食物份量多也好吃，值得再來~","The boss is very kind, and the employees are enthusiastic
The amount of food is more delicious, it is worth come again ~"
"有趣的店家 餐點好吃
有新的鳳凰飛鏢機 釣魚遊戲好玩","Interesting store meals are delicious
There are new phoenix dart machine fishing games fun"
"調酒好喝（推
松露野菇頓飯好吃","Bartender is delicious (push
Tulu wild mushroom meals are delicious"
"內湖好地方
環境不錯
氣氛好
還有VIP包廂真棒","Needa Lake Good Place
Good environment
Good atmosphere
And VIP box is really great"
"調酒師沒話說 真的夠專業
老闆非常nice
大推炸墨老椒 下酒超適合
推薦下班後想找樂子的人來！","There is nothing to say, the bartender is really professional enough
The boss is very nice
Large push fried ink old pepper is super suitable
Recommend people who want to find music after get off work!"
"跟我兄弟來這邊喝酒
我兄弟喜歡這個地方
我不一樣，我喜歡他","Come with my brother here to drink
My brother likes this place
I am different, I like him"
餐點好吃😋～調酒好喝🍷～包廂唱歌🎤🎤音效很讚👍👍👍,The meals are delicious 调 ~ bartender is delicious 🍷 🍷 🍷 🍷 🍷 🍷 🎤🎤 🎤🎤 🎤🎤 🎤🎤 🎤🎤 🎤🎤 👍👍👍 👍👍👍 👍👍👍
氣氛佳 離家近 調酒不錯,The atmosphere is good to be close to home
"餐點、調酒味道都很驚豔！
服務很棒！👍
就在我家巷口必須支持！","The taste of meals and bartender is amazing!
The service is great!Bleak
You must support it at my alley!"
東西好吃又划算 ，老闆人很好，會陪客人聊天。讚,The things are delicious and cost -effective. The boss is very good and will chat with the guests.praise
"家裡附近難得開了餐酒館類型，必須支持！
喜歡炸物拼盤、gin tonic","There is a rare food and tavern type near the home, which must be supported!
Like Fried Wing Pack, Gin Tonic"
"服務態度很好。
松露野菇燉飯非常好吃。
環境非常舒服。","The service attitude is very good.
Tulu wild mushroom stew is very delicious.
The environment is very comfortable."
餐點有五星級的水準，超好吃😋,"The meal has a five -star level, super delicious 😋"
服務態度很好，餐點好吃，調酒好喝~~,"The service attitude is very good, the meal is delicious, and the bartender is delicious ~~"
"在內湖的餐酒館
CP值很高，推薦松露薯條跟松露燉飯 😍😍😍","Restaurant in Neihu
The CP value is very high, it is recommended that truffle fries and truffle rice 😍😍😍"
CP 值很高，服務好，離我家很近的/走路一分鐘,"The CP value is very high, the service is good, it is very close to my house/walk for a minute"
環境好👍🏻氣氛佳👍🏻,"The environment is good, the atmosphere is good 👍🏻"
氣氛佳 餐點好吃 酒好喝,The atmosphere is good meal delicious wine
環境好，工作人員，服務態度都很好,"The environment is good, the staff, the service attitude is very good"
環境非常好，老闆非常客氣！,"The environment is very good, the boss is very polite!"
餐點好吃 氣氛佳👍,The meal is delicious and the atmosphere is good 吃
店長很美🥰🥰🥰,The manager is beautiful
環境輕鬆調酒很棒👍 …,The environment is easy to bloom very well ...
平價消費，高級享受,"Consumption, high -level enjoyment"
終於有近的地方喝酒了,Finally there is a nearby place to drink
非常值得捧場的店！,Very worthwhile shop!
有包廂👍,There is a box 👍
還好,fine
老喝寶了,Old drinking treasure
每天深夜醉漢擾鄰,Drunk man to disturb the neighbors every night
