Original,EN
朋友推薦小後苑用餐說餐點很好吃，真的有驚艷到我。餐點精緻不油不鹹味道剛好，椒麻豬腳大推，剝皮辣椒冰花煎餃直接吃兩盤，經典滷肉飯也是兩碗起跳，牛小排也很好吃，值得我們遠從高雄來吃。,"My friend recommends that Xiaoyuyuan meals and say that the meal is delicious, and it is really amazing.The meal is exquisite, oily, not salty, and the taste is just right. The pepper hemp pig's feet are pushed, peeling pepper ice flower fried dumplings directly to eat two plates, the classic braised pork rice is also two bowls of jump, the cow Xiao chow is also delicious, it is worthy of us from Kaohsiung to come from Kaohsiung eat."
餐點偏貴、份量偏少，最驚豔的是藤椒肥牛粒，骰子牛咬下去有湯汁，中午只有我們一桌，是看呱吉推薦來的，口味一般般，可能當天主廚狀況不好，下次想去春大直的朧粤。,"The meal is too expensive and the portion is small. The most amazing thing is the fatty beef granules of vine pepper. The dice beef bites the soup. At noon, there is only one table. It's not good, next time I want to go to Chun Dazhi."
"跟先生一人點了3杯總共6杯，第一輪是high ball、第二輪是花草調酒，很訝異花草調酒是預調好的酒加裝飾這樣的呈現方式(個人喜好問題)，可以理解店家定位難免需要配合來客，不過出乎意料的好喝，最後點經典調酒bee's knees、daiquiri，很謝謝戴眼鏡的bartender(忘記問名字)將店內的琴酒都拿出來介紹也謝謝他的推薦，在外面很常踩雷的bee's knees 調的非常好喝也喝得出該支琴酒的特色，daiquiri很標準爽口。
食物很好吃，起司燻肉盤的醬很特別提升起司跟火腿們的味覺體驗。
只可惜我本人對威士忌比較扛不住，不然真的很想試試小後苑的威士忌，但以一間威士忌酒吧其他基酒的調酒也能做的如此出色真的很讓人驚喜☺️不喝威士忌的也很適合來～
*只顧喝酒後來都沒拍酒的照片🫠","I ordered 3 cups and 6 cups with my husband. The first round is High Ball, and the second round is flower and grass mixing. You can understand that the positioning of the store will inevitably need to cooperate with the guests, but it is unexpectedly delicious. Finally, order the classic bartending Bee's Knees and Daiquiri. Thank you Bartender wearing glasses (forgot to ask the name) to introduce the piano wine in the shop. Thank you Recommendations, Bee's Knees, who often stepped on the mine, is very delicious and can drink the characteristics of the piano wine. Daiquiri is standard and refreshing.
The food is delicious, and the sauce of the cheese smoked meat plate is particularly enhanced the taste experience of cheese and ham.
Unfortunately, I can't hold it more about whiskey, otherwise I really want to try the whiskey of Xiaoyouyuan, but it can be made so well with the bartending of other base wines in a whiskey bar. Drinking whiskey is also very suitable ~
*I only care about the photos of drinking after drinking alcohol 🫠"
"漂漂亮亮的網美店💖🍽️
假日中午用餐，整間店只有兩桌，空氣非常清新。以價位來說，CP值沒有很高，但是是很好聊天的餐廳🙂‍↕️

🍽️推薦的餐點
➡️無酒精飲料 $250
點了兩種口味都好喝！

➡️椒麻豬腳 $420
入口即化 骨肉分離 調味剛剛好😍很愛","Drifting beautiful net beauty shop 💖🍽️
For lunch for lunch, there are only two tables in the whole store, and the air is very fresh.In terms of price, the CP value is not very high, but it is a very good chat restaurant 🙂‍↕️

点️ Recommended meals
️ No alcoholic drink $ 250
Once two flavors are delicious!

️ Jiao Jie pig feet $ 420
The entrance is the separation of the flesh and the flesh, the flavor is just loved, I love it"
"已經第二次到訪，整體氣氛很不錯，讓人可以很放鬆舒適的空間，有音樂但又不會太吵
東西很好吃，但因為這次只有2個人去吃，所以沒有點太多不同的菜色。
滷肉飯超好吃，每次來必點，很推！
中秋烤肉拼盤2人吃剛好
調酒：Bees Knees 蜂蜜檸檬口味，酸甜剛好
第二杯點柚子風味基底的調酒也好喝","It has been visited for the second time, and the overall atmosphere is very good, so that people can relax and comfortable, there are music but not too noisy
Things are delicious, but because there are only 2 people who eat this time, there are not too many different dishes.
The braised pork rice is super delicious. Every time you come, you must order it!
Mid -Autumn barbecue platter 2 people just eat it just
Bartending: Bees knees honey lemon flavor, sweet and sour just right
The second cup of grapefruit flavor base is also delicious"
"20240613
上次來的時候是五月第一次來，後來還很想念牛肉炒泡麵，所以今天又再來一次，今天依然點了牛肉炒泡麵非常好吃，麵很有嚼勁，還點了生蠔雖然不會心，但是也沒有甜味，他用的是日本厚岸生蠔。剝皮辣椒煎餃也很好吃，海膽珍珠塔也很不錯,只是當天的服務有點不太滿意，九點過後餐廳的燈會關的比較暗，然後就很容易叫不到服務生,叫好幾次都沒人聽到。
20240515
今天第一次和小後苑大直店，之前一直想預約信義店的位子，完全預約不到，要注意兩家小後苑的菜單完全是不同的。今天先來大直分店用餐試看看，來用餐可以停在英迪格飯店的停車場，走出來小後苑的入口在在1樓的外面，燈光好氣氛佳東西也好吃，有機會會再度光臨。","20240613
The first time I came in May, I also missed beef fried noodles, so I came again today. Today, I still ordered beef fried noodles. The noodles are very chewy. Although he doesn't know, he has no sweetness. He uses Japanese Humano oysters.Peeling pepper fried dumplings is also delicious, and the sea urchin pearl tower is also very good, but the service of the day is a bit unsatisfactory. After nine o'clock, the restaurant's lantern meeting is relatively dark, and then it is easy to call the waiter. No one hears it.
20240515
Today, I was the first time with Xiaoshouyuan, and I had always wanted to make an appointment for the seat of Xinyi Store. It was completely impossible to make an appointment. It should be noted that the menu of the two Xiaoshouyuan is completely different.Today, come to Da Zhi store for a meal and try it. When you come to dinner, you can stop at the parking lot of the Ingeg Hotel. When you come out of the entrance of Xiaoshouyuan, the entrance of the small Houyuan is outside the first floor. The lights are good. Come."
"適合朋友聚餐，客戶聚餐
東西不便宜，不過氣氛適合小酌怡情
餐點都算是蠻有創意的  台式Fusion
吃巧不吃飽","Suitable for friends to dinner, customer dinner
Things are not cheap, but the atmosphere is suitable
The meals are quite creative desktop fusion
Copy and not to eat"
"氣氛很好👍
餐點、酒水品質不在話下
周邊停車方便
很適合三五好友ㄧ起相聚的地方
帶朋友第一次來訪也很適合","The atmosphere is very good 👍
Meal, the quality of the wine is not the case
Surrounding parking is convenient
It is very suitable for three or five friends to get together
It is also suitable for the first visit to bring a friend"
"👉 滷肉飯：
膠質感的滷肉飯，以鹹香的表現為主，還行。

👉 炙燒牛松露白蘭地溫沙拉：
真的有松露在上面，味道也很香，不錯的沙拉。

👉 厚切牛排炒泡麵：
牛排淡而無味，完全沒有加分的效果，整體表現以泡麵的醬香為主，普。

👉 椒麻豬腳：
有點像乾鍋的東東，以豬腳蹄為主，椒麻的辣感很低，豬腳肥而不膩口。不錯。","👉 Braised meat rice:
The gel's braised pork rice is mainly salty, and it is OK.

白 Roasted beef pine dew white orchid Wimora:
There are really truffles on it, and the taste is very fragrant, good salad.

炒 Thick -cut bull steak fried noodles:
The steak is light and tasteless, and there is no additional effect at all. The overall performance is mainly the sauce of instant noodles.

👉 👉 👉 👉 👉:
It is a bit like the dry pot, mainly pork foot hoof, the spicy feeling of pepper hemp is very low, and the pig's feet are fat but not greasy.good."
"吃三道菜要花1-1.5個小時（薯條、煎餃、豬腳）
第一次40分時候反應
說是餐期出餐比較久，再五分鐘就上完了？
真的不是漏單嗎？餐期久可以體諒，外場點餐或送完單時，就應該提醒客人了
揮手也沒有人要來服務、單價也不低 客人入店水杯也要自己討？反應菜慢也只會傻傻說向上反應、又再等很久也沒人關心？不覺得客人桌上沒東西吃很奇怪嗎？
最後結帳請問這一欄是服務費嗎？都來這裡吃飯會在意那10%，是好奇到底被服務了什麼？真的感受不出來^_^

服務生：「喔…那要載具統編嗎？」
謝謝你們真的好幽默！👍

除非很有耐心、脾氣很好，不然不要來～真的不要來～會被氣死，馬上出來吃金色三麥，我打字前剛送單，打到這邊全都上完了，大家也都很親切、反應很敏捷","It takes 1-1.5 hours to eat three dishes (fries, fried dumplings, pig feet)
The first 40 -time response
It is said that it is a long time for meals during meals, and it is over in five minutes?
Isn't it really a leak?You can be considerate for a long time. When ordering or finishing order in the field, you should remind the guests
No one wants to serve, and the unit price is not low. Guests have to ask for a while to enter the store?The response dish will only say that it will be stupidly said upward, and no one cares about it for a long time?Don't you think it's strange to eat nothing on the table?
Is this column at the last checkout?When you come here to eat here, you will care about the 10%. What are you curious about being served?I really can't feel it^_^

Waiting: ""Oh ... Is that the vehicle is unified?""
Thank you, you are really humorous!Bleak

Unless you are patient and have a good temper, do n’t come ~ Do n’t come ~ I will be killed, and I will come out to eat golden three wheat immediately. I just sent the bill before I typed. , The response is very agile"
等上菜快一個小時，看服務生的樣子很像漏單，回應我們說今天廚房很忙會慢一點，也沒有其它表示。 老實說這個價位的餐廳，這種出餐速度跟服務真的不值得，調酒也沒有很好喝。最後結帳還照收服務費，跟櫃台反應才拉掉，建議老闆好好改進一下，不然真的不想來。,"After the food is almost an hour, the waiter looks like a missing list. In response to us, we said that the kitchen is busy today and there will be no other representation.To be honest, the restaurant at this price is really not worth the speed and service, and the bartending is not very delicious.Finally, the service fee was collected, and the response to the counter was pulled out. It is recommended that the boss improve it well, otherwise you really don't want to come."
"店內氛圍不錯
適合約會的地方
不過餐點好貴
避風塘花椰菜跟炸雞非常吃不懂！
餐點沒有令人驚艷，就一般台式料理/小吃，擺盤吸睛啦
無酒精飲料意外地還不錯
總結來說我家巷口最優","The atmosphere in the store is good
Suitable for dating
But the meal is so expensive
Gaolin and fried chicken are very unable to understand!
The meal is not amazing, just like desktop dishes/snacks, the plate is eye -catching
No alcoholic drink is not bad
In summary, my home is optimal"
"好吃好喝的餐酒館, CP值一般, 但沒有限時。

點了「松露薯條」蠻香蠻脆適合下酒。「怪味雞」醬吃起來像口水雞，雞用舒肥調理手法，也沒骨頭。「厚切牛排炒泡麵」微辣、好吃，也是下酒。「剝皮辣椒鮮肉煎餃」算是口味特殊，但無功無過。

點的每杯酒都很好喝，尤其是威士忌基底的。喝完隔天不會頭痛。

唯有餐點價格微微偏高這點比較扣分，其餘都很棒，推薦。","The delicious and delicious restaurant, the CP value is average, but there is no time.

I ordered the ""truffle fries"" to be very fragrant and crispy.The ""strange chicken"" sauce is like a saliva chicken.""Thick -cut bulls fried instant noodles"" are slightly spicy and delicious, and they are also wine.""Peeling pepper fresh meat fried dumplings"" is a special taste, but no contribution.

Each glass of wine is delicious, especially the whiskey base.There will be no headache after drinking.

Only the meal price is slightly higher. This is a comparison point, and the rest is great. It is recommended."
"餐點好吃、種類多調味好
酒也很好喝","The meals are delicious, and the types are more seasoning
Wine is also delicious"
什麼都很好，只是如果跟信義店比起來，還是偏愛信義店，因為威士忌的品種更豐富，明確看得到，容易選擇，小後苑真的是目前我覺得最完美的餐酒館,"Everything is good, but if compared with Xinyi store, it is still preferred by Xinyi stores, because the variety of whiskey is richer, it can be seen clearly, it is easy to choose, Xiaoshouyuan is really the most perfect dining tavern."
餐點等了1小時，跟店員反應也不以為意，看來這間店本很厚，已不顧服務品質，反正餐酒單價拉高，騙騙大直盤子就好,"After waiting for 1 hour, I didn't care about the response to the clerk. It seems that this store is very thick and regardless of service quality. Anyway, the unit price of meals is raised."
"香港朋友指定要到林一峰老師的小後苑。
點了炒泡麵、滷肉飯與威士忌炒飯，非常特別也很適合搭配酒，小菜點了豬腳，大推這道菜，有嚼勁好入口，吃了一塊會停不下來，鹹豬肉也很推薦。
台式料理與調酒更是讓香港友人大讚！
用餐氣氛愉快，一定還會帶朋友去光顧👍🏼","Hong Kong friends designated to go to the small posterior garden of Teacher Lin Yifeng.
Ordered frying instant noodles, braised pork rice and whiskey fried rice. It is very special and suitable for wine. The side dishes ordered the pig's feet, pushed this dish, chewy and chewy, and they could not stop after eating. Recommended.
Table dishes and bartending have praised Hong Kong friends!
The meal atmosphere is happy, and you will definitely take friends to patronize 👍🏼"
"住附近第一次來，氣氛還不錯 也不吵
大部分都是來用餐 較為少數是來喝酒的～","For the first time in the nearby nearby, the atmosphere is not bad or noisy
Most of them are more a few to drink. They come to drink ~"
"餐點的部分我覺得很普通，松露薯條只有加一點松露，然後是配蕃茄醬，我覺得很不夠，如果是配松露醬沾，應該會比較好吃
煎餃也很普通，完全沒有多汁的感覺，但義大利麵還不錯，是硬麵，而且蝦子有去中間，滿加分的
酒的部分還行，也有提供無酒精的
最喜歡的應該是店內的氣氛，很放鬆，挺舒服的","I think the meal part is very ordinary. The truffle fans are only a little truffle, and then the tomato sauce. I think it is not enough. If it is stained with truffle sauce, it should be delicious
Fried dumplings are also very ordinary, there is no juicy feeling at all, but the pasta is not bad, it is hard, and the shrimp has to go to the middle, full points
The part of the wine is okay, and there are no alcoholics
The favorite is the atmosphere in the store, very relaxed and comfortable"
"結婚紀念日前一晚去住indigo，check in後到位於樓下的小後苑預約晚餐，竟然太夯到8點才有位置，且是Brandon接待幫我們預訂，可惜他六點就從這邊下班了，晚上沒機會喝到他調的酒。
八點來到這邊入住吧台位置，點了兩杯調酒與一些下酒菜，整體感覺非常滿意，酒好喝，餐點也好吃，通常以為酒吧的食物應該是馬馬虎虎，沒想到蠻美味的。我點了一杯Menu上沒有的調酒，調酒師還問我怎麼知道的，哈！沒想到這杯抱著一試的調酒真好喝，但由於這杯酒的原料缺貨，可能比較少見。調酒師還開了一瓶威士忌請我們shot，但我們第一次來酒吧不懂，竟然沒shot掉，回家想想後好像有點失禮，哈！真抱歉～
這次的初體驗讓我還會想再來！給讚👍","I went to Indigo one night before the wedding commemorative. After checking in, I went to Xiaoshouyuan downstairs to make an appointment for dinner. It was too much to have a place at 8 o'clock. It was Brandon's reception to help us book. Unfortunately Then, there was no chance to drink the wine he tuned at night.
I came here to stay here at the bar. I ordered two glasses of bartending and some wine dishes. The overall feeling was very satisfied, the wine was delicious, and the meals were delicious. Generally, the food in the bar should be sloppy. EssenceI ordered a cup of bartender on Menu. The bartender asked me how to know, ha!I did not expect that this cup of bartender was really delicious, but because the raw materials of this glass of wine were short of stock, it may be relatively rare.The bartender also opened a bottle of whiskey to ask us to take, but for the first time, we did not understand the bar, but we did n’t even go away. It seemed a bit rude when I went home and thought about it, ha!I'm sorry ~
This first experience made me want to come again!Praise 👍"
"提拉米蘇很特別，下層夾著仙草口感有層次感👍
氣氛及鹹食部分，則覺得信義區新光三越的小後苑比較好 …","Tiramisu is very special.
At the atmosphere and salty food, I feel that the small Houyuan of Shin Kong Mitsukoshi, Xinyi District is better ..."
"同行友人喜好威士忌，因此來到這裡聚餐，這裡是威士忌酒種類豐富的餐館，酒侍師會熱心又詳細介紹各式威士忌。
不喜歡威士忌的人也別擔心，這裡的餐點跟調酒也能讓你享受，麻辣豬腳、滷肉飯跟生魚片等，各式餐點都很美味，調酒價格不貴又好喝，大大推薦。","Candid friends like whiskey, so come here to dinner. This is a variety of restaurants with whiskey.
People who do n’t like whiskey do n’t worry. The meals and sobying here can also allow you to enjoy. Spicy pork feet, braised pork rice and raw fish slices, etc., all kinds of meals are delicious. Drink, greatly recommend."
"路過被裝潢美瘋，精心佈置像小花園般，色調、陽光、氣氛都太舒服了，深受吸引🥺

隨意點了幾道都十分喜歡，「沙拉迷霧森林」鴨胸入味迷人、擺盤乾冰動態氣韻美麗如森林裡的小溪流，喜歡這個用心的設計；「威士忌蛤蜊」上桌時還再優雅的噴了威士忌增香(湯汁果真酒味醇厚又鮮完全是精華)；「雞肉野菇松露鳥巢麵」濃郁醬汁細緻又綿密令人陶醉；而店家推薦饕客必點的「椒麻豬腳」更是讚不絕口！真的是必點！儘管這幾天餐餐臺菜桌菜，這盤豬腳依然驚豔，炸的很香卻Q彈不油膩、調味之好超級下酒，忍不住想拿起來啃著香香的吃，實在太銷魂了！！

佐餐酒選了杯島國柚花，好喜歡。是近期最喜歡的調酒。外觀很討喜、黃澄澄的好可愛，味道酸甜平衡、清爽解膩，有氣泡飲的感覺又不會像果汁，真的很推薦💛餐後想吃點甜的，沒想到當天剛好有不在菜單上的法式甜點拼盤(幸福到瘋掉)。法國甜點師傅親自端上桌為我們介紹，酒釀櫻桃派、早上剛烤好的可麗露、和抹茶烤布蕾(抹茶香明顯、濃郁順口飛上雲端超級好吃)，從沙拉到甜點、道道都很完美。

沒有用餐時間限制，小後苑是環境、餐點和服務都非常非常非常好的地方，有機會一定再訪！","Passing the decoration and crazy decoration, carefully arranged like a small garden, color, sunlight, and atmosphere are too comfortable.

I like it at will, I like it very much. The ""Sava Mist Forest"" duck breasts are charming, and the dynamic rhyme is beautiful as a small stream in the forest. I like this careless design; The whiskey is fragrant (the soup is really mellow and fresh and fresh); the rich sauce of ""chicken wild mushroom truffle bird noodles"" is delicate and dense; and the shopkeeper recommends the ""pepper hemp feet"" that must be ordered It's even more praised!It's really a must!Although the dining table dishes these days, the pig's feet are still amazing, but the fragrant is very fragrant but the Q bomb is not greasy. Ecstasy!Intersection

I chose the cup of island country pomelo flowers, I like it so much.It is the recent favorite bartending.The appearance is very pleasing, Huang Chengcheng is so cute, the taste is sweet and sour, refreshing and greasy, and the feeling of bubbles will not look like fruit juice. It is really recommended to eat sweet after meals. French dessert platter (happy to crazy).The French dessert master personally introduced to us, the winemaking cherry school, the grilled Corel, and the matcha grilled cloth (obvious matcha fragrance, the rich and the open mouth to the cloud is super delicious) It's perfect.

There is no meal time limit. Xiaolhou Garden is a very, very, very good place for the environment, meals, and services. If you have the opportunity, you must visit again!"
氣氛很好，環境優美，服務友善。然後海膽很好吃😳！煎餃冰花很脆以及外皮口感很好。椒麻豬腳很Q口味滿特別，然後滷肉飯蠻甜的，豬腳跟滷肉飯都蠻甜蠻油膩，兩個人吃下來有點太油膩。推薦點海膽和煎餃，下次想再試生魚片🤍,"The atmosphere is good, the environment is beautiful, and the service is friendly.Then the sea urchin is delicious!The fried dumplings are crispy and the outer skin feels good.The pepper pork feet are full of taste, and then the braised pork rice is quite sweet. The heels of the pork feet are very sweet and greasy, and the two are a bit too greasy.Recommend some sea urchin and fried dumplings, next time I want to try sashimi again 🤍"
必點的滷肉飯一定會一口接一口停不下來！雖然是肥肉居多的滷肉汁，配上蛋液卻是完全不膩口。怪味雞是舒肥雞肉配上川味醬也是一道非常上癮的開胃/下酒菜；和牛瀑布壽司雖然單價高，但可以細細品嚐出師傅的用心，每一口不同比例的海膽、魚卵、醋飯和和牛，都可以嚐到料理的層次，很值得點來和大家分享！,"The must -have braised pork rice will definitely not stop one by one!Although it is mostly fat, it is a halogen, with egg liquid, but it is not greasy.The strange chicken is a very addictive appetizer with a very addictive chicken with Sichuan flavor sauce; although the sushi sushi is high in unit price, you can taste the master's intentions. He can taste the level of cooking, which is worthwhile to share with you!"
跟朋友一起來的初體驗 調酒師很會調 餐點也很好吃！！,The first experience bartender who comes with friends is very delicious and delicious!Intersection
"朋友喜歡喝whiskey 很常約在這邊聚會聊天
每次必點的滷肉飯 炒泡麵及生魚片海鮮
服務人員也非常專業且親切
有小包廂 大家可以享受自己獨有空間","Friends like to drink Whiskey very often to chat here
Every time you must order braised pork rice fried noodles and sashimi seafood
The service staff is also very professional and kind
There are small boxes, you can enjoy your own unique space"
"一個在大直的威士忌酒吧

點威士忌基本上沒有菜單，是告訴服務生你喜歡什麼樣的調性，他會去拿幾隻讓你聞聞看然後再選。
基本上一杯威士忌都是平均價格很高，一杯30ml的會賣外面瓶裝整瓶的五分之一價格，但是也正是到這裡才能品嚐到各種不同的威士忌。

餐點部分搭配主要是台菜，很多炒飯、炒泡麵、炸雞、餃子都非常好吃而且很配酒，這一點真的很讚

當然也有許多調酒，但應該就不會是這邊的主打

整體裝潢風格非常高端有格調，整個場子安靜不會到太吵，非常適合和朋友晚上來放鬆","A whiskey bar in Dazhi

There is basically no menu in order to tell the waiter what kind of tone you like. He will take a few to let you smell it and then choose again.
Basically, a cup of whiskey is the average price. A 30ml of 30ml sells one -fifth of the price of the whole bottle, but it is also here to taste a variety of different whiskeys.

The meal part is mainly Taiwanese dishes. Many fried rice, fried noodles, fried chicken, and dumplings are very delicious and very good. This is really good.

Of course there are many bartending, but it should not be the main theme here

The overall decoration style is very high -end and stylish, the whole field is quiet and not too noisy, very suitable for relaxation with friends at night"
"華而不實的網美店～
照片拍起來很好看而已，跟朋友約這間，本來看評價很高很期待，沒想到超失望。

重點是還不便宜，人均1000左右（如果不點高價酒的話）

不會回訪","Hua and false online beauty shop ~
The photo is very good -looking. I have an appointment with my friends. It was very high -looking and looking forward to the evaluation. I did not expect to be super disappointed.

The point is not cheap, about 1,000 per capita (if you don't order high -priced wine)

No visit to visit"
其實已經來N次，一直沒有寫評論，但是他們的餐點真的都很不錯！滷肉飯、烤雞、薯條、烤魚等等都很棒！當然調酒的水準更不錯！,"In fact, it has been here N times and has not written comments, but their meals are really good!Rice rice, grilled chicken, fries, grilled fish, etc. are great!Of course, the level of bartending is even more good!"
"整體的氣氛很好，當天點餐我印象最深的是牛肉溫沙拉（如果你也喜歡芝麻葉的香氣應該就會愛）和炸豬腳（小小塊的有點焦香味，很優雅的就能吃得到膠質，口味偏重、完全是下酒菜），調酒的部分也都很好喝~~
鍋貼的話因為太多人推薦我也有點，但我個人覺得味道挺普通的，沒有特別驚艷的地方！","The overall atmosphere is very good. I impressed the deepest to order that day was the beef Windshara (if you also like the aroma of sesame leaves, you should love it) and fried pig feet (the small pieces are a bit scorching. Get glue, the taste is heavy, it is completely wine and vegetables), and the bartender part is also very delicious ~~
If I recommend too many people, it is a bit recommended, but I personally feel that it tastes quite ordinary and there is no particularly amazing place!"
"有如來到叢林裡，享受一場美食與酒的饗宴，大直店除了酒的選擇一樣多之外，多了很多不同的菜色，這次除了威士忌還試了好幾瓶這邊的紅酒，完全沒看過的勃艮第卻是意外的優秀，好喝！

食物選擇非常多樣化，各種菜餚都有，視覺上也很美觀，滷肉飯很好吃！（除了貴了點😂😂）","Just like to come to the jungle and enjoy a feast of food and wine. In addition to the same choice of wine, Dazhi store has a lot of different dishes. This time, in addition to whiskey, I tried several bottles of red wine on the side. Burgundy, which has not been seen, is unexpectedly excellent, delicious!

Food choices are very diverse, all kinds of dishes are available, and they are visually beautiful. Braised meat rice is delicious!(Except for being more expensive 了)"
"現在的大直「小後苑」已經升級成不只「威士忌」專業
連
咖啡
茶
都好專業的地方了！
今天喝的茶師跟咖啡師限定的口味讓我很驚艷
尤其是咖啡
一冰一熱的呈現方式！讓我覺得風味豐富口感又好！大推呀
菜實在也很好吃
不再只是台灣酒家菜
連烤魚，生魚片都是很棒
「壽司可能可以更好？」🤣🤣🤣
但真的覺得沒得挑了！實在很棒的地方
不只服務餐廳
不枉我愛","The current Dazhi ""Xiaoshouyuan"" has been upgraded to not only ""whiskey"" major
even
coffee
Tea
It's a professional place!
The taste of the tea artist and barista that I drink today makes me amazing
Especially coffee
One ice and hot way!Makes me feel good -looking!Push
The vegetables are really delicious
No longer just Taiwanese restaurant dishes
Even grilled fish, raw fish slices are great
""Sushi may be better?"" 「
But I really feel that I have to pick it!A great place
Not only serving restaurants
Don't vibrate me love"
"沒有不給五星的道理

一間隱身在春大直有質感的bistro，很自在真的很像是在自家的後院跟好朋友聊天聚會飲酒～

服務五顆星，服務人員都很well trained，熱情又專業給你餐點跟飲酒上面的建議。
酒水五顆星，即使不是whisky愛好者，你也會有很多其他調酒的完美體驗，因為bartender很有水準啦。
餐飲五顆星，從下酒小食到主食都很有特色也是真的好吃，我真的愛上東泉辣椒醬了。

如果平日下班週末發慌在大直想chill一下，歡迎光臨。","There is no reason to give five stars

A Bistro with a straightforward texture in Chunda, very comfortable and really like chatting with good friends in my backyard ~

Serving five stars, the service staff are very well trained, enthusiastic and professional for your suggestions and drinking.
Five stars in drinks, even if it is not a whisky enthusiast, you will have many other perfect experiences of bartending, because Bartender is very standard.
Five stars of catering, from wine snacks to staple foods are very distinctive and really delicious. I really fall in love with Dongquan chili sauce.

If you are panicked at get off work on weekdays, you can think about Chill, welcome to come."
