Original,EN
我覺得離家附近有一間這樣的酒吧很棒！剝皮辣椒水餃好吃，薯條也好吃！調酒可以客制，會在回訪💕,"I think there is such a bar such a bar near home!Peeling hot pepper dumplings are delicious, and the fries are delicious!Blooming can be customized, and you will visit on your return."
"老闆娘挺親切
雖然店不大但環境不錯
酒順口價格一般般
剛好住附近來剛剛好","The boss is very kind
Although the store is not big, the environment is good
The price of wine is general
It's just right to live nearby"
"調酒師人很好😻
是一間氣氛頗佳的小店，環境很舒適 …","The bartender is very good
It is a small shop with a good atmosphere, and the environment is very comfortable ..."
"氣氛好，酒的品項多。
收現金及信用卡。
願意再訪～
（2024.09）","The atmosphere is good, there are many items of wine.
Cash and credit cards.
Willing to visit again ~
(2024.09)"
Lol冠軍賽當天人多店裡人員雖然忙，服務還是很周到，滷味可以點來試試👍,"Although the people in the store on the day of the LOL championship are busy, the service is still very thoughtful."
"氣氛好～ 後補充：留五星好評可以有一杯shot，店員主動拿shot 給我，半情勒要我寫好評。🙁 週二晚上去&本身酒量不太好，且已經有點ㄧ杯調酒了，所以原本不打算寫評論，

當下我寫了，而最後我也沒喝那杯shot。
如實留言，分享給酒量不好的大家。","The atmosphere is good ~ later added: Leave five -star praise to have a cup of shot. The clerk took me the initiative to give me Shot.& On Tuesday night, I went to the alcohol in myself that the amount of alcohol was not very good, and I was already a little bit of bartending, so I didn’t plan to write a comment.

I wrote it now, and in the end I didn't drink that cup of Shot.
Leave a message in truth and share it with everyone with poor alcohol."
"剝皮辣椒水餃好好吃～炸物的松露醬也很香

酒也很不錯👍","Dipping hot pepper dumplings are delicious ~ Fried truffle sauce is also very fragrant

The wine is also very good 不"
這次來有幾個餐點目前缺貨，這確實造成了我們的不便，但老闆的服務態度特別的好，我們有很多疑問老闆都很耐心的幫我們解答,"There are a few meals this time, which is currently out of stock, which does cause our inconvenience, but the boss's service attitude is particularly good. We have a lot of questions. The boss is patient."
非常適合下班來小酌，推推闆娘的作品：艾莉兒（不在酒單上，可以直接問唷），酸酸甜甜又很清爽，黑糖奶茶也很推推（好想加珍珠），店員服務態度很好，環境氛圍佳，很放鬆～♡♡♡會再來，建議先訂位！週末生意真的超好～,"It is very suitable for drinking from work and pushing Pu Niang's work: Alier (not on the wine list, you can directly ask), sour and sweet, very refreshing, brown sugar milk tea is also pushed (want to add pearls), The clerk's service attitude is very good, the environment atmosphere is good, it is very relaxed ~ I will come again, it is recommended to order first!Weekend business is really super good ~"
"剝皮辣椒水餃非常好吃！
調酒也很讚👍
今天最喜歡的是蘇媽媽，基底高粱很爽🤭","Peeling pepper dumplings are very delicious!
Mixing is also very good.
Today's favorite is Mother Su, the base sorghum is very cool 🤭"
