Original,EN
"因為住附近，來過好幾次
餐點部分非常用心，烤物、炸物、生食手捲都有一定的水準
像是明太子手羽先、雞肉三兄弟、炸蝦天婦羅、炙燒握壽司.....等，都蠻不錯，也有自己的風味特色

幾個我個人口味稍微較不喜歡的是炒烏龍麵，以及部分炒青菜會加銀杏豆、大阪燒的美乃滋偏多，這幾款我個人會稍微避開
生魚片的話，這邊是屬於用鮮魚，口感較濕潤（我個人比較喜歡有熟成過、口感較乾爽的）

如果是在一樓座位區，座椅有點偏高，坐久會較不舒服，窗邊屬於吸菸區、門口也會有客人抽菸，這個如果介意的人應該會較敏感","Because I live nearby, I have been here several times
The meal part is very attentive, and the roasted objects, fried objects, and raw food rolls have a certain level
Such as the Prince Ming Shou Yu Xian, the three brothers of chicken, fried shrimp tempura, burning sushi ..... and so on, are pretty good, and have their own flavor characteristics

Several of my personal taste is slightly less like -like, fried oolong noodles, and some fried vegetables will add ginkgo beans, and Osaka -roasted Misono. I personally avoid it.
For sashimi, it belongs to fresh fish here, and the taste is more humid (I personally prefer to be familiar and dry)

If it is in the seat area on the first floor, the seat is a bit high, and it will be uncomfortable to sit for a long time. There will be guests smoking at the door of the window and the door."
"餐點：熱炒水蓮很好吃
串烤：真的還好
涼伴：芥末章魚🐙很不錯
**酒** :可能住宅區 酒類偏少 偏貴 清酒種類少 但老闆有自己的堅持（什麼清酒 只能喝溫的）這點我很欣賞 有職人的專業
❗️❗️我對居酒屋的重點❗️❗️
環境：我很喜歡 如果你也愛慢步調的喝酒 放鬆 我真的很喜歡💕👍","Meal: Hot fried water lotus is delicious
Skewed roasting: really okay
Liangyan: The mustard octopus 🐙 is very good
** Wine **: Maybe there are fewer alcohol in the residential area, and there are few types of sake, but the boss has his own insistence (what can sake can only drink warm).
酒️❗️ My focus on izakaya ❗️❗️
Environment: I like it very much. If you also like to drink slowly, I really like it."
"空間大，餐點好吃！
推炸南瓜！生啤只有海尼根，比較遺憾。","The space is large and the meals are delicious!
Fry the pumpkin!The only beer is Heinen, which is even more regrettable."
"整體很棒，串燒水準以上，炸南瓜很好吃，烤蔬菜的部分比較乾一些。
環境氣氛不錯，可惜門口室外座位可以抽煙，偶爾會有煙味飄入。","The overall is great, the skewers are above the level, fried pumpkin is delicious, and the part of the roasted vegetables is more dry.
The atmosphere of the environment is good. Unfortunately, the outdoor seat at the door can smoke, and occasionally there will be smoke."
東西還蠻好吃，出菜速度不快（用餐時幾乎客滿），但出餐的品質都還不錯，可惜當日去黑鮪魚已經沒了。啤酒品質可以。餐點價格稍高，可以刷卡。,"Things are quite delicious, the speed of dishes is not fast (almost full of meals), but the quality of the meal is not bad. Unfortunately, the black catfish was gone on the same day.Beer quality is OK.The price of meals is slightly higher, and you can swipe your card."
其實已經到訪很多次，不過疫情解封後還沒去過，那天去吃晚餐才發現！生意也太好了吧！第一次坐到二樓，串燒很好吃！,"In fact, I have visited many times, but I haven't been there after the epidemic unsealed. I discovered dinner that day!The business is too good!Sit on the second floor for the first time, and the skewers are delicious!"
"頭一回去，就遇上內場的服務小姐態度不太友善，不知道是不是當天剛好心情不好...另外就是沒有服務鈴，我和朋友坐在二樓，感覺非常不方便! 希望店家可以考慮增加該設備，會提升不少用餐品質。
餐點部份沒有特別令人驚豔的部份，口味普普，但每家居酒屋總是得有個特色餐點，個人覺得冷泡茶倒是還不錯，喝了好幾瓶。
BTW 當晚結帳時，被多算了一道菜錢，感覺店家處理的很不乾脆...","When I went back in the first time, I was not very friendly to the lady in the insiders. I do n’t know if I was in a bad mood that day ... In addition, I did n’t have a service bell. My friend and I sat on the second floor. I felt very inconvenient! You can consider increasing the equipment, which will improve a lot of dining quality.
There is no particularly stunning part of the meal part, the taste is Pop, but the izakaya always has a special meal. I personally think that cold tea is pretty good and drink several bottles.
When BTW was at the checkout of the night, I was calculated one more vegetable. I felt that the store did not handle it ..."
"超有氛圍的居酒屋🏮
尤其坐窗邊超有氣氛😍
雖然有些菜餚價格偏高
但口感確實有這價值
所以個人覺得CP值是有的☺️
店員也很健談😆👍","Izakaya with an atmosphere 围
Especially sitting on the window is super atmosphere 😍
Although some dishes are high in price
But the taste does have this value
So I personally think that the CP value is available ☺️
The clerk is also very talkative"
"整體價格偏貴,三串雞肉串就要300元有點嚇到，串燒都是一串的價格，點下來不便宜而且份量少。
食物偏涼,可能坐在二樓送上來路途遙遠都冷掉了,吃的不是很開心,建議店家做一個送餐電梯,不然天氣冷吃到一堆涼掉的食物心情真的很差,加上價格又貴，一個人吃1000元還吃不飽,這邊適合喝酒點一些下酒菜就好不適合去用餐。","The overall price is expensive. The three skewers of the three skewers are 300 yuan. It is a bit scared. The skewers are a string of prices. It is not cheap and the portion is small.
The food is cool, and maybe sitting on the second floor and sending the road is far away. It is not very happy to eat. It is recommended that the store make a food delivery elevator. The price is expensive, and it is not enough to eat 1,000 yuan alone. It is not suitable for drinking some wine and vegetables here."
母親節聚餐來到文德店，串燒、海鮮等料理都很好吃，二樓有12人的包廂，適合聚會的場所。一樓有開放空間的座位喔。,"Mother's Day dinner came to Wende Store. The skewers, seafood and other dishes were delicious. There were 12 people on the second floor, which was suitable for places where the party.There are open spaces on the first floor."
