Original,EN
附近少數營業到比較晚的賣酒處服務人員很熱誠，晚上沒有酒喝的時候可以過去旁邊就有停車場,"A few nearby business people who have been operating late are very enthusiastic. When there is no alcohol at night, there can"
一直找不到適合送禮的東西，又怕太廉價又怕太昂貴，一直到朋友介紹這間，還真的讓我驚艷了一下，相當不錯個人蠻推,"I can't find something suitable for giving gifts, and I am afraid that I am too cheap and afraid of too expensive. Until my friend introduced this, it really made me amazing. I am pretty good."
"專門經營義大利酒的好店家
在現在百家爭鳴的酒窖 及 酒種競爭的店面中
算是很認真在推廣義大利酒的好店
除了平常市面上常見的北義/中義的酒種外
店端還有引進西西里島這類風味獨特且價格合理的各式酒種
各式酒類送禮自賞兩相宜

店家服務優良 推薦人員細心且有熱誠外
平日還有1200就可以品嘗三杯店端當期推薦的不同風味酒
對於想喝義式酒 但又不知道該怎樣起手的品酒人是很棒的選擇

推薦喜歡品嘗或想嘗試義式風味的玩家","Good shops that specialize in Italian wine
In the stores that are competing for the wine cellar and wine types now
It is a good shop that is very serious about promoting Italian wine
In addition
The store also has a unique flavor and reasonable price of Sicily.
All kinds of alcohol gifts should be appreciated for two phases

Good recommended personnel for the store service
There are also 1200 on weekdays to taste different flavors recommended by the three cups of stores in the current period
It is a great choice for the wine tasting people who want to drink Italian wine but do not know what to start

Recommended players who like to taste or want to try a Italian flavor"
"禮盒包裝精緻，送禮相當體面。
店員認真地介紹各式酒款，即使不懂也可以告知喜好的味道請店員推薦。","The gift box packaging is exquisite and the gift gifts are quite decent.
The clerk carefully introduces all kinds of wines. Even if you do n’t understand, you can tell the taste of the preference."
老闆帥 品項又好 櫃姐正 又會介紹 沒道理不繼續光顧吧?,"The boss handsome product is good, and the cabinet sister will introduce it without reason, do you not continue to patronize, right?"
服務人員非常細心幫客戶選酒，品質優價格實惠，cp值高,"The service staff is very careful to help customers choose wine, with affordable quality and price, high CP value"
酒好喝 ！店長很親切，不怕找不到喜歡的,The wine is delicious!The store manager is very kind and don’t be afraid to find what you like
店長親切又帥，介紹的很詳細,"The manager is kind and handsome, the introduction is very detailed"
對自家的酒很了解 整個一進去感受的只有專業,I know the whole of my own wine and I only feel professional as soon as I go in
優質的店 價格公道活動又多店員又帥,High -quality store price and fair activities are more clerk and handsome
店員態度親切然後酒好好喝～,The clerk's attitude is kind and drinks well ~
服務態度很好 很專業～值得推薦👍 …,The service attitude is very good and professional ~ It is worth recommending 👍 ...
酒好喝，店長好帥！,"The wine is so delicious, the manager is so handsome!"
L很帥，環境舒服，老闆親切。,"L is handsome, the environment is comfortable, and the boss is kind."
環境舒適。人員親切。專業。誠心推薦。,The environment is comfortable.Personnel kind.major.Sincerely recommend.
燈光美氣氛佳 非常舒適,The light and beautiful atmosphere is very comfortable
裝潢非常棒～～服務一流,The decoration is great ~~ First -service service
燈光美氣氛佳  L大帥哥,"Lighting Beautiful atmosphere, Lite -Battle guy"
店內環境相當優秀！,The environment in the store is quite excellent!
用心經營 用心介紹 用愛發電,Express the use of electricity to use love to generate electricity with your heart
難得的義大利酒專店！,Rare Italian wine shop!
推推 專業的東西讓專業的介紹,Push professional things to let professional introduction
服務好 態度專業！,Good service attitude!
專業的義大利酒坊👍 …,Professional Italian Winery 义 ...
質感好店☺️,Good text shop ☺️
店長很專業,The manager is very professional
用心經營，用心介紹,"Operate with your heart, introduce it with your heart"
店員很nice,The clerk is very nice
好酒好悠哉,"Good wine, so leisurely"
好地方,Good place
