Original,EN
"爆爆爆 😋😋特別的小地方！ 好吃、實在、無雷！每一道都有自己的 特色料理手法，很強的烹調，令人驚豔的巷內小店、想像如果門口外有海灘、那吃起他們的食物配上生啤酒，完美破表。 但還好裡面的音樂不錯 所以也是大大加分、吃美食都會搖。

二個老闆非很客氣，因為他們只有二人廚房，做事很紮實的店家🥳🥳、人多時需要時間等候餐點，所以建議提早點餐到達餐廳就馬上享用最佳美食時間。

💯推薦幾道菜，泡菜炒臭豆腐、烤豆皮、一夜干、鮭魚卵炒飯、好吃！啤酒超讚👍，如果有想挑戰的可以點蟹膏雞肉串，炒蛤蜊也很下酒。整體是重口味路線，內湖小酌聊天的好地方‼️","Special small places!It's delicious, real, thunderous!Each has its own special cuisine, very strong cooking, stunning small shops in the lane, imagine if there is a beach at the door, the food that eats them with raw beer is perfectly broken.Fortunately, the music inside is good, so it will be greatly added and eat food.

The two bosses are not very polite, because they only have two kitchens, and the shops with solid work 🥳🥳 and people need time to wait for meals for a long time.

泡 Recommend a few dishes, kimchi stinky stinky tofu, grilled bean skin, dried overnight, salmon egg fried rice, delicious!The beer is super happy. If you want to challenge, you can order crab paste chicken skewers, and fried clams are also very wine.Overall is a heavy taste route, a good place for Neihu drinking chat‼️ ️"
"餐點幾乎無雷！每一道都有自己的特色料理手法，不是很陽春的烹調，令人驚豔的寶藏巷內寶藏小店。

老闆很客氣，因為他們只有二人廚房，人多時需要時間等候餐點，老闆他們在訂位時就會告知，甚至建議到達餐廳的最佳時間。

推薦幾道菜，泡菜炒臭豆腐，無敵好吃！那個泡菜很夠味。炒青菜有沙茶香，也非常喜歡，炒蛤蜊也很下酒。整體是重口味路線，小酌聊天的好地方。","The meal is almost thunderous!Each has its own special cooking technique. It is not very good to cook, and the stunning treasure shop in the treasure lane.

The boss is very polite, because they only have two kitchens, and they need time to wait for meals for a long time. The boss will inform them when booking, and even recommend the best time to reach the restaurant.

Recommend a few dishes, kimchi fried stinky tofu, invincible delicious!That kimchi is delicious enough.There are sand tea fragrances for fried vegetables, and I also like it very much.Overall is a good place for a heavy taste, drinking chat."
"週日晚上在家附近找餐廳熟客是一間類似飲酒的小餐館，因為家人用餐以前一直沒有選這裡，附近吃騙了只好選這家來試試，打電話訂位，剛好有位子每道菜都還蠻精緻的份量不多，但是味道不錯，當然因為是適合下酒菜，所以味道略鹹了一點，但整體而言都還算不錯的餐廳。

這邊不管是炒青菜，烤牛排、烤中卷、胡麻豆腐、烤松阪豬、烤杏鮑菇、炒蛤蠣味道都很到位，好吃👍

唯一的缺點是無刷卡或電子支付只能現金及轉帳，附近因為在巷弄你地方比較小不好停車","Finding a restaurant near home on Sunday evening is a small restaurant similar to drinking, because the family did not choose here before eating. I had to choose this one to try this. The exquisite portion is not much, but the taste is good. Of course, because it is suitable for drinking and vegetables, the taste is slightly salty, but the restaurant that is pretty good as a whole.

Whether it is fried vegetables, steak, grilled rolls, flax tofu, grilled pines, grilled Pleurotus eryngii, fried oysters in place, delicious 👍

The only disadvantage is that a brushless card or electronic payment can only be cash and transfer. It is not easy to stop because it is relatively small in the alley."
餐點真的好吃有水準、氣氛很好，老闆還有招待沙拉跟水果，服務也很親切，絕對會回訪😍😍😍,"The meal is really delicious, the atmosphere is very good."
沒喝酒真是太可惜了。氣氛一級棒，餐點用心各有特色。除了七里香炸過酥之外，道道不踩雷。本來只是家人聚聚，吃吃喝喝聊聊天，卻是一再續點停不了👍,"It's a pity not to drink.The atmosphere is great, and the meals have their own characteristics.Except that Qili Xiang was fried over crispy, the Tao did not step on the thunder.Originally, my family gathered, eating, drinking and chatting, but I couldn't stop repeatedly 👍"
真的很喜歡的店，雖然品項看起來很普通，但整個味道上就是多了很多不一樣的香氣跟感受，超推臭豆腐跟唐揚雞，以後還想來吃其他品項,"I really like the store. Although the items look ordinary, there is a lot of different aromas and feelings in the whole taste. Super stinky tofu and Tang Yang chicken. I want to come to eat other items in the future"
"餐點真的都在水準之上！超好吃
酥炸豆皮、蟹膏雞肉串、烤麻糬、鮭魚卵炒飯都好讚，一生推🤣
還有貼心招待水果和梅酒shot，真的還想再回訪！","The meals are really above the standard!Super delicious
Crispy bean skin, crab cream chicken skewers, roasted hemp, salmon egg fried rice are all praised.
There are also intimate hospitality of fruit and plum wine, and I really want to return to visit again!"
"在地五分小店。
很久以前就注意到這間店。
這次從大陸回來的朋友又要出差越南
來更新近況
聊聊人生
口袋名單 熟客就派上用場。
老婆來到門口一度還猶豫不決。
但 法克相信google評論。
如果是用洗的，被雷一次就算了。
只能說熟客真的優。
料理都很用心與驚奇。
菜單上寫兩人廚房勿催菜。
八點多到時店內播放音樂，與友話家常。
隨後世足賽開始日本對德國
店內也有live 投影
越晚人越多，其中也有一人來消費的女性。
點了炒飯+臭豆腐 與飲料。
一人來店，真的是熟客啊。

就變品嚐美食一邊更新與回憶人森。
就在日本隊進球追平後。
廚師出來觀看戰況。
法克覺得好面善，但又一時想不起來。

今天三人總共點了
可樂
清酒
無糖茶
可爾必思
七里香
一夜干
炒烏龍麵 奶油口味但是卻不會膩 神奇
招牌臭豆腐 多了甜味 意外的合
雞軟骨
松阪豬
烤小卷
烤麻糬

最後發現廚師大大是法克球友
沒想到球友竟然是這些美食的幕後推手
週日打完球就殺回來開店。
世界真是小啊。
妙哉。

最後日本二比一幹掉德國
連兩天爆冷
液晶電視要大賣了

目標全菜單都點過一遍。
下次帶好朋友去。
—————-
昨天韓國逆轉葡萄牙
現場韓國朋友還請大家beer","Five -point shops in the local area.
A long time ago, I noticed this shop.
Friends who come back from the mainland this time will travel to Vietnam again
Let's update the current situation
Talk about life
The pocket list of cooked customers came in handy.
His wife was hesitant when he came to the door.
But Farker believed Google's comment.
If it was washed, it would be okay to be thundered once.
It can only be said that mature customers are really good.
The dishes are very careful and surprised.
Write on the menu on the kitchen and do not urge vegetables.
At eight o'clock to play music in the store, they often talk with friends.
Subsequently, Japan started Japan against Germany
There is also LIVE projection in the store
The later the more people are, there are also women who come to consume.
Ordered fried rice+stinky tofu and drink.
When you come to the store, it is really a cooked guest.

Update and recall people while eating food.
Just after the Japanese team scored.
The chef came out to watch the battle.
Farker felt good, but he couldn't remember it again.

Today, the three were ordered
Cola
Sake
Sugar -free tea
Kerbiti
Qili Xiang
Overnight
Stir -fried oolong noodles creamy flavor but not getting tired
The signature stinky tofu is more sweet and unexpectedly
Chicken cartilage
Matsuzaka pig
Baked roll
Baked hemp

Finally, I found that the chef is a big friend of Fick
I did not expect that the golfers turned out to be behind the scenes of these foods
After playing on Sunday, he returned to open the store.
The world is really small.
Miao 哉.

Finally, Japan Erbei killed Germany
Cold for two days
LCD TV is going to sell

The target menu is clicked again.
Take a good friend next time.
————————
Yesterday South Korea reversed Portugal
Korean friends on the spot also invite everyone beer"
在內湖捷運站附近巷弄的寶藏餐廳，有次吃到後就愛上，今天回訪再度被泡菜炒臭豆腐跟蟹膏雞肉串驚艷 ～ 每道都超好吃，價格也非常合理，吃完馬上又想念😜,"The treasure restaurant near the alleys near Neihu MRT Station, I fell in love after eating it. Today, I will be stir -fried with kimchi stinky tofu and crab cream chicken. I miss it now 又 又 又 又"
"餐點好吃大推
氣氛不錯～
闆娘 很辣很正～ 推爛","Meals are delicious
The atmosphere is good ~
Ban Niang is very spicy and positive ~ push bad"
"好吃欸，五星好評👍🏻
每一個都滿有特色，而且調味不會太過
有高於價錢的水準
最後的甜點大加分❤️","It's delicious, five -star praise 五
Each one is full of characteristics, and the seasoning will not be too much
There is a level that is higher than the price
The final dessert is big plus points ❤️"
"是個可以輕鬆聊天吃飯的地方
餐點好吃，不飲酒的人也很適合
豆皮、明太子烏龍麵、玉米筍必點！","It's a place where you can easily chat and eat
The meal is delicious, and people who don't drink alcohol are also very suitable
Bean skin, prince Oolong noodles, corn bamboo shoots must be ordered!"
"2人廚房！需要耐心等待🥺🥲
每一道餐點都好好吃！
能感受到廚師的用心
1. 鮭魚卵炒飯：炒得鬆鬆的👍👍
2. 炒青菜：有很多我害怕的蒜頭…但也好吃
3. 辣炒臭豆腐：很下酒
4. 炸豆皮：很喜歡這道😍😍😍
5. 烤蔥雞肉：名字忘了？外酥內嫩🥹
6. 七里香：我沒吃，朋友說不錯
7. 烤麻糬：好吃👍👍
8. 沙士是鹽口杯🤣🤣","2 people kitchen!Need to wait patiently 等
Every meal is delicious!
Can feel the chef's intentions
1. Salmon egg fried rice: stir -fry
2. Stir -fried vegetables: There are a lot of garlic I am afraid ... but also delicious
3. Stir -fried stinky tofu: very wine
4. Fried bean skin: I like this very much
5. grilled green onion chicken: Forgot the name?Crispy inner tenderness 🥹
6. Qili Xiang: I didn't eat it, my friend said good
7. Baked hemp: It's delicious 糬
8. Shashi is the salt mouth cup 是"
"很有氛圍的小店
東西也都很好吃
雖然上菜速度比較慢了一點 但是可以一邊和好友聊天一邊慢慢吃也很不錯🥰 …","Very atmospheric shop
Things are also delicious
Although the speed of serving is a bit slower, you can eat it slowly while chatting with your friends."
"好吃，價格實惠，小孩也吃得很開心，廁所非常乾淨而且裡面不抽菸，適合帶小朋友，
整體環境舒服，還可以寄酒抵消費。黑啤酒跟柚子酒👍🏻 （雞骨。一夜干。臭豆腐。鉿蠣湯）門口前面可以停車🚗","It is delicious, the price is affordable, the children are very happy, the toilet is very clean and does not smoke inside, suitable for bringing children,
The overall environment is comfortable, and you can also send wine to the consumption.Black beer and grapefruit wine (chicken bone. Dry overnight. Stinky tofu. Oyster soup) You can park in front of the door"
