Original,EN
"老闆娘友善親切，服務很好
。餐點大多都很滿意，唯一稍微不滿意的是明太子雞肉有點太鹹，烤生蠔有幾顆烤的太乾過熟了，不過瑕不掩瑜，還是不錯的聚餐好地點","The boss is friendly and kind, and the service is very good
EssenceMost of the meals are very satisfactory. The only thing that is slightly dissatisfied is that the Ming Prince Chicken is a bit too salty, and the grilled oysters have a few roasted and too dry, but the flaws are not concealed."
"位於內湖區
內湖9點後想吃個晚餐有點難，店家都好早就關門，隨性滑了一下找到這家居酒屋🏮，想說居酒屋應該都頗貴又吃不飽，帶著只是小小吃一下的心情去，到了呼搭啦居酒屋室外好熱鬧給人像熱炒店的感覺，心想不會吧該不會像熱炒店low low的！一進室內不錯不錯有酒吧的質感，不過客人慶生聲音大的像在市場喊價，一度覺得很阿炸。
我們選了壩臺位置，因為生意太好都客滿了，等了一會兒老闆娘出現，是位中年大姐給人很舒服的感覺，遞上菜單給我們，看了一下價位不貴也不便宜，不過依居酒屋來說頗便宜。
點了串燒、蒜生蠔（必點）、涼拌小菜、玉米筍、飯類麵類主食⋯，因為點了主食所以燒烤點不多，餐點都是現做現煮，上餐速度不會慢，老闆娘超親民待客讚👍，第一道牛肉串好吃讓人有信心，陸續餐都上來，飯麵類份量超爆滿，最後壓軸生蠔上場，浮誇大的生蠔好鮮甜飽滿，喜歡吃生蠔的朋友一定要來會愛死！
這餐兩人花了700多，超飽超撐超值
老闆娘超慷慨狂送小菜❤️❤️❤️","Located in Neihu District
It is a bit difficult to have a dinner after 9 o'clock in Neihu. The stores closed early. They slipped at the house and found the izakaya. I wanted to say that the izakaya should be very expensive and not full. Go, when I get out of the Hojo izakaya outdoors, it feels like a hot stir -fried shop. I do n’t think it ’s like a hot speculation shop Low Low!Once I entered the room, it was good and good, and the texture of the bar was good, but the guests with a loud voice of the guests were screaming in the market, and they felt very bombing.
We chose the location of the dam, because the business was too good, and after a while, the boss lady appeared. However, it is cheaper for Yukuya.
Ordered skewers, garlic oysters (must order), cold side dishes, corn bamboo shoots, rice noodle staple foods, because of ordering staple food, there are not many barbecue points. , The boss is super close to the people to praise the guests. The first beef skewers are delicious and confident. The meals come up one after another. Friends must come to love to die!
This meal spent more than 700 people, super full and super -value
The boss is super generous to send the side dishes ❤️❤️❤️"
"消夜場的好去處
室內和戶外都有用餐區
服務人員很熱情
海鮮新鮮
價格小貴","A good place to eliminate the night
There are dining areas indoors and outdoor
The service staff is very enthusiastic
Seafood fresh
Small price and expensive"
食物很新鮮、口味不會太重鹹！但龍鬚菜的胡麻醬鹹到爆、烤肉串都蠻值得點的、每串肉品份量也不多！用石板燒烤取代傳統炭火更健康！戶外跟部分室內用日光燈管、感覺跟食物極不搭！,"The food is fresh and the taste will not be too salty!However, the flax sauce of Dragon Beauty is salty to explosive, and the barbecue skewers are quite worthy of point.Use stone grill to replace traditional charcoal fire is healthier!Outdoors are very incompatible with food in some indoor luminous pipes!"
內湖最有趣的餐廳！！在壓力大的內科裡呼搭拉就跟綠洲一樣XD 禮拜五還有帶遊戲。很有Party氣氛的地方，適合聚會，而且食物都很好吃，幾乎無雷～我非常喜歡,"The most interesting restaurant in Neihu!IntersectionIn the stressful Internal Medicine, the same as an oasis is XD on Friday and there are games.There is a place with a party atmosphere, suitable for gathering, and the food is delicious, almost thunder -free ~ I like it very much"
點了炒水蓮烤牛肉串和炸透抽還有辣炒大腸（適合配下酒菜）最讓我喜歡的還是麻辣烤魚鍋❤️不過建議事先訂位時先預訂～不然現場等會比較久～可以自己帶酒去～開瓶費是第一瓶300第二瓶200第三瓶100⋯⋯但不錯的是開瓶費可以抵酒類飲料的消費,"Ordered fried water lotus grilled beef skewers, fried pumping, and spicy stir -fried large intestine (suitable for wine and vegetables). What makes me like most is the spicy grilled fish pot ❤️ But it is recommended to book it in advance ~ Otherwise, it will be a long time on the spot ~ Yes Take the wine yourself ~ The bottle opening fee is the first bottle of 300, the second bottle 200, the third bottle 100 ⋯ ⋯ ⋯ ⋯, but the good is the consumption of the bottle opening fee to get the wine drink"
"內湖宵夜的好選擇，開的夠晚、東西好吃、有戶外座、有酒喝，適合下班後的聚會。

生蠔、麵食、串燒和炸物都好吃，第一次來沒做功課隨便點，都沒有雷。

可惜服務人員不太專業，雖然還算親切，但是點餐和服務的效率都很低，甚至很多東西點了、過很久以後才出來說「不好意思喔這個沒有了」（到底為什麼可以過了二十多分鐘才發現？）

並且出餐速度非常慢，明明當天客人就不多，但是每一道都等了很久很久，吃完一道到下一道的空檔都快要睡著，建議如果時間很充裕的話再來。","The good choice of Neihu supper, late is late, delicious, outdoor seats, wine and drink, suitable for partying after get off work.

Oyster, pasta, skewers, and fried objects are delicious.

Unfortunately, the service staff is not very professional. Although it is quite kind, the efficiency of ordering and service are very low. Even many things have been ordered, and after a long time, they come out and say, ""I'm sorry, this is gone."" It was discovered in more than ten minutes?)

And the meal speed is very slow. There are not many guests on the day, but each time has been waited for a long time. After eating a while to the next empty gear, it is about to fall asleep. It is recommended that if time is plenty of time."
"上菜速度真的有點誇張，每20分鐘才到菜

點了火鍋，都快喝完才上高麗菜跟豆皮（？
請問我要怎麼煮？沒關係你說可以補加高湯...那這個高湯你要不要也喝看看，煮完高麗菜的湯應該是帶甜味，我...以為我在喝水一樣的淡

然後我們是最早到的一桌，依序再到兩桌，我們應該是第一個炒水蓮，結果我們等到白飯都吃完還不來，我們還是三桌最後一個到菜...

結束發現要10%服務費...嗯
上菜慢也沒倒茶水，只有幫忙上菜、收盤子而已...

我真不知道服務費怎麼算...

#炸物跟石板味增是好吃的 #但服務真的....","The speed of serving is really a bit exaggerated.

After ordering the hot pot, I was almost drunk before I put on cabbage and bean skin (?
How do I cook?It doesn't matter you say you can add broth ... Do you want to drink this high soup? The soup that cooks the cabbage should be sweet, I ... I think I am drinking water.

Then we arrived at the earliest table, and then to two tables in order. We should be the first water lotus lotus. As a result, we waited until the rice was eaten.

At the end, I found that 10%service fee ... um
I did n’t pour tea slowly, only helping meals and closing the plate ...

I really don't know how the service fee is calculated ...

#... ..."
"越來越差，一份將近五百的牛小排烤成這樣，服務生還說不是燒焦，牛排都被臭焦油味覆蓋了！
中高消費低品質，建議別來。","It is getting worse and worse. A small steak of nearly five hundred cattle is grilled like this. The waiter said that it was not burnt, and the steak was covered by the smell of caramel!
Middle consumption is low quality, it is recommended not to come."
服務態度很好，餐點美味....冬天還有薑母鴨....冷冷的天氣也很適合與朋友聚會吃飯小酌的場所,"The service attitude is very good, the meals are delicious ... there are ginger ducks in winter .... The cold weather is also very suitable for a place for meals with friends to eat and drink"
"用餐經驗很愉快
石板類的烤肉很好吃
麻辣乾麵我個人非常喜歡
炸物很下酒
星期五還有駐唱
可以點歌聽也可以點歌自己唱

酒類還蠻多種選擇
老闆人很好很大方的招待了很多酒😆","The dining experience is very happy
Spirit barbecue is delicious
I personally like spicy dry noodles
Fry
There are still singing on Friday
You can sing and listen to it or sing yourself to sing yourself

There are quite many options for wine
The boss entertained a lot of wine very well"
"生蠔等到最後才出來，有點傻眼
櫻花蝦炒飯和金針菇還滿好吃的
當月壽星有優惠
價位偏高","The oyster waited until the end, and it was a little dumbfounded
Sakura shrimp fried rice and enoki mushrooms are still delicious
There is a discount on Shouxing in the month
High price"
蠻好吃的唷！ 來很多次了！,It's delicious!It's many times!
"這個消夜真是太補了！
生蠔好大顆，又新鮮！
不過都是單點的，價格不便宜。","This night's night is so replenishment!
The oysters are big and fresh!
But they are all single points, and the price is not cheap."
雖然是外送但可以感覺擺盤很用心，醬烤牛肉質不老不嫩，可惜沒有期待的牛肉香，反而是培根起司麻糬口感讓人驚艷，很奇妙的搭配卻很融洽！,"Although it is a delivery, you can feel that the plate is very attentive, and the beef is not old or tender. Unfortunately, the beef aroma that is not expected is not expected."
親切的老闆及店員，烤生蠔太好吃，CP值超高的餐廳,"Careful boss and clerk, roasted oysters are so delicious, CP -high -high restaurants"
紹興烤雞肉串超好吃😋，小酌聊天的氣氛很好，老闆很用心知道有壽星還特別弄了蛋糕，內科人下班放鬆的好去處。 …,"Shaoxing roasted chicken skewers are super delicious, and the atmosphere of chatting is very good. The boss knows that Shouxing has made a special cake.Mowing"
非常糟糕的體驗：用餐前預定了椒麻烤魚鍋，也得到店家會幫我們預留的回覆。但是到了店裡，開始點餐後才通知魚被其他人預約走了....之後妥協點了用同樣湯底做的海鮮火鍋....豆腐跟鴨血卻完全沒有入味，感覺像拼拼湊湊做出來的東西。不被尊重感覺很差。,"Very bad experience: Before the meal, the pepper hemp grilled fish pot was scheduled, and the store will help us reserve.But when I arrived in the store, I notified the fish to be made up by others after ordering meals .... After that, the seafood hot pot made of the same soup base was compromised .... Tofu and duck blood did not taste at all. It felt like fighting. Patch together something.It feels bad without respect."
串燒很好吃～～！酒也好喝～服務人員超nice💕💕下次可以找同事一起來吃！ …,The skewers are delicious ~~!The wine is also delicious ~ The service staff can go to colleagues to eat together next time!Mowing
串燒很好吃！！！材料跟調味都很不錯～～,Skewers are delicious!IntersectionIntersectionBoth materials and seasonings are very good ~~
來很多次都沒踩雷，串類必點。適合小酌。,"I didn't step on the mine many times, and the string must be ordered.Suitable for drinking."
透過Ubereats訂購「泡菜烤梅花豬蓋飯」$120，乾淨、衛生、美味，南瓜很甜、杏鮑菇和豆輪很入味、燒肉很下飯，非常滿意，很樂意再次回購。,"Ordered ""Publisa Roasted Plum Pig Grame"" through UBEREATS, clean, sanitary, delicious, the pumpkin is very sweet, Pleurotus eryngii and bean wheels are very delicious."
和以前來吃的印象差太多了，也冷清很多，音響相關硬體設備有狀況所以也有點不舒服。蛤蜊湯如水淡而無味。奶油櫛瓜的奶油味太廉價，建議選別的口味試看看會不會好些。雞皮吃起來麵包粉味比較重。起司牛不搭，建議點原味。烤生蠔6顆780太貴沒點。烤蝦12隻480比例尺可以看照片。烤杏鮑菇很juicy，可惜依舊是那個奶油味。松阪豬好吃！,"It ’s too much impression to eat before, and it’ s a lot deserted. The sound -related hardware equipment has a condition, so it is a bit uncomfortable.Clade soup is as light as water and tasteless.The cream of cream is too cheap. It is recommended to choose the taste test to see if it will be better.The chicken skin tastes more flavor of bread flour.The cheese cow does not match, it is recommended to order the original flavor.6 pieces of grilled oysters 780 are too expensive.12 480 ratio of grilled shrimp can see photos.Bakery eryngii is very Juicy, but unfortunately it is still the creamy flavor.Matsusaka pigs are delicious!"
附近好停車、店員很親切，重點餐點都處理的很細緻，燒烤的缺點是上餐速度不會太快因為現點現做。還好那天客人不是太多！如果有提供內用水杯會更好,"The nearby parking and the clerk are very kind. The key meals are very detailed. The disadvantage of the barbecue is that the speed of the meal will not be too fast because it is done now.Fortunately, there were not too many guests that day!It would be better if you provide inner water cups"
"現場有駐唱歌手 氛圍很好~
店員有貼心建議可事先訂位 才不會久候！","The atmosphere of the singer at the scene is very good ~
The clerk has intimate suggestions to book a place in advance to not wait for a long time!"
食物好吃，老闆和老闆娘很親切！老闆娘調的酒很不錯～適合下班小酌！,"The food is delicious, the boss and the boss are very kind!The boss's wine is very good ~ Suitable for get off work!"
東西很好吃 招牌有兩到三道都必點 這是水煮魚招牌之一,"Things are very delicious signboards, two to three, they must order this is one of the boiled fish signboards"
正妹服務超值，鄭重懷疑老闆有潔癖⋯店內超級整潔,"Zhengmei service is value -for -money, solemnly suspect that the boss has cleanliness, the shop is super tidy"
超好吃而且店員超親切的😂 …,Super delicious and the clerk is super -cut 😂 ...
"現場有life band 🎤🎹，喜愛這裡的氛圍~🍻
#Enjoy🤩 …","There is live band at the scene, I love the atmosphere here ~ 🍻
#ENJOYj ..."
意外發現內科加班後宵夜好所在~~~,"Unexpectedly, the supper is good after working overtime ~~~"
大推龍鬚菜!!!超級無敵好吃,Big Dragon Beard !!! Super invincible delicious
東西好吃，氣氛好,"The things are delicious, the atmosphere is good"
優質良心店家！現在外送便當動輒120~150元，貴店的午餐便當竟然只要不到100元，但口味、菜色、份量甚至超越很多120~130元的店家，尤其炸豬排超有誠意，大推！！,"High -quality conscience store!Now the delivery bento is 120 ~ 150 yuan, and the lunch bento in your store is only less than 100 yuan.Intersection"
今日給家人過壽！食材與料理都很優！,Give your family life today!Both ingredients and cooking are very good!
很棒的店！食物好吃又新鮮 ！,A great shop!The food is delicious and fresh!
"用餐當天沒什麼客人
但是上菜超級無敵慢
每一道菜中間都間隔5-10分鐘的感覺
也沒點幾道菜大概吃了超過2個小時
最後送上的烤雞串等了很久
送上來裡面居然沒熟
餐點口味非常普通
完全不會想再去一次的餐廳","No guests on the day of dining
But serving is super invincible slow
The feeling of 5-10 minutes in the middle of each dish is 5-10 minutes
I didn't order a few dishes for about 2 hours
The grilled chicken skewers were finally sent for a long time
It's not familiar with it in it
The taste of the meal is very ordinary
I won't want to go to the restaurant again"
點了酸菜白肉鍋，竟然30分鐘後才上來。開始吃到一半了，店家才說忘記給我們火鍋醬料...水也是問了才有提供。服務讓人滿失望的。但具體而言，還不錯吃。如果不介意等待的話，也許可以試試。,"Ordered sauerkraut white meat pot, even 30 minutes later.It started to eat halfway, and the store said that he forgot to give us hot pot sauce ... water also provided it after asking.The service is disappointing.But specifically, it is not bad.If you don't mind waiting, you may try it."
