Original,EN
感謝服務人員小黑的仔細服務，自釀的梅酒十分推薦，還有主食從牛排、滷味到魟魚的各道菜餚都十分美味，室內設計到洗手乳都看得出主理人的用心！,"Thanks to the service staff Xiao Hei for your careful service. The self -brewed plum wine is very recommended. There are also staple foods from steaks, steaks to catfish to all dishes. They are very delicious. The indoor design to hand -washing milk can see the intention of the principles!"
各式白酒、紅酒配搭爽口小菜、魚皮，滷味，水餃、豬肉片、櫛瓜等等美味佳餚，一行人包場一晚，非常愜意。,"All kinds of white wine, red wine with refreshing vegetables, fish skin, lochi, dumplings, pork slices, gourds, etc. are delicious, one night, it is very pleasant."
內湖非常有質感的餐酒館，停車也很方便，餐點也很好吃，板娘＆服務人員美麗+帥氣+態度很親切，很有禮貌，Cp值很高，下次會再找時間，來好好享用放空吃美食，沒有來過的朋友，一定要撥時間，過來享受一下喔。。。,"Neihu is very textured and tavern. It is also very convenient to park and the meal is also delicious. Ban Niang & service staff is beautiful+handsome+attitude is very polite. The CP value is very high. I will find time again next time. Come and enjoy the food and eat food. Friends who have not come, you must dial time and come to enjoy it.EssenceEssence"
"餐點美味,餐廳佈置雅緻,氛圍很好
酒好喝😍服務員跟chef親切專業，如果有包場,還會有漂亮妹妹來介紹酒單跟幫忙。很精緻的一家店","The meal is delicious, the restaurant is elegant, the atmosphere is very good
Wine is good. The waiter and Chef are closely professional. If there is a charter, there will be a beautiful sister to introduce the wine list to help.A very delicate shop"
"整體非常非常棒，值得推薦！
餐點都非常美味，適合聚會與約會的地方。","The overall is very great, it is worth recommending!
The meals are very delicious, suitable for places where gatherings and date."
"以餐酒館來講,餐點服務都很棒,老闆娘也很漂亮,牛排好吃
老闆娘一直強調這裡是餐廳,不是小酒館,但是也歡迎客人來喝酒","In terms of meal tavern, the meal service is great, the boss is also very beautiful, the steak is delicious
The boss has always emphasized that this is a restaurant, not a small tavern, but also welcome guests to drink alcohol"
店美，餐點又好吃,"The shop is beautiful, the meals are delicious"
十顆星🌟 很讚！食物好吃，服務好！,Ten stars are very good!The food is delicious and the service is good!
餐點很美味❤️最愛闆娘私廚牛肉麵和咖哩飯😋😋😋環境優美氣氛佳 …,"The meal is delicious ❤️ The most beautiful atmosphere of the beef noodles and the curry rice in the favorite of Ban Niang, the most beautiful atmosphere ..."
很舒適的環境，很適合聚會小酌,"Very comfortable environment, very suitable for party drinking"
環境舒服單純，適合聚會小酌👍 …,"The environment is comfortable and simple, suitable for party drinks 👍 ..."
燈光美，氣氛佳。,The light is beautiful and the atmosphere is good.
有錢人的私人會館,Private Club of Rich People
好吃讚,Delicious praise
餐好吃！,The meal is delicious!
