店名,評分,評論數,地址,鏈接
悠哉先生Café Mr.chill Café,5.0 ,781,,https://www.google.com/maps/place/%E6%82%A0%E5%93%89%E5%85%88%E7%94%9FCaf%C3%A9+Mr.chill+Caf%C3%A9/data=!4m7!3m6!1s0x345d4d007e0e7483:0xb200feb3b915aadc!8m2!3d25.1937631!4d121.685873!16s%2Fg%2F11lcksrs2t!19sChIJg3QOfgBNXTQR3KoVubP-ALI?authuser=0&hl=zh-TW&rclk=1
Ocean Cafe 海洋咖啡,4.6 ,424,20744新北市萬里區港東路162之2號1樓,https://www.google.com/maps/place/Ocean+Cafe+%E6%B5%B7%E6%B4%8B%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x345d4d0d4ecfeb59:0xadcfe4c3bc720e48!8m2!3d25.2041259!4d121.690188!16s%2Fg%2F11j5j3_k_5!19sChIJWevPTg1NXTQRSA5yvMPkz60?authuser=0&hl=zh-TW&rclk=1
此木窯 Chai Space & Store（萬里景觀餐廳/咖啡coffee/窯烤麵包pizza/寵物友善）,4.9 ,291,207新北市萬里區太和路30-2號,https://www.google.com/maps/place/%E6%AD%A4%E6%9C%A8%E7%AA%AF+Chai+Space+%26+Store%EF%BC%88%E8%90%AC%E9%87%8C%E6%99%AF%E8%A7%80%E9%A4%90%E5%BB%B3%2F%E5%92%96%E5%95%A1coffee%2F%E7%AA%AF%E7%83%A4%E9%BA%B5%E5%8C%85pizza%2F%E5%AF%B5%E7%89%A9%E5%8F%8B%E5%96%84%EF%BC%89/data=!4m7!3m6!1s0x345d4db9b3922cd7:0x1c977c11abcc3785!8m2!3d25.1771823!4d121.6544626!16s%2Fg%2F11r9h6z36p!19sChIJ1yySs7lNXTQRhTfMqxF8lxw?authuser=0&hl=zh-TW&rclk=1
阿美の店,4.0 ,21,207新北市萬里區玉田路46號之10,https://www.google.com/maps/place/%E9%98%BF%E7%BE%8E%E3%81%AE%E5%BA%97/data=!4m7!3m6!1s0x345d4d14658a1fed:0x24dc704012ca340f!8m2!3d25.1894399!4d121.6829815!16s%2Fg%2F11ss9wxxr1!19sChIJ7R-KZRRNXTQRDzTKEkBw3CQ?authuser=0&hl=zh-TW&rclk=1
酒莊美食餐廳,4.3 ,573,207新北市萬里區內中福路4號,https://www.google.com/maps/place/%E9%85%92%E8%8E%8A%E7%BE%8E%E9%A3%9F%E9%A4%90%E5%BB%B3/data=!4m7!3m6!1s0x345d4d0419c99ec9:0x956ffcc71721dbc2!8m2!3d25.1652119!4d121.6676486!16s%2Fg%2F1tkp2qgr!19sChIJyZ7JGQRNXTQRwtshF8f8b5U?authuser=0&hl=zh-TW&rclk=1
【全預約制】浪聚｜不只是餐酒館？｜浪金山,4.6 ,34,208新北市金山區環金路336號,https://www.google.com/maps/place/%E3%80%90%E5%85%A8%E9%A0%90%E7%B4%84%E5%88%B6%E3%80%91%E6%B5%AA%E8%81%9A%EF%BD%9C%E4%B8%8D%E5%8F%AA%E6%98%AF%E9%A4%90%E9%85%92%E9%A4%A8%EF%BC%9F%EF%BD%9C%E6%B5%AA%E9%87%91%E5%B1%B1/data=!4m7!3m6!1s0x345d4dcc59691dcf:0x9334960999c87f76!8m2!3d25.2206698!4d121.6323436!16s%2Fg%2F11vlcrgv_2!19sChIJzx1pWcxNXTQRdn_ImQmWNJM?authuser=0&hl=zh-TW&rclk=1
一粒沙咖啡館 （無訂位服務）,4.4 ,"1,475",207新北市萬里區東澳路66號,https://www.google.com/maps/place/%E4%B8%80%E7%B2%92%E6%B2%99%E5%92%96%E5%95%A1%E9%A4%A8+%EF%BC%88%E7%84%A1%E8%A8%82%E4%BD%8D%E6%9C%8D%E5%8B%99%EF%BC%89/data=!4m7!3m6!1s0x345d4c740acfc283:0x3e51f95f8c3227fb!8m2!3d25.202837!4d121.692527!16s%2Fg%2F11by_zy1c7!19sChIJg8LPCnRMXTQR-ycyjF_5UT4?authuser=0&hl=zh-TW&rclk=1
你剛好有空,4.7 ,148,207新北市萬里區清水4-3,https://www.google.com/maps/place/%E4%BD%A0%E5%89%9B%E5%A5%BD%E6%9C%89%E7%A9%BA/data=!4m7!3m6!1s0x345d4d3460ec2a7b:0x4da42342e1394dcc!8m2!3d25.2012806!4d121.6428617!16s%2Fg%2F11fsfm1nlc!19sChIJeyrsYDRNXTQRzE054UIjpE0?authuser=0&hl=zh-TW&rclk=1
朝基外燴餐飲店,4.7 ,7,207新北市萬里區瑪鋉路30巷6號,https://www.google.com/maps/place/%E6%9C%9D%E5%9F%BA%E5%A4%96%E7%87%B4%E9%A4%90%E9%A3%B2%E5%BA%97/data=!4m7!3m6!1s0x345d4dd90cabc799:0x53ac00809137adb8!8m2!3d25.1763469!4d121.6903401!16s%2Fg%2F11sbg8x76w!19sChIJmcerDNlNXTQRuK03kYAArFM?authuser=0&hl=zh-TW&rclk=1
野柳東方美,4.3 ,59,207新北市萬里區港東路61號,https://www.google.com/maps/place/%E9%87%8E%E6%9F%B3%E6%9D%B1%E6%96%B9%E7%BE%8E/data=!4m7!3m6!1s0x345d4c70d31ce59f:0xecb90b4230127678!8m2!3d25.2037553!4d121.6877078!16s%2Fg%2F11d_yfl4zl!19sChIJn-Uc03BMXTQReHYSMEILuew?authuser=0&hl=zh-TW&rclk=1
萬里土風 藥燉排骨 店,4.5 ,13,207新北市萬里區瑪鋉路12號,https://www.google.com/maps/place/%E8%90%AC%E9%87%8C%E5%9C%9F%E9%A2%A8+%E8%97%A5%E7%87%89%E6%8E%92%E9%AA%A8+%E5%BA%97/data=!4m7!3m6!1s0x345d4c4faf884079:0x8dc2c1a1f4a5e3ce!8m2!3d25.1752585!4d121.6877816!16s%2Fg%2F11c32gxhht!19sChIJeUCIr09MXTQRzuOl9KHBwo0?authuser=0&hl=zh-TW&rclk=1
海華休閒別墅民宿 翡翠灣,4.9 ,132,207新北市萬里區玉田路52號,https://www.google.com/maps/place/%E6%B5%B7%E8%8F%AF%E4%BC%91%E9%96%92%E5%88%A5%E5%A2%85%E6%B0%91%E5%AE%BF+%E7%BF%A1%E7%BF%A0%E7%81%A3/data=!4m10!3m9!1s0x345d4c66be0382eb:0x5c59ab20fb4c80f4!5m2!4m1!1i2!8m2!3d25.194067!4d121.680956!16s%2Fg%2F1tdynj7z!19sChIJ64IDvmZMXTQR9IBM-yCrWVw?authuser=0&hl=zh-TW&rclk=1
儂徠南洋美食,4.3 ,"1,353",207新北市萬里區瑪鋉路138號,https://www.google.com/maps/place/%E5%84%82%E5%BE%A0%E5%8D%97%E6%B4%8B%E7%BE%8E%E9%A3%9F/data=!4m7!3m6!1s0x345d4c4fa5b3959b:0x3bdb208993551ccc!8m2!3d25.1793299!4d121.690501!16s%2Fg%2F1vzqp_lk!19sChIJm5WzpU9MXTQRzBxVk4kg2zs?authuser=0&hl=zh-TW&rclk=1
薆悅酒店野柳渡假館－漁人廚房,3.9 ,696,207新北市萬里區港東路162號之2號2樓,https://www.google.com/maps/place/%E8%96%86%E6%82%85%E9%85%92%E5%BA%97%E9%87%8E%E6%9F%B3%E6%B8%A1%E5%81%87%E9%A4%A8%EF%BC%8D%E6%BC%81%E4%BA%BA%E5%BB%9A%E6%88%BF/data=!4m7!3m6!1s0x345d4d972f915bfb:0x43e62b09393051ea!8m2!3d25.2041292!4d121.6901861!16s%2Fg%2F11hzz8ffq1!19sChIJ-1uRL5dNXTQR6lEwOQkr5kM?authuser=0&hl=zh-TW&rclk=1
BinB書䏱 Bar in Book-板橋酒吧|人氣酒吧|必吃餐酒館|網美餐酒館|特色酒吧|放鬆酒吧,4.8 ,403,220新北市板橋區民生路三段140號,https://www.google.com/maps/place/BinB%E6%9B%B8%E4%8F%B1+Bar+in+Book-%E6%9D%BF%E6%A9%8B%E9%85%92%E5%90%A7%7C%E4%BA%BA%E6%B0%A3%E9%85%92%E5%90%A7%7C%E5%BF%85%E5%90%83%E9%A4%90%E9%85%92%E9%A4%A8%7C%E7%B6%B2%E7%BE%8E%E9%A4%90%E9%85%92%E9%A4%A8%7C%E7%89%B9%E8%89%B2%E9%85%92%E5%90%A7%7C%E6%94%BE%E9%AC%86%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442a96039569fa9:0xc258cf6a9bb7c69d!8m2!3d25.0271619!4d121.4663723!16s%2Fg%2F11js4l17wn!19sChIJqZ9WOWCpQjQRnca3m2rPWMI?authuser=0&hl=zh-TW&rclk=1
映象休旅會館,3.9 ,17,207新北市萬里區玉田路33號,https://www.google.com/maps/place/%E6%98%A0%E8%B1%A1%E4%BC%91%E6%97%85%E6%9C%83%E9%A4%A8/data=!4m10!3m9!1s0x345d4c66a3b22215:0x74df120cfd70c620!5m2!4m1!1i2!8m2!3d25.19447!4d121.6808659!16s%2Fg%2F1tfhx9yg!19sChIJFSKyo2ZMXTQRIMZw_QwS33Q?authuser=0&hl=zh-TW&rclk=1
金食在港口小吃,4.4 ,262,208新北市金山區中正路168號,https://www.google.com/maps/place/%E9%87%91%E9%A3%9F%E5%9C%A8%E6%B8%AF%E5%8F%A3%E5%B0%8F%E5%90%83/data=!4m7!3m6!1s0x345d4d4f38853265:0x7b329b146c7132ab!8m2!3d25.2213926!4d121.6309582!16s%2Fg%2F11p6431tml!19sChIJZTKFOE9NXTQRqzJxbBSbMns?authuser=0&hl=zh-TW&rclk=1
