店名,評分,評論數,地址,鏈接
微醺花園Tipsy Garden|餐酒館|酒吧|朋友聚會|約會|宵夜|深夜美食,4.9,"2,295",103台北市大同區延平北路二段16號2樓,https://www.google.com/maps/place/%E5%BE%AE%E9%86%BA%E8%8A%B1%E5%9C%92Tipsy+Garden%7C%E9%A4%90%E9%85%92%E9%A4%A8%7C%E9%85%92%E5%90%A7%7C%E6%9C%8B%E5%8F%8B%E8%81%9A%E6%9C%83%7C%E7%B4%84%E6%9C%83%7C%E5%AE%B5%E5%A4%9C%7C%E6%B7%B1%E5%A4%9C%E7%BE%8E%E9%A3%9F/data=!4m7!3m6!1s0x3442a963c6d432d9:0x36f048ba47e3c396!8m2!3d25.054309!4d121.511617!16s%2Fg%2F11rcd8yxkt!19sChIJ2TLUxmOpQjQRlsPjR7pI8DY?authuser=0&hl=zh-TW&rclk=1
Isotope bar同位素酒吧,4.9,425,103022台北市大同區長安西路101號,https://www.google.com/maps/place/Isotope+bar%E5%90%8C%E4%BD%8D%E7%B4%A0%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442a9413cf59a37:0x438ce399b51b30a7!8m2!3d25.0511866!4d121.5160926!16s%2Fg%2F11twngb3th!19sChIJN5r1PEGpQjQRpzAbtZnjjEM?authuser=0&hl=zh-TW&rclk=1
小城外 Bar CityNorth,4.5,972,103台北市大同區民生西路362巷15號2樓,https://www.google.com/maps/place/%E5%B0%8F%E5%9F%8E%E5%A4%96+Bar+CityNorth/data=!4m7!3m6!1s0x3442a9145c60494d:0x9d9dd710a7fcec7d!8m2!3d25.056448!4d121.5106366!16s%2Fg%2F11csqkr1jj!19sChIJTUlgXBSpQjQRfez8pxDXnZ0?authuser=0&hl=zh-TW&rclk=1
Book ing 中山店｜中山大同區推薦酒吧、聚餐、約會餐酒館,4.9,"1,694",103台北市大同區民生西路78號二樓之4 ～我們在2樓,https://www.google.com/maps/place/Book+ing+%E4%B8%AD%E5%B1%B1%E5%BA%97%EF%BD%9C%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%90%8C%E5%8D%80%E6%8E%A8%E8%96%A6%E9%85%92%E5%90%A7%E3%80%81%E8%81%9A%E9%A4%90%E3%80%81%E7%B4%84%E6%9C%83%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442a98b1200c74d:0xc4620b534b6c5b60!8m2!3d25.0574809!4d121.5203365!16s%2Fg%2F11ryhkcjlx!19sChIJTccAEoupQjQRYFtsS1MLYsQ?authuser=0&hl=zh-TW&rclk=1
發琴吧,4.6,534,103台北市大同區迪化街一段76號3樓,https://www.google.com/maps/place/%E7%99%BC%E7%90%B4%E5%90%A7/data=!4m7!3m6!1s0x3442a91472abec8b:0x697ad7f473d2e574!8m2!3d25.0557438!4d121.5098961!16s%2Fg%2F11g6ylv_wh!19sChIJi-yrchSpQjQRdOXSc_TXemk?authuser=0&hl=zh-TW&rclk=1
SOUL MATE BAR,4.8,490,103台北市大同區承德路一段76號1樓,https://www.google.com/maps/place/SOUL+MATE+BAR/data=!4m7!3m6!1s0x3442a92edc971289:0xa85f9b1ff03706bd!8m2!3d25.0526371!4d121.517308!16s%2Fg%2F11gxvsn_0l!19sChIJiRKX3C6pQjQRvQY38B-bX6g?authuser=0&hl=zh-TW&rclk=1
BarWay,4.9,98,103台北市大同區延平北路二段61巷20號1樓,https://www.google.com/maps/place/BarWay/data=!4m7!3m6!1s0x3442a9930c133d63:0x90ed73146d7dbe2d!8m2!3d25.0554731!4d121.5123315!16s%2Fg%2F11ks12jz71!19sChIJYz0TDJOpQjQRLb59bRRz7ZA?authuser=0&hl=zh-TW&rclk=1
Intox,4.5,635,103台北市大同區南京西路85號,https://www.google.com/maps/place/Intox/data=!4m7!3m6!1s0x3442abd02ef40575:0xca8c7393a903d12c!8m2!3d25.0533289!4d121.5184201!16s%2Fg%2F1tg9f7ls!19sChIJdQX0LtCrQjQRLNEDqZNzjMo?authuser=0&hl=zh-TW&rclk=1
星夜 Starry night Bar,4.7,514,103台北市大同區長安西路89號,https://www.google.com/maps/place/%E6%98%9F%E5%A4%9C+Starry+night+Bar/data=!4m7!3m6!1s0x3442a90d8bd3c551:0x4d48a50c23d45855!8m2!3d25.0511217!4d121.5165115!16s%2Fg%2F11g2tfj506!19sChIJUcXTiw2pQjQRVVjUIwylSE0?authuser=0&hl=zh-TW&rclk=1
9th Sense Bar 第酒感 餐酒館｜酒吧,4.5,130,10367台北市大同區承德路三段39號1樓,https://www.google.com/maps/place/9th+Sense+Bar+%E7%AC%AC%E9%85%92%E6%84%9F+%E9%A4%90%E9%85%92%E9%A4%A8%EF%BD%9C%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442a9007bfd1c25:0xc341111616769827!8m2!3d25.0644718!4d121.5185843!16s%2Fg%2F11y23k0lhp!19sChIJJRz9ewCpQjQRJ5h2FhYRQcM?authuser=0&hl=zh-TW&rclk=1
玉露 YORU Bar&Bistro,5,89,103台北市大同區長安西路243號1樓,https://www.google.com/maps/place/%E7%8E%89%E9%9C%B2+YORU+Bar%26Bistro/data=!4m7!3m6!1s0x3442a973ca687aef:0xfe36d06ef5396c2a!8m2!3d25.0522426!4d121.5113733!16s%2Fg%2F11lck7vt5y!19sChIJ73poynOpQjQRKmw59W7QNv4?authuser=0&hl=zh-TW&rclk=1
Hers & His Lounge Bar 她/他,5,449,103台北市大同區重慶北路二段80巷6號,https://www.google.com/maps/place/Hers+%26+His+Lounge+Bar+%E5%A5%B9%2F%E4%BB%96/data=!4m7!3m6!1s0x3442a9e3214c2a49:0x305e70109433673d!8m2!3d25.056371!4d121.5133044!16s%2Fg%2F11js9z1kyg!19sChIJSSpMIeOpQjQRPWczlBBwXjA?authuser=0&hl=zh-TW&rclk=1
