店名,評分,評論數,地址,鏈接
Loft 隱樓 Bar｜駐唱酒吧｜林口餐酒館,4.9,568,244新北市林口區仁愛路二段490-2號,https://www.google.com/maps/place/Loft+%E9%9A%B1%E6%A8%93+Bar%EF%BD%9C%E9%A7%90%E5%94%B1%E9%85%92%E5%90%A7%EF%BD%9C%E6%9E%97%E5%8F%A3%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442a7d4c8a0b741:0x1ea9871ded1c17fb!8m2!3d25.0751009!4d121.3772962!16s%2Fg%2F11s758yxsj!19sChIJQbegyNSnQjQR-xcc7R2HqR4?authuser=0&hl=zh-TW&rclk=1
有你9% UNIQUE NIGHT PERSON,5,109,244新北市林口區民有街42號,https://www.google.com/maps/place/%E6%9C%89%E4%BD%A09%25+UNIQUE+NIGHT+PERSON/data=!4m7!3m6!1s0x3442a70ef917c8cd:0xaa807a74f79af717!8m2!3d25.0767525!4d121.3724957!16s%2Fg%2F11k3rl4z56!19sChIJzcgX-Q6nQjQRF_ea93R6gKo?authuser=0&hl=zh-TW&rclk=1
森．BAR MORI,4.8,209,24448新北市林口區文化三路一段249巷40號一樓,https://www.google.com/maps/place/%E6%A3%AE%EF%BC%8EBAR+MORI/data=!4m7!3m6!1s0x3442a7c90464208f:0x393302b0bff52a41!8m2!3d25.0721079!4d121.3629019!16s%2Fg%2F11s9v5cdtl!19sChIJjyBkBMmnQjQRQSr1v7ACMzk?authuser=0&hl=zh-TW&rclk=1
Black Sugar - Cocktail & Wine,4.9,175,244新北市林口區八德路350號1樓,https://www.google.com/maps/place/Black+Sugar+-+Cocktail+%26+Wine/data=!4m7!3m6!1s0x3442a73d2845b84f:0xbb57414a4ea79972!8m2!3d25.0662028!4d121.3599022!16s%2Fg%2F11r9h6wgl1!19sChIJT7hFKD2nQjQRcpmnTkpBV7s?authuser=0&hl=zh-TW&rclk=1
滬曉悅餐酒館Restaurant & Bar｜林口好吃餐廳酒吧推薦｜林口美食｜林口宵夜 中菜 聚餐 聚會 調酒 PTT Dcad,4.8,376,"1樓, No. 518號仁愛路二段林口區新北市244",https://www.google.com/maps/place/%E6%BB%AC%E6%9B%89%E6%82%85%E9%A4%90%E9%85%92%E9%A4%A8Restaurant+%26+Bar%EF%BD%9C%E6%9E%97%E5%8F%A3%E5%A5%BD%E5%90%83%E9%A4%90%E5%BB%B3%E9%85%92%E5%90%A7%E6%8E%A8%E8%96%A6%EF%BD%9C%E6%9E%97%E5%8F%A3%E7%BE%8E%E9%A3%9F%EF%BD%9C%E6%9E%97%E5%8F%A3%E5%AE%B5%E5%A4%9C+%E4%B8%AD%E8%8F%9C+%E8%81%9A%E9%A4%90+%E8%81%9A%E6%9C%83+%E8%AA%BF%E9%85%92+PTT+Dcad/data=!4m7!3m6!1s0x3442a7a468846e11:0x6f35b1abc6614a5e!8m2!3d25.0778489!4d121.3734856!16s%2Fg%2F11rmxd8slj!19sChIJEW6EaKSnQjQRXkphxquxNW8?authuser=0&hl=zh-TW&rclk=1
C&Z COCKTAIL LAB,4.8,65,244新北市林口區中山路502號,https://www.google.com/maps/place/C%26Z+COCKTAIL+LAB/data=!4m7!3m6!1s0x3442a70fba41c07b:0x14f2629c13e68b91!8m2!3d25.0830741!4d121.3792883!16s%2Fg%2F11p5zgd6fh!19sChIJe8BBug-nQjQRkYvmE5xi8hQ?authuser=0&hl=zh-TW&rclk=1
Garrison.Bar.Linkou（請追蹤IG）,4.6,225,244020新北市林口區仁愛路二段361號2樓,https://www.google.com/maps/place/Garrison.Bar.Linkou%EF%BC%88%E8%AB%8B%E8%BF%BD%E8%B9%A4IG%EF%BC%89/data=!4m7!3m6!1s0x3442a739950cd6cd:0xfbebec53b6ed4e06!8m2!3d25.0791451!4d121.3710212!16s%2Fg%2F11cn980qcl!19sChIJzdYMlTmnQjQRBk7ttlPs6_s?authuser=0&hl=zh-TW&rclk=1
ISLE of MAN 男人島餐館,4.8,154,244新北市林口區文化一路一段246號1樓,https://www.google.com/maps/place/ISLE+of+MAN+%E7%94%B7%E4%BA%BA%E5%B3%B6%E9%A4%90%E9%A4%A8/data=!4m7!3m6!1s0x3442a7893ed4dc53:0x81f168c3c6393c9e!8m2!3d25.0760981!4d121.3798997!16s%2Fg%2F11t9cgszph!19sChIJU9zUPomnQjQRnjw5xsNo8YE?authuser=0&hl=zh-TW&rclk=1
808 ｜林口餐館,5,27,244新北市林口區文化一路一段220號,https://www.google.com/maps/place/808+%EF%BD%9C%E6%9E%97%E5%8F%A3%E9%A4%90%E9%A4%A8/data=!4m7!3m6!1s0x3442a7f4dd0be6a9:0x28c2ce7ba0e0731!8m2!3d25.0756064!4d121.3793838!16s%2Fg%2F11vr8ffh8k!19sChIJqeYL3fSnQjQRMQcOuucsjAI?authuser=0&hl=zh-TW&rclk=1
ABV Bar & Kitchen 地中海餐酒館 精釀啤酒餐廳 林口旗艦店 林口美食｜地中海料理 西班牙料理 義式料理 聚餐約會包場慶生,4.8,"2,847",244新北市林口區文化三路一段394巷9號,https://www.google.com/maps/place/ABV+Bar+%26+Kitchen+%E5%9C%B0%E4%B8%AD%E6%B5%B7%E9%A4%90%E9%85%92%E9%A4%A8+%E7%B2%BE%E9%87%80%E5%95%A4%E9%85%92%E9%A4%90%E5%BB%B3+%E6%9E%97%E5%8F%A3%E6%97%97%E8%89%A6%E5%BA%97+%E6%9E%97%E5%8F%A3%E7%BE%8E%E9%A3%9F%EF%BD%9C%E5%9C%B0%E4%B8%AD%E6%B5%B7%E6%96%99%E7%90%86+%E8%A5%BF%E7%8F%AD%E7%89%99%E6%96%99%E7%90%86+%E7%BE%A9%E5%BC%8F%E6%96%99%E7%90%86+%E8%81%9A%E9%A4%90%E7%B4%84%E6%9C%83%E5%8C%85%E5%A0%B4%E6%85%B6%E7%94%9F/data=!4m7!3m6!1s0x3442a7de594b31c7:0xd23f1763f992ca25!8m2!3d25.0726236!4d121.3667632!16s%2Fg%2F11ppm53168!19sChIJxzFLWd6nQjQRJcqS-WMXP9I?authuser=0&hl=zh-TW&rclk=1
