Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"主打以當季新鮮水果打製入酒搭配選擇多樣的下酒好料！無論是吃飽系列或是酥脆炸物、招牌特製，都可以吃到！調料蘸醬都是老闆特製，另外偷偷說有\超讚限定版隱藏單人買醉套餐（詳情看文末），喜愛清爽水果酒這間讚

🔻週日～週四 低消 $300
週五、週六 低消 $500

🌟麻婆豆腐拌麵 $220
廚師是外省人，自製道地麻婆豆腐，是偏甜微辣帶有香麻感，整體香氣十足～

🌟酒咖炸牛肉咖哩飯 $300
店家特製水果咖哩醬，嚴選新鮮水果增加天然甜味熬煮而成的，還有鋪上厚厚一層濃郁起司，外酥內嫩炸牛肉餅，另外牛肉餅外層帶有炙燒過的牛肉香氣，搭配生洋蔥再淋上秘製醬汁整體超級讚！

🌟主廚生牛肉 $300
最喜歡的一道✨\ 開胃好下酒/
用獨特的手法製作
Infuse（浸潤）方式、先自製萃取泡茶酒
嚴選CHOICE等級的牛肉，採用舒肥方式，酸甜恰好地醬汁、搭配清脆生洋蔥，肉質更加鮮嫩超清爽！

🌟炸騙TACO $250
酥酥脆脆好涮嘴😝章魚切片下去炸搭配蜂蜜芥末醬，配酒超級讚，很像在吃餅乾

🌟明太子玉子燒 $200
現煎軟嫩玉子燒，上面淋上濃郁醇香飽滿明太子醬，再灑上起司粉，整體香氣十足且不鹹膩～

🌟就是要吃炸牡蠣 🦪 $220
嚴選日本廣島的牡蠣，外酥內軟飽滿鮮甜多汁，搭配特製大蒜醬，口味恰好，無大蒜嗆辣，反而襯托出牡蠣的鮮甜感！

🌟柑橘寶貝 $380
伏特加為基底酒，三種不同柑橘系列水果調配而成！柳橙、葡萄柚、檸檬（柑橘三寶），
呈現不同層次香氣，還可以吃到葡萄柚果肉，檸檬清爽酸、葡萄柚香及柳橙多汁感～

🌟伯爵夫人 $350
很清爽很適合當第一杯酒！英國伯爵茶葉搭配新鮮金桔、擁有淡淡佛手柑香氣，整體清爽偏酸帶有解膩感，基底酒是用伏特加泡伯爵茶，中尾調會有淡淡琴酒香映出，一入口是伯爵茶香，尾韻是清爽感這樣～

新鮮水果特調/
🌟鳳梨 $350
RUM加上新鮮鳳梨果肉打製，很有熱帶氣息！夏日炎炎就點這杯啦！

🌟蘋果 $350
新鮮蘋果打製與伏特加調整而成的，整體清爽帶有蘋果馥郁蜜香感～

水果系調酒還有推出黑板上的限定品項！
像是這次有點到的柑橘三寶！另外偷偷說店內還有神秘隱藏版限定單人套餐可以點！！選擇障礙或是都想喝，推推點這單人套餐有夠划✨（茶酒三選一+水果酒三選一+小點四選二） 有什麼品項各位可以到官方帳號或現場看！

酒鬼們放心！！！新鮮水果系調酒幾乎每杯都有20%以上哈哈哈 （不是輕鬆派ㄉ妹酒啦😎

不過微醺的各位不要擔心也有很多款輕輕鬆鬆啦😝","The main feature of the season with fresh fruits in the season is made to choose a variety of wines!Whether you eat a full series or crispy fried, you can eat it!Seasoning dipping sauce is specially made by the boss. In addition, I secretly said that there are \ Super Limited Edition hidden single -person drunk packages (details at the end of the article), love refreshing fruit wine, this praise

低 Sunday to Thursday lows low $ 300
Saturday and Saturday lows $ 500

面 Mapo tofu noodles $ 220
The chef is from a foreign province. The self -made Mako tofu is sweet and spicy with auspiciousness, and the overall aroma is full ~

🌟 🌟 fried beef curry rice $ 300
The store specially made fruit curry sauce, strictly selected fresh fruits to increase the natural sweetness and boil, as well as a thick layer of cheese, crispy and tender fried beef cake, and the outer layer of the beef cake has burned and has been burned. The aroma of beef, paired with raw onion and drizzling with the secret sauce overall!

$ Kitchen raw beef $ 300
The favorite one \ appetizer is good and good wine/
Make with a unique method
Infuse (infiltration) method, first self -made extraction tea wine
Select the grade of beef in the strict selection, adopts the fat method, the sweet and sour sauce is exactly sauce, with crispy onion, the meat is more tender and refreshing!

O 🌟 🌟 taco $ 250
Crispy, crispy, pouting 脆 octopus sliced ​​and frying with honey mustard sauce, with wine with wine, very like eating biscuits

子 🌟 🌟 🌟 🌟 $ 200
Now frying soft and tender jade burning, pouring the rich mellow fragrance full of prince sauce, and then sprinkled with cheese powder. The overall aroma is full and not salty ~

牡 牡 is to eat fried oyster 🦪 $ 220
Selected oysters in Hiroshima, Japan, soft and full of sweet and juicy inside, with special garlic sauce, the taste is just right, without garlic spicy, but set off the freshness of the oyster!

$ Citrus baby $ 380
Vodka is a base wine, and three different citrus series fruits are prepared!Orange, grapefruit, lemon (three treasures of citrus),
Show different levels of aroma, you can also eat grapefruit fruit, lemon refreshing acid, grapefruit aroma and orange juice ~

Earl Earl $ 350
Very refreshing and suitable for the first glass of wine!British Earl tea is paired with fresh kumquats and has a faint aroma of buddhas. The overall refreshing and acidic has a sense of decomposition. Basic wine is used to make Earl Tea with vodka. , The tail rhyme is refreshing like this ~

Fresh fruit special/
5 Pineapple $ 350
Rum and fresh pineapple fruit are made, which is very tropical!Summer to order this cup!

5 Apple $ 350
Fresh apples are made to make adjustments with Vodka, the overall refreshing with apple is rich in honey,

Fruits bartending also launch limited items on the blackboard!
Like the three treasures of citrus this time!In addition, secretly say that there is a mysterious hidden version limited set meal in the store!IntersectionChoose obstacles or all want to drink, push push for this single set meal, there is enough to draw (one -choice of tea and wine, one+fruit wine, one, one+small dot and four choices), what kind of items can be on the official account or on -site to see Intersection

Rest assured!IntersectionIntersectionFresh fruits are more than 20%of each cup hahaha (not easy to send sister wine 😎 😎 😎

But don't worry, there are a lot of relaxed.",False,0.14,0.027,0.833,0.9972
"某個平日，難得到北車上了一堂很喜歡的運動課後，時間尚早，我就開始習慣性地尋覓可以吃飯喝酒又沒造訪過的店（笑）。酒咖飲冰室位於萬事達行旅的1樓，但內部沒有直接相通，食物和酒都很不錯，是以我在一週內接連造訪了2次，算是挺有愛的。

店內投影機在牆上播放的不是常見的電影，而是動畫如《我獨自升級》、《黑色五葉草》等，喝著無聊還可以加減看看；一些期間限定的調酒也會直接寫在一旁的小黑板上。

----------
【椒鹽烤透抽】
透抽新鮮味甜，份量也頗具誠意。

【綠綠的干貝水餃】
雖然菜名已經註明是「綠綠的」，不過實際一看，比我想像中的要綠很多（笑），滿滿的海藻與干貝風味挺不錯。

【麻辣蝦仁水餃】
頗具麻辣滋味，比起辣感更偏麻感，每一顆都吃得到蝦仁，很不錯的水餃。

【旺來爺Ya】
鳳梨風味滿點，熱愛鳳梨的我很喜歡，酒感中等。

【港式凍鴛鴦】
小有酒感、略帶咖啡風味的奶茶，份量還挺多，真實慧（笑）。

【紅玉18啦】
紅茶茶感濃厚，搭配附上的自製茶糖片，更偏甜味，酒感中等偏輕，不錯喝。

【桂花烏龍】
杯緣抹了半圈的桂花花瓣，酒體中的桂花香氣與烏龍茶感都很濃厚，酒感中等偏輕，很不錯。

【觀音打鐵仔】
濃厚的鐵觀音茶感，和自製的茶糖很配，酒感中等偏輕。","On weekdays, it is difficult to get a favorite exercise class after the North Can. Early, I started to find a shop that can eat and drink without visiting (laughs).The wine coffee drinking room is located on the first floor of Mastercard, but there is no direct interior, and the food and wine are very good. I visited two times in a week and two times in a week. It is quite loving.

The projector in the store is not a common movie on the wall, but animations such as ""I am alone"", ""Black Penta"", etc., you can add or subtract it if you drink boredom; Write on the small blackboard on the side.

-----------
【Summer and pepper grill through pumping】
The fresh flavor is sweet and sweet, and the portion is also very sincere.

【Green Green Shellfish Dumplings】
Although the name of the dish has been indicated as ""green"", in fact, at first glance, it is much green (laughs) than I think, and the flavor of the seaweed and scallops is pretty good.

【Spicy Shrimp Dumplings】
It is quite spicy, and it is more numb than the spicy feeling. Each one can eat shrimp. It is very good dumplings.

【Wanglai Ye YA】
The pineapple flavor is full of flavor. I like pineapple very much, and the wine feels medium.

【Hong Kong -style frozen cricket】
Small milk tea with wine, slightly coffee flavor, has a lot of weight, real wisdom (laughs).

【Red Jade 18 1】
Black tea has a strong sense of tea. It is paired with the self -made tea sugar slices, which is more sweet.

【Osmanthus Blossom 龙】
The fate of the cup was wiped out half a circle of sweet -scented osmanthus petals. The aroma and oolong tea in the wine body were very strong.

【Guanyin Tiezai】
The strong iron Guanyin tea is very matched with the homemade tea sugar, and the wine feel is light and lighter.",False,0.205,0.039,0.756,0.9971
炒花枝還蠻普通，炸雞軟骨好吃，調酒的價位偏高。,"The fried flower branches are quite ordinary, fried chicken cartilage is delicious, and the price of bartender is high.",False,0.171,0.0,0.829,0.5719
"在西門戰區外，一個寧靜的小餐酒館
食物很好吃，最喜歡這裡的麻婆豆腐
飯的外型是台灣蠻有特色，味道很好👍🏻

是和朋友一起來小酌談心的好地方","Outside the Ximen Theater, a quiet small dining tavern
The food is delicious, I like the Mapo tofu here the most
The appearance of the rice is quite distinctive in Taiwan, and the taste is very good.

It's a good place to talk with friends",False,0.278,0.0,0.722,0.9371
就很喜歡，希望可以常常被帶來這裡喝❤️,"I like it very much, I hope I can often be brought here to drink ❤️",False,0.274,0.0,0.726,0.6872
"茶酒累真的很讚，酒的比例抓得很好。該有的茶韻還是有保留住
薑絲蛤蜊湯也很好喝，蛤蜊也很飽滿","The tea wine is really great, and the proportion of wine is very good.The tea rhyme should be retained
Ginger clam soup is also very delicious, the clams are full",False,0.26,0.0,0.74,0.8586
"食物很不錯 酒也還行 還有投影幕可以看 環境不錯

不過低消是每個人都要點哦
整桌超過也還是要每個人點
所以如果朋友會晚到 建議等朋友來再請朋友自己點吧","The food is very good, and the projection screen can see the environment is good

But low disappearance is everyone to order
Everyone still needs everyone to order
So if your friend will be late to recommend that you will wait for your friend to come and ask your friends to order it, right?",False,0.292,0.038,0.671,0.9571
"七點準時開門，有事先訂位
週五晚上一開門就有三四組客人入座
店家氛圍很好，菜單也很有創意
入夜後店內聲音較吵雜，講話有點燒喉嚨🤣

🍟蒜味薯條偏粗，炸得酥脆
配上大蒜醬很開胃
🥚明太子玉子燒醬偏甜、給量大方
有完整覆蓋玉子燒，口感濕潤
🥢義大利手工肉醬麵的麵條是粗的
有點像刀削麵，頗有硬度
肉醬包含小番茄、豬肉末及及香菇
頗有台式風味
🦑椒鹽烤透抽附有新鮮檸檬跟椒鹽
肉質軟嫩，建議趁熱完食
冷掉比較容易有腥味跟變硬

若口味偏酸，店家推薦的伯爵金桔很不錯
一般酒單上的濃度感覺還好
吧台另有濃度較高的選項，可以請店員推薦
週末限定的珍珠奶茶shot很特別！
酒感雖重但甜度有平衡味道🧋

沒有限時、不加服務費很讚
結帳超過兩千元可以刷卡但有手續費
建議先領個錢🤣","Open the door on time at 7 o'clock, there is a pre -reservation
As soon as I opened the door on Friday night, there were three or four groups of guests in
The store atmosphere is very good, and the menu is also very creative
After entering the night, the sound in the shop is more noisy, and the speech is a bit burning.

偏 Garlic flavored fries are thick and fried crispy
It is appetizing with garlic sauce
🥚 🥚 🥚 🥚 🥚 is sweet and generous
There is a complete coverage of Yuzi burning, and the taste is humid
肉 The noodles of Italian handmade meat sauce noodles are thick
It's a bit like a knife noodle, quite hard
The meat sauce contains small tomatoes, minced pork and mushrooms
Quite a desktop flavor
附 Salt and pepper roasted and penetrated with fresh lemon and salt and pepper
The meat is soft and tender, it is recommended to eat it while it is hot
Cold is easier to have fishy smell and hardening

If the taste is sour, the kumquat recommended by the store is very good
Generally, the concentration on the wine list feels good
There is another option with a higher concentration in the bar, you can ask the clerk to recommend
SHOT, a pearl milk tea limited on the weekend!
Although the wine feels heavy, the sweetness has a balanced taste 🧋

There is no time limit, no service fee is great, it is great
You can swipe the card for more than 2,000 yuan at checkout, but there is a handling fee
It is recommended to get a money first 个 个 个 个 个 个",False,0.107,0.025,0.868,0.9609
從西門六號出口步行約五分鐘 入口非常好找 位子較少 前幾天致電仍可以訂到連假晚上座位 建議喜歡坐大桌子的可以電話先詢問店員 不然可能被安排吧台位子 整體氣氛不錯很乾淨 菜色跟裝潢有種中日合併的風格 店員很多個但是有點忙碌不知道點餐要叫誰 但大致都有迅速回應 紅玉跟芭樂調酒很清爽酒味不重 酒保很專注的製作調酒 感覺是不錯的酒喝完沒有頭痛XD 雞軟骨好夯沒點到下次再來嚐鮮  要留意無法分開結帳總體低消也要達每人500 整體上是可以舒適喝小酒吃小吃 和朋友聊天的清爽酒吧,"For about five minutes from Ximen 6, I can call the seat a few days ago. You can still book a few days ago. You can order the seats in the evening. There are many styles of Chinese and Japanese mergers and decorations, but they are a bit busy. I do n’t know who wants to order meals, but roughly respond to red jade and bartender. It's a good wine without headaches. XD chicken cartilage is good. I don't order it to try it next time. Pay attention to the general low. bar",False,0.073,0.087,0.839,-0.1209
"酒都好清爽好好喝
禮拜三晚上來像承包了全世界一樣
廁所很大間有兩間ㄚ要保持乾淨歐","The wine is so refreshing and delicious
Come on the evening of Monday like contracting the world
There are two meals in the toilet to keep it clean",False,0.268,0.0,0.732,0.8467
