Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"難得在西門吃到好吃的餐酒館！
雖然地點比較偏外圍
但絕對值得來訪！！！
餐點好吃以外，酒也好喝🥹
「回到未來」真的不是在騙人的
完全可以讓你回到未來😂😂😂😂😂
店員Richie人也超級好！！！
剛好看到隔壁桌有客人吐了
店員也超級親切在清嘔吐物！！！
這邊服務完全不輸其他店！！！
大推～～～～～","It's rare to eat delicious dining tavern in Simon!
Although the location is relatively peripheral
But it is definitely worth visiting!IntersectionIntersection
In addition to the delicious meals, the wine is also delicious
""Back to the future"" is really not deceiving
You can let you go back to the future 你
The clerk Richie is also super good!IntersectionIntersection
I just saw that there were guests from the table next door to vomit
The clerk is also super kind to clear vomit!IntersectionIntersection
The service here does not lose other stores at all!IntersectionIntersection
Big push ~~~~~",False,0.35,0.0,0.65,0.9932
"一入座有送花生和迎賓茶，覺得很貼心
服務人員態度非常好，會主動觀察並詢問需求
鹹食美味且非常有特色，但份量有點小，吃不飽
酒好喝，但價位稍高了一點
座位不是很好坐，沒有久坐的意願","I feel very intimate
The attitude of the service staff is very good, and they will take the initiative to observe and ask the needs
The salty food is delicious and very distinctive, but the portion is a bit small, and the food is not full
The wine is delicious, but the price is a bit higher
The seat is not very easy to sit, there is no willingness to sit for a long time",False,0.112,0.066,0.822,0.5915
Cocktail很有特色，會因應客人的需要及喜好調酒。服務很好很貼心，會推薦不同的cocktails和食物。推薦給來西門町的朋友們！,"Cocktail is very distinctive, and it will melt in response to the needs of guests and preferences.The service is very good and intimate, and you will recommend different Cocktails and food.Recommended to friends from Ximending!",False,0.221,0.0,0.779,0.8436
"每一道食物餐點都很好吃，但份量有點少，建議先吃點東西再過去比較好。
推薦蟹黃豆腐、魷魚炸豆腐、薯條（很好吃）","Each food meal is delicious, but the portion is a bit small. It is recommended to eat something before it is better.
Recommended crab tofu, squid tofu, fries (delicious)",False,0.395,0.0,0.605,0.9398
"主廚很用心在製作每一道菜
每一道菜都有自己的特色和故事去做不同風味的搭配 主廚是擅長台菜和月子餐料理
結合法餐 做的恰到好處
店裡的氣氛很舒服 服務人員都服務的很好也很貼心在講解","The chef is very careful to make every dish
Each dish has its own characteristics and stories to make different flavors. The chef is good at Taiwanese and confinement dishes
Combined with French food, just right
The atmosphere in the store is very comfortable. The service staff service is very good and intimately explained",False,0.188,0.0,0.812,0.8905
介紹了很多朋友來，最近回訪餐點水準都變低了，品項也少很多；和牛可頌麵包體不該拿去炸，一口咬下吸不了牛肉肉汁，反而口感油膩又韌，再來和牛牛排除了馬鈴薯泥好吃以外，整道都讓人很失望……,"I introduced a lot of friends. Recently, the level of meal at the return visit has become lower, and the items are much less. Except for the delicious potato puree, the whole road is disappointing ...",False,0.154,0.122,0.724,0.34
"LastOrder餐酒館
美式工業風的餐酒館，抬頭能看到電吉他🎸裝飾成燈具，還有「醉到世界的盡頭」招牌都是必拍場景。連廁所都用心裝潢👍🏻

真的超級超級超級準時的餐酒館，當天坐在吧檯區

#台客蛋黃麵 $💰450
濃郁醬汁配上烏龍麵，跟伴侶很快炫完一盤😂荷包允許的話要點第二盤～

#明阿仔A氣力 $💰400
酸酸甜甜，還有芭樂果乾配著吃。從瓶子設計到調酒內容發想都好用心、精緻。讓我回到童年，彷彿聽到我伯父的大卡車與他吐檳榔渣的聲音。

#炸和牛 $💰480
肉質軟嫩配酥脆外殼，三種醬料可以搭配著食用。混搭醬汁能令你味蕾碰撞出不同香氣(˶‾᷄ ⁻̫ ‾᷅˵)
喜歡吃肉肉的，拜託一定要點～

#鬼島冰茶 $💰400
這杯伴侶點的～我個人感覺還好
就是變體版的長島冰茶

一定要去廁所看看太有趣了😂

無門檻，大門也夠大
🦼輪椅、嬰兒車可以進去，但是請先問過店家喔！
建議訂位☎️","LastOrder
American industrial style dining tavern, you can see that the electric guitar is decorated as a lamp, and the signboard of ""Drunk to the End of the World"" is a must -shoot scene.Even the toilet is decorated with heart 都

Really super super super -time dining tavern, sit in the bar area that day

#黄 蛋 蛋450
The rich sauce with the oolong noodles, and the partner soon dazzles a plate of puppets, if you allow it, point the second set ~

#力 气 A Power $ 💰400
Sour sour, and a bit of guava fruit with dried fruit.From the design of the bottle to the alcoholic content, it is good and delicate.Let me go back to my childhood, as if hearing my uncle's big truck and the sound of hete betel nut residue.

#$ 8480
The meat is soft and crispy with crispy shell, and three kinds of sauces can be eaten with.Mixing sauce can make you taste buds collide with different aromas (˶‾᷄ ⁻̫ ‾᷅˵)
Those who like to eat meat, please be sure to order ~

#$ 💰400
This cup of partner is some ~ I personally feel okay
Is the variant version of the long island ice tea

Be sure to go to the toilet to see too interesting 😂

No threshold, the door is big enough
车 Wheelchairs and strollers can go in, but please ask the store first!
Suggestions reservation ️ ️",False,0.116,0.029,0.855,0.9572
服務人員都非常的親切，餐點和飲品也都非常的好吃好喝，而且餐點的設計上非常特別，口感上也都非常的豐富，非常值得去試試看！！,"The service staff are very kind, the meals and drinks are also very delicious and delicious, and the design of the meal is very special, the taste is also very rich, it is worth trying it!Intersection",False,0.409,0.0,0.591,0.9671
"食物不錯但份量非常少
一個人吃加喝酒大概1000，所有餐點都並非便宜的價位，但卻是坐這種椅子，說真的才坐半小時就覺得不舒服，而且是有事先訂位的。另外店家說冷氣已開到最強，但我從頭到尾都在流汗搧風🤦🏻‍♀️整體體驗不是很好，是一家不會回訪的店!","Food is good but very small
It is about 1,000 to eat and drink, and all meals are not cheap, but they are sitting in such a chair. They really feel uncomfortable to sit in half an hour, and they have booked in advance.In addition, the store said that the air -conditioning has been opened to the strongest, but I am sweating from beginning to end. 🤦🏻‍♀️ The overall experience is not very good. It is a shop that will not return to visit!",False,0.058,0.076,0.866,-0.4105
"海膽麵超級好吃的 大推～～
妹子很適合喝情人節","The super delicious push of sea urchin noodles ~~
Girl is very suitable for drinking Valentine's Day",False,0.336,0.0,0.664,0.8225
