Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"露天酒吧最大的優點就是比較自在，不會太拘束，配上輕輕吹過的夏日晚風…
人生呀～

女巫的魔法藥水是漂亮的淡紫色！
森之庭的綠色是我最愛的那抹深綠～

整體來說99/100，少的一分是因為自己酒量太差…🫣

紀錄一下…
人生第一次在外面喝酒🫢
人生第一次不是跟爸媽喝酒🥹
人生第一次那麼接近喝醉的狀態😵‍💫","The biggest advantage of the open -air bar is that it is relatively comfortable, not too restrained, coupled with the summer night breeze that gently blows ...
Life ~

Witch's magic potion is beautiful pale purple!
The green of the Mori Ting is my favorite deep green ~

Overall 99/100, one less point is because my own drink is too poor ... 🫣

Record ...
Drinking outside for the first time in life 在
The first time in life is not drinking with parents 🥹
The first time in life is so close to the state of drunk 😵‍💫",False,0.133,0.08,0.788,0.8016
啤酒吧，人很多，氣氛很熱絡，但是並不吵雜，不會像一般的熱炒店，有吵雜的聲音，這裡大家安安靜靜地享受喝啤酒的歡樂，朋友相聚的喜悅，在紅樓旁邊的廣場，夜晚的時刻，特別的有味道。比外面西門町吵雜熱鬧的情況完全不同，這裡燈光昏暗，很不錯的聚會場所.,"Beer bars, there are many people, the atmosphere is very hot, but it is not noisy. It will not be like ordinary hot stir -fry shops. There are noisy sounds. Here everyone enjoy the joy of drinking beer and the joy of friends. The square next to the Red Mansion is particularly flavorful at night.It is completely different than the noisy and lively situation in Ximending. The lights here are dim and very good.",False,0.289,0.068,0.643,0.9776
很多家酒吧，氣氛很好，特別是有活動時，但酒水餐點就是不用太期待，但是因為是開放空間，加上人比較多，與朋友聊天聚會需要比較大聲,"Many bars, the atmosphere is very good, especially when there are activities, but the meal is not too much expecting, but because it is open space, and there are more people, chatting with friends need to be more loud",False,0.144,0.0,0.856,0.7389
"晚上路過這邊覺得這邊氣氛很好，不論是燈光還是周遭的配置，都感覺比微風信義後面那個酒吧廊道好👍

☑️貼心提醒：這邊周遭大多是同志酒吧 …","Passing by here at night feels that the atmosphere here is very good. Whether it is light or around the configuration, it feels better than the corridor behind the breeze Xinyi.

这️ Intimate reminder: Most of the surroundings are comrades ...",False,0.135,0.0,0.865,0.7264
"悠閒 放鬆 看天空
秋天的天氣 涼涼蠻舒服的
薯條好吃
滷豆干有點太鹹
蜂蜜檸檬好喝","Relax and look at the sky leisurely
The weather in autumn is cool and comfortable
French fries are delicious
Dried braised beans are a bit too salty
Honey lemon is so delicious",False,0.386,0.0,0.614,0.9512
"舒適的環境 適合晚上小酌怡情的地方
調酒蠻好喝的 炸物也不錯👍 …","A comfortable environment is suitable
The bartender is pretty good and delicious 👍 ...",False,0.544,0.0,0.456,0.9201
"下午五點多跟朋友約聊天，想找個地方喝一下，沒想到路過問問老闆竟然已經營業了！
整體價格稍貴，還有賣炒飯跟簡餐也是很特別！","I chatted with friends at 5 pm and wanted to find a place to drink. I didn't expect to ask the boss to open!
The overall price is slightly more expensive, and it is also special for selling fried rice and simplified meals!",False,0.135,0.0,0.865,0.7494
"🌈🌈🌈
台灣最友善的地方
同志喝酒認識朋友","Bleak
Taiwan's most friendly place
Comrades drink and meet friends",False,0.452,0.0,0.548,0.7645
"來到這裡的時候是為了團體拍照
非常感謝店家讓我們在外景拍攝
百香果茶很好喝！才150就那麼大杯！
十分推薦！","When I came here, I took pictures for the group
Thank you very much for letting us shoot at the outside
Baixiang fruit tea is delicious!Only 150 is so big cups!
Very recommended!",False,0.144,0.063,0.792,0.4712
開放時間較晚的餐飲空間,Dining space with late opening hours,False,0.0,0.0,1.0,0.0
