Original,EN,Needs Review,Positive,Negative,Neutral,Compound
週末前的夜晚，經過西門的巷弄內，臨時起意進來，之前經過無數次卻一直沒時間光顧。燈光美、氣氛佳，店員調酒正妹及闆娘態度親切，還有隱藏版調酒及彩虹shot，值得推薦👍,"On the night before the weekend, after passing through the lanes of Ximen, I temporarily came in. I had no time to patronize after countless times.The lights are beautiful and the atmosphere is good. The clerk's bartending girl and Ban Niang have a kind attitude, as well as the hidden version of bartending and rainbow shot, which is worth recommending 👍",False,0.189,0.077,0.733,0.8126
路過這間酒吧幾次了，這次終於勇敢踏進來，果然環境氣氛音樂跟酒都讓我驚豔，我跟男朋友都很喜歡這裡，大家走過路過不要錯過唷!☺️😆😊🥳,"Passing this bar several times, this time I finally stepped in bravely. Sure enough, the environmental atmosphere music and wine were amazing. I like my boyfriend and I like it very much.",False,0.348,0.0,0.652,0.9246
氣氛很好，老闆娘和員工都很健談。調酒的味道更是無可挑剔。音樂十分讚，小食都很好吃。,"The atmosphere is very good, the boss and employees are very talkative.The taste of bartending is impeccable.The music is very good, and the food is delicious.",False,0.305,0.0,0.695,0.8775
"接近午夜同久未見的好友路過，決定來此放鬆喝一杯，
店員很熱情的給我們介紹菜單，
這次點了破冰船、咖啡馬丁尼、環遊世界，
最後還來一杯特製深水炸彈（火箭彈）🚀。
愉悅的夜晚時光😆 🍸🍹","The friends who have not seen you have passed by long ago, and decided to come here to relax and drink a drink.
The clerk is very enthusiastic to introduce us the menu,
This time, I ordered the ice -breaking boat, Martini, and traveling around the world.
Finally, a cup of special deep water bomb (rocket) 🚀.
A pleasant night 🍸🍹 🍸🍹",False,0.192,0.04,0.768,0.9061
"🪬老闆娘/非常健談/個性也很可愛/問她過年怎麼不休息/
🪬她笑回：因為我捨不得那些不知去哪/酒友/才營業

🪬室內裝修/非常獨特/門外像英國茶餐廳/裡面卻是走復古酒館系列

🪬這間給人感覺好舒服✨
✨微推一下/英式伯爵茶/熱熱喝也不錯✨

佐藤 敬上","健 健 健 娘/very talkative/personality is also cute/I ask her why she doesn’t rest for the New Year/
我 She laughed back: Because I can't bear those who don’t know where/wine friends/talents are open

非常 Indoor decoration/Very unique/outer portrait British tea restaurant/inside is the retro tavern series

This is so comfortable for people
✨ ✨/British Earl Tea/Hot Drink is also good ✨

Sato Ryoshi",False,0.2,0.0,0.8,0.9292
環境非常有氣氛，各桌之間距離不會太近，所以聊天時很輕鬆，調酒不會太甜，層次豐富，炸物的調味也很好，是可以跟朋友開心聚會的店,"The environment is very atmospheric. The distance between each table will not be too close, so it is easy to chat when chatting. The bartending will not be too sweet, the layers are rich, and the seasoning of fried objects is also very good.",False,0.19,0.047,0.763,0.8165
飲品好喝 店員人也好好 環境很乾淨有氛圍感適合來一杯拍拍照🤍💗,Drinks are good and good.,False,0.659,0.0,0.341,0.7003
氣氛很好～店裡的人都非常溫柔，推薦酒和介紹非常專業，重點是酒很好喝🥰,"The atmosphere is very good ~ The people in the shop are very gentle, the recommendation of wine and introduction is very professional, the point is that the wine is very delicious.",False,0.264,0.0,0.736,0.8854
因為朋友推薦認識了Tha Park J，遇到了好客的老闆娘和bartender妹妹，點了Rum為基底的調酒也好喝（只記得有超讚土蜂蜜），是可以自在喝酒聊天的空間～,"Because my friend recommended to know THA Park J, I met the hospitable boss and Bartnder sister. I ordered Rum as the base to bartender (only remember that there are so much soil honey).",False,0.135,0.0,0.865,0.6124
"氣氛很好很漂亮，解說很好很有親和力😍，酒很好喝很香😍😍😍
雞翅跟唐揚雞的調味也超好吃！孜然粉加糖粉超香超好吃，而且唐揚雞汁水很多😍配上黃金泡菜真的很香🤤🤤🤤🤤
超棒，如果下次來西門町還會想要再來😍😍😍","The atmosphere is very good and beautiful, the commentary is very good, very affinity, the wine is delicious and fragrant
The seasoning of chicken wings and Tang Yang chicken is also very delicious!Cumin powder and sugar powder are super delicious, and Tang Yang chicken juice water is really fragrant with golden kimchi
It's superb, if you come to Ximending next time, you will want to come again.",False,0.318,0.0,0.682,0.9809
